ID,Track,Singer(s),Stream
53,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,35014037
54,New Patek,Lil Uzi Vert,29464528
55,Cuando Te Besé,Becky G; Paulo Londra,42361499
56,no tears left to cry,Ariana Grande,35011733
57,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne; Nicki Minaj,4614692
58,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,35113376
59,God's Plan,Drake,38268334
60,rockstar (feat. 21 Savage),Post Malone; 21 Savage,42608970
61,changes,XXXTENTACION,37336219
62,No Stylist (feat. Drake),French Montana; Drake,47395673
63,Quiere Beber,Anuel AA,42114028
64,High Hopes,Panic! At The Disco,41250051
65,Famous (feat. Reginae Carter),Lil Wayne; Reginae Carter,4557706
66,Sin Pijama,Becky G; NATTI NATASHA,34275802
67,Dope Niggaz (feat. Snoop Dogg),Lil Wayne; Snoop Dogg,3517778
68,2002,Anne-Marie,33750126
69,REMEDY,Alesso,27317830
70,Mala Mía,Maluma,34314951
71,Love Someone,Lukas Graham,36652521
72,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,31778989
73,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,28291226
74,Open Letter,Lil Wayne,3270946
75,Shape of You,Ed Sheeran,33403044
76,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,33299456
77,Happy Now,Zedd; Elley Duhé,33634578
78,lovely (with Khalid),Billie Eilish; Khalid,31106629
79,Perfect,Ed Sheeran,30124900
80,Amigos Con Derechos,Reik; Maluma,33053010
81,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,28468344
82,Believer,Imagine Dragons,31034958
83,STARGAZING,Travis Scott,25878685
84,Whenever (feat. Conor Maynard),Kris Kross Amsterdam; The Boy Next Door; Conor Maynard,23056005
85,IDGAF,Dua Lipa,29275856
86,Ocean (feat. Khalid),Martin Garrix; Khalid,25719532
87,The Ringer,Eminem,20787358
88,Yes Indeed,Lil Baby; Drake,28798542
89,Shallow,Lady Gaga; Bradley Cooper,81776264
90,Clandestino,Shakira; Maluma,26884250
91,Let You Love Me,Rita Ora,48203852
92,Havana (feat. Young Thug),Camila Cabello; Young Thug,29234537
93,If I'm Lyin' I'm Flyin',Kodak Black,3992401
94,FRIENDS,Marshmello; Anne-Marie,27912836
95,The Middle,Zedd; Maren Morris; Grey,27794500
96,Problems,Lil Wayne,2273097
97,Say My Name,David Guetta; Bebe Rexha; J Balvin,24609725
98,Don't Leave Me Alone (feat. Anne-Marie),David Guetta; Anne-Marie,24184463
99,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,32638833
100,Asesina,Brytiago; Darell,27432182
101,Nevermind,Dennis Lloyd,24836524
102,I Like Me Better,Lauv,26138233
103,Culpables,KAROL G; Anuel AA,31562101
104,Born To Be Yours,Kygo; Imagine Dragons,24902610
105,New Rules,Dua Lipa,27372995
106,I'm a Mess,Bebe Rexha,25018602
107,Thunder,Imagine Dragons,27545349
108,Nice For What,Drake,25252807
109,High On Life (feat. Bonn),Martin Garrix; Bonn,23320036
110,Hittas,Lil Wayne,2134651
111,Love Lies (with Normani),Khalid; Normani,25250587
112,No Me Acuerdo,Thalia; NATTI NATASHA,25354781
113,Everybody Dies In Their Nightmares,XXXTENTACION,25239634
114,Open Safe,Lil Wayne,2106530
115,SLOW DANCING IN THE DARK,Joji,23955269
116,Fall,Eminem,14375535
117,Sweet but Psycho,Ava Max,43910928
118,All Girls Are The Same,Juice WRLD,24651309
119,Took His Time,Lil Wayne,2032997
120,Trip,Ella Mai,26756857
121,Leave Me Alone,Flipp Dinero,27134254
122,Let It All Work Out,Lil Wayne,2096452
123,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,25629042
124,Lean Wit Me,Juice WRLD,24086846
125,I Fall Apart,Post Malone,25890854
126,Look Alive (feat. Drake),BlocBoy JB; Drake,23616363
127,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,23181174
128,Too Good At Goodbyes,Sam Smith,23908467
129,Darkside,Alan Walker; Au/Ra; Tomine Harket,20453227
130,Sin (feat. Jaden Smith),Young Thug; Jaden,13687127
131,Look At Me!,XXXTENTACION,23699582
132,XO Tour Llif3,Lil Uzi Vert,23807539
133,Want To,Dua Lipa,11630975
134,Say You Won't Let Go,James Arthur,22777138
135,BIG BANK (feat. 2 Chainz Big Sean Nicki Minaj),YG; 2 Chainz; Big Sean; Nicki Minaj,22275285
136,Lost In Japan - Remix,Shawn Mendes; Zedd,20415998
137,Mess,Lil Wayne,1344223
138,YOSEMITE,Travis Scott,20890997
139,Drew Barrymore,Bryce Vine,7562850
140,Hipócrita,Anuel AA; Zion,21739113
141,REEL IT IN,Aminé,22761356
142,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,21839325
143,La player (Bandolera),Zion & Lennox,20975071
144,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,18889334
145,Self Care,Mac Miller,8761884
146,Used 2,Lil Wayne,1283950
147,In My Blood,Shawn Mendes,20717053
148,Flames,David Guetta; Sia,19956540
149,Blah Blah Blah,Armin van Buuren,6666810
150,the remedy for a broken heart (why am I so in love),XXXTENTACION,20498925
151,SWISH,Tyga,18816839
152,Not Alike (feat. Royce Da 5'9),Eminem; Royce Da 5'9",5723060
153,All I Am,Jess Glynne,18847210
154,X (feat. Maluma & Ozuna) - Remix,Nicky Jam; J Balvin; Maluma; Ozuna,21499876
155,Wasted (feat. Lil Uzi Vert),Juice WRLD; Lil Uzi Vert,12907625
156,8 Letters,Why Don't We,5643966
157,Closer,The Chainsmokers; Halsey,21847371
158,OTW,Khalid; 6LACK; Ty Dolla $ign,18211988
159,Mine,Bazzi,19867646
160,Demon,Lil Wayne,661062
161,There's No Way (feat. Julia Michaels),Lauv; Julia Michaels,28983540
162,RAP DEVIL,Machine Gun Kelly,2575313
163,What Lovers Do (feat. SZA),Maroon 5; SZA,21192395
164,Celoso,Lele Pons,23062657
165,ICONIC (ft. Jaden Smith),Logic; Jaden,1223957
166,Me Dijeron,Ozuna,6344306
167,Call Out My Name,The Weeknd,13990926
168,Start This Shit Off Right (feat. Ashanti & Mack Maine),Lil Wayne; Ashanti; Mack Maine,638998
169,Unica,Ozuna,9393111
170,Young Dumb & Broke,Khalid,19469824
171,Venom - Music From The Motion Picture,Eminem,38342191
172,I'm Yours,Jason Mraz,20875785
173,Congratulations,Post Malone; Quavo,21956636
174,HUMBLE.,Kendrick Lamar,20309377
175,Hope,XXXTENTACION,16591954
176,Silence,Marshmello; Khalid,18718663
177,X,Nicky Jam; J Balvin,10335668
178,Perfect Strangers,Lil Wayne,619871
179,Thinking out Loud,Ed Sheeran,19361982
180,Greatest,Eminem,2443692
181,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,11809768
182,Photograph,Ed Sheeran,16619814
183,Don’t Matter To Me (with Michael Jackson),Drake; Michael Jackson,9545685
184,Something Just Like This,The Chainsmokers; Coldplay,18631634
185,Africa,TOTO,19471119
186,Wu Tang Forever (ft. Ghostface Killah Raekwon RZA Method Man Inspectah Deck Cappadonna Jackpot Scotty Wotty U-God Masta Killa GZA),Logic; Ghostface Killah; Raekwon; RZA; Method Man; Inspectah Deck; Cappadonna; Jackpot Scotty Wotty; U-God; Masta Killa; GZA,597028
187,Wonderwall - Remastered,Oasis,18467262
188,Estamos Bien,Bad Bunny,7280746
189,Mr. Brightside,The Killers,15963928
190,Diamond Heart,Alan Walker; Sophia Somajo,20398986
191,Madura,Cosculluela; Bad Bunny,8328449
192,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,17309028
193,Wolves,Selena Gomez; Marshmello,15895485
194,Dope New Gospel (feat. Nivea),Lil Wayne; Nivea,573101
195,Culpables,Manuel Turizo,568907
196,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa; Swae Lee,2353269
197,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,5703900
198,Whatever It Takes,Imagine Dragons,7913229
199,goosebumps,Travis Scott,16016667
200,Love No More,Loud Luxury; anders,8910474
201,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,2920628
202,Remind Me to Forget,Kygo; Miguel,2328736
203,Unforgettable,French Montana; Swae Lee,10593012
204,All The Stars (with SZA),Kendrick Lamar; SZA,5228541
205,You Say,Lauren Daigle,1168776
206,Let You Down,NF,9012008
207,Plug Walk,Rich The Kid,7905944
208,Mi Cama - Remix,KAROL G; J Balvin; Nicky Jam,2302068
209,Chica Paranormal,Paulo Londra,2791262
210,Ibiza,Ozuna; Romeo Santos,19285918
211,Lose Yourself - From "8 Mile" Soundtrack,Eminem,3479231
212,Feel It Still,Portugal. The Man,1127128
213,Without Me,Halsey,72275898
214,STOOPID,6ix9ine; Bobby Shmurda,39501930
215,Never Recover (Lil Baby & Gunna Drake),Lil Baby; Gunna; Drake,38997905
216,Morph,Twenty One Pilots,11363367
217,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),Lil Baby; Gunna; Lil Durk; NAV,3912954
218,My Blood,Twenty One Pilots,17804955
219,Chlorine,Twenty One Pilots,9498218
220,Tints (feat. Kendrick Lamar),Anderson .Paak; Kendrick Lamar,5532215
221,Jumpsuit,Twenty One Pilots,5784410
222,Business Is Business (Lil Baby & Gunna),Lil Baby; Gunna,1928048
223,Smithereens,Twenty One Pilots,4773972
224,Neon Gravestones,Twenty One Pilots,4692387
225,The Hype,Twenty One Pilots,3840769
226,Nico and the Niners,Twenty One Pilots,5391911
227,Levitate,Twenty One Pilots,3696721
228,Belly (Lil Baby & Gunna),Lil Baby; Gunna,1059863
229,1999,Charli XCX; Troye Sivan,10885718
230,Nummer unterdrückt,Bonez MC; RAF Camora,2233685
231,Multi Millionaire (feat. Lil Uzi Vert),Lil Pump; Lil Uzi Vert,4771201
232,500 PS,Bonez MC; RAF Camora,6072337
233,Cut My Lip,Twenty One Pilots,3470488
234,Deep End (Lil Baby & Gunna),Lil Baby,948736
235,Bandito,Twenty One Pilots,3469207
236,Pet Cheetah,Twenty One Pilots,2821635
237,Kokain,Bonez MC; RAF Camora; Gzuz,3381223
238,World Is Yours (Lil Baby & Gunna),Gunna,903590
239,Polaroid,Jonas Blue; Liam Payne; Lennon Stella,10087260
240,Legend,Twenty One Pilots,2606777
241,I Am (Lil Baby & Gunna),Lil Baby; Gunna,861888
242,Underdog (Lil Baby & Gunna),Lil Baby; Gunna,858217
243,Ja Mann!,Bonez MC; RAF Camora,827630
244,Close Friends (Lil Baby & Gunna),Lil Baby,5709915
245,Prominent,Bonez MC; RAF Camora,816231
246,Leave the City,Twenty One Pilots,804008
247,Kompanie,Bonez MC; RAF Camora; Hanybal,801843
248,My Jeans (Lil Baby & Gunna feat. Young Thug),Lil Baby; Gunna; Young Thug,775468
249,Von ihnen gelernt,Bonez MC; RAF Camora,721882
250,Trust My Lonely,Alessia Cara,719621
251,Ciumeira - Ao Vivo,Marília Mendonça,4265096
252,O Bebê,MC Kevinho; MC Kekel,3581066
253,Bohemian Rhapsody - Remastered 2011,Queen,17287131
254,Head Above Water,Avril Lavigne,17148654
255,Always Remember Us This Way,Lady Gaga,27185419
256,One Dance,Drake; Wizkid; Kyla,5192670
257,MIA,Bad Bunny; Drake,99927372
258,Tanta Falta,Bryant Myers,11496779
259,Está Rico,Marc Anthony; Will Smith; Bad Bunny,13452170
260,PPP,Kevin Roldan,15350293
261,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,72398055
262,PASS OUT (feat. 21 Savage),Quavo; 21 Savage,15868009
263,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,32153095
264,FLIP THE SWITCH (feat. Drake),Quavo; Drake,6821154
265,BIGGEST ALLEY OOP,Quavo,3056314
266,RERUN (feat. Travis Scott),Quavo; Travis Scott,3051163
267,WORKIN ME,Quavo,15210116
268,LOSE IT (feat. Lil Baby),Quavo; Lil Baby,4832689
269,HUNCHO DREAMS,Quavo,1070622
270,GIVE IT TO EM (feat. Saweetie),Quavo; Saweetie,948471
271,SHINE,Quavo,853552
272,CHAMPAGNE ROSÉ (feat. Madonna & Cardi B),Quavo; Madonna; Cardi B,820643
273,Thursday,Jess Glynne,819438
274,KEEP THAT SHIT (feat. Takeoff),Quavo; Takeoff,810718
275,FUCK 12 (feat. Offset),Quavo; Offset,780745
276,I'm Still Here,Sia,752482
277,Fightclub,Capital Bra; Samra; AK AUSSERKONTROLLE,1271633
278,HOW BOUT THAT?,Quavo,700236
279,LOST (feat. Kid Cudi),Quavo; Kid Cudi,684999
280,Under Pressure,Shawn Mendes; teddy<3,628538
281,Location,Khalid,7405943
282,I'll Never Love Again - Film Version - Radio Edit,Lady Gaga; Bradley Cooper,10065084
283,Let Me Go (with Alesso Florida Georgia Line & watt),Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1696649
284,Fine China,Future; Juice WRLD,24992717
285,Never Be the Same,Camila Cabello,1136838
286,when the party's over,Billie Eilish,30630536
287,Consequences - orchestra,Camila Cabello,7503720
288,Look What I Found,Lady Gaga,5020830
289,idontwannabeyouanymore,Billie Eilish,6669935
290,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,44500222
291,Suncity (feat. Empress Of),Khalid; Empress Of,22137514
292,Kiss and Make Up,Dua Lipa; BLACKPINK,27960661
293,Vertigo,Khalid,7823467
294,Ruin My Life,Zara Larsson,15616008
295,Jet Lag (feat. Young Scooter),Future; Juice WRLD; Young Scooter,4834242
296,Saturday Nights,Khalid,12822375
297,Astronauts,Future; Juice WRLD,3012903
298,Motion,Khalid,3784641
299,Red Bentley (feat. Young Thug),Future; Juice WRLD; Young Thug,1703514
300,Make It Back,Juice WRLD,1691370
301,Hard Work Pays Off,Future; Juice WRLD,10294857
302,9.13,Khalid,1094556
303,Cry Alone,Lil Peep,1059165
304,Get Dripped (feat. Playboi Carti),Lil Yachty; Playboi Carti,5163064
305,Transformer (feat. Nicki Minaj),Future; Nicki Minaj,1667493
306,Imposible,Luis Fonsi; Ozuna,11995060
307,Oxy (feat. Lil Wayne),Future; Lil Wayne,974687
308,7 Am Freestyle,Future; Juice WRLD,947551
309,Salem's Interlude,Khalid,946528
310,Roli Glitzer Glitzer,Capital Bra; Luciano; Eno,2604157
311,Realer N Realer,Future; Juice WRLD,868306
312,Different (feat. Yung Bans),Future; Juice WRLD; Yung Bans,847580
313,Blow That Smoke,Major Lazer; Tove Lo,837748
314,Shorty,Future; Juice WRLD,827219
315,It's Not Living (If It's Not With You),The 1975,816694
316,Fingers,ZAYN,806236
317,WRLD On Drugs,Future; Juice WRLD,797444
318,Ain't Livin Right (feat. Gunna),Future; Juice WRLD; Gunna,718044
319,Yacht Club (feat. Juice WRLD),Lil Yachty; Juice WRLD,1887040
320,No Issue,Future; Juice WRLD,691132
321,SaintLaurentYSL (feat. Lil Baby),Lil Yachty; Lil Baby,676819
322,DrIP DrIp Drip (feat. Meek Mill),Tory Lanez; Meek Mill,659766
323,Standard (feat. Trettmann Gringo Ufo361 & Gzuz),KitschKrieg; SFR; Trettmann; Gzuz; GRiNGO; Ufo361,5513335
324,Topanga,Trippie Redd,7245494
325,seoul (prod. HONNE),RM,568099
326,Money,Cardi B,10633311
327,The Scientist,Coldplay,1195231
328,Expectations,Lauren Jauregui,574919
329,Waste It On Me,Steve Aoki; BTS,8123721
330,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,21968641
331,Kamikaze,Lil Mosey,1148965
332,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,7067353
333,Happy Now,Kygo; Sandro Cavazza,1503740
334,Checklist (with Calvin Harris) (feat. Wizkid),Normani; Calvin Harris; Wizkid,4590482
335,MiAMi (feat. Gunna),Tory Lanez; Gunna,2784631
336,Last Memory,Takeoff,4226235
337,TEST DRIVE,Joji,1894526
338,YEAH RIGHT,Joji,1301118
339,Siren,The Chainsmokers; Aazar,711908
340,Atrasadinha - Live,Felipe Araújo; Ferrugem,3154572
341,NO FUN,Joji,659073
342,CAN'T GET OVER YOU (feat. Clams Casino),Joji; Clams Casino,636424
343,Cuando Nadie Ve,Morat,2354539
344,Thriller,Michael Jackson,3852775
345,Highway to Hell,AC/DC,2484986
346,Don't Stop Me Now - Remastered 2011,Queen,2921075
347,Another One Bites The Dust - Remastered 2011,Queen,2938368
348,ocean eyes,Billie Eilish,1702119
349,Meer,Luciano,1187822
350,Ghostbusters,Ray Parker Jr.,1781978
351,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,914279
352,Zombie,The Cranberries,866065
353,Disturbia,Rihanna,840675
354,This Is Halloween,The Citizens of Halloween,830149
355,(Don't Fear) The Reaper,Blue Öyster Cult,815570
356,This is Halloween - Pop Version,Marilyn Manson,793624
357,Starboy,The Weeknd; Daft Punk,748735
358,A Nightmare on My Street,DJ Jazzy Jeff & The Fresh Prince,618623
