Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,thank u next,Ariana Grande,6.322.594,1,1,18
2,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,4.546.481,1,2,55
3,MIA,Bad Bunny; Drake,3.541.420,1,3,42
4,Without Me,Halsey,3.284.935,4,4,48
5,Happier,Marshmello; Bastille,3.168.863,2,5,97
6,SICKO MODE,Travis Scott,3.150.332,2,6,111
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.014.796,4,7,35
8,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,2.914.383,3,8,28
9,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.912.637,3,9,41
10,Shallow,Lady Gaga; Bradley Cooper,2.834.547,5,10,55
11,Mo Bamba,Sheck Wes,2.697.820,10,13,101
12,when the party's over,Billie Eilish,2.548.469,11,12,36
13,Bohemian Rhapsody - Remastered 2011,Queen,2.546.974,10,11,43
14,BAD!,XXXTENTACION,2.333.839,4,14,13
15,Sweet but Psycho,Ava Max,2.280.634,14,16,56
16,Better,Khalid,2.226.425,7,15,69
17,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,2.099.908,12,17,70
18,Adan y Eva,Paulo Londra,2.098.635,18,18,16
19,Lucid Dreams,Juice WRLD,2.072.452,2,19,193
20,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,2.048.966,3,20,132
21,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2.001.731,2,21,174
22,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,1.897.968,21,22,41
23,come out and play,Billie Eilish,1.866.176,23,—,1
24,Be Alright,Dean Lewis,1.846.475,12,23,123
25,SAD!,XXXTENTACION,1.829.229,1,28,265
26,In My Mind,Dynoro; Gigi D'Agostino,1.820.562,4,24,141
27,Better Now,Post Malone,1.800.858,1,32,209
28,Ruin My Life,Zara Larsson,1.792.376,26,26,34
29,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,1.790.834,2,25,64
30,Let You Love Me,Rita Ora,1.789.841,26,29,62
31,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.767.994,4,31,97
32,Kiss and Make Up,Dua Lipa; BLACKPINK,1.767.120,13,27,34
33,Bad Liar,Imagine Dragons,1.728.832,12,30,13
34,Moonlight,XXXTENTACION,1.668.424,2,33,251
35,Happy Now,Kygo; Sandro Cavazza,1.665.964,34,34,27
36,lovely (with Khalid),Billie Eilish; Khalid,1.649.055,19,36,213
37,Natural,Imagine Dragons,1.633.674,13,35,125
38,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.607.816,24,37,69
39,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.571.688,39,40,27
40,Vaina Loca,Ozuna; Manuel Turizo,1.564.639,12,38,146
41,Another One Bites The Dust - Remastered 2011,Queen,1.555.155,32,39,26
42,Youngblood,5 Seconds of Summer,1.476.637,6,41,223
43,High Hopes,Panic! At The Disco,1.476.412,40,42,153
44,Taste (feat. Offset),Tyga; Offset,1.464.110,5,44,188
45,I Love It (& Lil Pump),Kanye West; Lil Pump,1.456.812,1,43,76
46,In My Feelings,Drake,1.449.249,1,46,146
47,BEBE,6ix9ine; Anuel AA,1.436.680,13,47,83
48,Armed And Dangerous,Juice WRLD,1.411.405,35,45,13
49,All I Want for Christmas Is You,Mariah Carey,1.379.270,1,48,18
50,breathin,Ariana Grande,1.359.122,2,50,97
51,Cuando Te Besé,Becky G; Paulo Londra,1.359.045,39,49,111
52,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.296.528,1,55,433
53,Don't Stop Me Now - Remastered 2011,Queen,1.270.223,47,52,26
54,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,1.269.436,2,61,123
55,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.265.721,54,54,19
56,Somebody To Love - Remastered 2011,Queen,1.265.091,45,51,20
57,I Like It,Cardi B; Bad Bunny; J Balvin,1.256.399,2,60,230
58,Love Someone,Lukas Graham,1.253.743,50,53,73
59,Nonstop,Drake,1.243.776,1,56,146
60,Jocelyn Flores,XXXTENTACION,1.221.076,2,57,454
61,Always Remember Us This Way,Lady Gaga,1.206.870,33,59,45
62,Topanga,Trippie Redd,1.183.770,38,58,30
63,Under Pressure - Remastered 2011,Queen; David Bowie,1.170.275,50,63,21
64,No Stylist (feat. Drake),French Montana; Drake,1.166.635,23,67,62
65,Imposible,Luis Fonsi; Ozuna,1.161.433,59,65,34
66,This Feeling,The Chainsmokers; Kelsea Ballerini,1.157.213,19,64,62
67,Leave Me Alone,Flipp Dinero,1.148.984,67,71,76
68,no tears left to cry,Ariana Grande,1.147.623,2,66,216
69,10 Freaky Girls (with 21 Savage),Metro Boomin; 21 Savage,1.145.628,33,62,20
70,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.138.373,7,68,222
71,Money,Cardi B,1.134.874,28,70,29
72,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.128.845,28,69,111
73,God's Plan,Drake,1.096.171,1,80,306
74,God is a woman,Ariana Grande,1.082.965,2,72,132
75,I Found You (with Calvin Harris),benny blanco; Calvin Harris,1.081.087,55,73,20
76,Rise,Jonas Blue; Jack & Jack,1.073.416,11,74,171
77,2002,Anne-Marie,1.072.617,25,76,216
78,Amigos Con Derechos,Reik; Maluma,1.070.704,64,77,82
79,Shape of You,Ed Sheeran,1.062.353,1,83,685
80,Believer,Imagine Dragons,1.047.051,15,85,658
81,Beach House,The Chainsmokers,1.046.925,50,75,6
82,idontwannabeyouanymore,Billie Eilish,1.044.966,82,84,25
83,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,1.035.328,79,79,15
84,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,1.033.701,13,81,77
85,Body,Loud Luxury; Brando,1.031.009,18,82,178
86,Calma - Remix,Pedro Capó; Farruko,1.027.814,86,94,12
87,Suncity (feat. Empress Of),Khalid; Empress Of,1.023.818,19,78,34
88,changes,XXXTENTACION,1.013.553,4,86,158
89,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.000.288,7,91,188
90,We Will Rock You - Remastered 2011,Queen,1.000.280,63,88,20
91,Fine China,Future; Juice WRLD,997.717,15,89,37
92,Killer Queen - Remastered 2011,Queen,995.736,80,87,19
93,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,988.280,1,93,230
94,Culpables,KAROL G; Anuel AA,986.399,83,90,68
95,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,984.041,1,96,272
96,IDGAF,Dua Lipa,971.921,3,95,331
97,Mala Mía,Maluma,959.170,47,98,104
98,Shotgun,George Ezra,958.778,35,99,152
99,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,956.601,61,101,86
100,Never Recover (Lil Baby & Gunna Drake),Lil Baby; Gunna; Drake,955.068,15,100,48
101,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,953.267,5,97,157
102,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,947.883,1,103,83
103,SOLO,JENNIE,936.952,64,92,10
104,Perfect,Ed Sheeran,932.998,3,105,629
105,No Es Justo,J Balvin; Zion & Lennox,927.731,27,104,153
106,Waste It On Me,Steve Aoki; BTS,923.892,30,102,28
107,ocean eyes,Billie Eilish,919.382,92,107,11
108,I Fall Apart,Post Malone,890.823,10,106,423
109,Havana (feat. Young Thug),Camila Cabello; Young Thug,881.257,1,113,475
110,New Rules,Dua Lipa,880.746,2,111,500
111,Thunder,Imagine Dragons,879.315,7,117,573
112,The Middle,Zedd; Maren Morris; Grey,874.165,6,114,300
113,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,874.151,30,110,104
114,Don't Come Out The House (with 21 Savage),Metro Boomin; 21 Savage,865.248,39,108,20
115,Ibiza,Ozuna; Romeo Santos,857.534,93,112,45
116,Adictiva,Daddy Yankee; Anuel AA,854.542,115,115,10
117,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,846.885,4,116,196
118,FRIENDS,Marshmello; Anne-Marie,845.918,3,120,286
119,REEL IT IN,Aminé,840.601,105,109,66
120,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,839.294,120,121,12
121,I Like Me Better,Lauv,821.049,24,122,102
122,Say My Name,David Guetta; Bebe Rexha; J Balvin,814.743,37,124,69
123,Space Cadet (feat. Gunna),Metro Boomin; Gunna,811.788,47,119,20
124,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,808.030,11,131,188
125,1999,Charli XCX; Troye Sivan,806.877,81,123,35
126,Yes Indeed,Lil Baby; Drake,806.564,12,127,191
127,Too Good At Goodbyes,Sam Smith,804.438,1,130,440
128,Noticed,Lil Mosey,804.178,38,125,82
129,Last Christmas,Wham!,800.475,2,118,6
130,Sin Pijama,Becky G; NATTI NATASHA,798.670,20,126,212
131,Say You Won't Let Go,James Arthur,797.806,7,128,690
132,bellyache,Billie Eilish,797.704,132,135,5
133,There's No Way (feat. Julia Michaels),Lauv; Julia Michaels,786.493,70,129,52
134,Asesina - Remix,Brytiago; Daddy Yankee; Ozuna; Darell; Anuel AA,783.839,111,134,20
135,Santa Tell Me,Ariana Grande,770.274,6,149,5
136,Quiere Beber,Anuel AA,767.126,39,136,96
137,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,766.820,14,140,181
138,All Girls Are The Same,Juice WRLD,764.970,47,138,194
139,Everybody Dies In Their Nightmares,XXXTENTACION,761.882,6,137,157
140,Happy Now,Zedd; Elley Duhé,759.135,27,139,125
141,XO Tour Llif3,Lil Uzi Vert,758.566,9,142,607
142,POP/STARS,K/DA; Madison Beer; (G)I-DLE; Jaira Burns; League of Legends,758.443,79,132,18
143,Closer,The Chainsmokers; Halsey,756.148,2,144,331
144,1400 / 999 Freestyle,Trippie Redd; Juice WRLD,749.106,62,133,13
145,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,740.363,97,146,99
146,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,737.717,16,147,434
147,Congratulations,Post Malone; Quavo,732.286,20,158,667
148,you should see me in a crown,Billie Eilish,726.776,53,157,4
149,Celoso,Lele Pons,722.658,101,148,96
150,I'm a Mess,Bebe Rexha,720.583,47,151,153
151,Empty Space,James Arthur,720.334,134,145,12
152,Lean Wit Me,Juice WRLD,718.882,79,153,109
153,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,717.584,44,155,87
154,Love Lies (with Normani),Khalid; Normani,715.286,9,143,279
155,PPP,Kevin Roldan,714.734,117,150,42
156,Venom - Music From The Motion Picture,Eminem,711.748,32,152,83
157,Look Alive (feat. Drake),BlocBoy JB; Drake,711.730,6,159,286
158,STARGAZING,Travis Scott,709.728,2,154,111
159,Nice For What,Drake,707.538,1,161,229
160,Take One,Kodak Black,707.365,114,141,6
161,Créeme,KAROL G; Maluma,702.183,156,156,10
162,Photograph,Ed Sheeran,692.554,40,162,11
163,HUMBLE.,Kendrick Lamar,689.761,1,182,8
164,Thinking out Loud,Ed Sheeran,688.787,43,163,47
165,Look At Me!,XXXTENTACION,687.095,21,164,157
166,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,678.753,2,165,118
167,Rockin' Around The Christmas Tree,Brenda Lee,676.042,4,192,4
168,Born To Be Yours,Kygo; Imagine Dragons,664.749,22,166,160
169,Hurts Like Hell (feat. Offset),Madison Beer; Offset,662.846,159,160,5
170,goosebumps,Travis Scott,660.449,56,169,9
171,Diamond Heart,Alan Walker; Sophia Somajo,658.361,113,167,47
172,Está Rico,Marc Anthony; Will Smith; Bad Bunny,651.076,141,176,42
173,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,650.964,29,186,7
174,Happier,Ed Sheeran,645.642,7,170,12
175,In My Blood,Shawn Mendes,644.164,4,173,12
176,Ocean (feat. Khalid),Martin Garrix; Khalid,643.034,13,171,160
177,We Are The Champions - Remastered 2011,Queen,640.717,148,174,12
178,Clandestino,Shakira; Maluma,639.642,34,177,167
179,Mistletoe,Justin Bieber,639.438,19,191,4
180,Wonderwall - Remastered,Oasis,639.295,135,181,12
181,I'm Yours,Jason Mraz,638.655,110,179,11
182,Young Dumb & Broke,Khalid,638.645,11,178,11
183,What Lovers Do (feat. SZA),Maroon 5; SZA,637.493,4,180,8
184,Hipócrita,Anuel AA; Zion,637.051,111,172,115
185,Trip,Ella Mai,635.540,82,168,75
186,BIG BANK (feat. 2 Chainz Big Sean Nicki Minaj),YG; 2 Chainz; Big Sean; Nicki Minaj,632.222,70,198,2
187,STOOPID,6ix9ine; Bobby Shmurda,631.710,14,—,1
188,It's Beginning to Look a Lot like Christmas,Michael Bublé,630.938,3,190,4
189,Jingle Bell Rock,Bobby Helms,628.954,11,—,1
190,REMEDY,Alesso,627.176,50,184,3
191,Dip (feat. Nicki Minaj),Tyga; Nicki Minaj,626.711,118,193,3
192,Something Just Like This,The Chainsmokers; Coldplay,625.268,2,185,9
193,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,618.131,9,189,10
194,YOSEMITE,Travis Scott,615.699,17,183,3
195,Killshot,Eminem,612.129,20,187,3
196,Mine,Bazzi,610.514,3,196,3
197,Africa,TOTO,610.386,122,200,2
198,No Me Acuerdo,Thalia; NATTI NATASHA,609.050,62,195,128
199,Silence,Marshmello; Khalid,607.931,7,194,4
200,the remedy for a broken heart (why am I so in love),XXXTENTACION,605.509,7,188,5
