Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,thank u next,Ariana Grande,5.564.167,1,1,26
2,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,4.300.135,1,2,63
3,MIA,Bad Bunny; Drake,3.321.969,1,5,50
4,KIKA,6ix9ine; Tory Lanez,3.232.953,3,3,3
5,TIC TOC,6ix9ine; Lil Baby,3.045.359,5,6,3
6,Without Me,Halsey,2.986.263,4,7,56
7,MAMA,6ix9ine; Nicki Minaj; Kanye West,2.978.491,4,4,3
8,Happier,Marshmello; Bastille,2.922.873,2,8,105
9,SICKO MODE,Travis Scott,2.887.341,2,10,119
10,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.841.586,3,9,49
11,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,2.745.869,4,11,43
12,Shallow,Lady Gaga; Bradley Cooper,2.529.507,5,14,63
13,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,2.521.543,3,15,36
14,BEBE,6ix9ine; Anuel AA,2.437.348,13,13,91
15,Mo Bamba,Sheck Wes,2.412.989,10,17,109
16,when the party's over,Billie Eilish,2.401.555,11,16,44
17,Sweet but Psycho,Ava Max,2.360.449,13,18,64
18,WAKA,6ix9ine; A Boogie Wit da Hoodie,2.316.967,12,12,2
19,Adan y Eva,Paulo Londra,2.309.700,14,20,24
20,Bohemian Rhapsody - Remastered 2011,Queen,2.276.950,10,19,51
21,All I Want for Christmas Is You,Mariah Carey,2.234.833,1,22,26
22,Better,Khalid,2.154.953,7,21,77
23,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.965.840,12,25,78
24,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.892.896,3,27,140
25,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.864.987,2,28,182
26,come out and play,Billie Eilish,1.858.926,19,26,9
27,Lucid Dreams,Juice WRLD,1.849.154,2,29,201
28,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,1.843.976,2,24,131
29,Be Alright,Dean Lewis,1.767.202,12,32,131
30,In My Mind,Dynoro; Gigi D'Agostino,1.760.049,4,33,149
31,BAD!,XXXTENTACION,1.753.010,4,31,21
32,SAD!,XXXTENTACION,1.722.230,1,34,273
33,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.707.259,4,35,105
34,Better Now,Post Malone,1.670.684,1,38,217
35,Ruin My Life,Zara Larsson,1.649.226,26,36,42
36,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.636.375,30,37,35
37,Let You Love Me,Rita Ora,1.631.846,24,39,70
38,Kiss and Make Up,Dua Lipa; BLACKPINK,1.603.047,13,40,42
39,KANGA,6ix9ine; Kanye West,1.595.755,23,23,2
40,Bad Liar,Imagine Dragons,1.577.741,12,42,21
41,Woman Like Me (feat. Nicki Minaj),Little Mix; Nicki Minaj,1.572.549,21,41,49
42,lovely (with Khalid),Billie Eilish; Khalid,1.572.522,19,45,221
43,Moonlight,XXXTENTACION,1.562.632,2,47,259
44,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,1.549.088,2,46,72
45,Happy Now,Kygo; Sandro Cavazza,1.537.551,34,48,35
46,Vaina Loca,Ozuna; Manuel Turizo,1.528.918,12,49,154
47,Natural,Imagine Dragons,1.468.596,13,50,133
48,MALA,6ix9ine; Anuel AA,1.450.444,44,44,2
49,Last Christmas,Wham!,1.449.741,2,56,14
50,Santa Tell Me,Ariana Grande,1.441.613,6,54,13
51,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.430.096,24,51,77
52,FEEFA,6ix9ine; Gunna,1.404.020,30,30,2
53,Another One Bites The Dust - Remastered 2011,Queen,1.381.551,32,55,34
54,Taste (feat. Offset),Tyga; Offset,1.376.826,5,57,196
55,High Hopes,Panic! At The Disco,1.369.165,40,53,161
56,STOOPID,6ix9ine; Bobby Shmurda,1.359.825,14,43,9
57,Youngblood,5 Seconds of Summer,1.353.129,6,58,231
58,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.346.597,45,59,27
59,Armed And Dangerous,Juice WRLD,1.287.942,35,60,21
60,In My Feelings,Drake,1.264.971,1,61,154
61,Calma - Remix,Pedro Capó; Farruko,1.247.547,55,66,20
62,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.244.881,1,65,441
63,Cuando Te Besé,Becky G; Paulo Londra,1.240.843,39,63,119
64,Love Someone,Lukas Graham,1.221.409,50,62,81
65,I Love It (& Lil Pump),Kanye West; Lil Pump,1.218.630,1,64,84
66,breathin,Ariana Grande,1.188.292,2,67,105
67,I Like It,Cardi B; Bad Bunny; J Balvin,1.187.209,2,68,238
68,Don't Stop Me Now - Remastered 2011,Queen,1.157.167,47,71,34
69,Jocelyn Flores,XXXTENTACION,1.156.679,2,70,462
70,Imposible,Luis Fonsi; Ozuna,1.153.347,55,72,42
71,TATI,6ix9ine; DJ SpinKing,1.145.929,50,52,2
72,Jingle Bell Rock,Bobby Helms,1.143.500,11,81,9
73,Somebody To Love - Remastered 2011,Queen,1.120.661,45,73,28
74,Leave Me Alone,Flipp Dinero,1.118.763,64,74,84
75,Nonstop,Drake,1.111.593,1,76,154
76,Rockin' Around The Christmas Tree,Brenda Lee,1.096.722,4,86,12
77,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,1.081.917,67,83,23
78,no tears left to cry,Ariana Grande,1.079.683,2,78,224
79,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.074.729,7,85,230
80,bellyache,Billie Eilish,1.063.779,55,77,13
81,Adictiva,Daddy Yankee; Anuel AA,1.062.660,81,90,18
82,It's Beginning to Look a Lot like Christmas,Michael Bublé,1.061.417,3,99,12
83,Under Pressure - Remastered 2011,Queen; David Bowie,1.061.009,50,84,29
84,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.056.568,28,79,119
85,idontwannabeyouanymore,Billie Eilish,1.048.286,71,82,33
86,Shape of You,Ed Sheeran,1.048.093,1,89,693
87,God's Plan,Drake,1.046.417,1,88,314
88,I Found You (with Calvin Harris),benny blanco; Calvin Harris,1.033.492,55,87,28
89,No Stylist (feat. Drake),French Montana; Drake,1.028.675,23,93,70
90,SOLO,JENNIE,1.020.069,62,80,18
91,Money,Cardi B,1.014.304,28,94,37
92,Amigos Con Derechos,Reik; Maluma,1.012.962,64,97,90
93,Rise,Jonas Blue; Jack & Jack,1.010.136,11,92,179
94,Believer,Imagine Dragons,1.009.319,15,95,666
95,God is a woman,Ariana Grande,1.004.324,2,96,140
96,2002,Anne-Marie,1.003.074,25,91,224
97,It's the Most Wonderful Time of the Year,Andy Williams,997.158,7,109,8
98,Body,Loud Luxury; Brando,989.345,18,102,186
99,10 Freaky Girls (with 21 Savage),Metro Boomin; 21 Savage,982.933,33,100,28
100,Topanga,Trippie Redd,980.520,38,98,38
101,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,967.663,13,101,85
102,Culpables,KAROL G; Anuel AA,962.023,80,107,76
103,Reggaeton,J Balvin,961.356,98,111,7
104,changes,XXXTENTACION,954.291,4,106,166
105,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur; Anne-Marie,950.140,93,103,7
106,This Feeling,The Chainsmokers; Kelsea Ballerini,947.718,19,104,70
107,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,944.986,100,113,20
108,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,938.991,1,105,238
109,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,934.859,7,110,196
110,Always Remember Us This Way,Lady Gaga,934.852,33,108,53
111,Do They Know It's Christmas? - 1984 Version,Band Aid,929.697,3,124,8
112,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,923.956,61,112,94
113,Perfect,Ed Sheeran,918.830,3,115,637
114,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,918.520,1,118,280
115,Mala Mía,Maluma,913.800,47,121,112
116,IDGAF,Dua Lipa,911.127,3,114,339
117,Holly Jolly Christmas,Michael Bublé,909.465,28,130,6
