Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,thank u next,Ariana Grande,5.268.836,1,1,58
2,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,4.678.301,2,3,75
3,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,4.600.185,1,4,95
4,Wow.,Post Malone,4.277.236,1,2,8
5,Sweet but Psycho,Ava Max,3.733.923,5,7,96
6,MIA,Bad Bunny; Drake,3.532.763,1,6,82
7,Without Me,Halsey,3.489.734,3,5,88
8,Happier,Marshmello; Bastille,3.268.922,2,9,137
9,SICKO MODE,Travis Scott,3.102.469,2,8,151
10,Calma - Remix,Pedro Capó; Farruko,2.776.074,10,10,52
11,Adan y Eva,Paulo Londra,2.701.993,10,11,56
12,High Hopes,Panic! At The Disco,2.642.885,12,16,193
13,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.634.804,3,12,81
14,In My Mind,Dynoro; Gigi D'Agostino,2.462.630,4,29,181
15,Going Bad (feat. Drake),Meek Mill; Drake,2.458.728,8,13,32
16,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2.395.694,2,23,214
17,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,2.389.267,3,18,172
18,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,2.268.098,4,41,137
19,Shallow,Lady Gaga; Bradley Cooper,2.244.873,5,14,95
20,Better Now,Post Malone,2.236.760,1,25,249
21,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,2.188.692,1,69,270
22,I Like It,Cardi B; Bad Bunny; J Balvin,2.136.447,2,35,270
23,God's Plan,Drake,2.076.244,1,42,346
24,Mo Bamba,Sheck Wes,2.057.670,10,15,141
25,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,2.035.367,19,27,32
26,Bohemian Rhapsody - Remastered 2011,Queen,2.030.806,10,22,83
27,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,2.019.875,3,20,68
28,Lucid Dreams,Juice WRLD,1.975.859,2,26,233
29,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.963.136,1,36,473
30,imagine,Ariana Grande,1.922.801,5,17,18
31,SAD!,XXXTENTACION,1.897.234,1,21,305
32,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.895.716,12,19,110
33,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.839.503,30,30,67
34,when the party's over,Billie Eilish,1.771.906,11,24,76
35,Better,Khalid,1.749.792,7,28,109
36,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.744.253,31,31,59
37,Body,Loud Luxury; Brando,1.703.175,18,76,6
38,Youngblood,5 Seconds of Summer,1.664.046,6,46,263
39,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.630.085,7,80,6
40,Be Alright,Dean Lewis,1.629.851,12,32,163
41,In My Feelings,Drake,1.629.057,1,50,186
42,Vaina Loca,Ozuna; Manuel Turizo,1.603.108,12,39,186
43,Taste (feat. Offset),Tyga; Offset,1.581.311,5,47,228
44,Solo de Mi,Bad Bunny,1.577.754,32,34,18
45,Adictiva,Daddy Yankee; Anuel AA,1.577.162,40,40,50
46,Shape of You,Ed Sheeran,1.570.861,1,66,725
47,Saturday Nights,Khalid,1.524.560,36,37,37
48,Moonlight,XXXTENTACION,1.523.813,2,33,291
49,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.506.399,1,87,6
50,Don't Stop Me Now - Remastered 2011,Queen,1.502.311,47,88,66
51,Ruin My Life,Zara Larsson,1.480.532,26,49,74
52,Leave Me Alone,Flipp Dinero,1.472.419,37,38,116
53,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.436.847,24,43,109
54,Kiss and Make Up,Dua Lipa; BLACKPINK,1.427.847,13,55,74
55,Bad Liar,Imagine Dragons,1.415.657,12,48,53
56,New Rules,Dua Lipa,1.379.201,2,106,6
57,FRIENDS,Marshmello; Anne-Marie,1.371.539,3,98,6
58,The Middle,Zedd; Maren Morris; Grey,1.363.352,6,109,6
59,whoa (mind in awe),XXXTENTACION,1.356.524,3,44,25
60,monster,21 Savage,1.341.803,31,45,11
61,no tears left to cry,Ariana Grande,1.325.161,2,68,256
62,Rise,Jonas Blue; Jack & Jack,1.310.529,11,99,6
63,IDGAF,Dua Lipa,1.304.224,3,90,6
64,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.292.865,1,67,312
65,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.289.477,55,56,52
66,BEBE,6ix9ine; Anuel AA,1.285.950,13,52,123
67,Another One Bites The Dust - Remastered 2011,Queen,1.272.109,32,74,66
68,Shotgun,George Ezra,1.263.996,35,93,6
69,Look Back at It,A Boogie Wit da Hoodie,1.262.509,53,53,6
70,2002,Anne-Marie,1.255.659,25,78,6
71,Nonstop,Drake,1.243.848,1,58,186
72,Money,Cardi B,1.238.582,28,57,69
73,Imposible,Luis Fonsi; Ozuna,1.235.818,55,64,74
74,a lot,21 Savage,1.230.233,22,51,11
75,KIKA,6ix9ine; Tory Lanez,1.227.219,3,60,35
76,Cuando Te Besé,Becky G; Paulo Londra,1.227.104,39,59,151
77,Let You Love Me,Rita Ora,1.222.534,24,79,6
78,Natural,Imagine Dragons,1.201.259,13,61,165
