Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Mona Lisa (feat. Kendrick Lamar),Lil Wayne; Kendrick Lamar,5.808.198,1,—,1
2,Don't Cry (feat. XXXTENTACION),Lil Wayne; XXXTENTACION,5.518.452,2,—,1
3,I Love It (& Lil Pump),Kanye West; Lil Pump,4.700.303,1,1,22
4,Let It Fly (feat. Travis Scott),Lil Wayne; Travis Scott,4.517.656,4,—,1
5,Dedicate,Lil Wayne,4.257.774,5,—,1
6,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,4.072.420,6,—,1
7,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,3.965.058,2,2,10
8,Uproar,Lil Wayne; Swizz Beatz,3.838.521,8,—,1
9,Happier,Marshmello; Bastille,3.785.450,3,3,43
10,Can't Be Broken,Lil Wayne,3.577.146,10,—,1
11,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,3.279.822,4,5,43
12,In My Mind,Dynoro; Gigi D'Agostino,3.230.207,4,7,87
13,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,3.215.621,3,4,78
14,In My Feelings,Drake,3.133.992,1,6,92
15,Dark Side Of The Moon (feat. Nicki Minaj),Lil Wayne; Nicki Minaj,3.127.188,15,—,1
16,What About Me (feat. Sosamann),Lil Wayne; Sosamann,3.055.796,16,—,1
17,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,2.821.833,1,8,29
18,I Love You Dwayne,Lil Wayne,2.672.853,18,—,1
19,Lucid Dreams,Juice WRLD,2.664.635,2,10,139
20,SICKO MODE,Travis Scott,2.643.419,2,9,57
21,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2.522.601,2,12,120
22,Better,Khalid,2.503.709,11,11,15
23,Open Letter,Lil Wayne,2.468.404,23,—,1
24,Dope Niggaz (feat. Snoop Dogg),Lil Wayne; Snoop Dogg,2.440.264,24,—,1
25,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,2.430.179,2,14,69
26,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,2.427.565,13,15,23
27,Famous (feat. Reginae Carter),Lil Wayne; Reginae Carter,2.350.034,27,—,1
28,Be Alright,Dean Lewis,2.340.901,12,13,69
29,BEBE,6ix9ine; Anuel AA,2.292.471,17,17,29
30,Vaina Loca,Ozuna; Manuel Turizo,2.225.953,13,19,92
31,SAD!,XXXTENTACION,2.220.065,1,16,211
32,Problems,Lil Wayne,2.171.090,32,—,1
33,I Like It,Cardi B; Bad Bunny; J Balvin,2.166.744,2,20,176
34,Taste (feat. Offset),Tyga; Offset,2.116.653,5,18,134
35,Hittas,Lil Wayne,2.062.396,35,—,1
36,Natural,Imagine Dragons,1.984.723,18,21,71
37,Better Now,Post Malone,1.975.567,1,22,155
38,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,1.926.863,2,24,64
39,Killshot,Eminem,1.923.748,20,25,10
40,Open Safe,Lil Wayne,1.850.894,40,—,1
41,breathin,Ariana Grande,1.816.696,2,23,43
42,Took His Time,Lil Wayne,1.807.996,42,—,1
43,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.775.416,7,35,168
44,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.759.983,7,32,134
