Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Nonstop,Drake,7.557.154,1,1,2
2,Don’t Matter To Me (with Michael Jackson),Drake; Michael Jackson,6.965.094,2,5,2
3,Survival,Drake,5.642.895,2,2,2
4,Emotionless,Drake,5.630.692,3,3,2
5,God's Plan,Drake,5.592.991,1,7,162
6,8 Out Of 10,Drake,5.306.962,6,6,2
7,Elevate,Drake,5.256.811,4,4,2
8,I'm Upset,Drake,5.183.339,8,8,35
9,SAD!,XXXTENTACION,4.711.437,1,13,121
10,Talk Up (feat. Jay-Z),Drake; JAY-Z,4.657.549,9,9,2
11,Mob Ties,Drake,4.624.214,10,10,2
12,In My Feelings,Drake,4.609.693,12,15,2
13,Nice For What,Drake,4.565.416,1,12,85
14,Can’t Take A Joke,Drake,4.208.800,11,11,2
15,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.946.101,1,19,86
16,I Like It,Cardi B; Bad Bunny; J Balvin,3.697.760,3,20,86
17,Sandra’s Rose,Drake,3.619.074,14,14,2
18,Lucid Dreams,Juice WRLD,3.595.146,2,21,49
19,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.528.632,2,22,30
20,Better Now,Post Malone,3.366.686,1,24,65
21,Summer Games,Drake,3.270.092,17,17,2
22,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,3.248.975,7,25,44
23,Is There More,Drake,3.027.560,16,16,2
24,Moonlight,XXXTENTACION,3.022.102,2,28,107
25,Jaded,Drake,2.958.995,23,23,2
26,Peak,Drake,2.952.741,18,18,2
27,Blue Tint,Drake,2.885.206,27,27,2
28,Finesse,Drake,2.764.521,26,26,2
29,After Dark (feat. Static Major & Ty Dolla $ign),Drake; Static Major; Ty Dolla $ign,2.683.936,29,30,2
30,That’s How You Feel,Drake,2.677.261,29,29,2
31,no tears left to cry,Ariana Grande,2.647.073,2,33,72
32,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.644.807,7,38,78
33,Taste (feat. Offset),Tyga; Offset,2.595.488,12,36,44
34,Back To You,Selena Gomez,2.545.806,4,35,52
35,changes,XXXTENTACION,2.507.042,4,34,14
36,Jocelyn Flores,XXXTENTACION,2.505.347,2,32,310
37,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.433.163,15,39,44
38,Ratchet Happy Birthday,Drake,2.411.909,31,31,2
39,X,Nicky Jam; J Balvin,2.409.939,3,42,121
40,Youngblood,5 Seconds of Summer,2.361.110,6,40,79
41,March 14,Drake,2.152.433,37,37,2
42,Ocean (feat. Khalid),Martin Garrix; Khalid,2.113.001,16,43,16
43,Sin Pijama,Becky G; NATTI NATASHA,2.070.570,23,44,68
44,Final Fantasy,Drake,2.067.603,41,41,2
45,Nevermind,Dennis Lloyd,2.060.310,17,46,111
46,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.864.773,1,47,128
47,Born To Be Yours,Kygo; Imagine Dragons,1.803.295,22,45,16
48,Flames,David Guetta; Sia,1.789.826,17,49,100
49,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,1.735.886,21,48,17
50,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.700.260,1,51,289
51,FRIENDS,Marshmello; Anne-Marie,1.698.779,3,53,142
52,2002,Anne-Marie,1.674.129,25,54,72
53,Rise,Jonas Blue; Jack & Jack,1.672.434,28,52,27
54,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,1.659.847,5,50,13
55,APESHIT,The Carters,1.553.948,41,56,12
56,Yes Indeed,Lil Baby; Drake,1.496.628,12,55,47
57,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.456.971,20,60,134
58,The Middle,Zedd; Maren Morris; Grey,1.448.640,6,61,156
59,IDGAF,Dua Lipa,1.414.627,3,64,187
60,Look Alive (feat. Drake),BlocBoy JB; Drake,1.409.164,6,57,142
61,All Mine,Kanye West,1.383.951,1,59,29
62,Everybody Dies In Their Nightmares,XXXTENTACION,1.381.531,6,58,13
63,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,1.374.654,14,62,37
64,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,1.374.424,9,66,160
65,La Cintura,Alvaro Soler,1.364.331,50,67,50
66,lovely (with Khalid),Billie Eilish; Khalid,1.344.432,19,63,69
67,the remedy for a broken heart (why am I so in love),XXXTENTACION,1.292.824,7,65,13
68,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,1.292.506,31,71,131
69,La player (Bandolera),Zion & Lennox,1.255.943,47,73,103
70,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.254.952,1,70,331
71,Look At Me!,XXXTENTACION,1.216.183,21,68,13
