Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,In My Feelings,Drake,8.472.330,1,1,14
2,Don’t Matter To Me (with Michael Jackson),Drake; Michael Jackson,4.933.222,1,2,14
3,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,4.248.605,2,3,42
4,Lucid Dreams,Juice WRLD,4.003.455,2,5,61
5,I Like It,Cardi B; Bad Bunny; J Balvin,3.959.886,3,6,98
6,SAD!,XXXTENTACION,3.947.489,1,4,133
7,Nonstop,Drake,3.817.442,1,7,14
8,Taste (feat. Offset),Tyga; Offset,3.558.784,8,11,56
9,Better Now,Post Malone,3.538.334,1,9,77
10,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,3.523.043,1,8,98
11,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,3.444.820,7,10,56
12,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,3.110.265,12,12,56
13,Ocean (feat. Khalid),Martin Garrix; Khalid,3.065.391,13,13,28
14,Youngblood,5 Seconds of Summer,2.901.895,6,15,91
15,Nice For What,Drake,2.829.194,1,14,97
16,God's Plan,Drake,2.743.821,1,16,174
17,Moonlight,XXXTENTACION,2.672.001,2,17,119
18,Back To You,Selena Gomez,2.594.338,4,18,64
19,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.579.387,7,19,90
20,no tears left to cry,Ariana Grande,2.456.231,2,20,84
21,Summertime Magic,Childish Gambino,2.409.594,21,42,2
22,Rise,Jonas Blue; Jack & Jack,2.403.407,22,22,39
23,I'm Upset,Drake,2.252.861,6,21,47
24,Sin Pijama,Becky G; NATTI NATASHA,2.153.531,22,24,80
25,changes,XXXTENTACION,2.033.908,4,23,26
26,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,1.985.931,21,28,29
27,Born To Be Yours,Kygo; Imagine Dragons,1.965.202,22,26,28
28,Jocelyn Flores,XXXTENTACION,1.916.062,2,25,322
29,Nevermind,Dennis Lloyd,1.863.962,17,30,123
30,X,Nicky Jam; J Balvin,1.852.726,3,29,133
31,Mob Ties,Drake,1.852.430,10,27,14
32,Yes Indeed,Lil Baby; Drake,1.777.877,12,35,59
33,APESHIT,The Carters,1.768.641,33,38,24
34,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.757.281,1,32,140
