Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,In My Feelings,Drake,4.777.014,1,1,63
2,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.517.541,2,2,91
3,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,3.418.502,3,3,49
4,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,3.337.816,2,4,40
5,SICKO MODE,Travis Scott,3.292.568,2,5,28
6,Lucid Dreams,Juice WRLD,3.217.259,2,6,110
7,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,3.023.540,2,7,35
8,In My Mind,Dynoro; Gigi D'Agostino,3.020.962,6,9,58
9,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,2.984.042,9,10,14
10,God is a woman,Ariana Grande,2.945.080,2,8,49
11,Taste (feat. Offset),Tyga; Offset,2.742.013,5,12,105
12,breathin,Ariana Grande,2.674.358,2,11,14
13,Happier,Marshmello; Bastille,2.673.293,13,14,14
14,I Like It,Cardi B; Bad Bunny; J Balvin,2.633.313,2,13,147
15,SAD!,XXXTENTACION,2.478.602,1,15,182
16,Rise,Jonas Blue; Jack & Jack,2.377.766,11,17,88
17,Better Now,Post Malone,2.331.236,1,18,126
18,Body,Loud Luxury; Brando,2.311.143,18,19,95
19,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,2.306.508,7,16,105
20,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.233.624,11,20,105
21,Vaina Loca,Ozuna; Manuel Turizo,2.210.625,13,22,63
22,Youngblood,5 Seconds of Summer,2.197.453,6,21,140
23,Be Alright,Dean Lewis,2.121.907,23,23,40
24,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.966.863,1,24,147
25,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.964.340,7,25,139
26,Moonlight,XXXTENTACION,1.956.959,2,26,168
27,Nonstop,Drake,1.932.077,1,27,63
28,Happy Now,Zedd; Elley Duhé,1.849.211,27,28,42
29,no tears left to cry,Ariana Grande,1.763.183,2,29,133
30,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.717.076,28,30,28
31,God's Plan,Drake,1.674.854,1,32,223
32,Sin Pijama,Becky G; NATTI NATASHA,1.656.300,20,31,129
33,No Es Justo,J Balvin; Zion & Lennox,1.601.378,27,34,70
34,STARGAZING,Travis Scott,1.599.846,2,33,28
35,Shotgun,George Ezra,1.575.028,35,35,69
36,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.519.535,1,37,350
37,Natural,Imagine Dragons,1.516.425,37,40,42
38,Jocelyn Flores,XXXTENTACION,1.491.475,2,38,371
39,2002,Anne-Marie,1.461.612,25,36,133
40,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.425.976,1,41,189
41,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,1.421.031,14,42,98
42,Whenever (feat. Conor Maynard),Kris Kross Amsterdam; The Boy Next Door; Conor Maynard,1.392.345,42,44,28
43,changes,XXXTENTACION,1.383.487,4,43,75
44,Nevermind,Dennis Lloyd,1.377.417,17,39,172
45,High Hopes,Panic! At The Disco,1.372.617,45,48,70
46,Clandestino,Shakira; Maluma,1.347.188,34,45,84
47,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1.317.674,4,47,113
48,Born To Be Yours,Kygo; Imagine Dragons,1.317.425,22,46,77
49,Nice For What,Drake,1.310.165,1,50,146
50,Ocean (feat. Khalid),Martin Garrix; Khalid,1.302.272,13,49,77
51,Don't Leave Me Alone (feat. Anne-Marie),David Guetta; Anne-Marie,1.243.781,51,51,35
52,Yes Indeed,Lil Baby; Drake,1.227.230,12,52,108
53,I'm a Mess,Bebe Rexha,1.212.281,47,53,70
54,Shape of You,Ed Sheeran,1.163.720,1,54,602
55,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,1.134.595,5,55,74
56,SWISH,Tyga,1.110.196,51,56,36
57,Cuando Te Besé,Becky G; Paulo Londra,1.082.736,57,59,28
58,Don’t Matter To Me (with Michael Jackson),Drake; Michael Jackson,1.054.253,1,58,63
59,Mala Mía,Maluma,1.042.622,59,62,21
60,The Middle,Zedd; Maren Morris; Grey,1.031.244,6,60,217
61,IDGAF,Dua Lipa,1.021.904,3,61,248
62,No Me Acuerdo,Thalia; NATTI NATASHA,1.020.058,62,64,45
63,Darkside,Alan Walker; Au/Ra; Tomine Harket,1.014.180,63,66,35
64,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.012.187,1,63,392
65,Believer,Imagine Dragons,1.008.379,15,65,575
66,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,1.001.832,46,71,21
67,lovely (with Khalid),Billie Eilish; Khalid,991.673,19,68,130
68,FRIENDS,Marshmello; Anne-Marie,987.815,3,70,203
69,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,984.333,20,67,195
70,Asesina,Brytiago; Darell,982.897,67,69,63
71,Look Alive (feat. Drake),BlocBoy JB; Drake,979.172,6,72,203
72,All Girls Are The Same,Juice WRLD,972.053,47,73,111
73,X (feat. Maluma & Ozuna) - Remix,Nicky Jam; J Balvin; Maluma; Ozuna,957.996,33,74,63
74,X,Nicky Jam; J Balvin,944.674,3,79,182
75,La player (Bandolera),Zion & Lennox,940.944,47,76,164
76,New Rules,Dua Lipa,932.304,2,78,417
77,YOSEMITE,Travis Scott,931.608,17,77,28
78,Thunder,Imagine Dragons,926.236,7,80,490
79,sweetener,Ariana Grande,915.523,16,75,14
80,I Fall Apart,Post Malone,911.290,10,85,340
81,Perfect,Ed Sheeran,905.407,3,86,546
82,Lean Wit Me,Juice WRLD,904.939,79,84,26
83,I Like Me Better,Lauv,903.233,24,82,19
84,Side Effects,The Chainsmokers; Emily Warren,903.155,54,89,35
85,High On Life (feat. Bonn),Martin Garrix; Bonn,898.506,85,87,28
86,BIG BANK (feat. 2 Chainz Big Sean Nicki Minaj),YG; 2 Chainz; Big Sean; Nicki Minaj,896.285,70,90,65
87,Unica,Ozuna,894.831,55,81,97
88,Everybody Dies In Their Nightmares,XXXTENTACION,893.242,6,88,74
89,IDOL,BTS; Nicki Minaj,892.102,38,97,7
90,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,879.267,31,91,192
91,Wasted (feat. Lil Uzi Vert),Juice WRLD; Lil Uzi Vert,875.710,66,83,51
92,everytime,Ariana Grande,871.557,20,57,14
93,Love Lies (with Normani),Khalid; Normani,865.673,9,92,196
94,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,861.839,9,95,221
95,Taking A Walk,Trippie Redd,859.391,28,93,24
96,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,852.915,72,96,120
97,Mo Bamba,Sheck Wes,841.070,97,99,18
98,XO Tour Llif3,Lil Uzi Vert,829.233,9,100,524
99,Look At Me!,XXXTENTACION,824.855,21,98,74
100,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,814.535,63,105,4
101,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,812.669,16,102,351
102,Flames,David Guetta; Sia,809.922,17,101,161
103,Mine,Bazzi,783.006,3,107,222
104,Madura,Cosculluela; Bad Bunny,777.426,61,104,138
105,Quiere Beber,Anuel AA,772.721,105,109,13
106,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,772.554,39,108,124
107,WORKIN ME,Quavo,770.818,105,111,21
108,Estamos Bien,Bad Bunny,767.465,80,106,63
109,IDOL,BTS,766.103,46,94,7
110,Mi Cama - Remix,KAROL G; J Balvin; Nicky Jam,765.450,67,113,35
111,Tie Me Down (with Elley Duhé),Gryffin; Elley Duhé,762.015,98,103,19
112,Hipócrita,Anuel AA; Zion,752.855,111,112,32
113,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,747.279,110,110,16
114,BUTTERFLY EFFECT,Travis Scott,743.034,30,114,28
115,Happier,Ed Sheeran,742.452,7,115,125
116,Too Good At Goodbyes,Sam Smith,731.743,1,116,357
117,Closer,The Chainsmokers; Halsey,730.941,2,117,248
118,In My Blood,Shawn Mendes,725.665,4,118,162
119,I'm Upset,Drake,724.184,6,120,96
120,I'm Yours,Jason Mraz,718.580,110,121,96
121,the remedy for a broken heart (why am I so in love),XXXTENTACION,717.851,7,119,74
122,OTW,Khalid; 6LACK; Ty Dolla $ign,710.365,23,122,133
123,Say You Won't Let Go,James Arthur,709.223,7,123,607
124,Congratulations,Post Malone; Quavo,699.161,20,126,584
125,Mob Ties,Drake,697.851,10,125,63
126,Celoso,Lele Pons,686.942,122,133,13
127,Me Dijeron,Ozuna,686.365,90,124,7
128,La Cintura,Alvaro Soler,682.410,39,134,111
129,Remind Me to Forget,Kygo; Miguel,680.816,26,130,168
130,HUMBLE.,Kendrick Lamar,679.856,1,131,518
131,Call Out My Name,The Weeknd,675.043,1,128,154
132,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,672.908,29,132,304
133,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa; Swae Lee,665.397,73,137,17
134,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,661.728,12,135,126
135,Connection,OneRepublic,646.674,78,136,56
136,Africa,TOTO,642.071,122,145,58
137,Something Just Like This,The Chainsmokers; Coldplay,640.062,2,140,554
138,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,638.635,21,138,78
139,R.E.M,Ariana Grande,638.289,25,129,14
140,Plug Walk,Rich The Kid,637.261,18,144,179
141,you should see me in a crown,Billie Eilish,636.735,53,141,42
142,Hope,XXXTENTACION,635.363,16,143,74
143,WAKE UP,Travis Scott,635.290,11,139,28
144,Blah Blah Blah,Armin van Buuren,633.911,141,148,15
145,Wonderwall - Remastered,Oasis,632.432,135,155,45
146,Only You (with Little Mix),Cheat Codes; Little Mix,629.887,74,142,56
147,goosebumps,Travis Scott,626.980,56,149,605
148,All The Stars (with SZA),Kendrick Lamar; SZA,623.533,2,151,238
149,What Lovers Do (feat. SZA),Maroon 5; SZA,622.285,4,147,366
150,Walk It Talk It,Migos; Drake,621.508,14,154,217
151,Bella - Remix,Wolfine; Maluma,619.828,71,146,118
152,Calypso,Luis Fonsi; Stefflon Don,615.348,89,160,56
153,Thinking out Loud,Ed Sheeran,613.789,43,157,47
154,Candy Paint,Post Malone,612.505,16,159,341
155,Chica Paranormal,Paulo Londra,608.997,150,150,19
156,Culpables,Manuel Turizo,608.617,156,162,4
157,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles; Zion & Lennox,608.077,144,156,52
158,Drew Barrymore,Bryce Vine,604.516,158,164,4
159,Feel It Still,Portugal. The Man,602.197,17,158,415
160,Ibiza,Ozuna; Romeo Santos,600.552,121,152,7
161,Te Amo,Piso 21; Paulo Londra,599.629,74,153,164
162,Billie Jean,Michael Jackson,598.156,52,127,2
163,One Dance,Drake; Wizkid; Kyla,597.366,5,165,248
164,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug; Young Stoner Life; Gunna; Lil Baby,596.022,121,168,6
165,Unforgettable,French Montana; Swae Lee,593.670,3,176,6
166,Síguelo Bailando,Ozuna,591.908,40,161,242
167,Wake Me Up,Avicii,587.572,4,170,133
168,Nephew (feat. Lil Pump),Smokepurpp; Lil Pump,586.998,167,167,17
169,Photograph,Ed Sheeran,586.629,40,175,5
170,Whatever It Takes,Imagine Dragons,586.225,46,173,5
171,Wolves,Selena Gomez; Marshmello,583.203,3,174,19
172,The Return,Logic,583.154,106,186,3
173,Silence,Marshmello; Khalid,581.184,7,177,5
174,Barbie Dreams,Nicki Minaj,581.101,27,169,21
175,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,579.893,3,171,273
176,Halo,Beyoncé,571.896,61,178,6
177,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,571.572,7,182,168
178,goodnight n go,Ariana Grande,569.022,37,163,14
179,Playinwitme (feat. Kehlani),KYLE; Kehlani,565.686,26,193,4
180,Young Dumb & Broke,Khalid,564.545,11,188,5
181,APESHIT,The Carters,564.211,33,181,73
182,Bohemian Rhapsody - Remastered 2011,Queen,561.143,117,196,2
183,Mr. Brightside,The Killers,561.068,132,189,4
184,Never Be the Same,Camila Cabello,560.335,4,180,5
185,Medicina,Anitta,560.294,61,194,3
186,8 Letters,Why Don't We,559.725,186,197,2
187,CAN'T SAY,Travis Scott,557.112,29,179,5
188,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,555.622,188,199,3
