Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,I Love It (& Lil Pump),Kanye West; Lil Pump,5.323.860,1,1,15
2,Falling Down - Bonus Track,Lil Peep; XXXTENTACION,5.251.813,2,2,3
3,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,3.584.030,1,3,22
4,In My Feelings,Drake,3.543.961,1,4,85
5,Happier,Marshmello; Bastille,3.438.842,5,6,36
6,In My Mind,Dynoro; Gigi D'Agostino,3.399.551,4,8,80
7,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,3.385.786,3,5,71
8,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,3.299.254,4,7,36
9,SICKO MODE,Travis Scott,2.922.143,2,9,50
10,Lucid Dreams,Juice WRLD,2.835.579,2,10,132
11,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,2.742.436,2,12,62
12,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,2.678.498,2,11,113
13,New Patek,Lil Uzi Vert,2.506.472,13,17,4
14,SAD!,XXXTENTACION,2.385.756,1,15,204
15,Better,Khalid,2.377.777,14,14,8
16,Be Alright,Dean Lewis,2.377.496,12,13,62
17,Electricity (with Dua Lipa),Silk City; Dua Lipa; Diplo; Mark Ronson,2.367.165,13,16,16
18,Taste (feat. Offset),Tyga; Offset,2.298.293,5,18,127
19,Vaina Loca,Ozuna; Manuel Turizo,2.291.615,13,22,85
20,I Like It,Cardi B; Bad Bunny; J Balvin,2.282.925,2,19,169
21,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,2.277.713,2,21,57
22,BEBE,6ix9ine; Anuel AA,2.257.694,18,24,22
23,Killshot,Eminem,2.236.513,20,20,3
24,Better Now,Post Malone,2.077.315,1,25,148
25,Natural,Imagine Dragons,2.061.625,18,23,64
26,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.960.608,24,26,8
27,No Stylist (feat. Drake),French Montana; Drake,1.958.445,27,—,1
28,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.896.473,7,29,127
29,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,1.885.639,7,35,161
30,breathin,Ariana Grande,1.872.046,2,27,36
31,God is a woman,Ariana Grande,1.856.700,2,28,71
32,Body,Loud Luxury; Brando,1.829.720,18,30,117
33,Moonlight,XXXTENTACION,1.826.937,2,31,190
34,Youngblood,5 Seconds of Summer,1.825.746,6,33,162
35,Nonstop,Drake,1.818.894,1,34,85
36,Rise,Jonas Blue; Jack & Jack,1.806.793,11,32,110
37,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,1.730.929,11,38,127
38,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,1.673.557,30,36,43
39,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.658.755,1,41,169
40,No Es Justo,J Balvin; Zion & Lennox,1.645.222,27,42,92
41,Shotgun,George Ezra,1.639.903,35,40,91
42,The Ringer,Eminem,1.609.082,1,39,22
43,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.605.776,28,37,50
44,God's Plan,Drake,1.574.681,1,45,245
45,This Feeling,The Chainsmokers; Kelsea Ballerini,1.545.785,45,—,1
46,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,1.533.315,44,44,26
47,Sin Pijama,Becky G; NATTI NATASHA,1.530.306,20,46,151
48,Jocelyn Flores,XXXTENTACION,1.519.857,2,43,393
49,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.510.278,1,48,372
50,Mo Bamba,Sheck Wes,1.506.880,50,52,40
51,no tears left to cry,Ariana Grande,1.475.934,2,47,155
52,Cuando Te Besé,Becky G; Paulo Londra,1.404.685,51,55,50
53,High Hopes,Panic! At The Disco,1.371.197,45,53,92
