Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,In My Feelings,Drake,7.305.609,1,1,43
2,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,4.050.027,2,2,20
3,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,4.023.285,3,4,15
4,SICKO MODE,Travis Scott,3.829.051,2,3,8
5,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.696.962,2,5,71
6,I Like It,Cardi B; Bad Bunny; J Balvin,3.379.600,2,7,127
7,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,3.281.866,7,8,29
8,Lucid Dreams,Juice WRLD,3.187.073,2,9,90
9,STARGAZING,Travis Scott,3.160.446,2,6,8
10,Taste (feat. Offset),Tyga; Offset,3.002.122,5,11,85
11,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,2.988.182,7,10,85
12,In My Mind,Dynoro; Gigi D'Agostino,2.972.548,12,13,38
13,SAD!,XXXTENTACION,2.864.118,1,12,162
14,Better Now,Post Malone,2.772.401,1,15,106
15,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.744.933,11,17,85
16,Rise,Jonas Blue; Jack & Jack,2.732.136,11,16,68
17,God is a woman,Ariana Grande,2.702.019,2,14,29
18,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,2.654.621,1,18,127
19,Youngblood,5 Seconds of Summer,2.460.882,6,19,120
20,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.431.623,7,20,119
21,Body,Loud Luxury; Brando,2.253.439,20,21,75
22,Sin Pijama,Becky G; NATTI NATASHA,2.093.887,20,23,109
23,Moonlight,XXXTENTACION,2.043.926,2,22,148
24,Nonstop,Drake,1.999.952,1,25,43
25,God's Plan,Drake,1.984.117,1,24,203
26,Vaina Loca,Ozuna; Manuel Turizo,1.951.665,26,26,43
27,No Es Justo,J Balvin; Zion & Lennox,1.828.407,27,27,50
28,Taking A Walk,Trippie Redd,1.822.722,28,126,4
29,Born To Be Yours,Kygo; Imagine Dragons,1.770.262,22,28,57
30,2002,Anne-Marie,1.734.058,25,29,113
