Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,In My Feelings,Drake,5.402.095,1,1,58
2,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,3.463.656,2,2,86
3,FEFE,6ix9ine; Nicki Minaj; Murda Beatz,3.271.796,2,3,35
4,No Brainer,DJ Khaled; Justin Bieber; Quavo; Chance the Rapper,3.198.730,2,6,30
5,SICKO MODE,Travis Scott,3.195.494,2,4,23
6,In My Mind,Dynoro; Gigi D'Agostino,3.100.099,6,9,53
7,Lucid Dreams,Juice WRLD,3.090.186,2,7,105
8,God is a woman,Ariana Grande,3.087.342,2,5,44
9,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,3.023.014,6,10,44
10,I Like It,Cardi B; Bad Bunny; J Balvin,2.900.821,2,11,142
11,breathin,Ariana Grande,2.899.384,2,8,9
12,Taste (feat. Offset),Tyga; Offset,2.744.010,5,12,100
13,Vaina Loca,Ozuna; Manuel Turizo,2.506.025,13,19,58
14,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,2.499.955,7,14,100
15,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,2.449.905,13,13,9
16,SAD!,XXXTENTACION,2.420.574,1,15,177
17,Rise,Jonas Blue; Jack & Jack,2.343.401,11,18,83
18,Better Now,Post Malone,2.328.374,1,16,121
19,Jackie Chan,Tiësto; Dzeko; Preme; Post Malone,2.313.970,11,17,100
20,Body,Loud Luxury; Brando,2.297.682,19,20,90
21,Youngblood,5 Seconds of Summer,2.186.287,6,21,135
22,Te Boté - Remix,Nio Garcia; Casper Magico; Bad Bunny; Darell; Ozuna; Nicky Jam,2.171.246,7,23,134
23,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,2.145.867,1,22,142
24,Happier,Marshmello; Bastille,2.040.188,24,25,9
25,Nonstop,Drake,1.916.004,1,26,58
26,Be Alright,Dean Lewis,1.906.498,26,32,35
27,no tears left to cry,Ariana Grande,1.893.928,2,24,128
28,Moonlight,XXXTENTACION,1.861.306,2,27,163
29,Sin Pijama,Becky G; NATTI NATASHA,1.824.780,20,29,124
30,Happy Now,Zedd; Elley Duhé,1.762.944,27,30,37
31,God's Plan,Drake,1.735.502,1,31,218
32,No Es Justo,J Balvin; Zion & Lennox,1.712.239,27,34,65
33,STARGAZING,Travis Scott,1.685.345,2,28,23
34,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.661.194,28,33,23
35,2002,Anne-Marie,1.530.014,25,36,128
36,Shotgun,George Ezra,1.516.281,36,37,64
37,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.503.036,1,35,345
38,Nevermind,Dennis Lloyd,1.470.361,17,39,167
39,Clandestino,Shakira; Maluma,1.448.473,34,42,79
40,Jocelyn Flores,XXXTENTACION,1.398.137,2,41,366
41,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.394.197,1,40,184
42,Nice For What,Drake,1.336.269,1,45,141
43,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky; Skepta,1.329.598,14,43,93
44,Born To Be Yours,Kygo; Imagine Dragons,1.309.677,22,46,72
45,changes,XXXTENTACION,1.303.994,4,47,70
46,IDOL,BTS,1.284.057,46,49,2
47,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1.246.273,4,48,108
48,everytime,Ariana Grande,1.231.655,20,44,9
49,Shape of You,Ed Sheeran,1.209.833,1,52,597
50,Ocean (feat. Khalid),Martin Garrix; Khalid,1.204.752,13,50,72
51,IDOL,BTS; Nicki Minaj,1.156.077,38,38,2
52,I'm a Mess,Bebe Rexha,1.147.514,47,54,65
53,Yes Indeed,Lil Baby; Drake,1.146.615,12,53,103
54,High Hopes,Panic! At The Disco,1.136.291,51,55,65
55,Unica,Ozuna,1.131.419,55,62,92
56,Don't Leave Me Alone (feat. Anne-Marie),David Guetta; Anne-Marie,1.105.534,51,57,30
57,SWISH,Tyga,1.093.142,51,56,31
58,Natural,Imagine Dragons,1.086.865,48,60,37
59,X,Nicky Jam; J Balvin,1.068.139,3,64,177
60,Whenever (feat. Conor Maynard),Kris Kross Amsterdam; The Boy Next Door; Conor Maynard,1.067.757,60,65,23
61,Fuck Love (feat. Trippie Redd),XXXTENTACION; Trippie Redd,1.059.118,5,59,69
62,Havana (feat. Young Thug),Camila Cabello; Young Thug,1.056.431,1,66,387
63,X (feat. Maluma & Ozuna) - Remix,Nicky Jam; J Balvin; Maluma; Ozuna,1.052.036,33,69,58
64,No Me Acuerdo,Thalia; NATTI NATASHA,1.048.030,64,73,40
65,Cuando Te Besé,Becky G; Paulo Londra,1.047.878,63,68,23
66,Don’t Matter To Me (with Michael Jackson),Drake; Michael Jackson,1.047.210,1,58,58
67,Asesina,Brytiago; Darell,1.044.058,67,72,58
68,sweetener,Ariana Grande,1.040.725,16,51,9
69,The Middle,Zedd; Maren Morris; Grey,1.035.584,6,67,212
70,Me Niego (feat. Ozuna & Wisin),Reik; Ozuna; Wisin,1.033.808,20,70,190
71,IDGAF,Dua Lipa,1.032.879,3,61,243
72,La player (Bandolera),Zion & Lennox,1.020.877,47,80,159
73,FRIENDS,Marshmello; Anne-Marie,1.006.000,3,75,198
74,Mala Mía,Maluma,1.005.388,70,82,16
75,Believer,Imagine Dragons,989.460,15,78,570
76,Darkside,Alan Walker; Au/Ra; Tomine Harket,962.790,63,74,30
77,Look Alive (feat. Drake),BlocBoy JB; Drake,955.735,6,76,198
78,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,936.103,31,88,187
79,New Rules,Dua Lipa,926.976,2,84,412
80,Thunder,Imagine Dragons,922.783,7,87,485
81,Wasted (feat. Lil Uzi Vert),Juice WRLD; Lil Uzi Vert,899.305,66,81,46
82,Por Perro,Sebastian Yatra; Luis Figueroa; Lary Over,898.796,72,99,115
83,These Days (feat. Jess Glynne Macklemore & Dan Caplen),Rudimental; Jess Glynne; Macklemore; Dan Caplen,890.169,9,90,216
84,All Girls Are The Same,Juice WRLD,884.076,47,83,106
85,lovely (with Khalid),Billie Eilish; Khalid,883.159,19,85,125
86,BIG BANK (feat. 2 Chainz Big Sean Nicki Minaj),YG; 2 Chainz; Big Sean; Nicki Minaj,873.147,70,98,60
87,Perfect,Ed Sheeran,864.787,3,92,541
88,Thunderclouds (feat. Sia Diplo and Labrinth),Sia; Diplo; Labrinth; LSD,856.713,46,86,16
89,Lean Wit Me,Juice WRLD,851.636,79,89,21
90,Me Dijeron,Ozuna,846.514,90,126,2
91,Dura - Remix,Daddy Yankee; NATTI NATASHA; Becky G; Bad Bunny,846.186,39,110,119
92,Mi Cama - Remix,KAROL G; J Balvin; Nicky Jam,841.312,67,111,30
93,Flames,David Guetta; Sia,840.057,17,100,156
94,Euphoria,BTS,835.384,71,71,2
95,YOSEMITE,Travis Scott,831.999,17,94,23
96,Side Effects,The Chainsmokers; Emily Warren,826.096,54,91,30
97,I Fall Apart,Post Malone,824.494,10,96,335
98,Madura,Cosculluela; Bad Bunny,823.827,61,117,133
99,I Like Me Better,Lauv,815.981,24,104,14
100,Everybody Dies In Their Nightmares,XXXTENTACION,815.108,6,105,69
101,Estamos Bien,Bad Bunny,805.986,80,113,58
102,Taking A Walk,Trippie Redd,805.954,28,93,19
103,Love Lies (with Normani),Khalid; Normani,800.365,9,103,191
104,Look At Me!,XXXTENTACION,798.825,21,107,69
105,Tie Me Down (with Elley Duhé),Gryffin; Elley Duhé,790.187,99,112,14
106,High On Life (feat. Bonn),Martin Garrix; Bonn,783.913,85,115,23
107,Meant to Be (feat. Florida Georgia Line),Bebe Rexha; Florida Georgia Line,777.868,16,109,346
108,XO Tour Llif3,Lil Uzi Vert,774.713,9,114,519
109,Mo Bamba,Sheck Wes,761.331,109,122,13
110,Mine,Bazzi,756.522,3,121,217
111,Hipócrita,Anuel AA; Zion,745.480,111,125,27
112,Aura,Ozuna; Arthur Hanlon,742.161,112,155,2
113,I'm Fine,BTS,726.831,77,77,2
114,WORKIN ME,Quavo,724.425,108,129,16
115,Toda - Remix,Alex Rose; Cazzu; Rauw Alejandro; Lenny Tavárez,723.692,115,134,11
116,I'm Upset,Drake,719.884,6,123,91
117,La Cintura,Alvaro Soler,718.422,39,131,106
118,BUTTERFLY EFFECT,Travis Scott,714.226,30,120,23
119,Quiere Beber,Anuel AA,708.531,119,147,8
120,Barbie Dreams,Nicki Minaj,703.301,27,124,16
121,Ibiza,Ozuna; Romeo Santos,701.494,121,135,2
122,Africa,TOTO,696.013,122,148,53
123,Risiko,Bonez MC; RAF Camora,695.740,97,97,2
124,I'm Yours,Jason Mraz,690.519,110,132,91
125,Too Good At Goodbyes,Sam Smith,689.479,1,130,352
126,R.E.M,Ariana Grande,686.011,25,108,9
127,Closer,The Chainsmokers; Halsey,683.972,2,142,243
128,Bella - Remix,Wolfine; Maluma,682.362,71,151,113
129,OTW,Khalid; 6LACK; Ty Dolla $ign,678.991,23,128,128
130,In My Blood,Shawn Mendes,672.902,4,140,157
131,Happier,Ed Sheeran,672.794,7,141,120
132,Te Amo,Piso 21; Paulo Londra,670.898,74,158,159
133,Congratulations,Post Malone; Quavo,669.953,20,139,579
134,the remedy for a broken heart (why am I so in love),XXXTENTACION,668.509,7,145,69
135,Bed (feat. Ariana Grande),Nicki Minaj; Ariana Grande,668.082,21,137,73
136,Mob Ties,Drake,666.834,10,143,58
137,Trivia 起 : Just Dance,BTS,663.964,79,79,2
138,Síguelo Bailando,Ozuna,661.412,40,163,237
139,Ball For Me (feat. Nicki Minaj),Post Malone; Nicki Minaj,660.990,12,138,121
140,goodnight n go,Ariana Grande,652.495,37,118,9
141,Blah Blah Blah,Armin van Buuren,652.211,141,161,10
142,Calypso,Luis Fonsi; Stefflon Don,652.098,89,160,51
143,Remind Me to Forget,Kygo; Miguel,651.103,26,150,163
144,FAKE LOVE,BTS,643.498,14,136,2
145,HUMBLE.,Kendrick Lamar,642.752,1,149,513
146,Serendipity - Full Length Edition,BTS,641.249,95,95,2
147,Ric Flair Drip (with Metro Boomin),Offset; Metro Boomin,640.385,29,153,299
148,No Quiero Amarte (feat. Zion & Lennox),Justin Quiles; Zion & Lennox,636.194,144,171,47
149,Say You Won't Let Go,James Arthur,633.227,7,156,602
150,Answer : Love Myself,BTS,631.302,102,102,2
151,Trivia 轉 : Seesaw,BTS,625.350,101,101,2
152,Walk It Talk It,Migos; Drake,625.014,14,168,212
153,WAKE UP,Travis Scott,621.811,11,146,23
154,Wake Me Up,Avicii,621.660,4,165,128
155,Medicina,Anitta,621.126,61,176,37
156,Connection,OneRepublic,621.048,78,162,51
157,Wonderwall - Remastered,Oasis,620.361,135,169,40
158,Call Out My Name,The Weeknd,619.218,1,159,149
159,One Dance,Drake; Wizkid; Kyla,618.856,5,175,243
160,Celoso,Lele Pons,618.301,122,166,8
161,Something Just Like This,The Chainsmokers; Coldplay,617.608,2,167,549
162,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug; Young Stoner Life; Gunna; Lil Baby,617.165,121,—,1
163,Chica Paranormal,Paulo Londra,616.496,163,185,14
164,Plug Walk,Rich The Kid,613.390,18,164,174
165,pete davidson,Ariana Grande,610.873,29,133,9
166,Freaky Friday (feat. Chris Brown),Lil Dicky; Chris Brown,608.523,7,178,163
167,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,606.141,63,63,2
168,Feel It Still,Portugal. The Man,603.377,17,187,410
169,Hope,XXXTENTACION,603.255,16,183,69
170,Epiphany,BTS,601.611,157,157,2
171,Melodien,Capital Bra; Juju,600.147,69,170,23
172,What Lovers Do (feat. SZA),Maroon 5; SZA,593.725,4,186,361
173,goosebumps,Travis Scott,590.408,56,179,600
174,All The Stars (with SZA),Kendrick Lamar; SZA,587.331,2,173,233
175,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa; Swae Lee,587.027,73,182,12
176,Candy Paint,Post Malone,585.395,16,181,336
177,The Return,Logic,585.264,106,106,2
178,Only You (with Little Mix),Cheat Codes; Little Mix,583.137,74,184,51
179,Quiero Mas,Ozuna; Wisin; Yandel,580.994,179,—,1
180,CAROUSEL,Travis Scott,580.801,4,154,23
181,Devuelveme,Ozuna,579.860,181,—,1
182,DNA,BTS,579.661,41,152,2
183,500 PS,Bonez MC; RAF Camora,579.072,94,174,23
184,Dura,Daddy Yankee,575.330,8,—,1
185,APESHIT,The Carters,574.633,33,190,68
186,Bohemian Rhapsody - Remastered 2011,Queen,573.675,117,—,1
187,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran; Beyoncé,572.556,3,195,268
188,you should see me in a crown,Billie Eilish,570.192,53,189,37
189,Duro y Suave,Leslie Grace; Noriel,567.751,116,—,1
190,Thinking out Loud,Ed Sheeran,566.349,43,196,42
191,Nephew (feat. Lil Pump),Smokepurpp; Lil Pump,562.062,167,192,12
192,STOP TRYING TO BE GOD,Travis Scott,559.148,10,180,23
193,If You're Over Me,Years & Years,556.031,59,—,1
194,Wolves,Selena Gomez; Marshmello,555.386,3,200,14
195,Culpables,Manuel Turizo,554.942,182,198,5
196,Don't Stop Believin',Journey,553.352,167,—,1
197,Halo,Beyoncé,552.788,61,—,1
198,Échame La Culpa,Luis Fonsi; Demi Lovato,552.551,5,—,1
199,Unforgettable,French Montana; Swae Lee,552.473,3,—,1
200,This Is America,Childish Gambino,552.376,1,197,112
