ID,Track,Singer(s),Stream
110,Mal Feito - Ao Vivo,Hugo & Guilherme; Marília Mendonça,32521065
111,Unstoppable,Sia,86779407
112,Yellow,Coldplay,97376092
113,Bloqueado - Ao Vivo,Gusttavo Lima,9917036
114,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,60858239
115,In Da Club,50 Cent,43498448
116,I Hate U,SZA,13996034
117,Excuses,AP Dhillon; Gurinder Gill; Intense,21752734
118,Counting Stars,OneRepublic,86943513
119,La Zona,Bad Bunny,29963845
120,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,56568214
121,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,36792063
122,Swim,Chase Atlantic,14643080
123,Forever,Labrinth,7292627
124,LA CANCIÓN,J Balvin; Bad Bunny,68759865
125,Don't Be Shy,Tiësto; KAROL G,57492892
126,Depende,Dj Guuga; Wesley Safadão; Zé Felipe,5109285
127,Still Don't Know My Name,Labrinth,8167850
128,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,68013801
129,Heather,Conan Gray,72178427
130,Gangsta's Paradise,Coolio; L.V.,79652033
131,La Santa,Bad Bunny; Daddy Yankee,65307223
132,Mood (feat. iann dior),24kGoldn; iann dior,49889281
133,Se Le Ve,Dímelo Flow; Dalex; Sech; Justin Quiles; Arcángel; De La Ghetto; Lenny Tavárez,22453020
134,DARARI,TREASURE,33542305
135,Locked out of Heaven,Bruno Mars,83968452
136,When I R.I.P.,Labrinth,6516055
137,Problemón,Alvaro Diaz; Rauw Alejandro,15289093
138,212,Chefin; Mainstreet,11786940
139,Blank Space,Taylor Swift,83768970
140,Perfect,Ed Sheeran,78572323
141,The Family Madrigal,Stephanie Beatriz; Olga Merediz; Encanto - Cast,8349530
142,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,22859231
143,Every Summertime,NIKI,13599043
144,Riptide,Vance Joy,79752381
145,No Lie,Sean Paul; Dua Lipa,51676836
146,Polaroid Love,ENHYPEN,9372714
147,happier,Olivia Rodrigo,74633357
148,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,32151428
149,Thunder,Gabry Ponte; LUM!X; Prezioso,19831539
150,Payphone,Maroon 5; Wiz Khalifa,88088452
151,Take Me To Church,Hozier,66981585
152,Circles,Post Malone,72898929
153,The Nights,Avicii,79943816
154,Why'd You Only Call Me When You're High?,Arctic Monkeys,43537073
155,Get Into It (Yuh),Doja Cat,44211552
156,Shape of You,Ed Sheeran,82888565
157,favorite crime,Olivia Rodrigo,64632994
158,Smells Like Teen Spirit - Remastered,Nirvana,85621626
159,positions,Ariana Grande,45580866
160,Talking to the Moon,Bruno Mars,46499090
161,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,23913912
162,Stan,Eminem; Dido,34511404
163,Bohemian Rhapsody - Remastered 2011,Queen,83572231
164,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,31687436
165,Before You Go,Lewis Capaldi,21848025
166,One Dance,Drake; Wizkid; Kyla,77582927
167,Revenge,XXXTENTACION,76776714
168,Space Song,Beach House,19348534
169,Toma Toma Vapo Vapo,Zé Felipe; Mc Danny,1605637
170,Rolling in the Deep,Adele,14110499
171,Dance Monkey,Tones And I,64526640
172,Lucid Dreams,Juice WRLD,35092774
173,Cigarettes,Juice WRLD,1580772
174,Jordan,Ryan Castro,132484658
175,Say You Won't Let Go,James Arthur,31877244
176,Hrs & Hrs,Muni Long,2350867
177,Praise God,Kanye West,7059053
178,Mr. Brightside,The Killers,78349704
179,City of Gods,Fivio Foreign; Kanye West; Alicia Keys,2349007
180,Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK; LIT killah; Maria Becerra; Nicki Nicole,4006655
181,All of Me,John Legend,33862353
182,NEW MAGIC WAND,Tyler; The Creator,10767661
183,Sobrio,Maluma,11869263
184,Vai Lá Em Casa Hoje,George Henrique & Rodrigo; Marília Mendonça,7485049
185,It'll Be Okay,Shawn Mendes,3087975
186,Do I Wanna Know?,Arctic Monkeys,42578859
187,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,7037179
188,you broke me first,Tate McRae,3777693
189,Parada Louca,Mari Fernandez; Marcynho Sensação,763688
190,The Business,Tiësto,10444265
191,Star Shopping,Lil Peep,4521867
192,Arcade,Duncan Laurence,7445627
193,Señorita,Shawn Mendes; Camila Cabello,58198519
194,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,57236463
195,Alien Blues,Vundabar,1500746
196,goosebumps,Travis Scott,6135589
197,Streets,Doja Cat,10607760
198,Closer,The Chainsmokers; Halsey,5315092
199,The Night We Met,Lord Huron,28396601
200,Hope,XXXTENTACION,34469683
201,Memories,Maroon 5,34642887
202,Wake Me Up,Avicii,71931151
203,The Hills,The Weeknd,21419425
204,Something Just Like This,The Chainsmokers; Coldplay,50230313
205,2055,Sleepy Hallow,1514630
206,Bored,Billie Eilish,29838700
207,Ley Seca,Jhayco; Anuel AA,1554232
208,Levitating,Dua Lipa,30152826
209,Somebody That I Used To Know,Gotye; Kimbra,3768284
210,Chale,Eden Muñoz,69655816
211,Shallow,Lady Gaga; Bradley Cooper,13878300
212,Acapulco,Jason Derulo,3944168
213,Residente: Bzrp Music Sessions Vol. 49,Bizarrap; Residente,25147778
214,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,232974273
215,attention,Omah Lay; Justin Bieber,7741194
216,ay! (feat. Lil Wayne),Machine Gun Kelly; Lil Wayne,8370965
217,Starlight,Dave,82300930
218,Elliot's Song - From "Euphoria" An HBO Original Series,Dominic Fike; Zendaya,5402370
219,Last Call,Khalid,1132010
220,L’enfer,Stromae,3450681
221,Sehnsucht,Miksu / Macloud; t-low,2583954
222,Fils de joie,Stromae,964672
223,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,10349666
224,Santé,Stromae,832808
225,showdown,shadowraze,1643780
226,Invaincu,Stromae,806715
227,ABALO EMOCIONAL - Ao Vivo,Luan Santana,15413937
228,Molhando o Volante,Jorge & Mateus,5754373
229,this is what falling in love feels like,JVKE,32654893
230,Envolver,Anitta,216843834
231,Demasiadas Mujeres,C. Tangana,76700067
232,AM Remix,Nio Garcia; J Balvin; Bad Bunny,804630
233,Astronaut In The Ocean,Masked Wolf,803942
234,Salimo de Noche,Tiago PZK; Trueno,1602824
235,Esqueça-Me Se For Capaz,Marília Mendonça; Maiara & Maraisa,2381288
236,Dreams - 2004 Remaster,Fleetwood Mac,3038598
237,Every Breath You Take,The Police,14048707
238,Hati-Hati di Jalan,Tulus,37071993
239,Something In The Way - Remastered,Nirvana,88095740
240,jealousy jealousy,Olivia Rodrigo,55091972
241,Jocelyn Flores,XXXTENTACION,710563
242,Peru,Fireboy DML; Ed Sheeran,3187211
243,O.O,NMIXX,5210211
244,Die For You,The Weeknd,42962596
245,Monëy so big,Yeat,21360368
246,I AM WOMAN,Emmy Meli,1537365
247,Thinking with My Dick (feat. Juicy J),Kevin Gates; Juicy J,14099168
248,Fair Trade (with Travis Scott),Drake; Travis Scott,5434755
249,Sweetest Pie,Megan Thee Stallion; Dua Lipa,95575437
250,OPEN A WINDOW (feat. Tyler The Creator),Rex Orange County; Tyler; The Creator,1988365
251,Bones,Imagine Dragons,97788070
252,iPad,The Chainsmokers,993456
253,Zeit,Rammstein,1878781
254,Petty Too (feat. Future),Lil Durk; Future,875254
255,VERMELHO,Gloria Groove,2440047
256,Ella - Remix,Boza; Lunay; Lenny Tavárez; Juhn; Beéle,767749
257,Hold Me Closer,Cornelia Jakobs,1915776
258,Permission to Dance,BTS,3766388
259,Demons,Imagine Dragons,3805890
260,Tom's Diner,AnnenMayKantereit; Giant Rooks,59521968
261,TOMBOY,(G)I-DLE,7858599
262,Fuera del mercado,Danny Ocean,125655826
263,Just the Way You Are,Bruno Mars,29876141
264,maybe (feat. Bring Me The Horizon),Machine Gun Kelly; Bring Me The Horizon,18689268
265,MANIAC,Stray Kids,32792497
266,CANDY,ROSALÍA,17778433
267,LA FAMA,ROSALÍA; The Weeknd,37893775
268,Sometimes,Juice WRLD,7902249
269,ARASAN DA,UZI,15451786
270,SAOKO,ROSALÍA,19036979
271,VENOM,Stray Kids,2156112
272,Charmer,Stray Kids,1258884
273,HENTAI,ROSALÍA,2136383
274,CHICKEN TERIYAKI,ROSALÍA,5204354
275,FREEZE,Stray Kids,1150668
276,Pantysito,Alejo; Feid; ROBI,86104490
277,IDGAF (with blackbear),BoyWithUke; blackbear,30503365
278,BIZCOCHITO,ROSALÍA,4171996
279,Lonely St.,Stray Kids,1004905
280,BULERÍAS,ROSALÍA,918279
281,Muddy Water (Changbin Hyunjin HAN Felix),Stray Kids,905567
282,Waiting For Us (Bang Chan Lee Know Seungmin I.N),Stray Kids,894522
283,MOTOMAMI,ROSALÍA,884476
284,G3 N15,ROSALÍA,881620
285,Used to Know Me,Charli XCX,881302
286,LA COMBI VERSACE,ROSALÍA; Tokischa,848334
287,DIABLO,ROSALÍA,834316
288,Cool for the Summer,Demi Lovato,83443132
289,sentaDONA (Remix) s2,Davi Kneip; Mc Frog; Dj Gabriel do Borel; Luísa Sonza,53508521
290,Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red); Jordan Fisher; Finneas O'Connell; Topher Ngo; Grayson Villanueva; Josh Levi,24797303
291,Wait a Minute!,WILLOW,110174963
292,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,88938548
293,Just a Cloud Away,Pharrell Williams,4649367
294,Feel My Rhythm,Red Velvet,17743072
295,Ain't Shit,Doja Cat,29347231
296,Plan A,Paulo Londra,118948217
297,Love Yourself,Justin Bieber,24947926
298,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,122482864
299,Sigue,J Balvin; Ed Sheeran,23382361
300,RUMBATÓN,Daddy Yankee,40511971
301,make up sex (feat. blackbear),Machine Gun Kelly; blackbear,8148252
302,REMIX,Daddy Yankee,2616771
303,PASATIEMPO,Daddy Yankee; Myke Towers,2469046
304,PARA SIEMPRE,Daddy Yankee; Sech,2498010
305,chaotic,Tate McRae,8374926
306,AGUA,Daddy Yankee; Rauw Alejandro; Nile Rodgers,2160140
307,CAMPEÓN,Daddy Yankee,1228984
308,Just A Cloud Away,Pharrell Williams,11684329
309,emo girl (feat. WILLOW),Machine Gun Kelly; WILLOW,3512079
310,UNO QUITAO Y OTRO PUESTO,Daddy Yankee,1128441
311,LEGENDADDY,Daddy Yankee,1125953
312,born with horns,Machine Gun Kelly,1087872
313,HOT,Daddy Yankee; Pitbull,1050380
314,ZONA DEL PERREO,Daddy Yankee; NATTI NATASHA; Becky G,1030663
315,god save me,Machine Gun Kelly,1029077
316,drug dealer (feat. Lil Wayne),Machine Gun Kelly; Lil Wayne,1015457
317,EL ABUSADOR DEL ABUSADOR,Daddy Yankee,953165
318,BOMBÓN,Daddy Yankee; El Alfa; Lil Jon,917868
319,fake love don't last (feat. iann dior),Machine Gun Kelly; iann dior,908458
320,mainstream sellout,Machine Gun Kelly,898020
321,Lost and Found Freestyle 2019 (with Tyler The Creator & Nigo),A$AP Rocky; Tyler; The Creator; Nigo,897817
322,5150,Machine Gun Kelly,865195
323,die in california (feat. Gunna Young Thug & Landon Barker),Machine Gun Kelly; Gunna; Young Thug; Landon Barker,858159
324,ENCHULETIAO,Daddy Yankee,856747
325,Come On Let's Go (with Nigo),Tyler; The Creator; Nigo,846954
326,Everlong,Foo Fighters,3064257
327,Soy El Unico,Yahritza Y Su Esencia,28110049
328,The Pretender,Foo Fighters,977171
329,Learn to Fly,Foo Fighters,921056
330,Best of You,Foo Fighters,898715
331,Over,Lucky Daye,2355787
332,The Scientist,Coldplay,3875417
333,sentaDONA (Remix) s2,Luísa Sonza; Davi Kneip; Mc Frog; Dj Gabriel do Borel,1135619
334,Photograph,Ed Sheeran,21131051
335,When You're Gone,Shawn Mendes,79829000
336,As It Was,Harry Styles,571056080
337,Me Arrepentí,Ak4:20; Pailita; Cris Mj,20945756
338,up at night (feat. justin bieber),Kehlani; Justin Bieber,5767264
339,Falling,Harry Styles,47007597
340,Adore You,Harry Styles,60412815
341,In My Head,Lil Tjay,58411060
342,Golden,Harry Styles,39569538
343,Si Quieren Frontear,Duki; De La Ghetto; Quevedo,58568162
344,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),Dreamville; JID; J. Cole; Kenny Mason; Sheck Wes,994576
345,Black Summer,Red Hot Chili Peppers,925558
346,You Were Loved (with OneRepublic),Gryffin; OneRepublic,895461
347,Sign of the Times,Harry Styles,15661098
348,Angel Baby,Troye Sivan,69023900
349,There's Nothing Holdin' Me Back,Shawn Mendes,45662973
350,Fim de Semana no Rio,Teto,14415920
351,I Gotta Feeling,Black Eyed Peas,7057730
352,When I Was Your Man,Bruno Mars,17119710
353,Vampiro,Matuê; WIU; Teto,37474623
354,Still Life,BIGBANG,9462488
355,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,23346179
356,Happier Than Ever - Edit,Billie Eilish,11573119
357,Birthday Cake,Dylan Conrique,2278679
358,LOVE DIVE,IVE,63051765
359,Out of Time,The Weeknd,6502469
360,Chance,Paulo Londra,24045757
361,First Class,Jack Harlow,262431454
362,psychofreak (feat. WILLOW),Camila Cabello; WILLOW,13859919
363,That's Hilarious,Charlie Puth,6805417
364,Right On,Lil Baby,8504902
365,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,22523629
366,POLTERGEIST!,CORPSE; OmenXIII,894519
367,No Ouvidinho,Felipe Amorim,28369917
368,Don't Go Yet,Camila Cabello,865538
369,Zick Zack,Rammstein,1789037
370,PIOVE (feat. Sfera Ebbasta),Lazza; Sfera Ebbasta,823765
371,Neck & Wrist (feat. JAY-Z & Pharrell),Pusha T; JAY-Z; Pharrell Williams,812915
372,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk; Pharrell Williams; Nile Rodgers,14364304
373,Termina Comigo Antes,Gusttavo Lima,14811762
374,Flowers,Lauren Spencer Smith,35873776
375,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,42286623
376,Don't Think Jesus,Morgan Wallen,6121223
377,About Damn Time,Lizzo,107781952
378,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia; Connie Constance,850690
379,Darl+ing,SEVENTEEN,755618
380,Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),L7NNON; Os Hawaianos; DJ Bel da CDD; DJ Biel do Furduncinho,5622675
381,Balanço da Rede,Matheus Fernandes; Xand Avião,15076820
382,Don't Stop Me Now - Remastered 2011,Queen,1403761
383,After Dark,Mr.Kitty,36076415
384,İmdat,cakal,14609136
385,Sweet Child O' Mine,Guns N' Roses,12977797
386,Starboy,The Weeknd; Daft Punk,20441556
387,Thousand Miles,The Kid LAROI,61028918
388,PROVENZA,KAROL G,126254468
389,We Made It,t-low; Miksu / Macloud,7744896
390,Hold That Heat (feat. Travis Scott),Southside; Future; Travis Scott,2102792
391,2step (feat. Lil Baby),Ed Sheeran; Lil Baby,12496768
392,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),Pusha T; Lil Uzi Vert; Don Toliver,2055552
393,Dreamin Of The Past (feat. Kanye West),Pusha T; Kanye West,1100266
394,Plan B,Megan Thee Stallion,1902372
395,Te Felicito,Shakira; Rauw Alejandro,46303069
396,Rock N Roll (feat. Kanye West & Kid Cudi),Pusha T; Kanye West; Kid Cudi,992967
397,Neck & Wrist (feat. JAY-Z & Pharrell Williams),Pusha T; JAY-Z; Pharrell Williams,981198
398,Brambleton,Pusha T,902108
399,TUS LÁGRIMAS,Mora; Sech,39848408
400,Let The Smokers Shine The Coupes,Pusha T,841083
401,House of Memories,Panic! At The Disco,50918100
402,With you,Jimin; HA SUNG WOON,38063238
403,Pasoori,Shae Gill; Ali Sethi,37385792
404,ZOOM,Jessi,35582755
405,Sunroof,Nicky Youre; dazy,26083795
406,Paulo Londra: Bzrp Music Sessions Vol. 23,Bizarrap; Paulo Londra,59841704
407,San Lucas,Kevin Kaarl,25208665
408,ULTRA SOLO,Polimá Westcoast; Pailita,53184886
409,10 Things I Hate About You,Leah Kate,33476800
410,Iris,The Goo Goo Dolls,28803704
411,sun and moon,anees,4566805
412,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,804854
413,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,69762953
414,712PM,Future,9124564
415,KEEP IT BURNIN (feat. Kanye West),Future; Kanye West,6493409
416,That That (prod. & feat. SUGA of BTS),PSY; SUGA,49654249
417,I'M DAT N****,Future,6525109
418,Honest (feat. Don Toliver),Justin Bieber; Don Toliver,33723081
419,I'M ON ONE (feat. Drake),Future; Drake,16860798
420,PUFFIN ON ZOOTIEZ,Future,39324020
421,FOR A NUT (feat. Gunna & Young Thug),Future; Gunna; Young Thug,4006256
422,In The Stars,Benson Boone,41995931
423,LOVE YOU BETTER,Future,4334627
424,GOLD STACKS,Future,2628545
425,MASSAGING ME,Future,2551618
426,CHICKENS (feat. EST Gee),Future; EST Gee,2370677
427,Beautiful Girl,Luciano,36213107
428,VOODOO (feat. Kodak Black),Future; Kodak Black,2139385
429,WE JUS WANNA GET HIGH,Future,1278820
430,HOLY GHOST,Future,1237507
431,Love Me More,Sam Smith,1930677
432,BACK TO THE BASICS,Future,1075569
433,THE WAY THINGS GOING,Future,1027370
434,Armee der Tristen,Rammstein,1005028
435,Angst,Rammstein,968395
436,Skyline,Khalid,1740931
437,ERRO PLANEJADO - Ao Vivo,Luan Santana; Henrique & Juliano,8867599
438,FEARLESS,LE SSERAFIM,23162857
439,Moscow Mule,Bad Bunny,141805715
440,Después de la Playa,Bad Bunny,88315759
441,Me Porto Bonito,Bad Bunny; Chencho Corleone,136691018
442,Tarot,Bad Bunny; Jhayco,85773928
443,Tití Me Preguntó,Bad Bunny,117362486
444,Un Ratito,Bad Bunny,75525247
445,Party,Bad Bunny; Rauw Alejandro,106751216
446,Ojitos Lindos,Bad Bunny; Bomba Estéreo,138577311
447,Yo No Soy Celoso,Bad Bunny,67548432
448,Neverita,Bad Bunny,63294192
449,La Corriente,Bad Bunny; Tony Dize,61044601
450,Me Fui de Vacaciones,Bad Bunny,64606821
451,Efecto,Bad Bunny,72083865
452,Un Verano Sin Ti,Bad Bunny,51323658
453,Dos Mil 16,Bad Bunny,54627257
454,Aguacero,Bad Bunny,53430593
455,Enséñame a Bailar,Bad Bunny,47940380
456,Otro Atardecer,Bad Bunny; The Marías,51972678
457,Andrea,Bad Bunny; Buscabulla,55902422
458,Un Coco,Bad Bunny,52336484
459,El Apagón,Bad Bunny,44520278
460,Agosto,Bad Bunny,41531120
461,This Love (Taylor’s Version),Taylor Swift,18028199
462,Callaita,Bad Bunny; Tainy,43248840
463,Dua Lipa,Jack Harlow,38911154
464,Churchill Downs (feat. Drake),Jack Harlow; Drake,19718510
465,Wildest Dreams (Taylor's Version),Taylor Swift,5330249
466,I'd Do Anything To Make You Smile,Jack Harlow,2605045
467,Young Harleezy,Jack Harlow,2545103
468,Talk Of The Town,Jack Harlow,2405720
469,Thought You Should Know,Morgan Wallen,5534172
470,D.M.B.,A$AP Rocky,3201516
471,Side Piece,Jack Harlow,2343929
472,Movie Star (feat. Pharrell Williams),Jack Harlow; Pharrell Williams,2292100
473,2step,Ed Sheeran,4581024
474,I Got A Shot,Jack Harlow,2074586
475,Parent Trap (feat. Justin Timberlake),Jack Harlow; Justin Timberlake,1201953
476,Like A Blade Of Grass,Jack Harlow,2014139
477,Poison (feat. Lil Wayne),Jack Harlow; Lil Wayne,1170614
478,Hold My Hand,Lady Gaga,4450317
479,Lil Secret,Jack Harlow,1142144
480,SI SUPIERAS,Eslabon Armado; DannyLux,997338
481,DOS MORRITAS,Eslabon Armado; Junior H,920361
482,The Heart Part 5,Kendrick Lamar,20012726
483,Good Boy Gone Bad,TOMORROW X TOGETHER,5437670
484,Opening Sequence,TOMORROW X TOGETHER,1938509
485,Trust Fund Baby,TOMORROW X TOGETHER,888142
486,Thursday's Child Has Far To Go,TOMORROW X TOGETHER,873218
487,Lonely Boy (The tattoo on my ring finger),TOMORROW X TOGETHER,843895
488,Until I Found You,Stephen Sanchez,35030265
489,Good Looking,Suki Waterhouse,5748402
490,Money Trees,Kendrick Lamar; Jay Rock,7473466
491,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1646310
492,N95,Kendrick Lamar,66557306
493,United In Grief,Kendrick Lamar,36566509
494,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,50607212
495,Father Time (feat. Sampha),Kendrick Lamar; Sampha,32291717
496,Worldwide Steppers,Kendrick Lamar,21216657
497,Rich Spirit,Kendrick Lamar,34550075
498,We Cry Together,Kendrick Lamar; Taylour Paige,22289519
499,Purple Hearts,Kendrick Lamar; Summer Walker; Ghostface Killah,18954085
500,Silent Hill,Kendrick Lamar; Kodak Black,30106392
501,Count Me Out,Kendrick Lamar,24361797
502,Rich - Interlude,Kendrick Lamar,14123144
503,Savior,Kendrick Lamar; Baby Keem; Sam Dew,20998320
504,Crown,Kendrick Lamar,12654671
505,Mr. Morale,Kendrick Lamar; Tanna Leone,13744373
506,Auntie Diaries,Kendrick Lamar,11000423
507,Savior - Interlude,Kendrick Lamar,10229329
508,Mother I Sober (feat. Beth Gibbons of Portishead),Kendrick Lamar; Beth Gibbons,8723141
509,Mirror,Kendrick Lamar,9886047
510,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,38241192
511,The Foundations of Decay,My Chemical Romance,4371874
512,You Proof,Morgan Wallen,13821811
513,SUPERMODEL,Måneskin,23049852
