ID,Track,Singer(s),Stream
42,7 rings,Ariana Grande,106453892
43,Cruel Summer,Taylor Swift,24090365
44,Good as Hell,Lizzo,86806320
45,Motivation,Normani,93714212
46,Shallow,Lady Gaga; Bradley Cooper,115149998
47,Con Calma,Daddy Yankee; Snow,80908383
48,Teeth,5 Seconds of Summer,94777582
49,Sucker,Jonas Brothers,94567734
50,If I Can't Have You,Shawn Mendes,91576113
51,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,63631497
52,Happier,Marshmello; Bastille,98666054
53,I.F.L.Y.,Bazzi,91277712
54,Norman fucking Rockwell,Lana Del Rey,6068856
55,Babushka Boi,A$AP Rocky,14615290
56,Talk (feat. Disclosure),Khalid; Disclosure,85638979
57,I Forgot That You Existed,Taylor Swift,16016208
58,lovely (with Khalid),Billie Eilish; Khalid,99258484
59,SICKO MODE,Travis Scott,88837597
60,Wow.,Post Malone,107489868
61,Doin' Time,Lana Del Rey,12629218
62,Otro Trago,Sech; Darell,58610413
63,Did It Again,Lil Tecca,61298815
64,Suge,DaBaby,77650573
65,Bohemian Rhapsody - Remastered 2011,Queen,90953187
66,Old Town Road,Lil Nas X,55887034
67,when the party's over,Billie Eilish,93051805
68,One Thing Right,Marshmello; Kane Brown,74755724
69,Si Se Da - Remix,Myke Towers; Farruko; Arcángel; Sech; Zion,65461430
70,Verte Ir,DJ Luian; Mambo Kingz; Anuel AA; Nicky Jam; Darell; Brytiago,39256891
71,bad guy (with Justin Bieber),Billie Eilish; Justin Bieber,31221558
72,Calma - Remix,Pedro Capó; Farruko,69176252
73,rockstar (feat. 21 Savage),Post Malone; 21 Savage,85581715
74,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,31375338
75,Rescue Me,OneRepublic,60271083
76,Love Me,Lil Tecca,51580526
77,Without Me,Halsey,85578163
78,Fuck it I love you,Lana Del Rey,5216540
79,Ransom (with Juice WRLD) - Remix,Lil Tecca; Juice WRLD,42852312
80,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix; Macklemore; Fall Out Boy,29895367
81,Never Really Over,Katy Perry,70979655
82,Dancing With A Stranger (with Normani),Sam Smith; Normani,81202187
83,hot girl bummer,blackbear,204353261
84,Better Now,Post Malone,74372374
85,3 Nights,Dominic Fike,76718389
86,Post Malone (feat. RANI),Sam Feldt; RANI,88278163
87,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,127886832
88,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,52529889
89,Paper Rings,Taylor Swift,8000406
90,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,80157861
91,thank u next,Ariana Grande,79193753
92,Te Robaré,Nicky Jam; Ozuna,46746067
93,Believer,Imagine Dragons,85158187
94,Baila Conmigo (feat. Kelly Ruiz),Dayvi; Victor Cardenas; Kelly Ruíz,34243856
95,Sweet but Psycho,Ava Max,78933593
96,Instagram,Dimitri Vegas & Like Mike; David Guetta; Daddy Yankee; Afro Bros; NATTI NATASHA; Dimitri Vegas; Like Mike,52354524
97,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,68907736
98,Tal Vez,Paulo Londra,38016105
99,Don't Call Me Up,Mabel,49748007
100,Shape of You,Ed Sheeran,79085833
101,The Git Up,Blanco Brown,29121048
102,SOS (feat. Aloe Blacc),Avicii; Aloe Blacc,34736040
103,Pop Out (feat. Lil Tjay),Polo G; Lil Tjay,55312641
104,bury a friend,Billie Eilish,69309551
105,Miss Americana & The Heartbreak Prince,Taylor Swift,4876575
106,Let Me Down Slowly,Alec Benjamin,70227372
107,I Think He Knows,Taylor Swift,4827236
108,Cuaderno,Dalex; Nicky Jam; Justin Quiles; Sech; Lenny Tavárez; Feid; Rafa Pabön,35646734
109,Pa Mí - Remix,Dalex; Rafa Pabön; KHEA; Sech; Feid; Cazzu; Lenny Tavárez,38976252
110,The Archer,Taylor Swift,4773800
111,Lucid Dreams,Juice WRLD,74234099
112,Runaway,Sebastian Yatra; Daddy Yankee; NATTI NATASHA; Jonas Brothers,25902594
113,Atrévete,Nicky Jam; Sech,43535557
114,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,75188003
115,Shots,Lil Tecca,8860501
116,comethru,Jeremy Zucker,61193797
117,goosebumps,Travis Scott,74732873
118,High Hopes,Panic! At The Disco,68272542
119,Cornelia Street,Taylor Swift,4653949
120,Baguettes in the Face (feat. NAV Playboi Carti & A Boogie Wit da Hoodie),Mustard; NAV; Playboi Carti; A Boogie Wit da Hoodie,27261784
121,Youngblood,5 Seconds of Summer,70054395
122,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa; Blueface,24036391
123,Boy With Luv (feat. Halsey),BTS; Halsey,36110856
124,Cinnamon Girl,Lana Del Rey,3653108
125,London Boy,Taylor Swift,4605826
126,Graduation (with Juice WRLD),benny blanco; Juice WRLD,9145004
127,HP,Maluma,23200637
128,Perfect,Ed Sheeran,72058677
129,Goteo,Duki,51904906
130,Call You Mine,The Chainsmokers; Bebe Rexha,62112812
131,Taki Taki (feat. Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,52266639
132,Hot (feat. Gunna),Young Thug; Gunna,83314967
133,Only Human,Jonas Brothers,74930510
134,Right Back (feat. A Boogie Wit Da Hoodie),Khalid; A Boogie Wit da Hoodie,22673802
135,Better,Khalid,60751240
136,SAD!,XXXTENTACION,67217338
137,Say You Won't Let Go,James Arthur,73925842
138,Si Supieras,Daddy Yankee; Wisin & Yandel,18771116
139,Don't Stop Me Now - Remastered 2011,Queen,64894490
140,Go Loko (feat. Tyga Jon Z),YG; Tyga; Jon Z,14587250
141,Be Alright,Dean Lewis,69607052
142,EARFQUAKE,Tyler; The Creator,17337197
143,i'm so tired...,Lauv; Troye Sivan,34891326
144,MIDDLE CHILD,J. Cole,66196875
145,La Boca - Remix,Mau y Ricky; Camilo; Lunay,22230252
146,Bellacoso,Residente; Bad Bunny,9591210
147,Mad Love,Mabel,16221036
148,Won't Be Late (feat. Drake),Swae Lee; Drake,7847314
149,I Like Me Better,Lauv,68617270
150,All Around The World (La La La),R3HAB; A Touch Of Class,14965226
151,Roller,Apache 207,87047232
152,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran; Chance the Rapper; PnB Rock,10372085
153,Antisocial (with Travis Scott),Ed Sheeran; Travis Scott,7016279
154,BUTTERFLY EFFECT,Travis Scott,29225068
155,break up with your girlfriend i'm bored,Ariana Grande,19592702
156,I Warned Myself,Charlie Puth,7023490
157,Be Honest (feat. Burna Boy),Jorja Smith; Burna Boy,44719910
158,Death By A Thousand Cuts,Taylor Swift,3513038
159,Another One Bites The Dust - Remastered 2011,Queen,62609000
160,Mariners Apartment Complex,Lana Del Rey,2705073
161,2002,Anne-Marie,77269303
162,Rebota - Remix,Guaynaa; Nicky Jam; Farruko; Becky G; Sech,7466453
163,Bezerk (feat. A$AP Ferg),Big Sean; Hit-Boy; A$AP Ferg,2059399
164,MIA,Bad Bunny; Drake,21489869
165,Love song,Lana Del Rey,2001077
166,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie; 6ix9ine,48727160
167,Ritual,Tiësto; Jonas Blue; Rita Ora,13381718
168,Going Bad (feat. Drake),Meek Mill; Drake,53480615
169,Moonlight,XXXTENTACION,59562336
170,Thunder,Imagine Dragons,63343443
171,Venice Bitch,Lana Del Rey,1957988
172,In My Mind,Dynoro; Gigi D'Agostino,26143032
173,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,46378539
174,Here With Me,Marshmello; CHVRCHES,19933570
175,So Am I,Ava Max,17297169
176,Que Mas Pues - Remix,Sech; Justin Quiles; Maluma; Nicky Jam; Farruko; Dalex; Lenny Tavárez,21876482
177,Jocelyn Flores,XXXTENTACION,46681278
178,Africa,TOTO,5742079
179,Havana (feat. Young Thug),Camila Cabello; Young Thug,25188553
180,The greatest,Lana Del Rey,616150
181,Paradise,Bazzi,9081535
182,I Like It,Cardi B; Bad Bunny; J Balvin,5909334
183,wish you were gay,Billie Eilish,22420148
184,Too Good At Goodbyes,Sam Smith,58106362
185,God's Plan,Drake,33553992
186,Juice,Lizzo,3834884
187,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,7181353
188,Afterglow,Taylor Swift,1926772
189,Under Pressure - Remastered 2011,Queen; David Bowie,28734364
190,i love you,Billie Eilish,22978114
191,CANGURO,WOS,10676734
192,Small Talk,Katy Perry,3250383
193,Something Just Like This,The Chainsmokers; Coldplay,50435206
194,ocean eyes,Billie Eilish,4407820
195,Closer,The Chainsmokers; Halsey,28926493
196,Congratulations,Post Malone; Quavo,6441214
197,Pure Water (with Migos),Mustard; Migos,3824895
198,Murder On My Mind,YNW Melly,21395924
199,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,10769476
200,On My Way,Alan Walker; Sabrina Carpenter; Farruko,583411
201,UP IN SMOKE,RIN,1312377
202,El Favor (with Nicky Jam & Sech feat. Farruko Zion & Lunay),Dímelo Flow; Nicky Jam; Sech; Farruko; Zion; Lunay,67729637
203,Nicki Nicole: Bzrp Music Sessions Vol. 13,Bizarrap; Nicki Nicole,1930392
204,All of Me,John Legend,54391078
205,Photograph,Ed Sheeran,42089213
206,Time - Edit,NF,1926056
207,Bruises,Lewis Capaldi,74004577
208,F.N,Lil Tjay,70234246
209,Wonderwall - Remastered,Oasis,40912875
210,The Middle,Zedd; Maren Morris; Grey,1950539
211,I Fall Apart,Post Malone,5663317
212,Taste (feat. Offset),Tyga; Offset,1281319
213,Liar,Camila Cabello,159771112
214,Shameless,Camila Cabello,29457967
215,all the good girls go to hell,Billie Eilish,44156409
216,idontwannabeyouanymore,Billie Eilish,1840206
217,Saint-Tropez,Post Malone,155800371
218,Hollywood's Bleeding,Post Malone,122088598
219,Enemies (feat. DaBaby),Post Malone; DaBaby,123134823
220,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,160383304
221,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,75936228
222,On The Road (feat. Meek Mill & Lil Baby),Post Malone; Meek Mill; Lil Baby,65023382
223,A Thousand Bad Times,Post Malone,48936256
224,Allergic,Post Malone,35996204
225,Staring At The Sun (feat. SZA),Post Malone; SZA,32947429
226,I'm Gonna Be,Post Malone,33426974
227,Internet,Post Malone,17341701
228,Myself,Post Malone,23133720
229,I Know,Post Malone,19116112
230,Huracan,Samra; Capital Bra,8040402
231,Kein Plan,Loredana; MERO,13567047
232,Wanted,OneRepublic,9318845
233,Carry Me Away,John Mayer,904926
234,Susamam,Şanışer; Fuat; Ados; Hayki; Server Uraz; Beta Berk Bayındır; Tahribad-ı İsyan; Sokrat St; Ozbi; Deniz Tekin; Sehabe; Yeis Sensura; Aspova;,1500424
235,Indeciso,Reik; J Balvin; Lalo Ebratt,83898669
236,Ride It,Regard,160781621
237,Méchant,Niska; Ninho,706008
238,quando a bad bater - Ao Vivo,Luan Santana,7837236
239,Te Quemaste,Manuel Turizo; Anuel AA,57287205
240,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,5896110
241,Show & Tell,Melanie Martinez,1975118
242,Get You The Moon (feat. Snøw),Kina; Snøw,43181675
243,223's (feat. 9lokknine),YNW Melly; 9lokknine,107966878
244,Wheels on the Bus,Melanie Martinez,645850
245,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,133563043
246,Graveyard,Halsey,117985955
247,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,71156244
248,Behind Barz - Bonus,Drake,50483678
249,Mood Swings,A Boogie Wit da Hoodie,3026322
250,Panini - DaBaby Remix,Lil Nas X; DaBaby,32951658
251,Genick,Loredana,5906566
252,Somebody To Love,OneRepublic,829144
253,Mother,Charlie Puth,779645
254,Camelot,NLE Choppa,87169302
255,Supera - Ao Vivo,Marília Mendonça,11271052
256,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,67246452
257,Sentou e Gostou,MC JottaPê; MC M10; DJ RD,677929
258,Tijolão - Ao Vivo,Jorge & Mateus,1900534
259,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,255669928
260,110,Capital Bra; Samra; LEA,47599450
261,Ronin,Bushido; Animus,4204017
262,200 km/h,Apache 207,37380673
263,Feelings,Lauv,54223067
264,Summer Cem (feat. Luciano),Summer Cem; Luciano,7111805
265,Adriana,RAF Camora,3731790
266,INTRO,DaBaby,20744218
267,Fuori E Dentro (feat. thasup),Gemitaiz; MadMan; thasup,862327
268,God Is A Dancer (with Mabel),Tiësto; Mabel,1493637
269,Esagono (feat. Salmo),Gemitaiz; MadMan; Salmo,747774
270,No Te Debí Besar,C. Tangana; Paloma Mami,14533168
271,Nur mit Dir (feat. Xavier Naidoo),Shirin David; Xavier Naidoo,700947
272,Pin the Grenade,blink-182,696456
273,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,81361317
274,September,Earth; Wind & Fire,2600236
275,Hit Contagiante,Felipe Original; MC Kevin o Chris; Sodré; JS o Mão de Ouro,5286585
276,SLOW DANCING IN THE DARK,Joji,31258258
277,changes,XXXTENTACION,2297159
278,Cuerpo en Venta,Noriel; Myke Towers; Rauw Alejandro; Almighty,34309965
279,Feel Special,TWICE,21830592
280,Heartless (feat. Morgan Wallen),Diplo; Morgan Wallen,27089890
281,Fantasias,Rauw Alejandro; Farruko,90584010
282,BOP,DaBaby,72079386
283,VIBEZ,DaBaby,62814881
284,Writing on the Wall (feat. Post Malone & Cardi B),French Montana; Rvssian; Post Malone; Cardi B,39626507
285,RAW SHIT (feat. Migos),DaBaby; Migos,6693814
286,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,4941668
287,OFF THE RIP,DaBaby,2018912
288,GOSPEL (feat. Chance The Rapper Gucci Mane & YK Osiris),DaBaby; Chance the Rapper; Gucci Mane; YK Osiris,1955580
289,POP STAR (feat. Kevin Gates),DaBaby; Kevin Gates,1896736
290,Honda Civic,The Cratez; Bonez MC,8374693
291,Lonely (with Jonas Brothers),Diplo; Jonas Brothers,44787533
292,Qué Pena,Maluma; J Balvin,58902959
293,Si Te Vas,Sech; Ozuna,78482249
294,iPHONE (with Nicki Minaj),DaBaby; Nicki Minaj,1773772
295,REALLY (feat. Stunna 4 Vegas),DaBaby; Stunna 4 Vegas,1717360
296,Chicken Noodle Soup (feat. Becky G),j-hope; Becky G,4184306
297,Good Thing (with Kehlani),Zedd; Kehlani,60931816
298,XXL,DaBaby,1652742
299,2002,Sido; Apache 207,973307
300,PROLLY HEARD,DaBaby,959633
301,Fabergé,RIN,1637518
302,Trampoline (with ZAYN),SHAED; ZAYN,93263977
303,THERE HE GO,DaBaby,898553
304,Hash Hash,SSIO,885617
305,Gaiola É o Troco,MC Du Black; DJ 2F,8724123
306,El Triste,José José,611197
307,VALENTINO,24kGoldn,49723496
308,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,64538921
309,Outnumbered,Dermot Kennedy,40489040
310,AYA,Murda; Ezhel,5967682
311,I'm Yours,Jason Mraz,640495
312,HIGHEST IN THE ROOM,Travis Scott,238415919
313,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,146662128
314,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,117827641
315,Cry for Me,Camila Cabello,14156991
316,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker; Bryson Tiller,19857643
317,Berlin lebt wie nie zuvor,Capital Bra; Samra,4534289
318,Nice To Meet Ya,Niall Horan,60577129
319,Come Thru (with Usher),Summer Walker; Usher,4266434
320,POPOPOP,Gambi,15719311
321,Sims - Miquela Remix,Lauv; Miquela,836650
322,Jopping,SuperM,5026361
323,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza; Sfera Ebbasta; Capo Plaza,807084
324,The Less I Know The Better,Tame Impala,19375998
325,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,41172334
326,What Am I,Why Don't We,22062387
327,Bellaquita,Dalex; Lenny Tavárez,31878920
328,Lights Up,Harry Styles,122427050
329,Easy,Camila Cabello,31990248
330,original me (feat. dan reynolds of imagine dragons),YUNGBLUD; Dan Reynolds,933897
331,Wir sind Kral,Ufo361; Ezhel,5257182
332,Puta Madre - Bonustrack,RAF Camora,1330252
333,Twisted (feat. Logic & A$AP Rocky),French Montana; Juicy J; Logic; A$AP Rocky,707394
334,Make No Sense,YoungBoy Never Broke Again,28324633
335,Every Breath You Take,The Police,3671463
336,Oye,TINI; Sebastian Yatra,4090970
337,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,121220616
338,Harleys In Hawaii,Katy Perry,26733744
339,Wieso tust Du dir das an?,Apache 207,26777248
340,Make It Right (feat. Lauv),BTS; Lauv,42873724
341,I Wanna Rock (feat. Gunna),G-Eazy; Gunna,4185875
342,Keine Liebe,RIN; Bausa,6436526
343,Lose Control,MEDUZA; Becky Hill; Goodboys,60834706
344,Que Tire Pa Lante,Daddy Yankee,60906822
345,Surtada - Remix Brega Funk,Dadá Boladão; Tati Zaqui; OIK,19568850
346,DHL,Frank Ocean,5273842
347,Somebody,Internet Money; Lil Tecca; A Boogie Wit da Hoodie,14729102
348,BEST ON EARTH (feat. BIA) - Bonus,Russ; BIA,1881857
349,Lose You To Love Me,Selena Gomez,173845406
350,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,5568883
351,The Heart Wants What It Wants,Selena Gomez,696251
352,Wolves,Selena Gomez; Marshmello,1364272
353,Look At Her Now,Selena Gomez,75370897
354,July,Noah Cyrus,20413651
355,Follow God,Kanye West,82043854
356,Selah,Kanye West,21893363
357,Closed On Sunday,Kanye West,23313233
358,On God,Kanye West,23501479
359,Every Hour,Kanye West; Sunday Service Choir,13362143
360,Everything We Need,Kanye West; Ty Dolla $ign; Ant Clemons,20048663
361,Water,Kanye West; Ant Clemons,13179475
362,Use This Gospel,Kanye West; Clipse; Kenny G,18230812
363,God Is,Kanye West,13885448
364,Hands On,Kanye West; Fred Hammond,11663676
365,Orphans,Coldplay,36142412
366,Jesus Is Lord,Kanye West,8469816
367,Trigger,Major Lazer; Khalid; Death Stranding: Timefall; Diplo,38280613
368,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,57895328
369,Doch in der Nacht,Apache 207,2295384
370,MAMACITA,Tyga; YG; Santana,4365754
371,Frail State Of Mind,The 1975,813211
372,Sex mit dir,Apache 207,767533
373,Face to Face,Rex Orange County,766914
374,Aventura,Lunay; Ozuna; Anuel AA,41520365
375,Raising Hell (feat. Big Freedia),Kesha; Big Freedia,695384
376,Alocao (With Bad Gyal),Omar Montes; Bad Gyal,12219733
377,ROXANNE,Arizona Zervas,111662128
378,It Might Be Time,Tame Impala,2394571
379,Hot Shower,Chance the Rapper; MadeinTYO; DaBaby,13106128
380,Thriller,Michael Jackson,2286778
381,Ghostbusters,Ray Parker Jr.,1429689
382,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,1337496
383,Highway to Hell,AC/DC,1904551
384,SUPREME - L'ego,Marracash; thasup; Sfera Ebbasta,10580175
385,This Is Halloween,The Citizens of Halloween,1132674
386,Disturbia,Rihanna,889811
387,Somebody's Watching Me - Single Version,Rockwell,866190
388,APPARTENGO - Il sangue,Marracash; Massimo Pericolo,826881
389,QUALCOSA IN CUI CREDERE - Lo scheletro,Marracash; Guè,799618
390,QUELLI CHE NON PENSANO - Il cervello,Marracash; Coez,785313
391,BODY PARTS - I denti,Marracash,749033
392,SPORT - I muscoli,Marracash; Luchè,716211
393,Superstition - Single Version,Stevie Wonder,715520
394,Zombie,The Cranberries,701580
395,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,699701
396,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,694574
397,you should see me in a crown,Billie Eilish,688116
398,Don't Start Now,Dua Lipa,108589200
399,Bad To You (with Normani & Nicki Minaj),Ariana Grande; Normani; Nicki Minaj,20299137
400,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,40258383
401,Immortal,21 Savage,17805139
402,Whine Up,Nicky Jam; Anuel AA,39336513
403,Used To Love (with Dean Lewis),Martin Garrix; Dean Lewis,25967373
404,Love Me More,Trippie Redd,7691659
405,KARMA,Nimo,11677080
406,Some que ele vem atrás,Anitta; Marília Mendonça,5542019
407,All I Want for Christmas Is You,Mariah Carey,37814301
408,Chama Ela (feat. Pedro Sampaio),Lexa; PEDRO SAMPAIO,640954
409,Cheirosa - Ao Vivo,Jorge & Mateus,1309252
410,In My Room,Frank Ocean,4527986
411,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,16072785
412,Yellow Hearts,Ant Saunders,30702274
413,Push My Luck,The Chainsmokers,5087553
414,Woah,Lil Baby,23316986
415,blun7 a swishland,thasup,20697646
416,Candy,Doja Cat,21379650
417,Hasta Que Salga el Sol,Ozuna,13394973
418,Jerry Sprunger (with T-Pain),Tory Lanez; T-Pain,8794569
419,Everyday Life,Coldplay,787298
420,Kafa Leyla,BRADO; MERO,1445027
421,Tusa,KAROL G; Nicki Minaj,41309722
422,Turn Me On (feat. Vula),Riton; Oliver Heldens; Vula,15677387
423,Last Christmas,Wham!,23058513
424,Can We Kiss Forever?,Kina; Adriana Proenza,6187526
425,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,14030557
426,Juicy,Doja Cat; Tyga,11671382
427,GIANTS,True Damage; Becky G; Keke Palmer; JEON SOYEON; Duckwrth; Thutmose; League of Legends,6831797
428,Down Like That (feat. Rick Ross Lil Baby & S-X),KSI; S-X; Lil Baby; Rick Ross,4705199
429,Santa Tell Me,Ariana Grande,16917469
430,Lover (Remix) [feat. Shawn Mendes],Taylor Swift; Shawn Mendes,25641024
431,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,14637402
432,everything i wanted,Billie Eilish,78857457
433,Mean It,Lauv; LANY,24453929
434,Tongue Tied (with YUNGBLUD & blackbear),Marshmello; YUNGBLUD; blackbear,12745487
435,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie; Lil Uzi Vert,7138802
436,Up All Night,Khalid,20079772
437,Living Proof,Camila Cabello,10431770
438,Beauty In The Benz (feat. Snoop Dogg),Tory Lanez; Snoop Dogg,923752
439,Blanco,J Balvin,11049273
440,Flames,R3HAB; ZAYN; Jungleboi,883321
441,fuck 3x,thasup,3402865
442,sw1n6o - feat. Salmo,thasup; Salmo,849202
443,come fa1,thasup,825923
444,The Take (feat. Chris Brown),Tory Lanez; Chris Brown,791575
445,2ollipop,thasup,757936
446,occh1 purpl3 - feat. Marracash,thasup; Marracash,723099
447,m12ano - feat. Mara Sattei,thasup; Mara Sattei,687717
448,Death (feat. DaBaby),Trippie Redd; DaBaby,673515
449,Gan-Ga - Remix,Bryant Myers; Anuel AA,3228591
450,None Of Your Concern,Jhené Aiko; Big Sean,672234
451,Watermelon Sugar,Harry Styles,30495710
452,Falling,Trevor Daniel,26707366
453,It's Beginning to Look a Lot like Christmas,Michael Bublé,10409357
454,Jingle Bell Rock,Bobby Helms,8159778
455,Rockin' Around The Christmas Tree,Brenda Lee,8239274
456,Mistletoe,Justin Bieber,7827821
457,Ayy Macarena,Tyga,12384254
458,Before You Go,Lewis Capaldi,21781521
459,Vete,Bad Bunny,27061657
460,LOYAL (feat. Drake),PARTYNEXTDOOR; Drake,11227468
461,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,13482908
462,6 Kiss,Trippie Redd; Juice WRLD; YNW Melly,9614869
463,Who Needs Love,Trippie Redd,8151351
464,Death,Trippie Redd; DaBaby,7002690
465,Champion Of The World,Coldplay,1089801
466,Love Sick,Trippie Redd,1011273
467,Leray,Trippie Redd,993607
468,bad vibes forever,XXXTENTACION; PnB Rock; Trippie Redd,5120371
469,This Ain't That,Trippie Redd; Lil Mosey,872437
470,Hate Me,Trippie Redd; YoungBoy Never Broke Again,870641
471,Real Feel,Trippie Redd,853930
472,Love You For A Long Time,Maggie Rogers,829561
473,Bang Bang,YNW Melly,2780522
474,Til The End of Time,Trippie Redd,756115
475,Something Real (with London On Da Track & Chris Brown),Summer Walker; London On Da Track; Chris Brown,717870
476,Make It to Heaven (with Raye),David Guetta; MORTEN; RAYE,713966
477,Skifahren,The Cratez; Bausa; Maxwell; Joshi Mizu,1371174
478,Combatchy (feat. MC Rebecca),Anitta; Lexa; Luísa Sonza; Rebecca,4674834
479,U Deserve It,Trippie Redd; Chris King; Quan'ta,691735
480,All For Me,Trippie Redd; Smokepurpp,691227
481,It's the Most Wonderful Time of the Year,Andy Williams,7174861
482,Into the Unknown,Idina Menzel; AURORA,7876861
483,Holly Jolly Christmas,Michael Bublé,3409194
