ID,Track,Singer(s),Stream
43,Blueberry Faygo,Lil Mosey,119308051
44,GREECE (feat. Drake),DJ Khaled; Drake,92363885
45,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,60984178
46,Djadja (feat. Maluma) - Remix,Aya Nakamura; Maluma,93321445
47,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,102361883
48,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,114707035
49,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA; Lenny Santos,75480100
50,Mamichula - con Nicki Nicole,Trueno; Nicki Nicole; Bizarrap; Taiu; TATOOL,58757682
51,Kings & Queens,Ava Max,101487429
52,Party Girl,StaySolidRocky,80707575
53,Still Don't Know My Name,Labrinth,76912593
54,Circles,Post Malone,114163846
55,Take You Dancing,Jason Derulo,155428396
56,Toosie Slide,Drake,95155531
57,Adore You,Harry Styles,107554886
58,The Box,Roddy Ricch,105002382
59,goosebumps,Travis Scott,107669741
60,cardigan,Taylor Swift,41110683
61,Lucid Dreams,Juice WRLD,104479000
62,Mi Cuarto,Jerry Di,117331219
63,Electric Love,BØRNS,88018327
64,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,110504853
65,Falling,Trevor Daniel,181303553
66,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,103707873
67,Señorita,Shawn Mendes; Camila Cabello,103823480
68,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,105006557
69,Tusa,KAROL G; Nicki Minaj,93629267
70,Intentions (feat. Quavo),Justin Bieber; Quavo,91503787
71,Robbery,Juice WRLD,97660845
72,my future,Billie Eilish,40286330
73,TKN (feat. Travis Scott),ROSALÍA; Travis Scott,44981312
74,In Your Eyes,The Weeknd,67192143
75,HIGHEST IN THE ROOM,Travis Scott,96244881
76,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money; Trippie Redd; Diplo; Juice WRLD,20076610
77,Be Kind (with Halsey),Marshmello; Halsey,75599057
78,bad guy,Billie Eilish,95186231
79,POPSTAR (feat. Drake),DJ Khaled; Drake,163809952
80,Lean,Super Yei; Jone Quest; Towy; Osquel; Sammy & Falsetto; Beltito; Sammy,72946873
81,Hasta Que Dios Diga,Anuel AA; Bad Bunny,65143160
82,lovely (with Khalid),Billie Eilish; Khalid,99823650
83,Stunnin' (feat. Harm Franklin),Curtis Waters; Harm Franklin,46514133
84,Dior,Pop Smoke,86416504
85,Life Is Good (feat. Drake),Future; Drake,83881465
86,SICKO MODE,Travis Scott,88660303
87,Say So,Doja Cat,70012412
88,Ride It,Regard,79999445
89,ROXANNE,Arizona Zervas,81532425
90,Secrets,Regard; RAYE,22633197
91,Favorito,Camilo,60998233
92,Shallow,Lady Gaga; Bradley Cooper,91698187
93,exile (feat. Bon Iver),Taylor Swift; Bon Iver,22064611
94,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,86859631
95,PORFA Remix ( Feat. Maluma Nicky Jam Sech) - Remix,Feid; J Balvin; Maluma; Nicky Jam; Sech; Justin Quiles,32743539
96,THE BADDEST,K/DA; (G)I-DLE; Wolftyla; Bea Miller; League of Legends,7504092
97,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,49604931
98,everything i wanted,Billie Eilish,78350297
99,Bande organisée,Kofs; Soso Maness; Elams; Jul; SCH; Naps; Solda; Houari; 13 Organisé,46207294
100,Be Like That - feat. Swae Lee & Khalid,Kane Brown; Swae Lee; Khalid,72106521
101,Got It On Me,Pop Smoke,61262957
102,The Plan - From the Motion Picture "TENET",Travis Scott,7596015
103,Azul,J Balvin,81242476
104,Believer,Imagine Dragons,84202970
105,Sunday Best,Surfaces,56440475
106,Supalonely,BENEE; Gus Dapperton,36454580
107,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,37957047
108,Not Shy,ITZY,8126266
109,Some Say - Felix Jaehn Remix,Nea; Felix Jaehn,11560210
110,Lets Link,WhoHeem,34513219
111,Parce (feat. Justin Quiles),Maluma; Lenny Tavárez; Justin Quiles,111162505
112,Play Date,Melanie Martinez,45748039
113,Rojo,J Balvin,52789396
114,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,67214110
115,Tak Tiki Tak,Harry Nach,21870584
116,Nobody's Love,Maroon 5,12622565
117,After Party,Don Toliver,51456141
118,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,69015888
119,Caramelo - Remix,Ozuna; KAROL G; Myke Towers,61876633
120,Jocelyn Flores,XXXTENTACION,77175593
121,hot girl bummer,blackbear,67731835
122,Conversations,Juice WRLD,17406403
123,All Girls Are The Same,Juice WRLD,75377760
124,Say You Won't Let Go,James Arthur,80156150
125,Are You Bored Yet? (feat. Clairo),Wallows; Clairo,58915232
126,Yo Perreo Sola,Bad Bunny,40703183
127,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,52080187
128,7 rings,Ariana Grande,74467664
129,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD; Marshmello; The Kid LAROI; Polo G,22639936
130,Righteous,Juice WRLD,18009326
131,Chicago Freestyle (feat. Giveon),Drake; Giveon,17538705
132,El Mismo Aire - con Pablo Alborán,Camilo; Pablo Alborán,37029705
133,WHATS POPPIN,Jack Harlow,22446769
134,Perfect,Ed Sheeran,73441883
135,Money Trees,Kendrick Lamar; Jay Rock,19421347
136,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,33534893
137,Lose Somebody,Kygo; OneRepublic,34807417
138,SAD!,XXXTENTACION,69799007
139,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna; Young Thug,30186930
140,rockstar (feat. 21 Savage),Post Malone; 21 Savage,65259081
141,the 1,Taylor Swift,5526164
142,When I Look At You,Miley Cyrus,11498520
143,Shape of You,Ed Sheeran,70000186
144,when the party's over,Billie Eilish,57974683
145,Lose Control,MEDUZA; Becky Hill; Goodboys,38683086
146,Tap In,Saweetie,24838892
147,Boy With Luv (feat. Halsey),BTS; Halsey,32246989
148,GOOBA,6ix9ine,16922110
149,GO (feat. Juice WRLD),The Kid LAROI; Juice WRLD,21100898
150,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,49936351
151,Physical,Dua Lipa,15220743
152,ADMV,Maluma,6951291
153,Madrid (feat. Myke Towers),Maluma; Myke Towers,57341078
154,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,9984226
155,Bohemian Rhapsody - Remastered 2011,Queen,69305385
156,21,Polo G,17635835
157,Oh Juliana,Niack,30199893
158,No Guidance (feat. Drake),Chris Brown; Drake,25137935
159,feel something,Bea Miller,25402082
160,Someone To You,BANNERS,70005579
161,Boss Bitch,Doja Cat,12145990
162,All of Me,John Legend,66873363
163,Without Me,Halsey,55537419
164,Jeans,Justin Quiles,120218882
165,Happier,Marshmello; Bastille,45668528
166,Be Alright,Dean Lewis,60134016
167,7 Summers,Morgan Wallen,9549325
168,Quiéreme Mientras Se Pueda,Manuel Turizo,64574507
169,Get You The Moon (feat. Snøw),Kina; Snøw,43438556
170,Martin & Gina,Polo G,75096188
171,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One; AJ Tracey; Stormzy,11515273
172,Something Just Like This,The Chainsmokers; Coldplay,28717692
173,Let Her Go,Passenger,30901416
174,Star Shopping,Lil Peep,46752524
175,We Paid (feat. 42 Dugg),Lil Baby; 42 Dugg,10006205
176,Bruises,Lewis Capaldi,20951407
177,Mariposa,Peach Tree Rascals,5890752
178,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,40069494
179,Alane,Robin Schulz; Wes,8221733
180,Jangueo,Alex Rose; Rafa Pabön,12941869
181,The Less I Know The Better,Tame Impala,40718909
182,What's Love Got to Do with It,Kygo; Tina Turner,6324142
183,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,4756458
184,Unterwegs,KitschKrieg; Jamule; SFR,5450866
185,Cry About It Later,Katy Perry,656213
186,Sour Candy (with BLACKPINK),Lady Gaga; BLACKPINK,1303822
187,Moonlight,XXXTENTACION,19631342
188,Sweater Weather,The Neighbourhood,79787168
189,July,Noah Cyrus,21937774
190,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,5844989
191,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1887180
192,It's You,Ali Gatie,24430507
193,Lose You To Love Me,Selena Gomez,6425496
194,Rags2Riches 2 (feat. Lil Baby),Rod Wave; Lil Baby,632600
195,Anaranjado,Jowell & Randy; J Balvin,3951604
196,Photograph,Ed Sheeran,29441838
197,Riptide,Vance Joy,3872980
198,+Linda,Dalex,21335635
199,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,625490
200,Reggaetonera,Anuel AA,1982943
201,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,67487899
202,Maniac,Conan Gray,1288074
203,Obey (with YUNGBLUD),Bring Me The Horizon; YUNGBLUD,1635027
204,Tap In (feat. Post Malone DaBaby & Jack Harlow),Saweetie; Post Malone; DaBaby; Jack Harlow,2698308
205,Take Me To Church,Hozier,31290007
206,Hit Different,SZA; The Neptunes; Pharrell Williams; Ty Dolla $ign,12812403
207,Relación - Remix,Sech; Daddy Yankee; J Balvin; ROSALÍA; Farruko,194671742
208,Lithuania (feat. Travis Scott),Big Sean; Travis Scott,4799884
209,Del Mar,Ozuna; Doja Cat; Sia,12748732
210,Wolves (feat. Post Malone),Big Sean; Post Malone,50954446
211,LOCKED UP PT. 2,6ix9ine; Akon,1203193
212,Fuckst mich nur ab,Bonez MC,9169333
213,Sálvame,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,973935
214,Games,Ufo361; Sonus030,943078
215,Sólo Quédate En Silencio,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,906122
216,Deep Reverence (feat. Nipsey Hussle),Big Sean; Nipsey Hussle,904563
217,Enemigos Ocultos,Ozuna; Wisin; Myke Towers; Arcángel; Juanka; Cosculluela,1602666
218,Rebelde,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,882187
219,Why Would I Stop?,Big Sean,873872
220,Nuestro Amor,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,845060
221,Harder Than My Demons,Big Sean,830878
222,Ser O Parecer,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,812531
223,Mad at Disney,salem ilese,99470550
224,Despeinada,Ozuna; Camilo,121385087
225,TUTU,6ix9ine,776296
226,ZTFO,Big Sean,772810
227,Un Poco De Tu Amor,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,749396
228,Sweet & Sour (feat. Lauv & Tyga),Jawsh 685; Lauv; Tyga,746130
229,Enséñame,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,737990
230,Este Corazón,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,737225
231,Aún Hay Algo,RBD; Anahí; Dulce María; Maite Perroni; Christian Chávez; Christopher von Uckermann; Alfonso Herrera,735311
232,Investe Em Mim,Jonas Esticado,30851575
233,Desce Pro Play (PA PA PA),ZAAC; Anitta; Tyga,5066709
234,Jerusalema (feat. Nomcebo Zikode),Master KG; Nomcebo Zikode,73792044
235,Don't Stop Me Now - Remastered 2011,Queen,4148939
236,Don't Stop Believin',Journey,4138675
237,La Tóxica,Farruko,144078543
238,Another One Bites The Dust - Remastered 2011,Queen,702590
239,Mr. Brightside,The Killers,3351043
240,Africa,TOTO,683641
241,Dembow 2020,Yandel; Rauw Alejandro,679600
242,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,676076
243,Recairei - Ao Vivo,Os Barões Da Pisadinha,35383254
244,Comprei um Lança,Mc Jacaré,2705514
245,Una Locura,Ozuna; J Balvin; Chencho Corleone,128692636
246,24 (feat. Lil Baby),Money Man; Lil Baby,43037603
247,You Got It,Vedo,67267487
248,OK Not To Be OK,Marshmello; Demi Lovato,42936826
249,Don Don,Daddy Yankee; Anuel AA; Kendo Kaponi,58221825
250,Ihr Hobby,Bonez MC; Maxwell,2476487
251,Let's Love,David Guetta; Sia,1027783
252,My Window (feat. Lil Wayne),YoungBoy Never Broke Again; Lil Wayne,1720167
253,Máquina do Tempo,Matuê,3674294
254,Oh My Gawd,Mr Eazi; Major Lazer; Nicki Minaj; K4mo; Diplo,826626
255,Tick Tock (feat. 24kGoldn),Clean Bandit; Mabel; 24kGoldn,74981221
256,777-666,Matuê,2119736
257,Freeze Raël,Freeze corleone,788104
258,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,61980441
259,Raise Em Up - Dance Remix,Alonestar; Rick Live; Ed Sheeran,718725
260,Cogulândia,Matuê,715479
261,Loose (feat. KSI),S1mba; KSI,699125
262,Put Your Records On,Ritt Momney,147554159
263,What You Know Bout Love,Pop Smoke,217457978
264,Back Door,Stray Kids,3552076
265,Se Te Nota (with Guaynaa),Lele Pons; Guaynaa,125115524
266,Daisy,Ashnikko,91995828
267,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,219402721
268,Me Gusta (with Cardi B & Myke Towers),Anitta; Myke Towers; Cardi B,52989064
269,Diamonds,Sam Smith,85672011
270,BXL ZOO,Damso; Hamza,3464537
271,DEUX TOILES DE MER,Damso,3470450
272,LIFE LIFE,Damso,1274718
273,MEVTR,Damso,1216093
274,Hot Stuff,Kygo; Donna Summer,1841298
275,COEUR EN MIETTES,Damso; Lous and The Yakuza,1044931
276,SENTIMENTAL,Damso,1018582
277,Dolly (with Lil Uzi Vert),Lil Tecca; Lil Uzi Vert,3045454
278,BPM,Damso,926259
279,911,Damso,894743
280,D'JA ROULÉ,Damso,883753
281,POUR L'ARGENT,Damso,855178
282,Einsam an der Spitze,Capital Bra,841220
283,One Too Many,Keith Urban; P!nk,835522
284,INTRO,Damso,788835
285,ROSE MARTHE'S LOVE,Damso,779902
286,FAIS ÇA BIEN,Damso; Fally Ipupa,742159
287,Without You,Luke Combs; Amanda Shires,1570969
288,Who's Laughing Now,Ava Max,3351072
289,Devam (feat. Luciano & Ezhel),Gentleman; Luciano; Ezhel,712081
290,Sweet but Psycho,Ava Max,3067245
291,Quero Você do Jeito Que Quiser,Marília Mendonça; Maiara & Maraisa,1392067
292,Daddy Issues,The Neighbourhood,45671349
293,September,Earth; Wind & Fire,4327271
294,La Santa,Bad Bunny; Daddy Yankee,2160359
295,Ignorantes,Bad Bunny; Sech,1981888
296,LA CANCIÓN,J Balvin; Bad Bunny,2142885
297,Si Veo a Tu Mamá,Bad Bunny,1485484
298,22 settembre,Ultimo,721029
299,Vida de Rico,Camilo,122518998
300,Thinking out Loud,Ed Sheeran,17119116
301,SLOW DANCING IN THE DARK,Joji,25716786
302,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott; Young Thug; M.I.A.,52573445
303,Better,ZAYN,22522490
304,forget me too (feat. Halsey),Machine Gun Kelly; Halsey,19290352
305,Ew,Joji,6936305
306,Your Man,Joji,12998159
307,Gimme Love,Joji,10274424
308,MODUS,Joji,4758841
309,Daylight,Joji; Diplo,6819838
310,Epidemic,Polo G,6292620
311,Tick Tock,Joji,4341241
312,bloody valentine,Machine Gun Kelly,6829380
313,Pretty Boy (feat. Lil Yachty),Joji; Lil Yachty,3356352
314,Run,Joji,4151617
315,Sanctuary,Joji,4210925
316,Upgrade,Joji,1794410
317,drunk face,Machine Gun Kelly,1755443
318,Courage to Change,Sia,1001115
319,Afterthought,Joji; BENEE,3217042
320,High Hopes (feat. Omar Apollo),Joji; Omar Apollo,1681731
321,NITROUS,Joji,1710070
322,all I know (feat. Trippie Redd),Machine Gun Kelly; Trippie Redd,948215
323,title track,Machine Gun Kelly,943531
324,Normal People (feat. rei brown),Joji; rei brown,1630086
325,kiss kiss,Machine Gun Kelly,918131
326,Pa Ti,Jennifer Lopez; Maluma,889515
327,Mr. Hollywood,Joji,876140
328,Like You Do,Joji,2898825
329,777,Joji,851428
330,lonely,Machine Gun Kelly,828840
331,NIEMALS UNTER 1000,Bonez MC; LX,818468
332,Wild Life,OneRepublic,775546
333,nothing inside (feat. iann dior),Machine Gun Kelly; iann dior,753608
334,Dreams - 2004 Remaster,Fleetwood Mac,104966129
335,Só Você,MC Rogerinho,2838753
336,Sogra - Ao Vivo,Dilsinho; Henrique & Juliano,705043
337,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,26542620
338,Sofia,Clairo,76415767
339,Lovesick Girls,BLACKPINK,106474020
340,Bet You Wanna (Feat. Cardi B),BLACKPINK; Cardi B,48329554
341,Pretty Savage,BLACKPINK,63358242
342,Runnin,21 Savage; Metro Boomin,58818972
343,Mr. Right Now (feat. Drake),21 Savage; Metro Boomin; Drake,51608488
344,Wonder,Shawn Mendes,124107061
345,Crazy Over You,BLACKPINK,24678365
346,Love To Hate Me,BLACKPINK,24397358
347,Glock In My Lap,21 Savage; Metro Boomin,14911096
348,You Never Know,BLACKPINK,18075363
349,Rich Nigga Shit (feat. Young Thug),21 Savage; Metro Boomin; Young Thug,9882916
350,Slidin,21 Savage; Metro Boomin,8243488
351,Many Men,21 Savage; Metro Boomin,8675173
352,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685; Jason Derulo; BTS,44410624
353,Outta Time (feat. Drake),Bryson Tiller; Drake,7762934
354,Snitches & Rats (feat. Young Nudy),21 Savage; Metro Boomin; Young Nudy,4381373
355,My Dawg,21 Savage; Metro Boomin,4380823
356,Intro,21 Savage; Metro Boomin,2582742
357,Brand New Draco,21 Savage; Metro Boomin,4236967
358,Snitches & Rats (Interlude),21 Savage; Metro Boomin,2503166
359,Steppin On Niggas,21 Savage; Metro Boomin,2454790
360,No Opp Left Behind,21 Savage; Metro Boomin,3102766
361,RIP Luv,21 Savage; Metro Boomin,2973941
362,Said N Done,21 Savage; Metro Boomin,2132379
363,Years Go By,Bryson Tiller,1283845
364,Always Forever,Bryson Tiller,1187022
365,Levitating (feat. DaBaby),Dua Lipa; DaBaby,95062041
366,Rohdiamant ٢٠٢٠,Samra,1774510
367,I'm Ready For You,Bryson Tiller,1026892
368,Things Change,Bryson Tiller,991338
369,MACHETE SATELLITE (feat. Salmo Taxi B & Greg Willen),BLOODY VINYL; Slait; 5019; Salmo; Taxi B; Greg Willen,935278
370,Don’t Stop (feat. Young Thug),Megan Thee Stallion; Young Thug,1705066
371,Inhale,Bryson Tiller,913845
372,Sorrows,Bryson Tiller,891357
373,Timeless Interlude,Bryson Tiller,867961
374,Keep Doing What You're Doing,Bryson Tiller,837474
375,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],Internet Money; Don Toliver; Roddy Ricch,5550390
376,Next To You,Bryson Tiller,804269
377,Wonderwall - Remastered,Oasis,6251374
378,Mi Niña,Wisin; Myke Towers; Los Legendarios,76610254
379,Jump - 2015 Remaster,Van Halen,2721596
380,Panama - 2015 Remaster,Van Halen,986139
381,Runnin' with the Devil - 2015 Remaster,Van Halen,929248
382,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,810273
383,Eruption - 2015 Remaster,Van Halen,737671
384,Hot for Teacher - 2015 Remaster,Van Halen,733750
385,Back In Black,AC/DC,2823731
386,Just the Way You Are,Bruno Mars,684705
387,Baby I'm Jealous (feat. Doja Cat),Bebe Rexha; Doja Cat,12629359
388,Bande organisée,13 Organisé; SCH; Kofs; Jul; Naps; Soso Maness; Elams; Solda; Houari,1048004
389,Shot In The Dark,AC/DC,865677
390,Sleepy Hollow,Trippie Redd,864376
391,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,86396575
392,In the End,Linkin Park,9042294
393,Allah'ından Bul,Ezhel,2063654
394,Not a Pop Song,Little Mix,726393
395,The Chain - 2004 Remaster,Fleetwood Mac,2074941
396,Hips Don't Lie (feat. Wyclef Jean),Shakira; Wyclef Jean,883751
397,I Gotta Feeling,Black Eyed Peas,839270
398,Yeah! (feat. Lil Jon & Ludacris),Usher; Lil Jon; Ludacris,819014
399,This Love,Maroon 5,725505
400,Every Breath You Take,The Police,1380105
401,Tá Rocheda,Os Barões Da Pisadinha,650531
402,Train Wreck,James Arthur,55748600
403,Deep End,Fousheé,55314961
404,I'm Yours,Jason Mraz,4587272
405,Wake Me Up,Avicii,5248990
406,Lonely (with benny blanco),Justin Bieber; benny blanco,141332343
407,Let Me Love You Like A Woman,Lana Del Rey,2124746
408,Fake,Lauv; Conan Gray,10574766
409,Hate The Way (feat. blackbear),G-Eazy; blackbear,4465846
410,Enchule,Rauw Alejandro,27133217
411,Désolé,MERO; Nimo,754721
412,Amantes y Amigos,Arcángel; Sech,1425676
413,QueLoQue,Major Lazer; Paloma Mami; Diplo,706612
414,Hold Me While You Wait,Lewis Capaldi,620119
415,Promiscuous,Nelly Furtado; Timbaland,24142092
416,E-GIRLS ARE RUINING MY LIFE!,CORPSE; Savage Ga$p,18359956
417,thank u next,Ariana Grande,7219868
418,positions,Ariana Grande,199584027
419,Forever After All,Luke Combs,31488149
420,Spicy (feat. Post Malone),Ty Dolla $ign; Post Malone,27874770
421,Tyler Herro,Jack Harlow,47672879
422,Angeklagt,Bonez MC,11159561
423,SO DONE,The Kid LAROI,50592397
424,Too Much (feat. Usher),Marshmello; Imanbek; Usher,1036556
425,Sweet Melody,Little Mix,18024009
426,Teardrops,Bring Me The Horizon,1825729
427,Hell and High Water,Major Lazer; Alessia Cara; Diplo,988953
428,BICHOTA,KAROL G,75026819
429,Chica Ideal,Sebastian Yatra; Guaynaa,54138776
430,Blueberry Eyes (feat. SUGA of BTS),MAX; SUGA,22624476
431,Nada,Cali Y El Dandee; Danna Paola,14538112
432,Better Together,Luke Combs,723824
433,Goosebumps,HVME,16590590
434,Back to the Streets (feat. Jhené Aiko),Saweetie; Jhené Aiko,711916
435,De Menina pra Mulher - Ao Vivo,Gusttavo Lima,2093032
436,The Business,Tiësto,34182559
437,Someone Like You,Adele,3439725
438,Papi Chulo,Octavian; Skepta,22060606
439,Whoopty,CJ,45550397
440,Golden,Harry Styles,51592649
441,I CAN'T STOP ME,TWICE,40044705
442,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG; Blueface,16642221
443,Reloj,Rauw Alejandro; Anuel AA,41171940
444,At My Worst,Pink Sweat$,22562226
445,Bottiglie Privè,Sfera Ebbasta,4179730
446,MORE,K/DA; Madison Beer; (G)I-DLE; Lexie Liu; Jaira Burns; Seraphine; League of Legends,23954074
447,34+35,Ariana Grande,87214268
448,motive (with Doja Cat),Ariana Grande; Doja Cat,42899760
449,off the table (with The Weeknd),Ariana Grande; The Weeknd,27305333
450,shut up,Ariana Grande,17572218
451,just like magic,Ariana Grande,24341364
452,DÁKITI,Bad Bunny; Jhayco,221289733
453,safety net (feat. Ty Dolla $ign),Ariana Grande; Ty Dolla $ign,18185389
454,nasty,Ariana Grande,16351744
455,six thirty,Ariana Grande,12462274
456,pov,Ariana Grande,61264175
457,my hair,Ariana Grande,13989467
458,west side,Ariana Grande,9397167
459,love language,Ariana Grande,9399230
460,obvious,Ariana Grande,12064400
461,Fever,Dua Lipa; Angèle,33485664
462,Kids Again,Sam Smith,2717266
463,Look Over Your Shoulder (feat. Kendrick Lamar),Busta Rhymes; Kendrick Lamar,1031844
464,Never Change (feat. Future),Trippie Redd; Future,980621
465,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,32672609
466,Thriller,Michael Jackson,4523211
467,Dancing With A Stranger (with Normani),Sam Smith; Normani,4588336
468,B.L.F.L.,Azet; Capital Bra,896858
469,1x1 (feat. Nova Twins),Bring Me The Horizon; Nova Twins,848159
470,Stay Down - Apple Music Live,Lil Durk; 6LACK; Young Thug,832576
471,How Do You Sleep?,Sam Smith,1493971
472,Highway to Hell,AC/DC,3036402
473,Losses - Bonus,Lil Tjay,813511
474,No Drama,Becky G; Ozuna,800839
475,Ghostbusters,Ray Parker Jr.,2980981
476,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,2599350
477,This Is Halloween,The Citizens of Halloween,1442220
478,Somebody's Watching Me - Single Version,Rockwell,1071832
479,Disturbia,Rihanna,985787
480,(Don't Fear) The Reaper,Blue Öyster Cult,915090
481,Superstition - Single Version,Stevie Wonder,829801
482,Zombie,The Cranberries,828738
483,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,803820
484,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,758087
485,All I Want for Christmas Is You,Mariah Carey,55286630
486,Figurinha - Ao Vivo,Douglas & Vinicius; MC Bruninho,2844813
487,Basta Você Me Ligar - Ao Vivo,Os Barões Da Pisadinha; Xand Avião,2759722
488,Blood // Water,grandson,5363195
489,La Luz,Sech; J Balvin,31206973
