ID,Track,Singer(s),Stream
41,My Oh My (feat. DaBaby),Camila Cabello; DaBaby,103304235
42,Está Cabrón Ser Yo,Bad Bunny; Anuel AA,24595726
43,René,Residente,17705840
44,Morado,J Balvin,123687075
45,Physical,Dua Lipa,179697017
46,Rojo,J Balvin,171971480
47,Que Malo,Bad Bunny; Ñengo Flow,21610889
48,A Tu Merced,Bad Bunny,68261825
49,Moral of the Story,Ashe,89020423
50,La Zona,Bad Bunny,20626247
51,<3,Bad Bunny,16576637
52,25/8,Bad Bunny,27457549
53,High Fashion (feat. Mustard),Roddy Ricch; Mustard,109056024
54,Una Vez,Bad Bunny; Mora,20199273
55,Lose Control,MEDUZA; Becky Hill; Goodboys,115395100
56,Hablamos Mañana,Bad Bunny; Duki; Pablo Chill-E,23601486
57,Hola - Remix,Dalex; Lenny Tavárez; Chencho Corleone; Juhn; Dímelo Flow,96126811
58,Forever (feat. Post Malone & Clever),Justin Bieber; Post Malone; Clever,46841745
59,Ride It,Regard,122869433
60,ON,BTS,25054476
61,To Die For,Sam Smith,48771904
62,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,120025918
63,Diosa,Myke Towers,106353850
64,P FKN R,Bad Bunny; Kendo Kaponi; Arcángel,12233643
65,Keii,Anuel AA,64611752
66,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,106919610
67,WHATS POPPIN,Jack Harlow,164100503
68,hot girl bummer,blackbear,107043307
69,Puesto Pa' Guerrial,Bad Bunny; Myke Towers,9644606
70,Heatin Up (feat. Gunna),Lil Baby; Gunna,12217802
71,Muévelo,Nicky Jam; Daddy Yankee,71408390
72,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,97160224
73,Suicidal,YNW Melly,62601707
74,What If I Told You That I Love You,Ali Gatie,65911053
75,What A Man Gotta Do,Jonas Brothers,84750029
76,SUGAR,BROCKHAMPTON,54024508
77,LA CANCIÓN,J Balvin; Bad Bunny,75846025
78,lovely (with Khalid),Billie Eilish; Khalid,115670620
79,Woah,Lil Baby,26946592
80,Ballin' (with Roddy Ricch),Mustard; Roddy Ricch,91838838
81,ON (Feat. Sia),BTS; Sia,11884498
82,That Way,Lil Uzi Vert; WanMor,15443448
83,Fantasias,Rauw Alejandro; Farruko,72385509
84,Callaita,Bad Bunny; Tainy,70122591
85,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,78256611
86,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,91867833
87,when the party's over,Billie Eilish,92235363
88,Shallow,Lady Gaga; Bradley Cooper,92622095
89,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,72889022
90,Lucid Dreams,Juice WRLD,102801907
91,HIGHEST IN THE ROOM,Travis Scott,131274531
92,Know Your Worth,Khalid; Disclosure,91119244
93,Lose You To Love Me,Selena Gomez,78763007
94,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,126457293
95,BOP,DaBaby,78690356
96,Me Gusta,Shakira; Anuel AA,53674460
97,Feel Me,Selena Gomez,23270858
98,The Other Side (from Trolls World Tour),SZA; Justin Timberlake,17256229
99,CITY OF ANGELS,24kGoldn,96272047
100,Watermelon Sugar,Harry Styles,96552955
101,Tattoo,Rauw Alejandro,120620669
102,7 rings,Ariana Grande,84025987
103,It's You,Ali Gatie,79003550
104,Lalala,Y2K; bbno$,80790077
105,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,76425400
106,No Idea,Don Toliver,75516475
107,Live Off My Closet (feat. Future),Lil Baby; Future,4338651
108,Blanco,J Balvin,47858752
109,Never Seen the Rain,Tones And I,73622406
110,Black Swan,BTS,13224680
111,Alone Pt. II,Alan Walker; Ava Max,45553984
112,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,71998239
113,Goodbyes (feat. Young Thug),Post Malone; Young Thug,75888058
114,Happier,Marshmello; Bastille,78320769
115,OUT WEST (feat. Young Thug),JACKBOYS; Travis Scott; Young Thug,77524820
116,Rare,Selena Gomez,7956559
117,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G; Stunna 4 Vegas; NLE Choppa; Mike WiLL Made-It,38167217
118,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby; Lil Baby; Moneybagg Yo,20204943
119,Believer,Imagine Dragons,81913707
120,Bohemian Rhapsody - Remastered 2011,Queen,75312680
121,rockstar (feat. 21 Savage),Post Malone; 21 Savage,83004252
122,Ransom,Lil Tecca,75414636
123,Medusa,Jhayco; Anuel AA; J Balvin,28324020
124,How Do You Sleep?,Sam Smith,54316210
125,Heartless,The Weeknd,86953001
126,Bruises,Lewis Capaldi,69689674
127,Ayy Macarena,Tyga,16133513
128,Sum 2 Prove,Lil Baby,4206524
129,Whine Up,Nicky Jam; Anuel AA,16456534
130,Without Me,Halsey,72139307
131,Sucker,Jonas Brothers,68584432
132,Boy With Luv (feat. Halsey),BTS; Halsey,11226292
133,Wow.,Post Malone,68461767
134,Get You The Moon (feat. Snøw),Kina; Snøw,68219761
135,Numbers (feat. Roddy Ricch Gunna and London On Da Track),A Boogie Wit da Hoodie; London On Da Track; Roddy Ricch; Gunna,9996575
136,Shape of You,Ed Sheeran,73059165
137,Filter,BTS,3920992
138,Say You Won't Let Go,James Arthur,71615737
139,ocean eyes,Billie Eilish,54794150
140,Commercial (feat. Lil Uzi Vert),Lil Baby; Lil Uzi Vert,3119139
141,Robbery,Juice WRLD,69224371
142,Definitivamente,Daddy Yankee; Sech,11567728
143,SAD!,XXXTENTACION,74378402
144,Bellaquita - Remix,Dalex; Lenny Tavárez; Anitta; NATTI NATASHA; Farruko; Justin Quiles,4566364
145,Girl,Myke Towers,11568808
146,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,66057216
147,Jocelyn Flores,XXXTENTACION,73717431
148,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,11317206
149,Que Tire Pa Lante,Daddy Yankee,4490263
150,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy; Tory Lanez; Tyga,30166218
151,Aventura,Lunay; Ozuna; Anuel AA,8261031
152,SICKO MODE,Travis Scott,126725338
153,Infeliz,Arcángel; Bad Bunny,3792863
154,Good as Hell (feat. Ariana Grande),Lizzo; Ariana Grande,28190801
155,Perfect,Ed Sheeran,68614935
156,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,10813019
157,Lights Up,Harry Styles,48635835
158,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,2165945
159,VIBEZ,DaBaby,10689512
160,Maniac,Conan Gray,44566474
161,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,12595858
162,Can We Kiss Forever?,Kina; Adriana Proenza,48801339
163,Dancing With A Stranger (with Normani),Sam Smith; Normani,57040013
164,July,Noah Cyrus,64641340
165,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,37308327
166,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3550971
167,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,49272467
168,Sweet but Psycho,Ava Max,63741292
169,Modern Loneliness,Lauv,11810595
170,QUE PRETENDES,J Balvin; Bad Bunny,3561346
171,thank u next,Ariana Grande,50611309
172,Piece Of Your Heart,MEDUZA; Goodboys,62345263
173,I Like Me Better,Lauv,48584446
174,Moonlight,XXXTENTACION,54586349
175,My Time,BTS,2134955
176,Futsal Shuffle 2020,Lil Uzi Vert,5549749
177,goosebumps,Travis Scott,124430535
178,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,30171857
179,Old Me,5 Seconds of Summer,14439721
180,Lottery (Renegade),K CAMP,672503
181,All of Me,John Legend,56589835
182,Better Now,Post Malone,56181814
183,Truth Hurts,Lizzo,2787758
184,bury a friend,Billie Eilish,4805702
185,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,2784660
186,Dior,Pop Smoke,48977199
187,Louder than bombs,BTS,1363961
188,me & ur ghost,blackbear,3608492
189,Matrix,Apache 207,2122922
190,Trampoline (with ZAYN),SHAED; ZAYN,3529031
191,I.F.L.Y.,Bazzi,15461123
192,Life Is Good (feat. Drake DaBaby & Lil Baby) - Remix,Future; DaBaby; Drake; Lil Baby,3633135
193,No Judgement,Niall Horan,18917552
194,Starboy,The Weeknd; Daft Punk,15634953
195,UGH!,BTS,1360701
196,Own It (feat. Ed Sheeran & Burna Boy),Stormzy; Burna Boy; Ed Sheeran,3603572
197,00:00 (Zero O’Clock),BTS,1337392
198,Si Te Vas,Sech; Ozuna,643406
199,High Hopes,Panic! At The Disco,40113102
200,Boss Bitch,Doja Cat,159999551
201,You Need To Calm Down,Taylor Swift,6168527
202,PTSD,G Herbo; Lil Uzi Vert; Juice WRLD; Chance the Rapper,42081263
203,Higher Love,Kygo; Whitney Houston,58717775
204,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,24778393
205,Be Alright,Dean Lewis,49639253
206,If I Can't Have You,Shawn Mendes,39239517
207,Youngblood,5 Seconds of Summer,50673782
208,The Less I Know The Better,Tame Impala,56303828
209,Lose Yourself - From "8 Mile" Soundtrack,Eminem,700136
210,Supalonely,BENEE; Gus Dapperton,221957257
211,3 Nights,Dominic Fike,23949136
212,Never Really Over,Katy Perry,1329907
213,Baby Pluto,Lil Uzi Vert,36035717
214,Lo Mein,Lil Uzi Vert,29973164
215,Silly Watch,Lil Uzi Vert,20764196
216,POP,Lil Uzi Vert,11314705
217,I'm Sorry,Lil Uzi Vert,14787773
218,Homecoming,Lil Uzi Vert,15202033
219,You Better Move,Lil Uzi Vert,9596524
220,P2,Lil Uzi Vert,98883177
221,I Love Me,Demi Lovato,37388880
222,Celebration Station,Lil Uzi Vert; WanMor,11853348
223,Prices,Lil Uzi Vert; WanMor,14313396
224,Bigger Than Life,Lil Uzi Vert; WanMor,10641204
225,Chrome Heart Tags,Lil Uzi Vert,6805765
226,Venetia,Lil Uzi Vert,11216744
227,Bust Me,Lil Uzi Vert,6433815
228,Urgency (feat. Syd),Lil Uzi Vert; WanMor; Syd,4652982
229,Secure The Bag,Lil Uzi Vert,5774096
230,Se Me Olvidó,Christian Nodal,18014181
231,B.S. (feat. H.E.R.),Jhené Aiko; H.E.R.,16233495
232,Never Worn White,Katy Perry,1199557
233,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,20900548
234,That Way - Bonus Track,Lil Uzi Vert,60942205
235,Angst,Loredana; Rymez,5069161
236,Who,Lauv; BTS,9005610
237,Invisible Things,Lauv,1841703
238,Happiness Over Everything (H.O.E.) (feat. Future & Miguel),Jhené Aiko; Future; Miguel,1782328
239,SUGAR (Remix) [feat. Dua Lipa],BROCKHAMPTON; Dua Lipa,990985
240,SKYBOX,Gunna,6440443
241,Young & Alive,Bazzi,7365639
242,XO Tour Llif3,Lil Uzi Vert,37691106
243,i'm so tired...,Lauv; Troye Sivan,6136811
244,fuck i'm lonely,Lauv; Anne-Marie,3117827
245,Sip,Luciano,850243
246,Mean It,Lauv; LANY,3006459
247,I Fall Apart,Post Malone,5727015
248,Pa' Olvidarme De Ella,Piso 21; Christian Nodal,762116
249,Lettre à une femme,Ninho,10632987
250,Make You Mine,PUBLIC,57309165
251,Someone Said,Swae Lee,1695778
252,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty; DaBaby; Drake,46216228
253,WANNABE,ITZY,28120896
254,Like That (feat. Gucci Mane),Doja Cat; Gucci Mane,76744563
255,Fantasias - Remix,Rauw Alejandro; Anuel AA; NATTI NATASHA; Farruko; Lunay,37301719
256,Jangueo,Alex Rose; Rafa Pabön,60865376
257,Myron,Lil Uzi Vert,74818475
258,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert; Chief Keef,8812324
259,Yessirskiii,Lil Uzi Vert; 21 Savage,8175677
260,Lotus,Lil Uzi Vert,3886780
261,Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert; Gunna; Young Thug,3455321
262,Wassup (feat. Future),Lil Uzi Vert; Future,3414338
263,Moon Relate,Lil Uzi Vert,3272599
264,I Can Show You,Lil Uzi Vert,2453241
265,Trap This Way (This Way),Lil Uzi Vert,3028443
266,Leaders (feat. NAV),Lil Uzi Vert; NAV,3818911
267,Come This Way,Lil Uzi Vert,2264451
268,Suicidal (Remix) [feat. Juice WRLD],YNW Melly; Juice WRLD,66324970
269,Cardigan,Don Toliver,6352063
270,Got The Guap (feat. Young Thug),Lil Uzi Vert; Young Thug,2889195
271,No Auto (feat. Lil Durk),Lil Uzi Vert; Lil Durk,2126387
272,Money Spread (feat. Young Nudy),Lil Uzi Vert; Young Nudy,2021795
273,Black And White,Niall Horan,3256852
274,Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver; Kaash Paige; Travis Scott,1060011
275,Bad Child,Tones And I,1564144
276,Berlin,Samra; Capital Bra,905090
277,Bad Girls Good Vibes,Ufo361,2163134
278,After Party,Don Toliver,56437549
279,Worry About Me (feat. blackbear),Ellie Goulding; blackbear,864889
280,In Your Eyes (feat. Alida),Robin Schulz; Alida,71068966
281,Didn't I,OneRepublic,850412
282,Nice To Meet Ya,Niall Horan,1546880
283,Stuck Together (feat. Lil Baby),Rich The Kid; Lil Baby,769461
284,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,23208599
285,Skechers,DripReport,102635822
286,Let Me Down Slowly,Alec Benjamin,44301226
287,The Take (feat. Chris Brown),Tory Lanez; Chris Brown,25331508
288,Physical (feat. Hwa Sa),Dua Lipa; Hwa Sa,2049962
289,Salt,Ava Max,69040811
290,2002,Anne-Marie,4980034
291,Something Just Like This,The Chainsmokers; Coldplay,34417135
292,Savage,Megan Thee Stallion,132956838
293,Kings & Queens,Ava Max,52278073
294,changes,XXXTENTACION,15423890
295,Alone Again,The Weeknd,23129641
296,In Your Eyes,The Weeknd,162299432
297,Too Late,The Weeknd,21947191
298,Hardest To Love,The Weeknd,27674900
299,Scared To Live,The Weeknd,24078627
300,Snowchild,The Weeknd,19447327
301,Escape From LA,The Weeknd,18325480
302,Faith,The Weeknd,19488744
303,Amarillo,J Balvin,102614282
304,Save Your Tears,The Weeknd,39777604
305,Repeat After Me (Interlude),The Weeknd,10609931
306,Until I Bleed Out,The Weeknd,8998999
307,Azul,J Balvin,58395556
308,Rosa,J Balvin,8789211
309,Gris,J Balvin,9401117
310,Negro,J Balvin,6571534
311,Verde,J Balvin; Sky Rompiendo,4594246
312,Arcoíris,J Balvin; Mr Eazi,2882719
313,Walk Em Down (feat. Roddy Ricch),NLE Choppa; Roddy Ricch,87735347
314,Call Out My Name,The Weeknd,4860428
315,H <3 T E L,Dardan; Monet192,675074
316,The Hills,The Weeknd,662699
317,The Gambler,Kenny Rogers,1716388
318,Islands in the Stream,Dolly Parton; Kenny Rogers,949433
319,Breaking Me,Topic; A7S,93920495
320,0.00,Childish Gambino,804034
321,Algorhythm,Childish Gambino,1491973
322,Time (feat. Ariana Grande),Childish Gambino; Ariana Grande,1406161
323,12.38 (feat. 21 Savage Ink & Kadhja Bonet),Childish Gambino; 21 Savage; Ink; Kadhja Bonet,1456832
324,Cradles,Sub Urban,5034114
325,i love you,Billie Eilish,7419696
326,Break My Heart,Dua Lipa,189900679
327,Auto Blu,Shiva; Eiffel 65,5853504
328,Thunder,Imagine Dragons,1852693
329,BELIEVE IT,PARTYNEXTDOOR; Rihanna,82365374
330,Turks (feat. Travis Scott),NAV; Gunna; Travis Scott,52798310
331,Future Nostalgia,Dua Lipa,9411898
332,Hallucinate,Dua Lipa,13046745
333,Levitating,Dua Lipa,16626534
334,Cool,Dua Lipa,9344633
335,Pretty Please,Dua Lipa,9398995
336,Like It Is,Kygo; Zara Larsson; Tyga,69594077
337,Love Again,Dua Lipa,8919187
338,Good In Bed,Dua Lipa,6674178
339,Boys Will Be Boys,Dua Lipa,5311922
340,Wildflower,5 Seconds of Summer,5632099
341,Du bist mein,Zuna; Loredana; SRNO,5428702
342,Allein sein,Ufo361,2380672
343,Break Up Song,Little Mix,1648870
344,LOYAL (feat. Drake),PARTYNEXTDOOR; Drake,1561640
345,NOTHING LESS,PARTYNEXTDOOR,874784
346,Lay Your Head On Me,Major Lazer; Marcus Mumford; Diplo,829533
347,Teeth,5 Seconds of Summer,2094979
348,Trippin’,Luciano,805189
349,Easier,5 Seconds of Summer,793442
350,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,124041994
351,Contact (feat. Tyga),Wiz Khalifa; Tyga,768878
352,TURN UP,PARTYNEXTDOOR,767517
353,Red Desert,5 Seconds of Summer,753205
354,Will,Joyner Lucas,744963
355,SPLIT DECISION,PARTYNEXTDOOR,742801
356,THE NEWS,PARTYNEXTDOOR,737731
357,Puste sie weg,Kontra K,731337
358,No Shame,5 Seconds of Summer,716385
359,Do The Most,Tory Lanez,1357889
360,Hood,AK AUSSERKONTROLLE; Shindy,696056
361,Another One Bites The Dust - Remastered 2011,Queen,6222909
362,Nothing Compares - Bonus Track,The Weeknd,1053892
363,Missed You - Bonus Track,The Weeknd,1032225
364,Final Lullaby - Bonus Track,The Weeknd,818819
365,BRABA,Luísa Sonza,4605174
366,FIND MY WAY,DaBaby,43011611
367,Toosie Slide,Drake,288074038
368,I'll Wait,Kygo; Sasha Alex Sloan,17201594
369,Dear April (Side A - Acoustic),Frank Ocean,1977515
370,Cayendo (Side A - Acoustic),Frank Ocean,1139839
371,Follow,KAROL G; Anuel AA,16140295
372,Ain't No Sunshine,Bill Withers,2542831
373,Take Yourself Home,Troye Sivan,919529
374,Who Needs Love,Tory Lanez,2909402
375,Tycoon,Future,1470721
376,Selfish,Madison Beer,52307597
377,Elegí (feat. Dímelo Flow),Rauw Alejandro; Dalex; Lenny Tavárez; Dímelo Flow,59459383
378,Lovely Day,Bill Withers,1622649
379,What's Luv,Shindy,721220
380,Lean on Me,Bill Withers,1440768
381,Jesus Christ 2005 God Bless America,The 1975,689715
382,La Cama - Remix,Lunay; Myke Towers; Ozuna; Chencho Corleone; Rauw Alejandro,8019327
383,PORFA,Feid; Justin Quiles,66206154
384,Don't Stop Me Now - Remastered 2011,Queen,11991724
385,Every Breath You Take,The Police,11736538
386,Heart On Ice,Rod Wave,6186614
387,God's Plan,Drake,21442140
388,Favorito,Camilo,85719673
389,SLOW DANCING IN THE DARK,Joji,16226635
390,Post Malone (feat. RANI),Sam Feldt; RANI,1844448
391,Astronomia,Vicetone; Tony Igy,37684434
392,Level of Concern,Twenty One Pilots,56871165
393,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1861595
394,Boyfriend,Selena Gomez,29388660
395,Stupid Again,Tory Lanez,5267131
396,Broke In A Minute,Tory Lanez,18782725
397,Brooklyn Bridge To Chorus,The Strokes,1633955
398,Shotz Fired,Bonez MC,3668947
399,BaeBae,Samra,2945436
400,The Adults Are Talking,The Strokes,1559581
401,Inside Friend (feat. John Mayer),Leon Bridges; John Mayer,797681
402,Selfless,The Strokes,759148
403,Midnight (feat. Liam Payne),Alesso; Liam Payne,729095
404,Pricey & Spicy,Tory Lanez,712159
405,Bad Decisions,The Strokes,692038
406,10 F*CKS (with Mansa),Tory Lanez; Mansa,656683
407,Eternal Summer,The Strokes,619503
408,Don't Stop Believin',Journey,7795421
409,Sigues Con El - Remix,Arcángel; Sech; Romeo Santos,29650115
410,Africa,TOTO,6430071
411,Under Pressure - Remastered 2011,Queen; David Bowie,5569655
412,Por Primera Vez,Camilo; Evaluna Montaner,18550098
413,Photograph,Ed Sheeran,7067902
414,All Girls Are The Same,Juice WRLD,8495171
415,Relación,Sech,23043265
416,Leader Of The Delinquents,Kid Cudi,737828
417,Closer,The Chainsmokers; Halsey,7332215
418,@ MEH,Playboi Carti,21774952
419,Gimme Love,Joji,17554125
420,Run,Joji,760493
421,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,175805021
422,I’m Ready (with Demi Lovato),Sam Smith; Demi Lovato,54541207
423,PICK UP (feat. Quavo),DaBaby; Quavo,6996829
424,CAN'T STOP,DaBaby,2541147
425,LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby; Future; jetsonmade,3154111
426,JUMP (feat. YoungBoy Never Broke Again),DaBaby; YoungBoy Never Broke Again,4785789
427,BLAME IT ON BABY,DaBaby,2266093
428,TALK ABOUT IT,DaBaby,2103555
429,SAD SH*T,DaBaby,2062013
430,Freedom,Kygo; Zak Abel,8962211
431,DROP (feat. A Boogie wit da Hoodie & London On Da Track),DaBaby; A Boogie Wit da Hoodie; London On Da Track,2071628
432,CHAMPION,DaBaby,1832922
433,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby; Ashanti; Megan Thee Stallion,1085445
434,AMAZING GRACE,DaBaby,900823
435,No Me Ame,Rvssian; Anuel AA; Juice WRLD,2822826
436,365 Tage,Samra; Capital Bra,830642
437,Tutu,Camilo; Pedro Capó,9165270
438,Secret (feat. Summer Walker),21 Savage; Summer Walker,749854
439,Final Fantasy,Ufo361,709104
440,Out Of Love (feat. Internet Money),Lil Tecca; Internet Money,688331
441,This City,Sam Fischer,36975615
442,MAMACITA,Black Eyed Peas; Ozuna; J. Rey Soul,44814224
443,BUTTERFLY EFFECT,Travis Scott,30219635
444,STARGAZING,Travis Scott,21208459
445,YOSEMITE,Travis Scott,6939084
446,Wake Me Up,Avicii,1229206
447,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,168025432
448,Righteous,Juice WRLD,75787295
449,If You’re Too Shy (Let Me Know) - Edit,The 1975,1809328
450,90-60-111,Shirin David,5326982
451,Emotions,Ufo361,11208239
452,All In,Lil Baby,1460726
453,ADMV,Maluma,1401963
454,If You’re Too Shy (Let Me Know),The 1975,729073
455,Living In A Ghost Town,The Rolling Stones,722777
456,Thug of Spades (feat. DaBaby),YoungBoy Never Broke Again; DaBaby,677716
457,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,637035
458,Sasuke,Lil Uzi Vert,3247829
459,Play Date,Melanie Martinez,58152825
460,Houdini (feat. Swarmz & Tion Wayne),KSI; Swarmz; Tion Wayne,3306365
461,Savage Remix (feat. Beyoncé),Megan Thee Stallion; Beyoncé,73188905
462,Nicht verdient,Capital Bra; Loredana,12931331
463,El Efecto - Remix,Rauw Alejandro; Chencho Corleone; KEVVO; Bryant Myers; Lyanno; Dalex,16757391
464,Pain 1993 (with Playboi Carti),Drake; Playboi Carti,34514033
465,Chicago Freestyle (feat. Giveon),Drake; Giveon,41522604
466,D4L,Future; Drake; Young Thug,10867967
467,Deep Pockets,Drake,6967764
468,Not You Too (feat. Chris Brown),Drake; Chris Brown,8308692
469,Desires (with Future),Drake; Future,9291788
470,When To Say When,Drake,6928391
471,Time Flies,Drake,10060398
472,Demons (feat. Fivio Foreign & Sosa Geek),Drake; Fivio Foreign; Sosa Geek,13197609
473,Landed,Drake,7449107
474,Be Kind (with Halsey),Marshmello; Halsey,59968139
475,Losses,Drake,5208269
476,War,Drake,6912399
477,From Florida With Love,Drake,5891303
478,Say So (feat. Nicki Minaj),Doja Cat; Nicki Minaj,51338050
479,Qué Maldición,Banda MS de Sergio Lizárraga; Snoop Dogg,11248250
480,We Paid (feat. 42 Dugg),Lil Baby; 42 Dugg,1433206
481,Eleven (feat. Summer Walker),Khalid; Summer Walker,728059
482,bloody valentine,Machine Gun Kelly,721984
483,Party Girl,StaySolidRocky,47879043
484,Six Feet Apart,Luke Combs,651848
485,eight(Prod.&Feat. SUGA of BTS),IU; SUGA,20839933
486,El Efecto,Rauw Alejandro; Chencho Corleone,19230686
487,Someone Like You,Adele,1225860
488,Don't Rush (feat. Headie One),Young T & Bugsey; Headie One,1898528
489,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,85960177
490,Fame,Apache 207,22889475
491,GOOBA,6ix9ine,79780000
492,Turks (with Gunna & ft. Travis Scott),NAV; Gunna; Travis Scott,18966100
493,Can I,Kehlani,1956425
494,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay; Fivio Foreign; Pop Smoke,3401624
495,Conan x Xenia,Haftbefehl; Shirin David; Bazzazian,931295
496,Codeine (feat. Gunna),NAV; Gunna,1572021
497,Toxic,Kehlani,866771
498,Status (feat. Lil Uzi Vert),NAV; Lil Uzi Vert,861863
499,No Debate (feat. Young Thug),NAV; Young Thug,859091
500,My Business (feat. Future),NAV; Future,846342
501,Saint Laurenttt,NAV,836800
502,Run It Up (feat. Pop Smoke),NAV; Pop Smoke,825667
503,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk; Lil Baby; Polo G,2095653
504,Change Your Life (feat. Jhené Aiko),Kehlani; Jhené Aiko,816783
505,Saved My Life,Sia,798276
506,Good Intentions (Intro),NAV,754912
507,F&MU,Kehlani,749889
508,PUSSY (feat. Lazza & Salmo),Dark Polo Gang; Lazza; Salmo,744541
509,Recap (feat. Don Toliver),NAV; Don Toliver,715072
510,Love Like That,Lauv,705485
511,Everybody Business,Kehlani,701509
512,Bad News,Kehlani,699595
513,Own It (feat. Ed Sheeran & Burna Boy) - Joel Corry Remix,Stormzy; Ed Sheeran; Burna Boy; Joel Corry,698063
514,Taco Tuesday,Migos,691369
515,Water,Kehlani,681892
516,PAM,Justin Quiles; Daddy Yankee; El Alfa,14070541
517,Mr. Brightside,The Killers,1282079
518,PA' ROMPERLA,Bad Bunny; Don Omar,29599977
519,MÁS DE UNA CITA,Bad Bunny; Zion & Lennox,20804462
520,BYE ME FUI,Bad Bunny,28181947
521,SI ELLA SALE,Bad Bunny,7712259
522,CANCIÓN CON YANDEL,Yandel; Bad Bunny,20686748
523,BAD CON NICKY,Bad Bunny; Nicky Jam,23462466
524,CÓMO SE SIENTE - Remix,Jhayco; Bad Bunny,24808866
