ID,Track,Singer(s),Stream
61,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz; Tame Impala; Bootie Brown,12649406
62,Watermelon Sugar,Harry Styles,111672738
63,I Was Never There,The Weeknd; Gesaffelstein,131534590
64,First Class,Jack Harlow,58960800
65,Call Out My Name,The Weeknd,118666946
66,august,Taylor Swift,52253412
67,Después de la Playa,Bad Bunny,57636665
68,Starboy,The Weeknd; Daft Punk,130849148
69,MAMIII,Becky G; KAROL G,72847325
70,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,50938619
71,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,115250570
72,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,113401210
73,Yellow,Coldplay,124465916
74,golden hour,JVKE,166985003
75,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,109562024
76,Atlantis,Seafret,117540319
77,Woman,Doja Cat,102034128
78,Betty (Get Money),Yung Gravy,44121683
79,I Wanna Be Yours,Arctic Monkeys,177299341
80,Where Are You Now,Lost Frequencies; Calum Scott,86436630
81,LA INOCENTE,Mora; Feid,109873654
82,Save Your Tears,The Weeknd,115376174
83,traitor,Olivia Rodrigo,81573104
84,Bigger Than Me,Louis Tomlinson,2241202
85,Desesperados,Rauw Alejandro; Chencho Corleone,97713630
86,Attention,NewJeans,41272990
87,Ojos Marrones,Lasso,34444468
88,Bad Habits,Ed Sheeran,98071840
89,Un Ratito,Bad Bunny,41713434
90,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled; Drake; Lil Baby,22524858
91,Happier Than Ever,Billie Eilish,89129640
92,Normal,Feid,96231229
93,Un Coco,Bad Bunny,54597201
94,Sex Drugs Etc.,Beach Weather,122791008
95,Calm Down (with Selena Gomez),Rema; Selena Gomez,188926974
96,Dark Red,Steve Lacy,116336798
97,Do I Wanna Know?,Arctic Monkeys,102155461
98,Last Last,Burna Boy,44796083
99,SEXY NUKIM (feat. RM of BTS),Balming Tiger; Omega Sapien; bj wnjn; Mudd the student; RM,3265130
100,Hype Boy,NewJeans,67551074
101,Pepas,Farruko,64161587
102,lovely (with Khalid),Billie Eilish; Khalid,115806617
103,Easy On Me,Adele,101449376
104,deja vu,Olivia Rodrigo,54520501
105,Without Me,Eminem,110249989
106,My Universe,Coldplay; BTS,94765765
107,Summertime Sadness,Lana Del Rey,97048968
108,good 4 u,Olivia Rodrigo,68072605
109,drivers license,Olivia Rodrigo,72068387
110,Belly Dancer,Imanbek; BYOR,51736084
111,LA CANCIÓN,J Balvin; Bad Bunny,108230053
112,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,30821878
113,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,35196222
114,Don’t Blame Me,Taylor Swift,82098862
115,I'm Not The Only One,Sam Smith,103268880
116,Siempre Pendientes,Peso Pluma; Luis R Conriquez,76128670
117,Levitating (feat. DaBaby),Dua Lipa; DaBaby,93979330
118,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,15280539
119,Dos Mil 16,Bad Bunny,36402550
120,Si Te La Encuentras Por Ahí,Feid,15213031
121,Murder In My Mind,Kordhell,111235450
122,Numb,Marshmello; Khalid,55875499
123,I Love You So,The Walters,102495018
124,Only Love Can Hurt Like This,Paloma Faith,58563367
125,Blank Space,Taylor Swift,86987668
126,Someone You Loved,Lewis Capaldi,103790787
127,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,45227473
128,Night Changes,One Direction,93674749
129,Andrea,Bad Bunny; Buscabulla,22490213
130,Believer,Imagine Dragons,101384781
131,THATS WHAT I WANT,Lil Nas X,31569950
132,After Dark,Mr.Kitty,92612364
133,Yonaguni,Bad Bunny,82954380
134,Apocalypse,Cigarettes After Sex,105227391
135,No Role Modelz,J. Cole,101304221
136,Envolver,Anitta,16288607
137,Everybody Wants To Rule The World,Tears For Fears,57018231
138,THE SHADE,Rex Orange County,33562536
139,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,92964107
140,The Hills,The Weeknd,92976409
141,The Real Slim Shady,Eminem,98083896
142,Beat the Odds,Lil Tjay,4745353
143,Unstoppable,Sia,95383995
144,Calm Down,Rema,91876790
145,BILLIE EILISH.,Armani White,93743615
146,Why'd You Only Call Me When You're High?,Arctic Monkeys,94596776
147,ALIEN SUPERSTAR,Beyoncé,7266395
148,Afraid To Feel,LF SYSTEM,23617341
149,Feliz Cumpleaños Ferxxo,Feid,155522530
150,Matilda,Harry Styles,8976183
151,Every Breath You Take,The Police,63696056
152,Stargirl Interlude,The Weeknd; Lana Del Rey,87200441
153,Kiss Me More (feat. SZA),Doja Cat; SZA,32591100
154,Riptide,Vance Joy,73614512
155,There’d Better Be A Mirrorball,Arctic Monkeys,4983737
156,Payphone,Maroon 5; Wiz Khalifa,82268298
157,Sweet Child O' Mine,Guns N' Roses,51562035
158,El Rescate,Grupo Marca Registrada; Junior H,43614512
159,Viva La Vida,Coldplay,96941438
160,Mr. Brightside,The Killers,37180986
161,Smells Like Teen Spirit - Remastered,Nirvana,53195143
162,POP!,NAYEON,9067938
163,Circles,Post Malone,44814292
164,Dynamite,BTS,36150464
165,Gangsta's Paradise,Coolio; L.V.,94375453
166,Counting Stars,OneRepublic,77554856
167,Heartless,Kanye West,25432133
168,Fuera del mercado,Danny Ocean,7131911
169,DÁKITI,Bad Bunny; Jhayco,48686295
170,Bound 2,Kanye West,73424105
171,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,80863792
172,Yo No Soy Celoso,Bad Bunny,3583964
173,Music For a Sushi Restaurant,Harry Styles,2726050
174,GIVENCHY,Duki,3595982
175,BEAUTIFUL (feat. Future & SZA),DJ Khaled; Future; SZA,907556
176,Don't Start Now,Dua Lipa,49817614
177,Bohemian Rhapsody - Remastered 2011,Queen,41188424
178,abcdefu,GAYLE,12081515
179,Lose Yourself - From "8 Mile" Soundtrack,Eminem,78621202
180,DON'T YOU WORRY,Black Eyed Peas; Shakira; David Guetta,19239715
181,The Motto,Tiësto; Ava Max,8868803
182,Master Of Puppets,Metallica,1830058
183,Otro Atardecer,Bad Bunny; The Marías,2557552
184,Heather,Conan Gray,80855546
185,Callaita,Bad Bunny; Tainy,5211154
186,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,8262184
187,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,77389099
188,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,5379748
189,BIZCOCHITO,ROSALÍA,4454264
190,Me Fui de Vacaciones,Bad Bunny,2555550
191,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,7716934
192,Wait a Minute!,WILLOW,5859668
193,Revenge,XXXTENTACION,82406836
194,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,2705012
195,Locked out of Heaven,Bruno Mars,46099128
196,Boyfriend,Dove Cameron,15867329
197,In The Stars,Benson Boone,11119256
198,Perfect,Ed Sheeran,88310903
199,happier,Olivia Rodrigo,15598817
200,Daddy Issues,The Neighbourhood,48242945
201,El Pañuelo,Romeo Santos; ROSALÍA,8494936
202,Talk,Yeat,15156329
203,Mercedes Tintia,Anuel AA,8965412
204,506,Morat; Juanes,1118663
205,Detox,Lil Baby,2061428
206,Taxi,Bonez MC; RAF Camora; Gzuz,1052124
207,I'm In Love With You,The 1975,1004838
208,Casei Com a Putaria,Mc Paiva ZS; MC Ryan SP; Kotim,25838381
209,Beautiful Love - Free Fire,Justin Bieber,1002841
210,Pipoco,Ana Castela; Melody; Dj Chris No Beat,5716127
211,SIN SEÑAL,Quevedo; Ovy On The Drums,11500406
212,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto; Hugo & Guilherme,30749527
213,Wildberry Lillet,Nina Chuba,934645
214,Demons,Imagine Dragons,41060041
215,CORAÇÃO CIGANO - Ao Vivo,Luan Santana; Luísa Sonza,1874923
216,JGL,La Adictiva; Luis R Conriquez,21241863
217,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,918163
218,Shape of You,Ed Sheeran,23315906
219,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose; Interplanetary Criminal,102274255
220,Beggin',Måneskin,10577393
221,Wake Me Up,Avicii,3429365
222,Romantic Homicide,d4vd,192853773
223,Shinunoga E-Wa,Fujii Kaze,118003997
224,AMAZING,Rex Orange County,4184609
225,World's Smallest Violin,AJR,5634754
226,Softcore,The Neighbourhood,30309014
227,Freaks,Surf Curse,2344516
228,Angel Baby,Troye Sivan,778285
229,Love Yourself,Justin Bieber,1783439
230,Take Me To Church,Hozier,31525630
231,KU LO SA - A COLORS SHOW,Oxlade,57760864
232,There's Nothing Holdin' Me Back,Shawn Mendes,26859433
233,Something Just Like This,The Chainsmokers; Coldplay,41307742
234,Somewhere Only We Know,Keane,76247901
235,Static,Steve Lacy,53265849
236,Something in the Orange,Zach Bryan,106008711
237,Words (feat. Zara Larsson),Alesso; Zara Larsson,6185149
238,The Night We Met,Lord Huron,34883578
239,Forget Me,Lewis Capaldi,81676000
240,VISTA AL MAR,Quevedo,123979875
241,Flawlëss (feat. Lil Uzi Vert),Yeat; Lil Uzi Vert,1130189
242,Woke Up in Love,Kygo; Gryffin; Calum Scott,1097633
243,RAVE,Dxrk ダーク,3374098
244,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,866494
245,The Scientist,Coldplay,13620736
246,Sparks,Coldplay,24474619
247,everything i wanted,Billie Eilish,1590534
248,CUFF IT,Beyoncé,185163179
249,Selfish,PnB Rock,2272618
250,Ferxxo 100,Feid,3192950
251,Prohibidox,Feid,36395048
252,XQ Te Pones Así,Feid; Yandel,892666
253,Lady Mi Amor,Feid,871579
254,Party en el Barrio (feat. Duki),Paulo Londra; Duki,13567429
255,Shut Down,BLACKPINK,199835797
256,Typa Girl,BLACKPINK,50776679
257,Hard to Love,BLACKPINK,25974935
258,Yeah Yeah Yeah,BLACKPINK,18023622
259,The Happiest Girl,BLACKPINK,21440321
260,Tally,BLACKPINK,17494852
261,Ready For Love,BLACKPINK,13822600
262,Hotel,Montell Fish,24418606
263,You Proof,Morgan Wallen,1833151
264,AUTOMÁTICO,Maria Becerra,6564535
265,Butter,BTS,19960897
266,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,88978334
267,When I Was Your Man,Bruno Mars,57355663
268,September,Earth; Wind & Fire,4091681
269,Poesia Acústica 13,Pineapple StormTv; Chris MC; Salve Malak; Tz da Coronel; MC Cabelinho; Chefin; L7NNON; Luísa Sonza; Oruam; Xamã; N.I.N.A,5704356
270,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,473995841
271,Rush Hour (Feat. j-hope of BTS),Crush; j-hope,8899297
272,BABY OTAKU,Pablito Pesadilla; Polimá Westcoast; Nickoog Clk; Fran C,70695547
273,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,122092478
274,Bamba (feat. Aitch & BIA),Luciano; Aitch; BIA,30869679
275,2 Be Loved (Am I Ready),Lizzo,41376366
276,No Se Va - En Vivo,Grupo Frontera,109390801
277,In Da Club,50 Cent,1756747
278,I Really Want to Stay at Your House,Rosa Walton; Hallie Coggins,27742228
279,we fell in love in october,girl in red,44615798
280,Belki,Dedublüman; Mavzer Tabancas,7087267
281,Till I Collapse,Eminem; Nate Dogg,19731837
282,Money Trees,Kendrick Lamar; Jay Rock,12765673
283,This Is Why,Paramore,3340134
284,How Do I Say Goodbye,Dean Lewis,74690743
285,Superman,Eminem; Dina Rae,63595774
286,Celestial,Ed Sheeran,23250729
287,West Connect (feat. Central Cee),Luciano; Central Cee,1311450
288,uh oh,Tate McRae,3010740
289,Besos Moja2,Wisin & Yandel; ROSALÍA,82814367
290,Body Paint,Arctic Monkeys,3585619
291,Chale,Eden Muñoz,5367788
292,Manike (From "Thank God"),Yohani; Jubin Nautiyal; Tanishk Bagchi; Rashmi Virag; Surya Ragunaathan,3662733
293,Assunto Delicado - Ao Vivo,Guilherme & Benuto; Xand Avião,10877269
294,Marisola,Stars Music Chile; Cris Mj; Standly,872389
295,Me and Your Mama,Childish Gambino,824854
296,Kesariya,Pritam; Arijit Singh; Amitabh Bhattacharya,60521768
297,THE LONELIEST,Måneskin,57661834
298,CASE 143,Stray Kids,10807258
299,TASTE (Lee Know Hyunjin Felix),Stray Kids,1196209
300,3RACHA (Bang Chan Changbin HAN),Stray Kids,1041371
301,CHILL,Stray Kids,1008678
302,Give Me Your TMI,Stray Kids,970850
303,Eu Gosto Assim - Ao Vivo,Gustavo Mioto; Mari Fernandez,54617388
304,Loser,Charlie Puth,948404
305,SUPER BOARD,Stray Kids,917751
306,PUNTO 40,Rauw Alejandro; Baby Rasta,89136967
307,Miss You,Oliver Tree; Robin Schulz,174281742
308,Miss You,southstar,969342
309,Poland,Lil Yachty,37899566
310,KICK BACK,Kenshi Yonezu,64367478
311,Say You Won't Let Go,James Arthur,4437315
312,Dark Horse,Katy Perry; Juicy J,4797655
313,Bye Bye,Marshmello; Juice WRLD,21335800
314,EDGING,blink-182,3864226
315,California Breeze,Lil Baby,8207979
316,Real Spill,Lil Baby,2824097
317,Pop Out (feat. Nardo Wick),Lil Baby; Nardo Wick,2792107
318,Heyy,Lil Baby,2400721
319,Stand On It,Lil Baby,1437293
320,Never Hating (feat. Young Thug),Lil Baby; Young Thug,2423786
321,Not Finished,Lil Baby,3236442
322,Forever (feat. Fridayy),Lil Baby; Fridayy,1168188
323,Oh Caroline,The 1975,1131506
324,Perfect Timing,Lil Baby,1130054
325,In A Minute,Lil Baby,1055256
326,From Now On (feat. Future),Lil Baby; Future,1049350
327,Out Of My System,Louis Tomlinson,1035438
328,Hey Mor,Ozuna; Feid,110340083
329,One Up,Central Cee,1021746
330,Mockingbird,Eminem,90045328
331,Shut up My Moms Calling,Hotel Ugly,32799587
332,One Dance,Drake; Wizkid; Kyla,785985
333,ANTIFRAGILE,LE SSERAFIM,61945623
334,TV,Billie Eilish,27559907
335,Run BTS,BTS,14283548
336,Just Wanna Rock,Lil Uzi Vert,68916194
337,Nxde,(G)I-DLE,33850709
338,Monotonía,Shakira; Ozuna,108318882
339,cardigan,Taylor Swift,1989622
340,Just the Way You Are,Bruno Mars,908238
341,Cruel Summer,Taylor Swift,4281655
342,Anti-Hero,Taylor Swift,300156375
343,Lavender Haze,Taylor Swift,171965784
344,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,151456398
345,Maroon,Taylor Swift,145680761
346,You're On Your Own Kid,Taylor Swift,141072406
347,Midnight Rain,Taylor Swift,165076029
348,Vigilante Shit,Taylor Swift,121138803
349,Question...?,Taylor Swift,115409563
350,Karma,Taylor Swift,134144555
351,Bejeweled,Taylor Swift,129804444
352,Labyrinth,Taylor Swift,93147488
353,Sweet Nothing,Taylor Swift,85560617
354,Mastermind,Taylor Swift,97779361
355,The Great War,Taylor Swift,49058948
356,Bigger Than The Whole Sky,Taylor Swift,45142540
357,Would've Could've Should've,Taylor Swift,63540154
358,Paris,Taylor Swift,40110468
359,High Infidelity,Taylor Swift,34130307
360,Glitch,Taylor Swift,26288412
361,Dear Reader,Taylor Swift,23985367
362,I Ain’t Quite Where I Think I Am,Arctic Monkeys,3010324
363,Sculptures Of Anything Goes,Arctic Monkeys,1659364
364,Jet Skis On The Moat,Arctic Monkeys,1353830
365,The Car,Arctic Monkeys,1271694
366,En La De Ella,Jhayco; Feid; Sech,23167233
367,Big Ideas,Arctic Monkeys,1171350
368,Hello You,Arctic Monkeys,1143722
369,Lover,Taylor Swift,4029363
370,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1017958
371,Cooped Up / Return Of The Mack,Post Malone; Mark Morrison; Sickick,1012568
372,Style,Taylor Swift,1000148
373,Beijo de Glicose - Ao Vivo,Diego & Victor Hugo; Jorge & Mateus,947586
374,Here With Me,d4vd,47157742
375,Made You Look,Meghan Trainor,98773974
376,Gilded Lily,Cults,2810497
377,Zukunft Pink (feat. Inéz),Peter Fox; Inéz,2996233
378,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,90271304
379,The Astronaut,JIN,50800200
380,Shirt,SZA,65061189
381,In My Head,Juice WRLD,12762995
382,Salir Con Vida,Morat; Feid,2675718
383,Lift Me Up - Instrumental,Rihanna,1435222
384,Yet To Come,BTS,3035051
385,Yours,JIN,1066459
386,This Is Halloween,The Citizens of Halloween,5805908
387,Ghostbusters,Ray Parker Jr.,4654132
388,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,5278310
389,Thriller,Michael Jackson,4853654
390,Disturbia,Rihanna,3549284
391,Toxic,Britney Spears,3146103
392,Highway to Hell,AC/DC,2103506
393,Tá na Hora do Jair Já Ir Embora,Tiago Doidão; Juliano Maderada,1479431
394,Spooky Scary Skeletons - Undead Tombstone Remix,Andrew Gold,2085535
395,Thriller - 2003 Edit,Michael Jackson,1769662
396,Somebody's Watching Me - Single Version,Rockwell,1701934
397,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,1264016
398,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,1256318
399,Sweet but Psycho,Ava Max,1205226
400,Super Freak,Rick James,1177257
401,I Put a Spell On You,Screamin' Jay Hawkins,987652
402,Smooth Criminal - 2012 Remaster,Michael Jackson,949817
403,bad guy,Billie Eilish,937350
404,All I Want for Christmas Is You,Mariah Carey,66125305
405,HOTEL LOBBY (Unc & Phew),Quavo; Takeoff,8612322
406,SPIT IN MY FACE!,ThxSoMch,19362455
407,Rich Flex,Drake; 21 Savage,137226591
408,Major Distribution,Drake; 21 Savage,68948674
409,On BS,Drake; 21 Savage,59507643
410,Pussy & Millions (feat. Travis Scott),Drake; 21 Savage; Travis Scott,68481720
411,BackOutsideBoyz,Drake,34741802
412,Spin Bout U,Drake; 21 Savage,47938859
413,Privileged Rappers,Drake; 21 Savage,36931147
414,Circo Loco,Drake; 21 Savage,52721365
415,Hours In Silence,Drake; 21 Savage,26019841
416,Broke Boys,Drake; 21 Savage,32428198
417,Treacherous Twins,Drake; 21 Savage,20182810
418,Middle of the Ocean,Drake,19388555
419,More M’s,Drake; 21 Savage,16360733
420,Jumbotron Shit Poppin,Drake,17604473
421,I Guess It’s Fuck Me,Drake,12159077
422,3AM on Glenwood,21 Savage,10516478
423,Feeling Like The End,Joji,7519363
424,APA,Mora; Quevedo,12263250
425,My Mind & Me,Selena Gomez,18442874
426,DOMINGO DE BOTE,Mora,6297985
427,Before The Day Is Over,Joji,6013121
428,Dissolve,Joji,5204148
429,NIGHT RIDER,Joji,5274545
430,A Veces (feat. Feid),Paulo Londra; Feid,16127042
431,YUKON (INTERLUDE),Joji,5181970
432,CALENTÓN,Mora,2734672
433,1AM FREESTYLE,Joji,5036029
434,BLAHBLAHBLAH DEMO,Joji,3703125
435,BIENVENIDA AL PARAÍSO,Mora,1348345
436,COSITAS,Mora; paopao,1339760
437,MODELITO,Mora; YOVNGCHIMI,1315421
438,EN LA ORILLA,Mora,1307134
439,AIRBNB,Mora; De La Ghetto,1287335
440,10:35,Tiësto; Tate McRae,17198990
441,CASUALIDAD,Mora,1242008
442,PUNTO G,Quevedo,32696166
443,COMO HAS ESTAU?,Mora,1121333
444,EIVISSA,Mora; Danny Ocean,1113364
445,TU SABES DONDE VIVO,Mora,1056548
446,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,TWISTED; Oliver Tree,16911668
447,Dream On,Aerosmith,27780059
448,i'm yours,Isabel LaRosa,4119886
449,i'm yours sped up,Isabel LaRosa,951919
450,Qué Agonía,Yuridia; Ángela Aguilar,9907391
451,Born Again,Rihanna,5232692
452,LEJOS DEL CIELO,Rauw Alejandro,1230406
453,Evoque Prata,MC MENOR HR; MC MENOR SG; DJ ESCOBAR,27621960
454,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA; James Carter; Elley Duhé; FAST BOY,6842795
455,Bombonzinho - Ao Vivo,Israel & Rodolffo; Ana Castela,17231102
456,Last Christmas,Wham!,39725313
457,Rockin' Around The Christmas Tree,Brenda Lee,36837504
458,Pactos - Ao Vivo,Matheus & Kauan; Jorge & Mateus,1008308
459,Jingle Bell Rock,Bobby Helms,33712166
460,It's Beginning to Look a Lot like Christmas,Michael Bublé,30370424
461,Santa Tell Me,Ariana Grande,26433335
462,Con La Brisa,Foudeqush; Ludwig Göransson,12559820
463,Limbo,Freddie Dredd,17911822
464,Alone,Burna Boy,5814108
465,CAIRO,KAROL G; Ovy On The Drums,23311549
466,Duki: Bzrp Music Sessions Vol. 50,Bizarrap; Duki,35166717
467,Down In Atlanta,Pharrell Williams; Travis Scott,13089713
468,Mbappe,Eladio Carrion,4340466
469,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,19889272
470,Snowman,Sia,17654895
471,It's the Most Wonderful Time of the Year,Andy Williams,18492704
472,Underneath the Tree,Kelly Clarkson,16122994
473,Holly Jolly Christmas,Michael Bublé,15546411
474,Maan Meri Jaan,King,17776365
475,Mistletoe,Justin Bieber,13413806
476,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook; BTS; FIFA Sound,36844725
477,Feliz Navidad,José Feliciano,12612766
478,Merry Christmas Everyone,Shakin' Stevens,7901503
479,The Color Violet,Tory Lanez,5924350
480,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira; Freshlyground,3231021
481,Alleluia (feat. Sfera Ebbasta),Shiva; Sfera Ebbasta,1179898
482,A Holly Jolly Christmas,Burl Ives,7270807
483,Sleigh Ride,The Ronettes,7442761
484,Gatita,Bellakath,6418310
485,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,4431054
486,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,3622744
487,Driving Home for Christmas - 2019 Remaster,Chris Rea,4742673
488,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,3497457
489,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,2439367
490,Do They Know It's Christmas? - 1984 Version,Band Aid,2466101
491,The Christmas Song (Merry Christmas To You),Nat King Cole,3284617
492,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,2259953
493,Christmas (Baby Please Come Home),Darlene Love,1010905
494,Merry Christmas,Ed Sheeran; Elton John,1006621
495,Blue Christmas,Elvis Presley,952194
496,Santa Claus Is Coming To Town,The Jackson 5,943955
497,Carol of the Bells,Mykola Dmytrovych Leontovych; John Williams,943824
498,My Only Wish (This Year),Britney Spears,911242
499,Deck The Halls,Nat King Cole,887826
500,Jingle Bells - Remastered 1999,Frank Sinatra,876428
501,Escapism.,RAYE; 070 Shake,3947532
502,Bloody Mary,Lady Gaga,3975416
503,Space Song,Beach House,3135746
504,Those Eyes,New West,1880071
505,METAMORPHOSIS,INTERWORLD,2866489
506,Lux Æterna,Metallica,1285575
507,After Hours,The Weeknd,2062951
