ID,Track,Singer(s),Stream
46,Envolver,Anitta,114277139
47,Cinema,Harry Styles,26406380
48,Aguacero,Bad Bunny,104732117
49,Me Fui de Vacaciones,Bad Bunny,108768679
50,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,103917340
51,Te Felicito,Shakira; Rauw Alejandro,229118801
52,Another Love,Tom Odell,148840258
53,Daydreaming,Harry Styles,25306023
54,Keep Driving,Harry Styles,26962916
55,abcdefu,GAYLE,104446627
56,Andrea,Bad Bunny; Buscabulla,121760384
57,Bad Habits,Ed Sheeran,127365430
58,Easy On Me,Adele,115732245
59,Watermelon Sugar,Harry Styles,134711630
60,Jordan,Ryan Castro,71050192
61,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,163261265
62,ULTRA SOLO,Polimá Westcoast; Pailita,105741854
63,Dandelions,Ruth B.,140018297
64,Wait a Minute!,WILLOW,100410961
65,Blinding Lights,The Weeknd,151915828
66,The Motto,Tiësto; Ava Max,100947452
67,THATS WHAT I WANT,Lil Nas X,112848952
68,Sweater Weather,The Neighbourhood,152015603
69,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,32230282
70,Un Coco,Bad Bunny,111937063
71,Pepas,Farruko,127614039
72,Fuera del mercado,Danny Ocean,97402790
73,Otro Atardecer,Bad Bunny; The Marías,94356375
74,My Universe,Coldplay; BTS,105926517
75,House of Memories,Panic! At The Disco,87812702
76,traitor,Olivia Rodrigo,119974514
77,Don’t Blame Me,Taylor Swift,106484036
78,Dos Mil 16,Bad Bunny,108985313
79,Boyfriends,Harry Styles,12901367
80,Levitating (feat. DaBaby),Dua Lipa; DaBaby,112558581
81,Boyfriend,Dove Cameron,87050088
82,Light Switch,Charlie Puth,94793940
83,Kiss Me More (feat. SZA),Doja Cat; SZA,101718260
84,Un Verano Sin Ti,Bad Bunny,57154660
85,drivers license,Olivia Rodrigo,109563608
86,Enséñame a Bailar,Bad Bunny,54396501
87,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,126657253
88,Infinity,Jaymes Young,79646858
89,505,Arctic Monkeys,119047986
90,I Love You So,The Walters,101391899
91,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,71699987
92,Callaita,Bad Bunny; Tainy,93502312
93,Save Your Tears,The Weeknd,114307105
94,deja vu,Olivia Rodrigo,106623927
95,Angel Baby,Troye Sivan,71461122
96,SUPERMODEL,Måneskin,56926924
97,she's all i wanna be,Tate McRae,49216928
98,Without Me,Eminem,100286936
99,Thousand Miles,The Kid LAROI,38657197
100,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,94518346
101,No Role Modelz,J. Cole,93082366
102,Need to Know,Doja Cat,65737910
103,In The Stars,Benson Boone,95810683
104,Happier Than Ever,Billie Eilish,109581204
105,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,106895677
106,Die Young (feat. 347aidan),Sleepy Hallow; 347aidan,38930575
107,Sweetest Pie,Megan Thee Stallion; Dua Lipa,70805882
108,Yonaguni,Bad Bunny,99532029
109,El Apagón,Bad Bunny,32666068
110,Sunroof,Nicky Youre; dazy,159035913
111,Agosto,Bad Bunny,35224905
112,MONTERO (Call Me By Your Name),Lil Nas X,74956548
113,ACORDA PEDRINHO,Jovem Dionisio,11003461
114,Yellow,Coldplay,99765236
115,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,67870527
116,Believer,Imagine Dragons,96696753
117,Die For You,The Weeknd,131942232
118,lovely (with Khalid),Billie Eilish; Khalid,99769165
119,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,82872754
120,295,Sidhu Moose Wala,13085712
121,Don't Start Now,Dua Lipa,87516124
122,One Right Now (with The Weeknd),Post Malone; The Weeknd,34705920
123,Softcore,The Neighbourhood,66526262
124,The Last Ride,Sidhu Moose Wala; Wazir Patar,4562793
125,Beggin',Måneskin,80909951
126,Bones,Imagine Dragons,113814078
127,Iris,The Goo Goo Dolls,41802945
128,After Dark,Mr.Kitty,94210511
129,Do It To It,ACRAZE; Cherish,58898620
130,The Real Slim Shady,Eminem,87100002
131,Someone You Loved,Lewis Capaldi,92556235
132,Counting Stars,OneRepublic,84907537
133,That That (prod. & feat. SUGA of BTS),PSY; SUGA,8228318
134,Payphone,Maroon 5; Wiz Khalifa,86609386
135,Dynamite,BTS,94586486
136,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,85698538
137,Rich Spirit,Kendrick Lamar,2753053
138,Smells Like Teen Spirit - Remastered,Nirvana,83707877
139,PUFFIN ON ZOOTIEZ,Future,11075461
140,Pantysito,Alejo; Feid; ROBI,34466792
141,Blank Space,Taylor Swift,87724597
142,Dua Lipa,Jack Harlow,8090440
143,Locked out of Heaven,Bruno Mars,77093294
144,Lose Yourself - From "8 Mile" Soundtrack,Eminem,68771785
145,Unstoppable,Sia,83879786
146,Butter,BTS,36424630
147,Bohemian Rhapsody - Remastered 2011,Queen,87323977
148,Yo Voy (feat. Daddy Yankee),Zion & Lennox,71304640
149,Everybody Wants To Rule The World,Tears For Fears,90769153
150,Only Love Can Hurt Like This,Paloma Faith,95280774
151,Riptide,Vance Joy,85730856
152,Till I Collapse,Eminem; Nate Dogg,21638005
153,Belly Dancer,Imanbek; BYOR,103793226
154,Mr. Brightside,The Killers,83606794
155,Shape of You,Ed Sheeran,81261988
156,Adore You,Harry Styles,24643343
157,Starboy,The Weeknd; Daft Punk,98550964
158,Dark Red,Steve Lacy,82413661
159,TUS LÁGRIMAS,Mora; Sech,4399792
160,Gangsta's Paradise,Coolio; L.V.,73608597
161,love nwantiti (ah ah ah),CKay,20613854
162,Every Breath You Take,The Police,89024138
163,FEARLESS,LE SSERAFIM,5025951
164,10 Things I Hate About You,Leah Kate,6793233
165,Night Changes,One Direction,92690997
166,París,Morat; Duki,1748389
167,DÁKITI,Bad Bunny; Jhayco,82425971
168,LOVE DIVE,IVE,8077312
169,The Nights,Avicii,32990386
170,Heather,Conan Gray,66386833
171,En El Radio Un Cochinero,Victor Cibrian,17928077
172,Pasoori,Shae Gill; Ali Sethi,57745445
173,One Dance,Drake; Wizkid; Kyla,49048807
174,Todo De Ti,Rauw Alejandro,47805479
175,Cool for the Summer,Demi Lovato,5038450
176,Perfect,Ed Sheeran,73001787
177,Circles,Post Malone,83331880
178,happier,Olivia Rodrigo,58920576
179,Tacones Rojos,Sebastian Yatra,23080281
180,Hold My Hand,Lady Gaga,61002323
181,Take Me To Church,Hozier,22543148
182,Revenge,XXXTENTACION,31353536
183,Daddy Issues,The Neighbourhood,44466126
184,You Right,Doja Cat; The Weeknd,17079850
185,There's Nothing Holdin' Me Back,Shawn Mendes,43060812
186,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,35897282
187,Levitating,Dua Lipa,2527365
188,Do I Wanna Know?,Arctic Monkeys,68716261
189,favorite crime,Olivia Rodrigo,8051551
190,Wake Me Up,Avicii,59368596
191,When You're Gone,Shawn Mendes,1647535
192,San Lucas,Kevin Kaarl,2475654
193,Freaks,Surf Curse,8699035
194,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,78684764
195,jealousy jealousy,Olivia Rodrigo,818545
196,Toxic,BoyWithUke,4711941
197,Señorita,Shawn Mendes; Camila Cabello,3281153
198,Something Just Like This,The Chainsmokers; Coldplay,11363243
199,Beautiful Girl,Luciano,2548193
200,ZOOM,Jessi,806280
201,Pass The Dutchie,Musical Youth,54907683
202,Mon Amour - Remix,zzoilo; Aitana,34637835
203,Ferrari,James Hype; Miggy Dela Rosa,127460158
204,Me and Your Mama,Childish Gambino,19381794
205,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,202241593
206,Reputation,Post Malone,9644402
207,Wasting Angels (with The Kid LAROI),Post Malone; The Kid LAROI,9602960
208,Lemon Tree,Post Malone,9683220
209,Wrapped Around Your Finger,Post Malone,10976656
210,I Cannot Be (A Sadder Song) (with Gunna),Post Malone; Gunna,9073108
211,Insane,Post Malone,8535029
212,Love/Hate Letter To Alcohol (with Fleet Foxes),Post Malone; Fleet Foxes,6266621
213,Euthanasia,Post Malone,2530665
214,When I’m Alone,Post Malone,4173938
215,Distraction,Polo G,7434823
216,Waiting For A Miracle,Post Malone,2102112
217,New Recording 12 Jan 3 2020,Post Malone,1032303
218,Nos Comemos (feat. Ozuna),Tiago PZK; Ozuna,31528369
219,Antes de Perderte,Duki,13843934
220,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,151156322
221,Balanço da Rede,Matheus Fernandes; Xand Avião,14133672
222,No Ouvidinho,Felipe Amorim,7017580
223,Termina Comigo Antes,Gusttavo Lima,3422128
224,Ya No Somos Ni Seremos,Christian Nodal,3292984
225,ERRO PLANEJADO - Ao Vivo,Luan Santana; Henrique & Juliano,4210259
226,Chale,Eden Muñoz,3294840
227,Dance Monkey,Tones And I,10686104
228,EU VOU COM CARINHO ELA QUER COM FORÇA,Mc Don Juan; MC G15; Mc Davi,1750629
229,Tchuco Nela,MC Rogerinho; Wesley Safadão,876645
230,Girasol,Christian Nodal,875711
231,DANÇARINA,PEDRO SAMPAIO; Mc Pedrinho,874319
232,sentaDONA (Remix) s2,Davi Kneip; Mc Frog; Dj Gabriel do Borel; Luísa Sonza,873408
233,La Triple T,TINI,2528645
234,Medallo,Blessd; Justin Quiles; Lenny Tavárez,862410
235,I Ain't Worried,OneRepublic,208620712
236,Photograph,Ed Sheeran,3208857
237,Money Trees,Kendrick Lamar; Jay Rock,4816755
238,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,110147766
239,Yet To Come,BTS,104650187
240,Run BTS,BTS,74289256
241,For Youth,BTS,21797868
242,Born Singer,BTS,13237480
243,Glimpse of Us,Joji,392997603
244,Cash In Cash Out,Pharrell Williams; 21 Savage; Tyler; The Creator,27612353
245,So Good,Halsey,10039150
246,No More Dream,BTS,1565935
247,Boy With Luv (feat. Halsey),BTS; Halsey,3066486
248,Numb,Marshmello; Khalid,81942252
249,Boy in Luv,BTS,1260792
250,N.O,BTS,1259950
251,I Need U,BTS,1221258
252,Life Goes On,BTS,1215095
253,FAKE LOVE,BTS,1201891
254,Intro : Persona,BTS,1198775
255,Run,BTS,1186975
256,Blood Sweat & Tears,BTS,1176834
257,Danger,BTS,1153157
258,Spring Day,BTS,1145400
259,Burning Up (Fire),BTS,1098148
260,ON,BTS,1096919
261,DNA,BTS,1091994
262,Euphoria,BTS,1072345
263,Stay,BTS,1027545
264,SKIN OF MY TEETH,Demi Lovato,1025135
265,Moon,BTS,970595
266,IDOL,BTS,968509
267,Filter,BTS,957353
268,more than life (feat. glaive),Machine Gun Kelly; glaive,931165
269,Intro: Singularity,BTS,919577
270,Sweet Child O' Mine,Guns N' Roses,65377698
271,Hope,XXXTENTACION,757786
272,Tak Ingin Usai,Keisya Levronka,5467633
273,SLOW DANCING IN THE DARK,Joji,36854102
274,The Hills,The Weeknd,65680672
275,I Was Never There,The Weeknd; Gesaffelstein,81282319
276,Falling Back,Drake,32842544
277,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,184451811
278,Texts Go Green,Drake,18372413
279,Sticky,Drake,54041679
280,Intro,Drake,10838057
281,A Keeper,Drake,15784582
282,Currents,Drake,13205946
283,Calling My Name,Drake,16070450
284,Massive,Drake,86401904
285,Flight's Booked,Drake,12250742
286,Overdrive,Drake,9407041
287,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,104882240
288,Down Hill,Drake,7152894
289,Tie That Binds,Drake,7938887
290,Liability,Drake,6901626
291,The Kind of Love We Make,Luke Combs,9618423
292,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,874351
293,Layla,DJ Robin; Schürze,26980317
294,Jiggle Jiggle,Duke & Jones; Louis Theroux,1631206
295,JGL,La Adictiva; Luis R Conriquez,18974792
296,BREAK MY SOUL,Beyoncé,157802141
297,The Night We Met,Lord Huron,9593443
298,Bandido,Zé Felipe; MC Mari,22130507
299,Call Out My Name,The Weeknd,86617954
300,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,205357028
301,Carolina - From The Motion Picture “Where The Crawdads Sing”,Taylor Swift,3895542
302,Late To Da Party (F*CK BET) (feat. YoungBoy Never Broke Again),Lil Nas X; YoungBoy Never Broke Again,8186777
303,From The D 2 The LBC (with Snoop Dogg),Eminem; Snoop Dogg,7602910
304,POP!,NAYEON,73752007
305,Sharks,Imagine Dragons,13356629
306,NO PROBLEM (Feat. Felix of Stray Kids),NAYEON; Felix of Stray Kids,999294
307,Psychic,Chris Brown; Jack Harlow,968989
308,Disaster,Conan Gray,918720
309,Danza Kuduro,Don Omar; Lucenzo,2532601
310,Dengo,João Gomes,2556854
311,I Wanna Be Yours,Arctic Monkeys,57480921
312,Ojos Marrones,Lasso,76723384
313,Nublado,Paulo Londra,961796
314,Luces,Paulo Londra,2661892
315,Baile no Morro,MC Tairon; Mc Vitin Da Igrejinha; Dj Win,22156899
316,MORE,j-hope,44545091
317,Hot Shit (feat. Ye & Lil Durk),Cardi B; Kanye West; Lil Durk,16401755
318,Hot In It,Tiësto; Charli XCX,6299914
319,New Money (with 21 Savage),Calvin Harris; 21 Savage,1002258
320,Never Really Loved Me (with Dean Lewis),Kygo; Dean Lewis,978374
321,Rich Minion,Yeat,2522749
322,LA CANCIÓN,J Balvin; Bad Bunny,62863410
323,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,35185406
324,Master Of Puppets,Metallica,92359622
325,La Bachata,Manuel Turizo,147158094
326,Don't Stop Believin',Journey,4009468
327,Afraid To Feel,LF SYSTEM,49464191
328,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey; Steve Perry,3282667
329,Apocalypse,Cigarettes After Sex,51727053
330,Party In The U.S.A.,Miley Cyrus,1891499
331,A Tu Merced,Bad Bunny,5385633
332,LA INOCENTE,Mora; Feid,59404861
333,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,5774221
334,Betty (Get Money),Yung Gravy,68317169
335,Enter Sandman,Metallica,1608053
336,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,374317153
337,Bad Habit,Steve Lacy,153385139
338,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,33555154
339,Normal,Feid,68144388
340,LOOSE CHANGE,Brent Faiyaz,3524320
341,ALL MINE,Brent Faiyaz,3247911
342,GRAVITY (FEAT. TYLER THE CREATOR),Brent Faiyaz; DJ Dahi; Tyler; The Creator,1267840
343,VILLAIN'S THEME,Brent Faiyaz,1264371
344,PRICE OF FAME,Brent Faiyaz,1214680
345,Paris to Tokyo,Fivio Foreign; The Kid LAROI,2012885
346,La Loto,TINI; Becky G; Anitta,11386952
347,HEAL YOUR HEART (INTERLUDE),Brent Faiyaz,1119662
348,GHETTO GATSBY (FEAT. ALICIA KEYS),Brent Faiyaz; Alicia Keys,1062923
349,Last Last,Burna Boy,59359055
350,love.,Kid Cudi,1011429
351,Girls,aespa,1007378
352,ROLLING STONE,Brent Faiyaz,974892
353,For My Hand (feat. Ed Sheeran),Burna Boy; Ed Sheeran,974877
354,WASTING TIME (FEAT. DRAKE & THE NEPTUNES),Brent Faiyaz; Drake; The Neptunes,953907
355,FYTB (FEAT. JOONY),Brent Faiyaz; Joony,919467
356,Kleiner Prinz,Pashanim,901241
357,ADDICTIONS (FEAT. Tre' Amani),Brent Faiyaz; Tre' Amani,886090
358,DEAD MAN WALKING,Brent Faiyaz,883684
359,Pipoco,Ana Castela; Melody; Dj Chris No Beat,36900535
360,Calm Down,Rema,49904912
361,Take on Me,a-ha,1644875
362,SNAP,Rosa Linn,101816267
363,die first,Nessa Barrett,6682118
364,Cruel Summer,Taylor Swift,779205
365,Heartbreak Anniversary,Giveon,2450527
366,Memories,Conan Gray,2359047
367,Arson,j-hope,18891092
368,= (Equal Sign),j-hope,2568196
369,Pandora's Box,j-hope,1655494
370,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,42337028
371,STOP,j-hope,1505013
372,What if…,j-hope,1471954
373,Safety Zone,j-hope,1471444
374,Music Box : Reflection,j-hope,1391767
375,Future,j-hope,1388177
376,s!r! (feat. Lazza & Sfera Ebbasta),thasup; Lazza; Sfera Ebbasta,3679822
377,Letztes Mal,Bonez MC; RAF Camora,1188302
378,2 Be Loved (Am I Ready),Lizzo,5392003
379,Sunshine (feat. Fousheé),Steve Lacy; Fousheé,946528
380,Everything Goes On,Porter Robinson; League of Legends,907802
381,Fala Mal de Mim - Ao Vivo,Gusttavo Lima,7952707
382,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,10701483
383,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,69400815
384,Stargirl Interlude,The Weeknd; Lana Del Rey,40190019
385,Atlantis,Seafret,44794440
386,CACHORRINHAS,Luísa Sonza,18103938
387,GIVENCHY,Duki,59392632
388,TV,Billie Eilish,36435798
389,The 30th,Billie Eilish,14600856
390,Are You Entertained (feat. Ed Sheeran),Russ; Ed Sheeran,9645688
391,Doja,Central Cee,99647155
392,Te Amo Demais,Marília Mendonça,7655336
393,Love Lost,Mac Miller; The Temper Trap,6041708
394,El Rescate,Grupo Marca Registrada; Junior H,38009570
395,Under The Influence,Chris Brown,80921749
396,Nerdesin,Ezhel,17715682
397,THE SHADE,Rex Orange County,36633285
398,Summertime Sadness,Lana Del Rey,39319723
399,World's Smallest Violin,AJR,756767
400,DESPECHÁ,ROSALÍA,144298104
401,I'M THAT GIRL,Beyoncé,14464960
402,ALIEN SUPERSTAR,Beyoncé,46453166
403,CUFF IT,Beyoncé,31025121
404,COZY,Beyoncé,13347298
405,CHURCH GIRL,Beyoncé,13879623
406,ENERGY (feat. Beam),Beyoncé; BEAM,16750722
407,SUMMER RENAISSANCE,Beyoncé,13688019
408,VIRGO'S GROOVE,Beyoncé,9056408
409,PLASTIC OFF THE SOFA,Beyoncé,7837168
410,MOVE (feat. Grace Jones & Tems),Beyoncé; Grace Jones; Tems,6408526
411,HEATED,Beyoncé,7292688
412,THIQUE,Beyoncé,6236328
413,PURE/HONEY,Beyoncé,5857078
414,ALL UP IN YOUR MIND,Beyoncé,4615214
415,AMERICA HAS A PROBLEM,Beyoncé,4524614
416,Never Sleep (with Lil Baby feat. Travis Scott),NAV; Lil Baby; Travis Scott,13087049
417,New To You (with Normani Tinashe & Offset),Calvin Harris; Normani; Tinashe; Offset,980613
418,august,Taylor Swift,39788742
419,LOKERA,Rauw Alejandro; Lyanno; Brray,28046501
420,Why'd You Only Call Me When You're High?,Arctic Monkeys,23457283
421,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,57512060
422,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled; Drake; Lil Baby,47526273
423,Si Te La Encuentras Por Ahí,Feid,31158409
424,cómo dormiste?,Rels B,48726547
425,Obsessed (with Charlie Puth & Shenseea),Calvin Harris; Charlie Puth; Shenseea,1225739
426,Is This Love ('09) (feat. 50 Cent),Eminem; 50 Cent,934350
427,Sommer,Bonez MC; RAF Camora,929469
428,Vento Forte,Mc Jacaré; Dj Tk,2788725
429,Haja Colírio (feat. Hugo & Guilherme) - Ao Vivo,Guilherme & Benuto; Hugo & Guilherme,8553027
430,Demons,Imagine Dragons,14275614
431,Come Back Home,Sofia Carson,12087918
432,Heartless,Kanye West,20637443
433,Murder In My Mind,Kordhell,21522240
434,Hopelessly Devoted To You - Remastered 2022,Olivia Newton-John,957816
435,You're The One That I Want - Remastered 2022,Olivia Newton-John; John Travolta,876757
436,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,821154
437,Caile,Luar La L,34058844
438,Attention,NewJeans,22399130
439,Super Freaky Girl,Nicki Minaj,52452719
440,Noche de Novela (feat. Ed Sheeran),Paulo Londra; Ed Sheeran,900119
441,DON'T YOU WORRY,Black Eyed Peas; Shakira; David Guetta,17293080
442,JESTEM POJ384NY,Mata,888659
443,SIN SEÑAL,Quevedo; Ovy On The Drums,862738
444,You Proof,Morgan Wallen,1648080
445,CORAÇÃO CIGANO - Ao Vivo,Luan Santana; Luísa Sonza,2722432
446,Mary On A Cross,Ghost,24559470
447,Sex Drugs Etc.,Beach Weather,18063656
448,Hype Boy,NewJeans,18158710
449,Siempre Pendientes,Peso Pluma; Luis R Conriquez,15516553
450,I'm Not The Only One,Sam Smith,13970537
451,Pink Venom,BLACKPINK,69435105
452,29,Demi Lovato,1895315
453,Feliz Cumpleaños Ferxxo,Feid,11196798
454,Wildberry Lillet,Nina Chuba,8928704
455,In Da Club,50 Cent,1722600
456,BIZCOCHITO,ROSALÍA,9683787
457,After LIKE,IVE,17846416
458,golden hour,JVKE,10280726
459,Viva La Vida,Coldplay,7074131
460,XT4S1S,Danna Paola,891478
461,BILLIE EILISH.,Armani White,7239544
462,The Scientist,Coldplay,1854509
463,Sparks,Coldplay,889547
464,Hold Me Closer,Elton John; Britney Spears,12964121
465,GATÚBELA,KAROL G; Maldy,11615482
466,I'm Good (Blue),David Guetta; Bebe Rexha,12192051
467,Talk that Talk,TWICE,9567562
468,GOD DID (feat. Rick Ross Lil Wayne Jay-Z John Legend & Fridayy),DJ Khaled; Rick Ross; Lil Wayne; JAY-Z; John Legend; Fridayy,4799193
469,BEAUTIFUL (feat. Future & SZA),DJ Khaled; Future; SZA,6804629
470,Beat the Odds,Lil Tjay,6980113
471,BIG TIME (feat. Future & Lil Baby),DJ Khaled; Future; Lil Baby,2638221
472,USE THIS GOSPEL (feat. Kanye West & Eminem) - REMIX,DJ Khaled; Kanye West; Eminem,2460563
473,YUKON (INTERLUDE),Joji,5965153
474,NO SECRET (feat. Drake),DJ Khaled; Drake,1325184
475,Calm Down (with Selena Gomez),Rema; Selena Gomez,6623797
476,Juice WRLD DID (feat. Juice WRLD),DJ Khaled; Juice WRLD,1238823
477,KEEP GOING (feat. Lil Durk 21 Savage & Roddy Ricch),DJ Khaled; Lil Durk; 21 Savage; Roddy Ricch,1178991
478,LET'S PRAY (feat. Don Toliver & Travis Scott),DJ Khaled; Don Toliver; Travis Scott,1158124
479,PARTY (feat. Quavo & Takeoff),DJ Khaled; Quavo; Takeoff,1052872
480,Casei Com a Putaria,Mc Paiva ZS; MC Ryan SP; Kotim,1961383
481,There’d Better Be A Mirrorball,Arctic Monkeys,3087927
482,Bound 2,Kanye West,1740134
