Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,8.107.441,1,1,14
2,As It Was,Harry Styles,6.098.689,1,2,112
3,Running Up That Hill (A Deal With God),Kate Bush,5.804.109,1,3,54
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.442.585,2,4,76
5,Tití Me Preguntó,Bad Bunny,4.680.490,4,6,76
6,Glimpse of Us,Joji,4.580.712,1,5,41
7,Efecto,Bad Bunny,3.728.076,7,8,76
8,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.720.665,2,7,76
9,Moscow Mule,Bad Bunny,3.193.528,1,9,76
10,Heat Waves,Glass Animals,3.054.344,1,10,572
11,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.881.648,3,11,27
12,PROVENZA,KAROL G,2.808.996,4,13,90
13,About Damn Time,Lizzo,2.707.475,7,12,84
14,Bad Habit,Steve Lacy,2.640.299,14,14,14
15,I Ain't Worried,OneRepublic,2.615.910,14,15,46
16,Te Felicito,Shakira; Rauw Alejandro,2.493.817,12,16,80
17,Tarot,Bad Bunny; Jhayco,2.412.008,5,17,76
18,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.354.798,1,18,377
19,Late Night Talking,Harry Styles,2.314.019,2,20,62
20,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.308.932,4,19,34
21,Party,Bad Bunny; Rauw Alejandro,2.230.411,6,21,76
22,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.190.476,2,22,342
23,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.178.065,5,23,139
24,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,1.992.267,6,24,48
25,First Class,Jack Harlow,1.959.648,1,25,104
26,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.922.180,24,26,4
27,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.889.326,26,27,48
28,Sunroof,Nicky Youre; dazy,1.842.010,27,28,74
29,Ghost,Justin Bieber,1.833.920,10,29,286
30,MIDDLE OF THE NIGHT,Elley Duhé,1.795.944,9,31,200
31,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.780.404,1,32,55
32,Until I Found You,Stephen Sanchez,1.774.423,26,33,73
33,Master Of Puppets,Metallica,1.759.947,12,30,20
34,La Corriente,Bad Bunny; Tony Dize,1.705.308,12,34,76
35,Una Noche en Medellín,Cris Mj,1.697.361,6,35,150
36,Después de la Playa,Bad Bunny,1.666.615,3,38,76
37,Blinding Lights,The Weeknd,1.652.601,1,39,965
38,BREAK MY SOUL,Beyoncé,1.652.473,5,36,30
39,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.647.814,39,41,42
40,MAMIII,Becky G; KAROL G,1.631.255,5,43,160
41,Where Are You Now,Lost Frequencies; Calum Scott,1.630.018,17,37,325
42,Shivers,Ed Sheeran,1.623.084,4,40,314
43,La Bachata,Manuel Turizo,1.611.362,43,46,17
44,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.610.529,3,42,265
45,Desesperados,Rauw Alejandro; Chencho Corleone,1.588.260,8,47,207
46,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.582.631,2,45,363
47,Woman,Doja Cat,1.572.787,5,44,367
48,Dandelions,Ruth B.,1.541.422,32,50,207
49,Ferrari,James Hype; Miggy Dela Rosa,1.531.006,48,48,44
50,Sweater Weather,The Neighbourhood,1.527.586,29,49,676
51,Die For You,The Weeknd,1.501.055,51,52,67
