Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,7.046.472,1,1,28
2,As It Was,Harry Styles,5.782.675,1,2,126
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.081.562,2,3,90
4,Running Up That Hill (A Deal With God),Kate Bush,4.559.990,1,4,68
5,Tití Me Preguntó,Bad Bunny,4.499.526,4,5,90
6,DESPECHÁ,ROSALÍA,3.921.124,6,7,7
7,Glimpse of Us,Joji,3.920.716,1,6,55
8,Efecto,Bad Bunny,3.757.674,7,8,90
9,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.531.284,2,9,90
10,Bad Habit,Steve Lacy,3.167.464,9,10,28
11,Moscow Mule,Bad Bunny,2.998.639,1,11,90
12,Heat Waves,Glass Animals,2.933.932,1,12,586
13,PROVENZA,KAROL G,2.754.256,4,13,104
14,BREAK MY SOUL,Beyoncé,2.697.106,5,14,44
15,Doja,Central Cee,2.678.691,14,15,13
16,I Ain't Worried,OneRepublic,2.656.288,12,16,60
17,La Bachata,Manuel Turizo,2.602.634,17,18,31
18,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.545.548,3,17,41
19,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.297.072,1,20,391
20,About Damn Time,Lizzo,2.283.060,7,21,98
21,Tarot,Bad Bunny; Jhayco,2.282.982,5,19,90
22,Te Felicito,Shakira; Rauw Alejandro,2.197.836,12,22,94
23,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.146.099,2,24,356
24,Late Night Talking,Harry Styles,2.128.912,2,23,76
25,Party,Bad Bunny; Rauw Alejandro,2.086.889,6,25,90
26,SNAP,Rosa Linn,2.059.555,26,30,24
27,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.059.177,6,26,62
28,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.050.291,4,27,48
29,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.048.192,5,28,153
30,Sunroof,Nicky Youre; dazy,1.879.211,27,32,88
31,Sweater Weather,The Neighbourhood,1.817.498,29,33,690
32,Ghost,Justin Bieber,1.789.450,10,34,300
33,Under The Influence,Chris Brown,1.788.701,33,37,12
34,ALIEN SUPERSTAR,Beyoncé,1.765.655,12,31,6
35,MIDDLE OF THE NIGHT,Elley Duhé,1.738.145,9,36,214
36,Blinding Lights,The Weeknd,1.728.991,1,42,979
37,Die For You,The Weeknd,1.722.783,37,39,81
38,Until I Found You,Stephen Sanchez,1.709.265,26,38,87
39,First Class,Jack Harlow,1.703.023,1,40,118
40,La Corriente,Bad Bunny; Tony Dize,1.700.869,12,41,90
41,Ferrari,James Hype; Miggy Dela Rosa,1.695.027,41,46,58
42,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.691.989,1,43,69
43,Another Love,Tom Odell,1.664.783,27,44,221
44,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.651.349,26,45,62
45,august,Taylor Swift,1.651.130,9,29,4
46,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.612.654,24,47,18
47,CUFF IT,Beyoncé,1.609.354,13,35,6
48,Una Noche en Medellín,Cris Mj,1.578.853,6,48,164
49,Después de la Playa,Bad Bunny,1.564.020,3,49,90
50,Dandelions,Ruth B.,1.529.605,32,50,221
51,Shivers,Ed Sheeran,1.527.375,4,52,328
52,MAMIII,Becky G; KAROL G,1.512.002,5,56,174
53,Where Are You Now,Lost Frequencies; Calum Scott,1.495.526,17,57,339
54,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.482.664,3,54,279
55,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.481.255,39,51,56
56,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.456.998,2,58,377
57,GIVENCHY,Duki,1.455.212,13,53,14
58,Woman,Doja Cat,1.446.155,5,60,381
59,Desesperados,Rauw Alejandro; Chencho Corleone,1.427.242,8,61,221
60,Watermelon Sugar,Harry Styles,1.414.997,4,62,221
61,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.405.640,50,63,76
62,Un Ratito,Bad Bunny,1.380.286,7,65,90
63,Master Of Puppets,Metallica,1.362.155,12,66,34
64,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.359.636,5,70,97
65,ENERGY (feat. Beam),Beyoncé; BEAM,1.355.497,18,59,6
66,traitor,Olivia Rodrigo,1.353.466,7,67,440
67,505,Arctic Monkeys,1.352.510,49,69,207
68,Neverita,Bad Bunny,1.341.507,11,68,90
69,SUMMER RENAISSANCE,Beyoncé,1.338.265,26,55,6
70,Bad Habits,Ed Sheeran,1.315.634,3,76,405
71,Call Out My Name,The Weeknd,1.312.610,1,72,42
72,Save Your Tears,The Weeknd,1.311.003,2,74,221
73,Pepas,Farruko,1.295.246,3,77,388
74,I Was Never There,The Weeknd; Gesaffelstein,1.292.514,8,75,39
75,Ojos Marrones,Lasso,1.271.608,68,78,36
76,good 4 u,Olivia Rodrigo,1.265.213,1,81,447
77,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.263.401,32,79,48
78,TV,Billie Eilish,1.245.868,16,73,14
79,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.238.433,7,84,303
80,Andrea,Bad Bunny; Buscabulla,1.231.624,21,82,90
81,Bones,Imagine Dragons,1.224.082,39,86,146
82,Happier Than Ever,Billie Eilish,1.215.468,6,83,370
83,CHURCH GIRL,Beyoncé,1.214.767,16,64,6
84,drivers license,Olivia Rodrigo,1.203.148,1,85,573
85,Normal,Feid,1.196.578,27,89,27
86,Belly Dancer,Imanbek; BYOR,1.192.760,67,90,66
87,deja vu,Olivia Rodrigo,1.188.816,3,87,221
88,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.168.014,4,91,671
89,Un Coco,Bad Bunny,1.156.854,22,88,90
90,Betty (Get Money),Yung Gravy,1.152.161,76,97,29
91,Easy On Me,Adele,1.143.115,1,92,294
92,I'M THAT GIRL,Beyoncé,1.140.190,10,71,6
93,Starboy,The Weeknd; Daft Punk,1.135.232,1,96,67
94,Dos Mil 16,Bad Bunny,1.135.089,17,93,90
95,THATS WHAT I WANT,Lil Nas X,1.133.223,3,94,321
96,lovely (with Khalid),Billie Eilish; Khalid,1.126.423,19,95,221
97,Without Me,Eminem,1.113.209,29,99,221
98,Don’t Blame Me,Taylor Swift,1.109.648,68,98,78
99,COZY,Beyoncé,1.103.857,14,80,6
100,Last Last,Burna Boy,1.097.130,82,103,27
101,Only Love Can Hurt Like This,Paloma Faith,1.089.420,83,100,60
102,I Love You So,The Walters,1.087.450,18,101,297
103,In The Stars,Benson Boone,1.070.118,49,102,97
104,Everybody Wants To Rule The World,Tears For Fears,1.052.863,95,125,65
105,After Dark,Mr.Kitty,1.052.798,97,104,88
106,LA CANCIÓN,J Balvin; Bad Bunny,1.048.925,16,110,34
107,Massive,Drake,1.048.723,15,113,48
108,Envolver,Anitta,1.047.066,1,118,152
109,Kiss Me More (feat. SZA),Doja Cat; SZA,1.047.016,2,108,482
110,Yo No Soy Celoso,Bad Bunny,1.045.690,10,105,90
111,Me Fui de Vacaciones,Bad Bunny,1.042.414,12,106,90
112,Yellow,Coldplay,1.041.793,55,109,221
113,Yonaguni,Bad Bunny,1.038.404,3,116,426
114,Dark Red,Steve Lacy,1.037.917,58,120,26
115,I Wanna Be Yours,Arctic Monkeys,1.034.494,114,115,18
116,My Universe,Coldplay; BTS,1.029.640,3,111,314
117,Night Changes,One Direction,1.024.654,102,114,67
118,Believer,Imagine Dragons,1.024.060,15,117,221
119,ULTRA SOLO,Polimá Westcoast; Pailita,1.019.944,41,122,101
120,Numb,Marshmello; Khalid,1.019.130,93,129,55
121,Someone You Loved,Lewis Capaldi,1.014.896,4,133,221
122,The Hills,The Weeknd,1.013.159,24,121,39
123,POP!,NAYEON,1.005.107,62,119,41
124,Blank Space,Taylor Swift,1.003.789,104,123,207
125,No Role Modelz,J. Cole,1.003.407,69,138,192
126,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.003.193,3,130,468
127,abcdefu,GAYLE,997.728,1,128,263
128,Otro Atardecer,Bad Bunny; The Marías,995.664,20,126,90
129,Aguacero,Bad Bunny,994.263,18,124,90
130,Every Breath You Take,The Police,993.413,102,134,68
131,Light Switch,Charlie Puth,993.291,11,127,196
132,The Motto,Tiësto; Ava Max,986.296,20,137,221
133,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,983.557,13,132,83
134,LA INOCENTE,Mora; Feid,981.511,120,135,30
135,El Rescate,Grupo Marca Registrada; Junior H,974.613,110,140,12
136,Sweet Child O' Mine,Guns N' Roses,972.434,94,141,35
137,Summertime Sadness,Lana Del Rey,970.339,136,136,11
138,Calm Down,Rema,969.595,138,145,24
139,Wait a Minute!,WILLOW,968.453,25,139,138
140,The Real Slim Shady,Eminem,963.590,36,144,221
141,Do I Wanna Know?,Arctic Monkeys,959.253,114,150,18
142,Callaita,Bad Bunny; Tainy,956.700,5,143,90
143,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,956.196,94,152,58
144,Atlantis,Seafret,952.838,140,146,11
145,Riptide,Vance Joy,944.956,114,162,204
