Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Kill Bill,SZA,5.500.142,1,2,5
2,All I Want for Christmas Is You,Mariah Carey,5.364.677,1,1,43
3,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,4.787.030,1,3,83
4,Last Christmas,Wham!,4.667.128,2,4,32
5,Creepin' (with The Weeknd & 21 Savage),Metro Boomin; The Weeknd; 21 Savage,4.613.592,1,5,12
6,Rockin' Around The Christmas Tree,Brenda Lee,4.436.628,3,6,32
7,As It Was,Harry Styles,4.001.912,1,7,258
8,Anti-Hero,Taylor Swift,3.832.727,1,11,54
9,Jingle Bell Rock,Bobby Helms,3.780.373,4,8,32
10,La Bachata,Manuel Turizo,3.691.374,3,10,163
11,Nobody Gets Me,SZA,3.682.905,7,9,5
12,It's Beginning to Look a Lot like Christmas,Michael Bublé,3.482.486,3,12,29
13,I'm Good (Blue),David Guetta; Bebe Rexha,3.404.065,2,14,110
14,La Jumpa,Arcángel; Bad Bunny,3.360.997,7,13,13
15,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,3.201.443,1,15,160
16,Santa Tell Me,Ariana Grande,3.191.185,3,16,28
17,Rich Flex,Drake; 21 Savage,3.068.486,1,17,40
18,It's the Most Wonderful Time of the Year,Andy Williams,2.921.673,6,18,25
19,Made You Look,Meghan Trainor,2.893.525,9,20,52
20,Another Love,Tom Odell,2.786.263,11,23,353
21,Me Porto Bonito,Bad Bunny; Chencho Corleone,2.771.736,2,21,222
22,Shirt,SZA,2.736.672,18,19,47
23,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,2.716.233,9,24,26
24,Under The Influence,Chris Brown,2.676.788,6,25,144
25,Hey Mor,Ozuna; Feid,2.655.672,12,27,61
26,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin; Future; Chris Brown,2.643.104,9,31,12
27,Blind,SZA,2.605.447,12,22,5
28,Bloody Mary,Lady Gaga,2.588.676,25,29,16
29,Tití Me Preguntó,Bad Bunny,2.579.743,4,28,222
30,Die For You,The Weeknd,2.569.879,19,30,213
31,Feliz Navidad,José Feliciano,2.564.041,8,32,21
32,Low,SZA,2.498.764,17,26,5
33,golden hour,JVKE,2.495.089,22,35,113
34,I Ain't Worried,OneRepublic,2.494.153,7,33,192
35,Calm Down (with Selena Gomez),Rema; Selena Gomez,2.482.931,21,37,110
36,Snowman,Sia,2.482.892,9,34,26
37,Mockingbird,Eminem,2.402.380,20,39,60
38,Underneath the Tree,Kelly Clarkson,2.393.419,8,36,25
39,Miss You,Oliver Tree; Robin Schulz,2.377.781,9,38,65
40,Holly Jolly Christmas,Michael Bublé,2.368.984,12,40,25
41,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez; Em Beihold,2.343.090,41,44,11
42,I Wanna Be Yours,Arctic Monkeys,2.301.926,22,42,150
43,Escapism.,RAYE; 070 Shake,2.277.610,43,46,16
44,Efecto,Bad Bunny,2.224.507,6,45,222
45,Bad Habit,Steve Lacy,2.220.789,8,50,160
46,Here With Me,d4vd,2.219.283,42,49,39
47,Romantic Homicide,d4vd,2.195.547,17,48,101
48,Ojitos Lindos,Bad Bunny; Bomba Estéreo,2.190.620,2,47,222
49,DESPECHÁ,ROSALÍA,2.169.634,5,51,139
50,Seek & Destroy,SZA,2.143.812,14,41,5
51,Sweater Weather,The Neighbourhood,2.140.496,19,53,822
52,Mistletoe,Justin Bieber,2.091.220,11,54,21
53,Love Language,SZA,2.088.579,19,43,5
54,Sleigh Ride,The Ronettes,1.995.258,9,57,19
55,SNAP,Rosa Linn,1.987.940,15,59,156
56,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook; BTS; FIFA Sound,1.968.784,2,58,24
57,Used (feat. Don Toliver),SZA; Don Toliver,1.955.027,22,52,5
58,Glimpse of Us,Joji,1.942.448,1,60,187
59,CUFF IT,Beyoncé,1.909.463,12,64,93
60,Heat Waves,Glass Animals,1.895.723,1,63,718
61,Maan Meri Jaan,King,1.862.790,49,68,25
62,Special,SZA,1.859.006,48,55,5
63,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,1.845.368,1,67,523
64,Snooze,SZA,1.845.181,25,56,5
65,Ghost in the Machine (feat. Phoebe Bridgers),SZA; Phoebe Bridgers,1.795.277,28,61,5
66,Neverita,Bad Bunny,1.782.630,11,66,222
67,Bones,Imagine Dragons,1.777.979,27,69,278
68,A Holly Jolly Christmas,Burl Ives,1.767.528,17,65,19
69,Feliz Cumpleaños Ferxxo,Feid,1.758.059,35,70,114
70,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,1.758.047,7,71,14
71,LOKERA,Rauw Alejandro; Lyanno; Brray,1.746.657,37,72,124
72,SOS,SZA,1.722.631,13,62,5
73,Starboy,The Weeknd; Daft Punk,1.707.813,1,76,199
74,Until I Found You,Stephen Sanchez,1.705.405,19,74,219
75,Just Wanna Rock,Lil Uzi Vert,1.676.588,44,81,57
76,Good Days,SZA,1.670.121,5,73,5
77,The Christmas Song (Merry Christmas To You),Nat King Cole,1.650.617,14,79,13
78,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin; Travis Scott; 21 Savage,1.646.046,16,80,12
79,Open Arms (feat. Travis Scott),SZA; Travis Scott,1.629.999,57,78,5
80,Blinding Lights,The Weeknd,1.628.230,1,85,1111
81,Monotonía,Shakira; Ozuna,1.611.080,12,86,55
82,Midnight Rain,Taylor Swift,1.602.329,4,90,54
83,Moscow Mule,Bad Bunny,1.592.123,1,83,222
84,Do They Know It's Christmas? - 1984 Version,Band Aid,1.583.582,3,84,13
