Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Running Up That Hill (A Deal With God),Kate Bush,7.003.839,1,2,36
2,As It Was,Harry Styles,6.896.742,1,1,94
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.954.829,2,4,58
4,Glimpse of Us,Joji,5.621.331,1,3,23
5,Tití Me Preguntó,Bad Bunny,5.077.894,4,5,58
6,Ojitos Lindos,Bad Bunny; Bomba Estéreo,4.477.917,2,7,58
7,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,4.096.511,3,6,9
8,Efecto,Bad Bunny,3.963.093,7,8,58
9,Moscow Mule,Bad Bunny,3.657.753,1,10,58
10,Heat Waves,Glass Animals,3.318.939,1,11,554
11,PROVENZA,KAROL G,3.233.676,4,12,72
12,About Damn Time,Lizzo,2.933.750,7,14,66
13,Te Felicito,Shakira; Rauw Alejandro,2.893.100,12,15,62
14,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.834.369,4,13,16
15,Party,Bad Bunny; Rauw Alejandro,2.732.921,6,16,58
16,MORE,j-hope,2.689.622,9,9,2
17,Tarot,Bad Bunny; Jhayco,2.601.111,5,17,58
18,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.501.368,1,19,359
19,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.466.106,2,23,324
20,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.432.974,5,20,121
21,BREAK MY SOUL,Beyoncé,2.429.838,5,18,12
22,First Class,Jack Harlow,2.306.102,1,22,86
23,Late Night Talking,Harry Styles,2.259.770,2,21,44
24,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.207.089,6,24,30
25,I Ain't Worried,OneRepublic,2.121.573,24,26,28
26,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,2.056.370,1,28,37
27,Después de la Playa,Bad Bunny,1.998.611,3,32,58
28,Una Noche en Medellín,Cris Mj,1.956.701,6,35,132
29,Yet To Come,BTS,1.953.024,3,25,23
30,MAMIII,Becky G; KAROL G,1.950.533,5,34,142
31,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.940.750,26,29,30
32,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.912.073,3,30,247
33,Ghost,Justin Bieber,1.903.396,10,33,268
34,MIDDLE OF THE NIGHT,Elley Duhé,1.889.106,9,31,182
35,La Corriente,Bad Bunny; Tony Dize,1.820.921,12,36,58
36,Desesperados,Rauw Alejandro; Chencho Corleone,1.776.524,8,44,189
37,Un Ratito,Bad Bunny,1.765.471,7,41,58
38,Until I Found You,Stephen Sanchez,1.761.104,26,37,55
39,Woman,Doja Cat,1.736.634,5,39,349
40,Shivers,Ed Sheeran,1.736.444,4,38,296
41,Where Are You Now,Lost Frequencies; Calum Scott,1.724.232,17,42,307
42,Sunroof,Nicky Youre; dazy,1.716.056,42,45,56
43,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.705.805,2,43,345
44,Massive,Drake,1.678.174,15,40,16
45,Blinding Lights,The Weeknd,1.663.497,1,47,947
46,Pepas,Farruko,1.653.071,3,51,356
47,Master Of Puppets,Metallica,1.652.753,47,184,2
48,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.585.204,5,46,65
49,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.576.850,32,49,16
50,Watermelon Sugar,Harry Styles,1.574.854,4,48,189
51,Hot Shit (feat. Ye & Lil Durk),Cardi B; Kanye West; Lil Durk,1.516.562,27,27,2
52,Neverita,Bad Bunny,1.493.371,11,55,58
53,Sweater Weather,The Neighbourhood,1.482.526,29,52,658
54,Dandelions,Ruth B.,1.473.712,32,54,189
55,Bad Habits,Ed Sheeran,1.458.729,3,56,373
56,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.457.662,56,59,44
57,Another Love,Tom Odell,1.453.744,27,53,189
58,Andrea,Bad Bunny; Buscabulla,1.440.487,21,57,58
59,Envolver,Anitta,1.410.203,1,60,120
60,good 4 u,Olivia Rodrigo,1.392.019,1,58,415
61,Yo No Soy Celoso,Bad Bunny,1.358.399,10,61,58
62,Run BTS,BTS,1.349.324,6,50,23
63,Me Fui de Vacaciones,Bad Bunny,1.313.043,12,65,58
64,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.310.490,4,64,639
65,Easy On Me,Adele,1.306.715,1,63,262
66,Ferrari,James Hype; Miggy Dela Rosa,1.302.747,66,72,26
67,Aguacero,Bad Bunny,1.288.366,18,66,58
68,traitor,Olivia Rodrigo,1.281.145,7,67,408
69,Music For a Sushi Restaurant,Harry Styles,1.280.085,3,62,44
70,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.261.465,7,79,271
71,Dos Mil 16,Bad Bunny,1.239.707,17,75,58
72,Belly Dancer,Imanbek; BYOR,1.236.308,72,81,34
73,Bones,Imagine Dragons,1.228.361,39,68,114
74,Save Your Tears,The Weeknd,1.224.748,2,76,189
75,THATS WHAT I WANT,Lil Nas X,1.222.037,3,70,289
76,Die For You,The Weeknd,1.219.975,71,82,49
77,ULTRA SOLO,Polimá Westcoast; Pailita,1.215.394,41,78,69
78,Yonaguni,Bad Bunny,1.211.845,3,87,394
79,POP!,NAYEON,1.199.989,62,80,9
80,The Motto,Tiësto; Ava Max,1.191.500,20,74,189
81,drivers license,Olivia Rodrigo,1.190.753,1,77,541
82,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.186.469,13,69,51
83,Un Coco,Bad Bunny,1.181.422,22,90,58
84,abcdefu,GAYLE,1.176.185,1,83,231
85,Happier Than Ever,Billie Eilish,1.174.815,6,84,338
86,deja vu,Olivia Rodrigo,1.164.349,3,88,189
87,Kiss Me More (feat. SZA),Doja Cat; SZA,1.160.438,2,85,450
88,Sticky,Drake,1.160.005,9,73,16
89,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,1.145.663,19,93,37
90,My Universe,Coldplay; BTS,1.139.390,3,89,282
91,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,1.136.101,91,100,69
92,Wait a Minute!,WILLOW,1.134.847,25,92,106
93,505,Arctic Monkeys,1.130.407,49,94,175
94,Fuera del mercado,Danny Ocean,1.124.940,21,96,110
95,Matilda,Harry Styles,1.119.580,5,86,44
96,Light Switch,Charlie Puth,1.117.840,11,91,164
97,Bandido,Zé Felipe; MC Mari,1.114.838,72,161,10
98,Don’t Blame Me,Taylor Swift,1.110.526,69,95,46
