Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Rich Flex,Drake; 21 Savage,10.479.067,1,—,1
2,Major Distribution,Drake; 21 Savage,8.980.165,2,—,1
3,Anti-Hero,Taylor Swift,8.210.928,1,1,15
4,On BS,Drake; 21 Savage,7.974.089,4,—,1
5,Pussy & Millions (feat. Travis Scott),Drake; 21 Savage; Travis Scott,7.710.412,5,—,1
6,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,7.178.163,1,2,44
7,BackOutsideBoyz,Drake,6.735.247,7,—,1
8,Spin Bout U,Drake; 21 Savage,6.721.807,8,—,1
9,Privileged Rappers,Drake; 21 Savage,6.700.460,9,—,1
10,Circo Loco,Drake; 21 Savage,6.534.486,10,—,1
11,Hours In Silence,Drake; 21 Savage,5.650.910,11,—,1
12,Broke Boys,Drake; 21 Savage,5.490.840,12,—,1
13,Treacherous Twins,Drake; 21 Savage,4.951.361,13,—,1
14,I'm Good (Blue),David Guetta; Bebe Rexha,4.748.935,2,5,71
15,Middle of the Ocean,Drake,4.672.123,15,—,1
16,Lavender Haze,Taylor Swift,4.505.993,2,3,15
17,La Bachata,Manuel Turizo,4.461.675,3,7,124
18,Midnight Rain,Taylor Swift,4.451.491,4,4,15
19,As It Was,Harry Styles,4.400.716,1,6,219
20,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,4.246.385,1,10,121
21,More M’s,Drake; 21 Savage,4.071.597,21,—,1
22,Jumbotron Shit Poppin,Drake,3.952.012,22,—,1
23,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,3.857.634,3,8,15
24,Maroon,Taylor Swift,3.768.125,4,9,15
25,You're On Your Own Kid,Taylor Swift,3.671.118,5,11,15
26,Glimpse of Us,Joji,3.633.688,1,43,148
27,Under The Influence,Chris Brown,3.590.898,6,14,105
28,Die For You,Joji,3.569.865,28,—,1
29,Karma,Taylor Swift,3.525.121,8,12,15
30,Bejeweled,Taylor Swift,3.488.871,9,13,15
31,I Guess It’s Fuck Me,Drake,3.404.644,31,—,1
32,3AM on Glenwood,21 Savage,3.361.534,32,—,1
33,Miss You,Oliver Tree; Robin Schulz,3.309.606,9,18,26
34,I Ain't Worried,OneRepublic,3.297.145,7,16,153
35,Me Porto Bonito,Bad Bunny; Chencho Corleone,3.251.987,2,21,183
