Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Heat Waves,Glass Animals,4.632.453,1,1,435
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.855.661,1,2,240
3,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.661.058,3,3,128
4,abcdefu,GAYLE,3.486.717,1,4,112
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.465.524,2,5,205
6,MAMIII,Becky G; KAROL G,3.397.139,5,6,23
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.991.825,2,8,226
8,Desesperados,Rauw Alejandro; Chencho Corleone,2.895.033,8,9,70
9,Shivers,Ed Sheeran,2.628.521,4,11,177
10,Easy On Me,Adele,2.574.379,1,10,143
11,Pepas,Farruko,2.477.588,3,14,237
12,Residente: Bzrp Music Sessions Vol. 49,Bizarrap; Residente,2.468.970,7,7,2
13,Ghost,Justin Bieber,2.336.051,11,13,149
14,Boyfriend,Dove Cameron,2.321.163,12,12,23
15,Woman,Doja Cat,2.311.745,5,17,230
16,THATS WHAT I WANT,Lil Nas X,2.292.691,3,15,170
17,Infinity,Jaymes Young,2.285.934,10,16,101
18,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.251.696,7,22,70
19,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.236.098,18,18,2
20,Bad Habits,Ed Sheeran,2.173.585,3,21,254
21,Where Are You Now,Lost Frequencies; Calum Scott,2.137.085,19,20,188
22,Do It To It,ACRAZE; Cherish,2.033.701,6,24,127
23,MIDDLE OF THE NIGHT,Elley Duhé,1.978.877,20,23,63
24,good 4 u,Olivia Rodrigo,1.974.630,1,27,296
25,My Universe,Coldplay; BTS,1.973.905,3,25,163
26,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.965.855,7,28,152
27,The Motto,Tiësto; Ava Max,1.963.867,24,26,70
28,Yonaguni,Bad Bunny,1.897.740,3,30,275
29,I Love You So,The Walters,1.850.646,18,29,146
30,I’m Tired (with Zendaya) - Bonus Track,Labrinth; Zendaya,1.848.241,13,19,6
31,DANÇARINA,PEDRO SAMPAIO; Mc Pedrinho,1.834.011,24,44,16
32,Blinding Lights,The Weeknd,1.832.844,1,31,828
33,Need to Know,Doja Cat,1.654.971,6,32,268
34,Sweater Weather,The Neighbourhood,1.619.339,29,33,539
35,Mon Amour - Remix,zzoilo; Aitana,1.617.315,30,39,188
36,Light Switch,Charlie Puth,1.616.097,11,35,45
37,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.601.050,4,38,520
38,Kiss Me More (feat. SZA),Doja Cat; SZA,1.595.062,2,36,331
39,pushin P (feat. Young Thug),Gunna; Future; Young Thug,1.573.726,12,34,58
40,Una Noche en Medellín,Cris Mj,1.557.865,40,52,13
41,Tacones Rojos,Sebastian Yatra,1.534.418,38,50,109
42,Mount Everest,Labrinth,1.516.401,35,37,27
43,Dandelions,Ruth B.,1.515.279,36,40,70
44,Without Me,Eminem,1.482.409,29,41,70
45,traitor,Olivia Rodrigo,1.476.799,7,42,289
46,DÁKITI,Bad Bunny; Jhayco,1.474.756,1,51,492
47,MONTERO (Call Me By Your Name),Lil Nas X,1.472.516,1,48,345
48,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.464.612,43,53,104
49,Softcore,The Neighbourhood,1.429.791,31,43,59
50,All For Us,Labrinth; Zendaya,1.422.596,31,45,47
51,she's all i wanna be,Tate McRae,1.385.919,28,47,30
52,Malvada,Zé Felipe,1.384.391,32,106,25
53,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.382.234,26,89,70
