Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,9.634.378,1,1,14
2,First Class,Jack Harlow,6.072.316,1,2,6
3,Heat Waves,Glass Animals,4.193.495,1,3,474
4,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.332.578,1,4,279
5,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.053.075,3,5,167
6,Envolver,Anitta,3.041.701,1,9,40
7,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.905.927,6,6,41
8,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.780.608,2,8,244
9,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.756.040,2,7,265
10,abcdefu,GAYLE,2.544.070,1,10,151
11,Una Noche en Medellín,Cris Mj,2.533.690,10,11,52
12,MIDDLE OF THE NIGHT,Elley Duhé,2.406.913,11,13,102
13,Ghost,Justin Bieber,2.400.021,10,12,188
14,MAMIII,Becky G; KAROL G,2.355.978,5,14,62
15,Desesperados,Rauw Alejandro; Chencho Corleone,2.321.859,8,17,109
16,Woman,Doja Cat,2.296.219,5,15,269
17,Shivers,Ed Sheeran,2.294.118,4,16,216
18,Plan A,Paulo Londra,2.152.400,2,18,22
19,Easy On Me,Adele,2.149.586,1,19,182
20,good 4 u,Olivia Rodrigo,2.148.685,1,20,335
21,Fuera del mercado,Danny Ocean,2.132.609,21,21,30
22,THATS WHAT I WANT,Lil Nas X,2.087.425,3,22,209
23,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,2.006.691,8,24,20
24,Where Are You Now,Lost Frequencies; Calum Scott,2.005.593,17,23,227
25,Bad Habits,Ed Sheeran,1.953.823,3,25,293
26,The Motto,Tiësto; Ava Max,1.906.509,20,26,109
27,Pepas,Farruko,1.883.842,3,28,276
28,My Universe,Coldplay; BTS,1.825.601,3,27,202
29,Boyfriend,Dove Cameron,1.817.719,11,29,62
30,Light Switch,Charlie Puth,1.796.744,11,30,84
31,Blinding Lights,The Weeknd,1.752.879,1,33,867
32,Another Love,Tom Odell,1.733.083,27,32,109
33,When You're Gone,Shawn Mendes,1.731.894,10,31,14
34,Infinity,Jaymes Young,1.703.797,10,35,140
35,traitor,Olivia Rodrigo,1.695.809,7,34,328
