Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Heat Waves,Glass Animals,4.372.916,1,1,425
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.727.905,1,2,230
3,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.629.394,3,3,118
4,abcdefu,GAYLE,3.530.551,1,4,102
5,MAMIII,Becky G; KAROL G,3.222.334,5,5,13
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.196.173,2,6,195
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.997.517,2,7,216
8,Easy On Me,Adele,2.809.864,1,8,133
9,Desesperados,Rauw Alejandro; Chencho Corleone,2.756.937,8,9,60
10,Shivers,Ed Sheeran,2.575.327,4,10,167
11,Ghost,Justin Bieber,2.406.109,11,11,139
12,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.371.930,7,13,60
13,Infinity,Jaymes Young,2.366.353,10,12,91
14,Boyfriend,Dove Cameron,2.311.528,14,14,13
15,THATS WHAT I WANT,Lil Nas X,2.292.611,3,15,160
16,Pepas,Farruko,2.156.252,3,17,227
17,Woman,Doja Cat,2.150.968,5,16,220
18,Bad Habits,Ed Sheeran,2.066.154,3,18,244
19,My Universe,Coldplay; BTS,2.019.147,3,19,153
20,Where Are You Now,Lost Frequencies; Calum Scott,2.006.474,19,20,178
21,I Love You So,The Walters,1.953.808,18,21,136
22,Do It To It,ACRAZE; Cherish,1.945.231,6,22,117
23,good 4 u,Olivia Rodrigo,1.919.747,1,23,286
24,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.893.077,7,24,142
25,MIDDLE OF THE NIGHT,Elley Duhé,1.886.902,24,25,53
26,The Motto,Tiësto; Ava Max,1.856.054,26,26,60
27,pushin P (feat. Young Thug),Gunna; Future; Young Thug,1.817.447,12,27,48
28,Yonaguni,Bad Bunny,1.778.603,3,28,265
29,Blinding Lights,The Weeknd,1.718.916,1,29,818
30,Sweater Weather,The Neighbourhood,1.675.126,30,30,529
31,Light Switch,Charlie Puth,1.648.939,11,32,35
32,Need to Know,Doja Cat,1.635.174,6,34,258
33,Without Me,Eminem,1.625.960,29,36,60
34,Mon Amour - Remix,zzoilo; Aitana,1.624.862,32,35,178
35,Softcore,The Neighbourhood,1.624.381,31,31,49
36,Still D.R.E.,Dr. Dre; Snoop Dogg,1.616.272,12,33,13
37,she's all i wanna be,Tate McRae,1.568.211,28,41,20
38,Kiss Me More (feat. SZA),Doja Cat; SZA,1.566.236,2,40,321
39,traitor,Olivia Rodrigo,1.559.744,7,38,279
40,Dandelions,Ruth B.,1.549.468,39,39,60
41,Nail Tech,Jack Harlow,1.530.379,31,37,6
42,Toxic,BoyWithUke,1.514.237,19,43,130
43,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.476.835,4,44,510
44,MONTERO (Call Me By Your Name),Lil Nas X,1.459.539,1,46,335
45,Lost,Frank Ocean,1.447.288,36,48,42
46,Lose Yourself - From "8 Mile" Soundtrack,Eminem,1.436.009,27,45,16
47,Happier Than Ever,Billie Eilish,1.407.449,6,50,209
48,Ya No Somos Ni Seremos,Christian Nodal,1.406.664,25,42,6
49,Tacones Rojos,Sebastian Yatra,1.406.306,42,49,99
50,Stay Alive (Prod. SUGA of BTS),Jung Kook,1.396.564,3,47,13
51,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.376.349,45,51,94
52,Oh My God,Adele,1.358.147,2,53,60
53,Surface Pressure - From "Encanto"/Soundtrack Version,Jessica Darrow,1.356.449,23,52,59
54,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,1.352.798,54,54,37
55,Mount Everest,Labrinth,1.349.756,55,56,17
56,drivers license,Olivia Rodrigo,1.342.756,1,55,412
57,The Real Slim Shady,Eminem,1.334.595,36,57,60
58,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.306.864,3,59,307
59,DÁKITI,Bad Bunny; Jhayco,1.299.498,1,58,482
60,Beggin',Måneskin,1.270.493,1,60,268
61,love nwantiti (ah ah ah),CKay,1.267.853,9,62,164
62,TO THE MOON,Jnr Choi; Sam Tompkins,1.252.668,52,64,29
63,Fingers Crossed,Lauren Spencer Smith,1.240.744,10,66,50
64,Notion,The Rare Occasions,1.239.380,61,65,35
65,Dark Red,Steve Lacy,1.236.317,58,61,60
66,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.233.879,4,68,60
67,Sacrifice,The Weeknd,1.233.174,1,69,48
68,DANÇARINA,PEDRO SAMPAIO; Mc Pedrinho,1.232.183,68,77,6
69,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran; Taylor Swift,1.230.818,9,63,13
70,Todo De Ti,Rauw Alejandro,1.223.307,2,70,279
71,Formula,Labrinth,1.221.302,62,67,39
72,Cayó La Noche (feat. Cruz Cafuné Abhir Hathi Bejo EL IMA) [Remix],La Pantera; Quevedo; Juseph; Abhir Hathi; Bejo; Cruz Cafuné; EL IMA,1.200.423,72,73,29
73,Watermelon Sugar,Harry Styles,1.200.141,4,74,60
74,505,Arctic Monkeys,1.199.329,71,71,46
75,Super Gremlin,Kodak Black,1.198.052,41,72,60
76,Save Your Tears,The Weeknd,1.181.630,2,75,60
77,Volví,Aventura; Bad Bunny,1.167.966,7,76,205
78,A Tu Merced,Bad Bunny,1.156.926,39,79,30
79,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.153.470,7,80,111
80,Ginseng Strip 2002,Yung Lean,1.147.062,38,78,29
81,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.127.439,26,87,60
82,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.109.749,1,85,342
83,Another Love,Tom Odell,1.099.734,71,81,60
84,City of Gods,Fivio Foreign; Kanye West; Alicia Keys,1.099.031,28,104,13
85,deja vu,Olivia Rodrigo,1.098.435,3,84,60
86,Till I Collapse,Eminem; Nate Dogg,1.095.779,63,82,17
87,MONEY,LISA,1.092.951,5,86,167
88,Numb Little Bug,Em Beihold,1.090.332,88,90,24
89,In Da Club,50 Cent,1.088.206,50,83,10
90,Don't Start Now,Dua Lipa,1.087.587,2,89,60
91,Someone You Loved,Lewis Capaldi,1.079.200,4,88,60
92,Believer,Imagine Dragons,1.075.594,15,92,60
93,Down Under (feat. Colin Hay),Luude; Colin Hay,1.071.784,66,94,41
94,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.071.355,1,91,425
95,Butter,BTS,1.069.262,2,98,57
96,Mujeriego,Ryan Castro,1.063.096,88,93,28
97,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.049.417,37,96,168
98,Excuses,AP Dhillon; Gurinder Gill; Intense,1.047.059,52,97,44
99,lovely (with Khalid),Billie Eilish; Khalid,1.043.624,19,95,60
100,Dynamite,BTS,1.037.393,1,102,60
101,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,1.018.701,19,99,56
102,Freaks,Surf Curse,1.007.537,50,100,60
103,Volando - Remix,Mora; Bad Bunny; Sech,1.003.496,19,103,60
104,Swim,Chase Atlantic,992.243,101,101,32
105,You Right,Doja Cat; The Weeknd,979.683,14,105,60
106,Se Le Ve,Dímelo Flow; Dalex; Sech; Justin Quiles; Arcángel; De La Ghetto; Lenny Tavárez,969.984,105,106,51
107,Daddy Issues,The Neighbourhood,963.453,91,108,54
108,The Family Madrigal,Stephanie Beatriz; Olga Merediz; Encanto - Cast,960.367,57,109,52
109,Yellow,Coldplay,960.151,92,114,60
110,Every Summertime,NIKI,956.892,74,107,46
111,Problemón,Alvaro Diaz; Rauw Alejandro,954.739,110,112,37
112,Brividi,Mahmood; BLANCO,953.795,5,110,22
113,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,947.065,4,116,60
114,No Role Modelz,J. Cole,943.349,106,115,31
115,I Hate U,SZA,939.231,12,113,83
116,It'll Be Okay,Shawn Mendes,935.675,47,117,60
117,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,933.257,11,111,60
118,Counting Stars,OneRepublic,931.454,118,120,60
119,Don't Be Shy,Tiësto; KAROL G,928.263,37,122,60
120,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,924.961,1,119,104
121,Gangsta's Paradise,Coolio; L.V.,924.419,110,121,42
122,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,914.080,29,123,60
123,Mood (feat. iann dior),24kGoldn; iann dior,912.545,1,125,60
124,The Next Episode,Dr. Dre; Snoop Dogg,910.284,38,118,10
125,Locked out of Heaven,Bruno Mars,901.812,106,127,59
126,Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK; LIT killah; Maria Becerra; Nicki Nicole,901.155,44,130,49
127,Blank Space,Taylor Swift,900.749,120,133,46
128,Thunder,Gabry Ponte; LUM!X; Prezioso,898.937,77,136,59
129,Heather,Conan Gray,894.287,11,124,54
130,Perfect,Ed Sheeran,892.444,3,128,60
131,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,889.665,13,134,162
132,Malvada,Zé Felipe,887.047,59,141,15
133,Stan,Eminem; Dido,883.821,112,131,10
134,Hrs & Hrs,Muni Long,883.279,109,126,34
135,Cigarettes,Juice WRLD,881.852,17,129,21
136,Polaroid Love,ENHYPEN,878.691,128,132,18
137,Praise God,Kanye West,878.314,7,167,3
138,LA CANCIÓN,J Balvin; Bad Bunny,871.514,16,137,30
139,212,Chefin; Mainstreet,871.117,72,142,36
140,No Lie,Sean Paul; Dua Lipa,869.931,72,150,60
141,La Santa,Bad Bunny; Daddy Yankee,868.061,10,138,15
142,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,867.825,23,140,60
143,Why'd You Only Call Me When You're High?,Arctic Monkeys,867.494,100,139,53
144,Forever,Labrinth,867.222,135,135,4
145,Unstoppable,Sia,864.490,145,148,10
146,Shape of You,Ed Sheeran,863.766,1,152,60
147,Get Into It (Yuh),Doja Cat,863.302,35,144,60
148,Riptide,Vance Joy,857.231,114,154,43
149,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,856.560,3,146,10
150,The Nights,Avicii,856.271,24,151,60
151,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,854.759,6,145,111
152,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,854.446,12,143,60
153,Payphone,Maroon 5; Wiz Khalifa,851.586,149,158,40
154,positions,Ariana Grande,849.615,1,157,60
155,Una Noche en Medellín,Cris Mj,848.806,155,172,3
156,Take Me To Church,Hozier,845.826,91,159,18
157,Smells Like Teen Spirit - Remastered,Nirvana,845.716,92,155,60
158,Talking to the Moon,Bruno Mars,844.404,42,149,53
159,happier,Olivia Rodrigo,842.734,12,147,60
160,Rolling in the Deep,Adele,842.081,28,160,60
161,Space Song,Beach House,840.878,144,153,4
162,Dance Monkey,Tones And I,838.004,1,169,60
163,Circles,Post Malone,836.199,1,162,60
164,One Dance,Drake; Wizkid; Kyla,835.983,5,166,33
165,Still Don't Know My Name,Labrinth,834.065,51,156,4
166,Yo Voy (feat. Daddy Yankee),Zion & Lennox,833.504,166,171,4
167,Sobrio,Maluma,830.990,36,165,60
168,The Business,Tiësto,830.248,8,170,60
169,Lucid Dreams,Juice WRLD,829.437,2,164,54
170,Before You Go,Lewis Capaldi,827.733,17,163,4
171,All of Me,John Legend,825.450,76,161,53
172,Mal Feito - Ao Vivo,Hugo & Guilherme; Marília Mendonça,824.459,47,177,41
173,La Zona,Bad Bunny,815.907,30,185,2
174,Mr. Brightside,The Killers,813.501,73,175,59
175,Say You Won't Let Go,James Arthur,811.154,7,173,4
176,favorite crime,Olivia Rodrigo,810.721,11,168,4
177,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,805.708,22,174,3
178,Bohemian Rhapsody - Remastered 2011,Queen,803.066,10,182,6
179,Do I Wanna Know?,Arctic Monkeys,790.637,114,183,3
180,When I R.I.P.,Labrinth,789.126,148,176,3
181,Señorita,Shawn Mendes; Camila Cabello,786.747,1,193,12
182,Alien Blues,Vundabar,786.119,109,184,4
183,Memories,Maroon 5,783.428,2,196,3
184,you broke me first,Tate McRae,782.996,12,180,3
185,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,782.782,18,195,60
186,What Else Can I Do?,Diane Guerrero; Stephanie Beatriz,782.022,71,186,51
187,In the End,Linkin Park,781.538,7,188,3
188,Bored,Billie Eilish,780.262,46,181,4
189,Ley Seca,Jhayco; Anuel AA,780.019,42,190,60
190,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,778.898,57,200,8
191,AM Remix,Nio Garcia; J Balvin; Bad Bunny,778.771,11,178,60
192,Arcade,Duncan Laurence,777.492,14,189,4
193,Salimo de Noche,Tiago PZK; Trueno,777.131,60,191,2
194,Shallow,Lady Gaga; Bradley Cooper,775.575,2,198,15
195,NEW MAGIC WAND,Tyler; The Creator,774.654,19,187,3
196,The Night We Met,Lord Huron,774.537,51,179,3
197,Streets,Doja Cat,771.997,7,194,4
198,Wake Me Up,Avicii,771.036,4,—,1
199,Closer,The Chainsmokers; Halsey,770.946,2,—,1
200,2055,Sleepy Hallow,770.645,30,—,1
