Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.614.240,1,1,60
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.255.713,1,2,188
3,Heat Waves,Glass Animals,4.140.884,3,3,383
4,Easy On Me,Adele,3.877.838,1,4,91
5,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.777.078,5,6,76
6,Sacrifice,The Weeknd,3.670.722,1,5,6
7,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.650.996,2,7,153
8,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.533.850,2,8,174
9,Shivers,Ed Sheeran,2.870.740,4,9,125
10,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.702.246,10,11,18
11,Do It To It,ACRAZE; Cherish,2.677.824,6,10,75
12,Pepas,Farruko,2.567.936,3,12,185
13,Bad Habits,Ed Sheeran,2.418.601,3,14,202
14,Fingers Crossed,Lauren Spencer Smith,2.413.265,10,13,8
15,Woman,Doja Cat,2.326.710,5,19,178
16,My Universe,Coldplay; BTS,2.320.830,3,17,111
17,Infinity,Jaymes Young,2.316.168,15,18,49
18,Out of Time,The Weeknd,2.180.722,8,15,6
19,good 4 u,Olivia Rodrigo,2.145.444,1,22,244
20,Is There Someone Else?,The Weeknd,2.134.767,9,16,6
21,Kiss Me More (feat. SZA),Doja Cat; SZA,1.968.784,2,24,279
22,Gasoline,The Weeknd,1.930.429,2,20,6
23,Ghost,Justin Bieber,1.913.015,19,25,97
24,Need to Know,Doja Cat,1.893.862,6,27,216
25,How Do I Make You Love Me?,The Weeknd,1.888.641,4,21,6
26,Where Are You Now,Lost Frequencies; Calum Scott,1.883.201,19,26,136
27,Blinding Lights,The Weeknd,1.867.640,1,29,776
28,MONTERO (Call Me By Your Name),Lil Nas X,1.806.277,1,30,293
29,I Love You So,The Walters,1.777.788,28,31,94
30,Less Than Zero,The Weeknd,1.766.962,20,23,6
31,Surface Pressure,Jessica Darrow,1.741.504,31,33,17
32,love nwantiti (ah ah ah),CKay,1.740.737,9,32,122
33,Yonaguni,Bad Bunny,1.713.111,3,34,223
34,THATS WHAT I WANT,Lil Nas X,1.710.350,3,35,118
35,Sweater Weather,The Neighbourhood,1.673.709,33,40,487
36,The Motto,Tiësto; Ava Max,1.672.975,26,41,18
37,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.671.003,7,38,69
38,Take My Breath,The Weeknd,1.669.782,13,28,6
39,Beggin',Måneskin,1.668.466,1,42,226
40,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.653.662,4,47,18
41,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.633.312,7,44,100
42,Mon Amour - Remix,zzoilo; Aitana,1.627.969,36,43,136
43,MONEY,LISA,1.612.964,5,45,125
44,Happier Than Ever,Billie Eilish,1.608.950,6,46,167
45,Desesperados,Rauw Alejandro; Chencho Corleone,1.581.349,45,50,18
46,traitor,Olivia Rodrigo,1.569.283,7,48,237
47,Toxic,BoyWithUke,1.550.757,19,51,88
48,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.542.779,4,49,468
49,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.515.700,34,53,18
50,I Heard You’re Married (feat. Lil Wayne),The Weeknd; Lil Wayne,1.514.628,17,39,6
51,Oh My God,Adele,1.508.339,2,56,18
52,Here We Go… Again (feat. Tyler the Creator),The Weeknd; Tyler; The Creator,1.495.996,14,36,6
53,Best Friends,The Weeknd,1.489.958,16,37,6
