Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,N95,Kendrick Lamar,9.537.225,1,—,1
2,United In Grief,Kendrick Lamar,8.772.125,2,—,1
3,As It Was,Harry Styles,8.351.275,1,1,44
4,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,7.616.311,4,—,1
5,Father Time (feat. Sampha),Kendrick Lamar; Sampha,6.917.607,5,—,1
6,Worldwide Steppers,Kendrick Lamar,6.912.283,6,—,1
7,Moscow Mule,Bad Bunny,6.120.069,1,2,8
8,Rich Spirit,Kendrick Lamar,6.057.560,8,—,1
9,We Cry Together,Kendrick Lamar; Taylour Paige,5.997.925,9,—,1
10,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.584.630,3,3,8
11,Purple Hearts,Kendrick Lamar; Summer Walker; Ghostface Killah,5.495.450,11,—,1
12,Silent Hill,Kendrick Lamar; Kodak Black,5.327.489,12,—,1
13,Count Me Out,Kendrick Lamar,5.255.474,13,—,1
14,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.194.729,3,4,8
15,Rich - Interlude,Kendrick Lamar,5.114.852,15,—,1
16,First Class,Jack Harlow,4.848.390,1,5,36
17,Savior,Kendrick Lamar; Baby Keem; Sam Dew,4.576.962,17,—,1
18,Tití Me Preguntó,Bad Bunny,4.463.447,6,6,8
19,Party,Bad Bunny; Rauw Alejandro,4.408.622,7,7,8
20,Crown,Kendrick Lamar,4.218.809,20,—,1
21,About Damn Time,Lizzo,4.088.930,7,8,16
22,PROVENZA,KAROL G,3.919.598,4,9,22
23,Mr. Morale,Kendrick Lamar; Tanna Leone,3.839.429,23,—,1
24,Auntie Diaries,Kendrick Lamar,3.816.621,24,—,1
25,Heat Waves,Glass Animals,3.799.208,1,10,504
26,Después de la Playa,Bad Bunny,3.690.124,3,12,8
27,Tarot,Bad Bunny; Jhayco,3.654.338,5,11,8
28,Savior - Interlude,Kendrick Lamar,3.640.226,28,—,1
29,Mother I Sober (feat. Beth Gibbons of Portishead),Kendrick Lamar; Beth Gibbons,3.272.066,29,—,1
30,Mirror,Kendrick Lamar,3.214.315,30,—,1
31,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,3.118.381,5,15,71
32,Un Ratito,Bad Bunny,3.100.490,7,13,8
33,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,3.080.803,33,—,1
