Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,5.638.259,1,1,56
2,As It Was,Harry Styles,5.428.337,1,2,154
3,Pink Venom,BLACKPINK,4.766.064,1,3,13
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.693.031,2,4,118
5,Tití Me Preguntó,Bad Bunny,4.325.125,4,5,118
6,DESPECHÁ,ROSALÍA,4.066.710,5,6,35
7,La Bachata,Manuel Turizo,3.984.184,7,7,59
8,Efecto,Bad Bunny,3.679.056,6,8,118
9,I Ain't Worried,OneRepublic,3.302.084,9,9,88
10,Running Up That Hill (A Deal With God),Kate Bush,3.205.169,1,11,96
11,Glimpse of Us,Joji,3.200.322,1,10,83
12,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.150.406,2,13,118
13,Bad Habit,Steve Lacy,3.130.633,9,12,56
14,Under The Influence,Chris Brown,3.092.561,14,14,40
15,Super Freaky Girl,Nicki Minaj,2.773.960,13,17,20
16,Moscow Mule,Bad Bunny,2.770.508,1,15,118
17,Heat Waves,Glass Animals,2.752.584,1,16,614
18,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.696.301,3,20,69
19,PROVENZA,KAROL G,2.600.878,4,18,132
20,SNAP,Rosa Linn,2.563.557,19,19,52
21,I'm Good (Blue),David Guetta; Bebe Rexha,2.376.322,21,22,6
22,Another Love,Tom Odell,2.320.076,21,21,249
23,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.272.877,1,23,419
24,Doja,Central Cee,2.268.419,14,24,41
25,Late Night Talking,Harry Styles,2.182.878,2,25,104
26,About Damn Time,Lizzo,2.099.174,7,26,126
27,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.039.514,6,29,90
28,Until I Found You,Stephen Sanchez,2.034.850,23,28,115
29,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.029.738,2,31,384
30,Neverita,Bad Bunny,2.028.863,11,27,118
31,Tarot,Bad Bunny; Jhayco,2.004.481,5,30,118
32,Sunroof,Nicky Youre; dazy,1.990.271,27,32,116
33,GATÚBELA,KAROL G; Maldy,1.981.732,32,33,6
34,Die For You,The Weeknd,1.920.279,33,34,109
35,Ferrari,James Hype; Miggy Dela Rosa,1.898.175,30,37,86
36,Caile,Luar La L,1.887.564,35,36,22
37,Te Felicito,Shakira; Rauw Alejandro,1.853.535,12,40,122
38,Sweater Weather,The Neighbourhood,1.853.376,29,39,718
39,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,1.833.893,4,41,76
40,Hold Me Closer,Elton John; Britney Spears,1.809.931,14,38,6
41,Mary On A Cross,Ghost,1.791.493,41,43,18
42,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,1.788.613,5,45,181
43,Party,Bad Bunny; Rauw Alejandro,1.788.209,6,42,118
44,cómo dormiste?,Rels B,1.782.128,22,44,27
45,Bones,Imagine Dragons,1.758.315,39,46,174
46,Ghost,Justin Bieber,1.717.600,10,47,328
47,Blinding Lights,The Weeknd,1.689.658,1,48,1007
48,505,Arctic Monkeys,1.653.511,48,50,235
49,La Corriente,Bad Bunny; Tony Dize,1.624.922,12,51,118
50,After LIKE,IVE,1.615.408,23,49,10
51,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.598.655,26,53,90
52,LOKERA,Rauw Alejandro; Lyanno; Brray,1.583.804,52,57,20
53,BREAK MY SOUL,Beyoncé,1.568.266,5,56,72
54,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,1.566.218,7,52,27
55,MIDDLE OF THE NIGHT,Elley Duhé,1.559.067,9,54,242
56,Talk that Talk,TWICE,1.525.724,49,55,6
57,Dandelions,Ruth B.,1.511.154,32,58,249
58,august,Taylor Swift,1.476.361,9,86,32
59,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.463.790,1,59,97
60,Una Noche en Medellín,Cris Mj,1.458.640,6,60,192
61,Shivers,Ed Sheeran,1.456.372,4,62,356
62,I Was Never There,The Weeknd; Gesaffelstein,1.445.194,8,61,67
63,Call Out My Name,The Weeknd,1.422.801,1,63,70
64,Watermelon Sugar,Harry Styles,1.417.682,4,67,249
65,First Class,Jack Harlow,1.410.609,1,64,146
66,Starboy,The Weeknd; Daft Punk,1.380.798,1,66,95
67,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.380.470,3,68,307
68,golden hour,JVKE,1.377.748,68,69,9
69,Yellow,Coldplay,1.375.049,49,65,249
70,Después de la Playa,Bad Bunny,1.356.649,3,70,118
71,MAMIII,Becky G; KAROL G,1.351.882,5,74,202
72,Woman,Doja Cat,1.346.653,5,75,409
73,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.344.990,2,72,405
74,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.342.344,5,77,125
75,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.333.963,50,76,104
76,I Wanna Be Yours,Arctic Monkeys,1.332.720,73,73,46
77,Betty (Get Money),Yung Gravy,1.327.960,64,79,57
78,Where Are You Now,Lost Frequencies; Calum Scott,1.317.424,17,80,367
79,Atlantis,Seafret,1.301.428,79,82,39
80,traitor,Olivia Rodrigo,1.300.501,7,81,468
81,Save Your Tears,The Weeknd,1.294.979,2,78,249
82,Attention,NewJeans,1.280.528,78,83,21
83,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled; Drake; Lil Baby,1.278.973,18,71,27
84,Ojos Marrones,Lasso,1.268.307,67,84,64
85,LA INOCENTE,Mora; Feid,1.258.566,81,87,58
86,Happier Than Ever,Billie Eilish,1.243.865,6,85,398
87,Bad Habits,Ed Sheeran,1.243.248,3,88,433
88,Desesperados,Rauw Alejandro; Chencho Corleone,1.224.642,8,91,249
89,There’d Better Be A Mirrorball,Arctic Monkeys,1.206.620,35,35,2
90,Sex Drugs Etc.,Beach Weather,1.197.520,90,90,18
91,Do I Wanna Know?,Arctic Monkeys,1.193.143,91,93,46
92,Normal,Feid,1.189.657,27,96,55
93,Calm Down (with Selena Gomez),Rema; Selena Gomez,1.186.920,93,109,6
94,Hype Boy,NewJeans,1.185.343,89,94,18
95,Un Coco,Bad Bunny,1.184.962,22,95,118
96,Dark Red,Steve Lacy,1.184.631,58,92,54
97,Un Ratito,Bad Bunny,1.175.447,7,89,118
98,Last Last,Burna Boy,1.163.408,82,113,55
99,Summertime Sadness,Lana Del Rey,1.157.629,99,99,39
100,lovely (with Khalid),Billie Eilish; Khalid,1.156.978,19,98,249
101,My Universe,Coldplay; BTS,1.152.698,3,106,342
102,drivers license,Olivia Rodrigo,1.151.640,1,103,601
103,good 4 u,Olivia Rodrigo,1.149.544,1,104,475
104,deja vu,Olivia Rodrigo,1.146.987,3,102,249
105,Without Me,Eminem,1.146.310,29,105,249
106,Easy On Me,Adele,1.139.215,1,107,322
107,Pepas,Farruko,1.138.906,3,108,416
108,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.136.223,7,97,331
109,Belly Dancer,Imanbek; BYOR,1.134.833,67,112,94
110,LA CANCIÓN,J Balvin; Bad Bunny,1.127.579,16,101,62
111,I'm Not The Only One,Sam Smith,1.120.465,111,116,14
112,Don’t Blame Me,Taylor Swift,1.119.363,68,110,106
113,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.108.541,4,114,699
114,Siempre Pendientes,Peso Pluma; Luis R Conriquez,1.103.209,89,130,15
115,I Love You So,The Walters,1.098.680,18,111,325
116,Someone You Loved,Lewis Capaldi,1.098.161,4,118,249
117,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.098.011,39,119,84
118,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.092.469,32,120,76
119,Murder In My Mind,Kordhell,1.090.007,101,115,20
120,Si Te La Encuentras Por Ahí,Feid,1.088.096,43,121,27
121,Blank Space,Taylor Swift,1.085.727,104,117,235
122,Only Love Can Hurt Like This,Paloma Faith,1.080.436,83,123,88
123,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.073.183,24,100,46
124,Numb,Marshmello; Khalid,1.071.535,93,128,83
125,Believer,Imagine Dragons,1.070.121,15,125,249
126,Dos Mil 16,Bad Bunny,1.069.643,17,127,118
127,Apocalypse,Cigarettes After Sex,1.063.246,97,126,53
128,THATS WHAT I WANT,Lil Nas X,1.060.779,3,129,349
129,After Dark,Mr.Kitty,1.057.673,97,124,116
130,Night Changes,One Direction,1.055.879,86,122,95
131,THE SHADE,Rex Orange County,1.048.604,92,131,33
132,Yonaguni,Bad Bunny,1.038.758,3,136,454
133,Andrea,Bad Bunny; Buscabulla,1.038.336,21,135,118
134,The Hills,The Weeknd,1.038.300,24,133,67
135,Everybody Wants To Rule The World,Tears For Fears,1.035.055,95,137,93
136,Envolver,Anitta,1.033.062,1,134,180
137,No Role Modelz,J. Cole,1.032.857,69,138,220
138,Beat the Odds,Lil Tjay,1.017.894,60,143,6
139,Calm Down,Rema,1.016.840,113,144,52
140,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.014.880,3,140,496
141,The Real Slim Shady,Eminem,1.014.842,36,139,249
142,BILLIE EILISH.,Armani White,1.011.556,142,152,8
143,Why'd You Only Call Me When You're High?,Arctic Monkeys,1.009.211,100,132,25
144,Unstoppable,Sia,1.004.458,102,141,199
145,ALIEN SUPERSTAR,Beyoncé,989.411,12,146,34
146,Riptide,Vance Joy,988.414,114,145,232
147,Stargirl Interlude,The Weeknd; Lana Del Rey,978.781,139,142,39
148,Feliz Cumpleaños Ferxxo,Feid,973.299,126,153,10
149,Afraid To Feel,LF SYSTEM,971.198,108,150,31
150,Every Breath You Take,The Police,967.883,96,151,96
151,POP!,NAYEON,962.883,62,149,69
152,Dynamite,BTS,954.127,1,148,249
153,Kiss Me More (feat. SZA),Doja Cat; SZA,950.380,2,155,510
154,Payphone,Maroon 5; Wiz Khalifa,937.234,63,154,229
155,BEAUTIFUL (feat. Future & SZA),DJ Khaled; Future; SZA,935.182,56,147,6
156,Circles,Post Malone,932.550,1,156,101
157,Counting Stars,OneRepublic,928.780,101,160,249
158,GIVENCHY,Duki,927.283,13,157,42
159,Fuera del mercado,Danny Ocean,924.056,21,158,170
160,Smells Like Teen Spirit - Remastered,Nirvana,922.177,92,162,249
161,YUKON (INTERLUDE),Joji,917.453,78,178,6
162,Heartless,Kanye West,915.605,148,161,4
163,Don't Start Now,Dua Lipa,914.933,2,166,249
164,El Rescate,Grupo Marca Registrada; Junior H,914.199,108,173,40
165,Sweet Child O' Mine,Guns N' Roses,913.064,94,168,63
166,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,912.384,1,163,614
167,abcdefu,GAYLE,909.080,1,164,291
168,Matilda,Harry Styles,906.996,5,171,4
169,Heather,Conan Gray,903.173,11,169,4
170,Mr. Brightside,The Killers,902.715,73,159,248
171,DÁKITI,Bad Bunny; Jhayco,899.437,1,167,671
172,Master Of Puppets,Metallica,899.321,12,170,62
173,Lose Yourself - From "8 Mile" Soundtrack,Eminem,898.197,27,165,3
174,Bohemian Rhapsody - Remastered 2011,Queen,898.078,10,176,195
175,Viva La Vida,Coldplay,895.892,146,179,4
176,Yo No Soy Celoso,Bad Bunny,893.858,10,172,118
177,DON'T YOU WORRY,Black Eyed Peas; Shakira; David Guetta,890.493,155,175,20
178,The Motto,Tiësto; Ava Max,886.513,20,182,2
179,Boyfriend,Dove Cameron,884.695,11,174,3
180,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,882.840,50,—,1
181,Wait a Minute!,WILLOW,882.742,25,197,4
182,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,882.562,57,180,19
183,Bound 2,Kanye West,879.527,183,199,2
184,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,878.024,51,188,2
185,happier,Olivia Rodrigo,877.587,12,184,4
186,Daddy Issues,The Neighbourhood,877.517,91,181,4
187,BIZCOCHITO,ROSALÍA,877.219,118,177,9
188,Locked out of Heaven,Bruno Mars,874.632,102,186,4
189,Take Me To Church,Hozier,873.006,91,191,3
190,Gangsta's Paradise,Coolio; L.V.,872.865,110,198,2
191,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,871.666,94,—,1
192,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,870.969,1,200,2
193,Callaita,Bad Bunny; Tainy,870.961,5,189,118
194,Softcore,The Neighbourhood,870.540,31,190,4
195,Demons,Imagine Dragons,870.068,180,187,3
196,Revenge,XXXTENTACION,869.271,24,—,1
197,In The Stars,Benson Boone,868.802,49,196,4
198,Me Fui de Vacaciones,Bad Bunny,867.199,12,192,118
199,Shape of You,Ed Sheeran,865.652,1,194,249
200,There's Nothing Holdin' Me Back,Shawn Mendes,864.593,5,195,3
