Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Anti-Hero,Taylor Swift,10.734.313,1,1,3
2,Lavender Haze,Taylor Swift,7.621.106,2,2,3
3,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,7.384.195,3,3,3
4,Midnight Rain,Taylor Swift,6.894.577,4,5,3
5,Maroon,Taylor Swift,6.682.143,4,4,3
6,You're On Your Own Kid,Taylor Swift,6.304.218,5,6,3
7,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,6.282.494,1,7,32
8,Karma,Taylor Swift,5.984.798,8,9,3
9,Vigilante Shit,Taylor Swift,5.832.378,7,8,3
10,Question...?,Taylor Swift,5.632.369,8,10,3
11,Bejeweled,Taylor Swift,5.287.677,10,11,3
12,Labyrinth,Taylor Swift,4.680.215,11,12,3
13,Mastermind,Taylor Swift,4.626.614,13,13,3
14,Sweet Nothing,Taylor Swift,4.477.752,12,14,3
15,La Bachata,Manuel Turizo,3.971.088,3,16,112
16,I'm Good (Blue),David Guetta; Bebe Rexha,3.937.409,2,15,59
17,As It Was,Harry Styles,3.856.046,1,18,207
18,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,3.821.435,1,17,109
19,Under The Influence,Chris Brown,3.421.027,6,19,93
20,Tití Me Preguntó,Bad Bunny,3.156.941,4,20,171
21,Me Porto Bonito,Bad Bunny; Chencho Corleone,3.138.199,2,21,171
22,I Ain't Worried,OneRepublic,3.031.649,7,22,141
23,Bad Habit,Steve Lacy,2.865.059,8,25,109
24,Would've Could've Should've,Taylor Swift,2.799.484,24,29,3
25,DESPECHÁ,ROSALÍA,2.744.061,5,24,88
26,Bigger Than The Whole Sky,Taylor Swift,2.733.678,23,30,3
27,The Great War,Taylor Swift,2.728.358,22,31,3
28,Monotonía,Shakira; Ozuna,2.697.480,12,23,4
29,Efecto,Bad Bunny,2.599.980,6,26,171
30,Miss You,Oliver Tree; Robin Schulz,2.526.054,9,28,14
31,Another Love,Tom Odell,2.484.637,12,33,302
32,Paris,Taylor Swift,2.457.052,27,34,3
33,CUFF IT,Beyoncé,2.392.882,12,27,42
34,Romantic Homicide,d4vd,2.365.654,17,36,50
35,SNAP,Rosa Linn,2.306.005,15,32,105
