Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,8.090.305,1,1,13
2,As It Was,Harry Styles,6.136.463,1,2,111
3,Running Up That Hill (A Deal With God),Kate Bush,5.926.123,1,3,53
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.368.965,2,4,75
5,Glimpse of Us,Joji,4.640.682,1,5,40
6,Tití Me Preguntó,Bad Bunny,4.611.314,4,6,75
7,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.677.257,2,7,75
8,Efecto,Bad Bunny,3.672.746,7,8,75
9,Moscow Mule,Bad Bunny,3.156.105,1,9,75
10,Heat Waves,Glass Animals,3.052.843,1,10,571
11,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.903.484,3,11,26
12,About Damn Time,Lizzo,2.760.372,7,12,83
13,PROVENZA,KAROL G,2.759.995,4,13,89
14,Bad Habit,Steve Lacy,2.646.952,14,15,13
15,I Ain't Worried,OneRepublic,2.634.589,14,14,45
16,Te Felicito,Shakira; Rauw Alejandro,2.453.313,12,16,79
17,Tarot,Bad Bunny; Jhayco,2.395.287,5,17,75
18,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.336.194,1,18,376
19,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.326.069,4,19,33
20,Late Night Talking,Harry Styles,2.289.767,2,20,61
21,Party,Bad Bunny; Rauw Alejandro,2.207.379,6,22,75
22,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.201.190,2,23,341
23,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.196.305,5,21,138
24,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.004.504,6,25,47
25,First Class,Jack Harlow,1.970.415,1,26,103
26,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.949.434,24,24,3
27,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.907.463,26,27,47
28,Sunroof,Nicky Youre; dazy,1.857.821,27,29,73
29,Ghost,Justin Bieber,1.823.116,10,30,285
30,Master Of Puppets,Metallica,1.808.774,12,28,19
31,MIDDLE OF THE NIGHT,Elley Duhé,1.800.657,9,31,199
32,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.791.886,1,33,54
33,Until I Found You,Stephen Sanchez,1.778.534,26,32,72
34,La Corriente,Bad Bunny; Tony Dize,1.685.755,12,35,75
35,Una Noche en Medellín,Cris Mj,1.672.382,6,39,149
36,BREAK MY SOUL,Beyoncé,1.667.461,5,34,29
37,Where Are You Now,Lost Frequencies; Calum Scott,1.653.138,17,38,324
38,Después de la Playa,Bad Bunny,1.652.510,3,36,75
39,Blinding Lights,The Weeknd,1.627.211,1,40,964
40,Shivers,Ed Sheeran,1.626.442,4,41,313
41,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.625.336,41,44,41
42,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.605.735,3,37,264
43,MAMIII,Becky G; KAROL G,1.593.866,5,45,159
44,Woman,Doja Cat,1.587.822,5,43,366
45,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.575.295,2,42,362
46,La Bachata,Manuel Turizo,1.548.831,46,53,16
47,Desesperados,Rauw Alejandro; Chencho Corleone,1.540.383,8,49,206
48,Ferrari,James Hype; Miggy Dela Rosa,1.531.023,48,48,43
49,Sweater Weather,The Neighbourhood,1.526.777,29,46,675
50,Dandelions,Ruth B.,1.521.368,32,47,206
51,Another Love,Tom Odell,1.490.363,27,50,206
52,Die For You,The Weeknd,1.482.246,52,52,66
53,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.469.762,52,59,61
54,Watermelon Sugar,Harry Styles,1.464.909,4,54,206
55,Un Ratito,Bad Bunny,1.453.453,7,55,75
56,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.422.999,32,60,33
57,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.418.317,5,57,82
58,SNAP,Rosa Linn,1.412.324,58,58,9
59,Normal,Feid,1.364.788,27,66,12
60,Neverita,Bad Bunny,1.350.641,11,63,75
61,Pepas,Farruko,1.344.534,3,61,373
62,Arson,j-hope,1.342.843,15,51,5
63,Massive,Drake,1.313.468,15,62,33
64,Bad Habits,Ed Sheeran,1.311.569,3,64,390
65,traitor,Olivia Rodrigo,1.293.326,7,65,425
66,good 4 u,Olivia Rodrigo,1.276.950,1,68,432
67,Andrea,Bad Bunny; Buscabulla,1.271.356,21,71,75
68,Call Out My Name,The Weeknd,1.269.638,1,69,27
69,Ojos Marrones,Lasso,1.264.111,69,72,21
70,MORE,j-hope,1.251.922,9,56,19
71,Bones,Imagine Dragons,1.247.599,39,70,131
72,THATS WHAT I WANT,Lil Nas X,1.228.453,3,74,306
73,Save Your Tears,The Weeknd,1.222.302,2,75,206
74,505,Arctic Monkeys,1.207.544,49,73,192
75,Don’t Blame Me,Taylor Swift,1.200.220,68,76,63
76,Belly Dancer,Imanbek; BYOR,1.196.074,67,79,51
77,drivers license,Olivia Rodrigo,1.191.972,1,78,558
78,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.188.891,4,82,656
79,Easy On Me,Adele,1.181.591,1,80,279
80,deja vu,Olivia Rodrigo,1.180.068,3,77,206
81,Layla,DJ Robin; Schürze,1.173.525,35,67,8
82,Betty (Get Money),Yung Gravy,1.163.957,76,85,14
83,Un Coco,Bad Bunny,1.158.359,22,86,75
84,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.156.073,7,87,288
85,Happier Than Ever,Billie Eilish,1.154.000,6,81,355
86,Only Love Can Hurt Like This,Paloma Faith,1.144.043,83,83,45
87,Envolver,Anitta,1.137.458,1,94,137
88,Dos Mil 16,Bad Bunny,1.129.751,17,90,75
89,POP!,NAYEON,1.128.733,62,84,26
90,Me Fui de Vacaciones,Bad Bunny,1.113.946,12,91,75
91,Yo No Soy Celoso,Bad Bunny,1.108.710,10,97,75
92,My Universe,Coldplay; BTS,1.108.445,3,95,299
93,I Was Never There,The Weeknd; Gesaffelstein,1.107.590,8,93,24
94,Last Last,Burna Boy,1.104.408,82,92,12
95,In The Stars,Benson Boone,1.092.812,49,88,82
96,Kiss Me More (feat. SZA),Doja Cat; SZA,1.088.294,2,96,467
97,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.087.747,13,99,68
98,Starboy,The Weeknd; Daft Punk,1.082.671,1,101,52
99,Light Switch,Charlie Puth,1.079.430,11,100,181
100,abcdefu,GAYLE,1.065.001,1,105,248
101,Aguacero,Bad Bunny,1.058.497,18,107,75
102,The Motto,Tiësto; Ava Max,1.057.466,20,112,206
103,Without Me,Eminem,1.055.695,29,108,206
104,ULTRA SOLO,Polimá Westcoast; Pailita,1.054.507,41,110,86
105,lovely (with Khalid),Billie Eilish; Khalid,1.054.334,19,104,206
106,Wait a Minute!,WILLOW,1.053.444,25,98,123
107,Yet To Come,BTS,1.052.463,3,89,40
108,After Dark,Mr.Kitty,1.046.103,102,102,73
109,I Love You So,The Walters,1.040.049,18,103,282
110,Yellow,Coldplay,1.038.537,55,106,206
111,Stay With Me (with Justin Timberlake Halsey & Pharrell),Calvin Harris; Justin Timberlake; Halsey; Pharrell Williams,1.034.693,50,109,5
112,Yonaguni,Bad Bunny,1.029.001,3,114,411
113,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.026.089,3,118,453
114,The Hills,The Weeknd,1.025.533,24,117,24
115,Music For a Sushi Restaurant,Harry Styles,1.022.160,3,111,61
116,Everybody Wants To Rule The World,Tears For Fears,1.014.873,106,113,50
117,Every Breath You Take,The Police,1.010.004,102,120,53
118,Believer,Imagine Dragons,1.008.010,15,115,206
119,Numb,Marshmello; Khalid,1.005.000,93,129,40
120,LA INOCENTE,Mora; Feid,1.003.766,120,126,15
121,Pipoco,Ana Castela; Melody; Dj Chris No Beat,1.001.189,111,166,5
122,Night Changes,One Direction,997.809,102,121,52
123,Matilda,Harry Styles,988.797,5,119,61
124,Someone You Loved,Lewis Capaldi,987.295,4,122,206
125,No Role Modelz,J. Cole,983.680,69,123,177
126,Fuera del mercado,Danny Ocean,982.599,21,131,127
127,House of Memories,Panic! At The Disco,981.782,58,116,89
128,Sweet Child O' Mine,Guns N' Roses,976.891,94,124,20
129,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,975.138,19,128,54
130,Boyfriend,Dove Cameron,975.033,11,125,159
131,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,972.898,94,127,43
132,Callaita,Bad Bunny; Tainy,965.695,5,132,75
133,Otro Atardecer,Bad Bunny; The Marías,964.077,20,130,75
134,Blank Space,Taylor Swift,955.802,104,134,192
135,Sweetest Pie,Megan Thee Stallion; Dua Lipa,945.199,13,135,131
136,Payphone,Maroon 5; Wiz Khalifa,939.866,63,136,186
137,CACHORRINHAS,Luísa Sonza,935.395,137,—,1
138,Dark Red,Steve Lacy,934.206,58,133,11
139,LA CANCIÓN,J Balvin; Bad Bunny,934.082,16,156,19
140,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,933.114,89,139,86
141,Infinity,Jaymes Young,929.780,10,140,237
142,Don't Start Now,Dua Lipa,929.023,2,146,206
143,Bohemian Rhapsody - Remastered 2011,Queen,922.899,10,138,152
144,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,922.300,1,142,488
145,Need to Know,Doja Cat,920.137,6,150,404
146,Dynamite,BTS,918.501,1,141,206
147,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,914.274,19,154,9
148,The Real Slim Shady,Eminem,914.015,36,151,206
149,Hold My Hand,Lady Gaga,910.726,103,148,51
150,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,907.976,1,144,571
151,Smells Like Teen Spirit - Remastered,Nirvana,906.752,92,153,206
152,Riptide,Vance Joy,904.948,114,152,189
153,SUPERMODEL,Måneskin,898.674,84,147,68
154,Counting Stars,OneRepublic,898.669,101,145,206
155,Afraid To Feel,LF SYSTEM,893.802,120,137,7
156,Beggin',Måneskin,890.067,1,157,414
157,Pass The Dutchie,Musical Youth,885.359,81,143,48
158,MONTERO (Call Me By Your Name),Lil Nas X,884.907,1,159,481
159,Circles,Post Malone,884.075,1,162,58
160,Unstoppable,Sia,882.979,102,163,156
161,Apocalypse,Cigarettes After Sex,877.263,149,155,10
162,DÁKITI,Bad Bunny; Jhayco,876.871,1,167,628
163,Yo Voy (feat. Daddy Yankee),Zion & Lennox,875.717,52,164,150
164,Run BTS,BTS,874.381,6,149,40
165,Angel Baby,Troye Sivan,873.932,56,165,110
166,Sticky,Drake,871.347,9,161,33
167,Jordan,Ryan Castro,870.585,27,170,145
168,Pasoori,Shae Gill; Ali Sethi,869.368,89,168,39
169,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,864.792,8,182,117
170,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,864.116,96,196,19
171,2 Be Loved (Am I Ready),Lizzo,862.559,105,160,5
172,Calm Down,Rema,854.321,170,172,9
173,Un Verano Sin Ti,Bad Bunny,852.223,16,173,75
174,Mr. Brightside,The Killers,852.160,73,158,205
175,1 2 3 (feat. Jason Derulo & De La Ghetto),Sofía Reyes; Jason Derulo; De La Ghetto,850.039,31,185,4
176,Enséñame a Bailar,Bad Bunny,844.742,19,180,75
177,Heather,Conan Gray,844.004,11,171,4
178,Shape of You,Ed Sheeran,843.978,1,174,206
179,Locked out of Heaven,Bruno Mars,842.919,102,175,205
180,Do It To It,ACRAZE; Cherish,840.253,6,190,2
181,I Wanna Be Yours,Arctic Monkeys,839.355,175,177,3
