Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Heat Waves,Glass Animals,4.788.258,1,1,414
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.213.535,1,2,219
3,abcdefu,GAYLE,4.167.078,1,4,91
4,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.907.472,4,5,107
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.806.930,2,6,184
6,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.413.796,2,7,205
7,Easy On Me,Adele,3.266.106,1,8,122
8,Stay Alive (Prod. SUGA of BTS),Jung Kook,3.238.182,3,3,2
9,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,3.159.745,7,10,49
10,Desesperados,Rauw Alejandro; Chencho Corleone,3.054.291,10,12,49
11,Shivers,Ed Sheeran,2.919.170,4,11,156
12,Pepas,Farruko,2.649.003,3,15,216
13,THATS WHAT I WANT,Lil Nas X,2.635.417,3,13,149
14,Infinity,Jaymes Young,2.571.858,10,14,80
15,MAMIII,Becky G; KAROL G,2.434.428,15,31,2
16,Woman,Doja Cat,2.430.073,5,18,209
17,Bad Habits,Ed Sheeran,2.428.502,3,16,233
18,Do It To It,ACRAZE; Cherish,2.394.992,6,19,106
19,My Universe,Coldplay; BTS,2.361.405,3,17,142
20,The Joker And The Queen (feat. Taylor Swift),Ed Sheeran; Taylor Swift,2.306.083,9,9,2
21,pushin P (feat. Young Thug),Gunna; Future; Young Thug,2.289.200,12,20,37
22,Ghost,Justin Bieber,2.274.080,16,21,128
23,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,2.250.256,7,23,131
24,Where Are You Now,Lost Frequencies; Calum Scott,2.200.312,19,22,167
25,Yonaguni,Bad Bunny,2.135.155,3,27,254
26,Boyfriend,Dove Cameron,2.087.241,26,29,2
27,good 4 u,Olivia Rodrigo,2.080.992,1,24,275
28,The Motto,Tiësto; Ava Max,2.036.362,26,26,49
29,I Love You So,The Walters,2.003.065,18,25,125
30,Blinding Lights,The Weeknd,1.890.481,1,34,807
31,Brividi,Mahmood; BLANCO,1.871.738,5,30,11
32,Need to Know,Doja Cat,1.867.153,6,32,247
33,Kiss Me More (feat. SZA),Doja Cat; SZA,1.786.039,2,35,310
34,Light Switch,Charlie Puth,1.775.389,11,33,24
35,Toxic,BoyWithUke,1.764.876,19,36,119
36,Surface Pressure - From "Encanto"/Soundtrack Version,Jessica Darrow,1.764.273,23,39,48
37,Mon Amour - Remix,zzoilo; Aitana,1.722.171,32,38,167
38,Sweater Weather,The Neighbourhood,1.680.688,30,37,518
39,MONTERO (Call Me By Your Name),Lil Nas X,1.635.994,1,43,324
40,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.627.064,4,45,499
41,Oh My God,Adele,1.618.996,2,40,49
42,DÁKITI,Bad Bunny; Jhayco,1.587.945,1,52,471
43,traitor,Olivia Rodrigo,1.574.737,7,44,268
44,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.572.924,26,63,49
45,love nwantiti (ah ah ah),CKay,1.562.521,9,50,153
46,Sacrifice,The Weeknd,1.551.496,1,47,37
47,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.527.982,4,41,49
48,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.527.884,45,59,83
49,Softcore,The Neighbourhood,1.513.698,32,46,38
50,Beggin',Måneskin,1.498.077,1,55,257
51,City of Gods,Fivio Foreign; Kanye West; Alicia Keys,1.497.998,28,28,2
52,TO THE MOON,Jnr Choi; Sam Tompkins,1.495.225,52,53,18
53,Fingers Crossed,Lauren Spencer Smith,1.483.994,10,42,39
54,Tacones Rojos,Sebastian Yatra,1.482.341,42,61,88
55,Super Gremlin,Kodak Black,1.480.470,41,48,49
56,Ginseng Strip 2002,Yung Lean,1.456.539,38,49,18
57,Dandelions,Ruth B.,1.434.243,45,57,49
58,Happier Than Ever,Billie Eilish,1.418.681,6,56,198
59,MIDDLE OF THE NIGHT,Elley Duhé,1.414.983,54,64,42
60,Lost,Frank Ocean,1.411.925,36,58,31
61,she's all i wanna be,Tate McRae,1.397.972,28,54,9
62,Todo De Ti,Rauw Alejandro,1.382.672,2,68,268
63,drivers license,Olivia Rodrigo,1.372.421,1,62,401
64,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.355.697,3,66,296
65,Volví,Aventura; Bad Bunny,1.352.832,7,71,194
66,Malvada,Zé Felipe,1.350.756,66,103,4
67,Butter,BTS,1.329.647,2,51,46
68,Mal Feito - Ao Vivo,Hugo & Guilherme; Marília Mendonça,1.298.913,47,99,30
69,Without Me,Eminem,1.293.344,68,70,49
70,The Family Madrigal,Stephanie Beatriz; Olga Merediz; Encanto - Cast,1.286.424,57,81,41
71,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,1.276.190,59,67,26
72,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.273.618,7,69,100
73,Notion,The Rare Occasions,1.256.679,62,72,24
74,Watermelon Sugar,Harry Styles,1.249.186,4,73,49
75,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,1.237.339,19,78,45
76,Save Your Tears,The Weeknd,1.230.658,2,75,49
77,Cigarettes,Juice WRLD,1.217.348,17,65,10
78,Formula,Labrinth,1.204.147,62,74,28
79,MONEY,LISA,1.202.229,5,79,156
80,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.193.172,1,80,331
81,Vai Lá Em Casa Hoje,George Henrique & Rodrigo; Marília Mendonça,1.190.420,23,127,3
82,Cayó La Noche (feat. Cruz Cafuné Abhir Hathi Bejo EL IMA) [Remix],La Pantera; Quevedo; Juseph; Abhir Hathi; Bejo; Cruz Cafuné; EL IMA,1.186.770,82,82,18
83,Down Under (feat. Colin Hay),Luude; Colin Hay,1.179.412,66,76,30
84,Excuses,AP Dhillon; Gurinder Gill; Intense,1.178.898,52,95,33
85,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.177.263,37,87,157
86,Volando - Remix,Mora; Bad Bunny; Sech,1.168.383,19,89,49
87,Don't Start Now,Dua Lipa,1.161.448,2,86,49
88,Dynamite,BTS,1.157.471,1,83,49
89,212,Chefin; Mainstreet,1.156.411,72,97,25
90,Mujeriego,Ryan Castro,1.155.321,88,90,17
91,A Tu Merced,Bad Bunny,1.136.674,39,102,19
92,Believer,Imagine Dragons,1.133.958,15,98,49
93,The Real Slim Shady,Eminem,1.132.654,89,91,49
94,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.130.115,1,94,414
95,505,Arctic Monkeys,1.118.148,71,84,35
96,Dark Red,Steve Lacy,1.112.553,58,85,49
97,Bloqueado - Ao Vivo,Gusttavo Lima,1.106.376,51,165,2
98,Bussin,Nicki Minaj; Lil Baby,1.103.641,60,60,2
99,deja vu,Olivia Rodrigo,1.092.338,3,92,49
