Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,10.179.769,1,1,54
2,Late Night Talking,Harry Styles,6.422.002,2,2,4
3,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.139.375,2,3,18
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.037.578,3,4,18
5,Matilda,Harry Styles,5.033.630,5,5,4
6,Music For a Sushi Restaurant,Harry Styles,4.608.732,3,6,4
7,Moscow Mule,Bad Bunny,4.537.882,1,7,18
8,Little Freak,Harry Styles,4.377.806,6,8,4
9,Tití Me Preguntó,Bad Bunny,4.227.108,5,9,18
10,Daylight,Harry Styles,4.153.653,7,10,4
11,Grapejuice,Harry Styles,4.005.866,4,11,4
12,Satellite,Harry Styles,3.783.483,11,13,4
13,Party,Bad Bunny; Rauw Alejandro,3.659.839,6,12,18
14,Cinema,Harry Styles,3.647.242,8,14,4
15,Love Of My Life,Harry Styles,3.631.170,10,15,4
16,Daydreaming,Harry Styles,3.531.962,9,16,4
17,About Damn Time,Lizzo,3.523.447,7,17,26
18,First Class,Jack Harlow,3.507.154,1,18,46
19,Keep Driving,Harry Styles,3.465.367,12,19,4
20,Heat Waves,Glass Animals,3.295.877,1,20,514
21,PROVENZA,KAROL G,3.286.538,4,21,32
22,Boyfriends,Harry Styles,3.134.018,13,22,4
23,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.742.443,1,23,319
24,N95,Kendrick Lamar,2.736.360,1,25,11
25,Tarot,Bad Bunny; Jhayco,2.681.499,5,26,18
26,Después de la Playa,Bad Bunny,2.631.268,3,24,18
27,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.594.209,5,27,81
28,Efecto,Bad Bunny,2.444.271,15,30,18
29,MIDDLE OF THE NIGHT,Elley Duhé,2.432.741,9,28,142
30,Un Ratito,Bad Bunny,2.316.420,7,31,18
31,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.276.641,2,29,284
32,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.136.883,3,33,207
33,Ghost,Justin Bieber,2.072.605,10,36,228
34,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.066.934,2,35,305
35,MAMIII,Becky G; KAROL G,2.042.902,5,34,102
36,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,2.030.060,4,38,11
37,Una Noche en Medellín,Cris Mj,2.010.773,6,32,92
38,Yo No Soy Celoso,Bad Bunny,2.010.145,10,37,18
39,Woman,Doja Cat,1.944.324,5,39,309
40,Me Fui de Vacaciones,Bad Bunny,1.921.623,12,40,18
41,Neverita,Bad Bunny,1.917.605,11,41,18
42,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.879.376,21,45,11
43,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.876.969,5,44,25
44,Shivers,Ed Sheeran,1.827.729,4,42,256
