Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Heat Waves,Glass Animals,4.469.160,1,1,410
2,abcdefu,GAYLE,3.952.729,1,2,87
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.911.890,1,3,215
4,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.754.768,4,4,103
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.391.043,2,5,180
6,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.238.090,2,6,201
7,Easy On Me,Adele,3.192.046,1,7,118
8,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.948.838,7,9,45
9,Shivers,Ed Sheeran,2.697.527,4,10,152
10,Desesperados,Rauw Alejandro; Chencho Corleone,2.649.661,10,11,45
11,Brividi,Mahmood; BLANCO,2.629.725,5,8,7
12,Infinity,Jaymes Young,2.490.588,10,12,76
13,THATS WHAT I WANT,Lil Nas X,2.439.914,3,13,145
14,Woman,Doja Cat,2.298.814,5,14,205
15,pushin P (feat. Young Thug),Gunna; Future; Young Thug,2.250.364,12,15,33
16,Pepas,Farruko,2.231.449,3,16,212
17,Ghost,Justin Bieber,2.213.437,17,17,124
18,Bad Habits,Ed Sheeran,2.177.604,3,18,229
19,Do It To It,ACRAZE; Cherish,2.144.318,6,19,102
20,I Love You So,The Walters,2.124.745,18,20,121
21,My Universe,Coldplay; BTS,2.107.205,3,21,138
22,good 4 u,Olivia Rodrigo,2.004.320,1,22,271
23,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.976.124,7,25,127
24,Light Switch,Charlie Puth,1.947.717,11,23,20
25,Where Are You Now,Lost Frequencies; Calum Scott,1.937.954,19,24,163
26,Yonaguni,Bad Bunny,1.867.076,3,27,250
27,Cigarettes,Juice WRLD,1.793.715,17,26,6
28,The Motto,Tiësto; Ava Max,1.779.235,26,28,45
29,Kiss Me More (feat. SZA),Doja Cat; SZA,1.773.743,2,29,306
30,Need to Know,Doja Cat,1.759.857,6,30,243
31,Blinding Lights,The Weeknd,1.707.022,1,34,803
32,Surface Pressure - From "Encanto"/Soundtrack Version,Jessica Darrow,1.705.428,23,31,44
33,Toxic,BoyWithUke,1.691.679,19,33,115
34,Sweater Weather,The Neighbourhood,1.689.571,30,32,514
35,Fingers Crossed,Lauren Spencer Smith,1.653.319,10,35,35
36,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.640.818,4,37,45
37,Sacrifice,The Weeknd,1.631.601,1,36,33
38,traitor,Olivia Rodrigo,1.625.437,7,40,264
39,Softcore,The Neighbourhood,1.606.773,32,39,34
40,Mon Amour - Remix,zzoilo; Aitana,1.569.815,32,43,163
41,Oh My God,Adele,1.566.201,2,41,45
42,MONTERO (Call Me By Your Name),Lil Nas X,1.556.387,1,42,320
43,love nwantiti (ah ah ah),CKay,1.524.917,9,45,149
44,Super Gremlin,Kodak Black,1.512.906,44,47,45
45,Happier Than Ever,Billie Eilish,1.506.146,6,46,194
46,Ginseng Strip 2002,Yung Lean,1.504.990,38,44,14
47,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.478.925,4,49,495
48,Dandelions,Ruth B.,1.474.315,48,48,45
49,she's all i wanna be,Tate McRae,1.456.895,28,38,5
50,drivers license,Olivia Rodrigo,1.412.398,1,52,397
51,Beggin',Måneskin,1.411.708,1,50,253
52,Lost,Frank Ocean,1.380.503,36,51,27
53,TO THE MOON,Jnr Choi; Sam Tompkins,1.353.407,53,54,14
