Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,6.839.772,1,2,90
2,Glimpse of Us,Joji,6.690.240,1,1,19
3,Running Up That Hill (A Deal With God),Kate Bush,5.609.576,1,3,32
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.401.246,2,4,54
5,Tití Me Preguntó,Bad Bunny,4.600.172,4,5,54
6,Ojitos Lindos,Bad Bunny; Bomba Estéreo,4.386.379,2,6,54
7,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,3.797.163,3,7,5
8,Efecto,Bad Bunny,3.749.484,7,8,54
9,Moscow Mule,Bad Bunny,3.414.294,1,9,54
10,Heat Waves,Glass Animals,3.202.281,1,10,550
11,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,3.036.742,4,11,12
12,PROVENZA,KAROL G,3.015.001,4,12,68
13,Te Felicito,Shakira; Rauw Alejandro,2.736.746,12,14,58
14,About Damn Time,Lizzo,2.728.708,7,13,62
15,BREAK MY SOUL,Beyoncé,2.671.030,5,15,8
16,Party,Bad Bunny; Rauw Alejandro,2.551.601,6,16,54
17,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.497.751,1,17,355
18,Late Night Talking,Harry Styles,2.456.648,2,18,40
19,Tarot,Bad Bunny; Jhayco,2.452.674,5,19,54
20,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.339.515,5,21,117
21,First Class,Jack Harlow,2.323.880,1,20,82
22,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.311.863,6,22,26
23,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.145.957,2,23,320
24,I Ain't Worried,OneRepublic,2.063.649,24,25,24
25,MIDDLE OF THE NIGHT,Elley Duhé,2.033.691,9,24,178
26,Massive,Drake,1.968.382,15,27,12
27,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.951.715,1,28,33
28,Yet To Come,BTS,1.914.832,3,26,19
29,Ghost,Justin Bieber,1.891.059,10,30,264
30,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.882.065,30,32,26
31,Until I Found You,Stephen Sanchez,1.858.038,26,29,51
32,Después de la Playa,Bad Bunny,1.851.005,3,31,54
33,Woman,Doja Cat,1.807.857,5,33,345
34,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.775.748,3,34,243
35,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.773.982,5,35,61
36,MAMIII,Becky G; KAROL G,1.754.742,5,38,138
37,La Corriente,Bad Bunny; Tony Dize,1.737.421,12,39,54
38,Una Noche en Medellín,Cris Mj,1.735.119,6,36,128
39,Un Ratito,Bad Bunny,1.719.069,7,37,54
40,Shivers,Ed Sheeran,1.704.468,4,41,292
41,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.691.532,2,40,341
42,Where Are You Now,Lost Frequencies; Calum Scott,1.655.647,17,43,303
43,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.640.419,32,49,12
44,Desesperados,Rauw Alejandro; Chencho Corleone,1.621.091,8,47,185
45,Sunroof,Nicky Youre; dazy,1.614.357,45,45,52
46,Sweater Weather,The Neighbourhood,1.612.349,29,42,654
47,Blinding Lights,The Weeknd,1.596.691,1,46,943
48,Dandelions,Ruth B.,1.586.480,32,44,185
49,Another Love,Tom Odell,1.570.728,27,48,185
50,good 4 u,Olivia Rodrigo,1.501.710,1,50,411
51,Watermelon Sugar,Harry Styles,1.483.171,4,51,185
52,Andrea,Bad Bunny; Buscabulla,1.450.759,21,53,54
53,Neverita,Bad Bunny,1.441.300,11,52,54
54,Bad Habits,Ed Sheeran,1.416.746,3,56,369
55,Music For a Sushi Restaurant,Harry Styles,1.397.398,3,55,40
56,Pepas,Farruko,1.383.036,3,57,352
57,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.367.716,13,60,47
58,Sticky,Drake,1.364.314,9,58,12
59,Run BTS,BTS,1.352.066,6,54,19
60,Easy On Me,Adele,1.351.172,1,61,258
