Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,5.919.239,1,1,48
2,As It Was,Harry Styles,5.313.098,1,3,146
3,Pink Venom,BLACKPINK,5.279.927,1,2,5
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.826.221,2,4,110
5,Tití Me Preguntó,Bad Bunny,4.263.162,4,5,110
6,DESPECHÁ,ROSALÍA,4.100.168,5,6,27
7,Efecto,Bad Bunny,3.714.858,6,7,110
8,La Bachata,Manuel Turizo,3.649.634,8,8,51
9,Running Up That Hill (A Deal With God),Kate Bush,3.384.649,1,9,88
10,Glimpse of Us,Joji,3.229.172,1,11,75
11,Bad Habit,Steve Lacy,3.228.929,9,10,48
12,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.188.085,2,12,110
13,I Ain't Worried,OneRepublic,2.908.088,12,13,80
14,Moscow Mule,Bad Bunny,2.826.083,1,15,110
15,Heat Waves,Glass Animals,2.782.659,1,14,606
16,Super Freaky Girl,Nicki Minaj,2.654.153,13,18,12
17,PROVENZA,KAROL G,2.646.803,4,17,124
18,Under The Influence,Chris Brown,2.621.532,18,19,32
19,SNAP,Rosa Linn,2.560.189,19,20,44
20,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.545.593,3,16,61
21,Doja,Central Cee,2.331.011,14,21,33
22,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.192.034,1,22,411
23,After LIKE,IVE,2.134.229,23,49,2
24,Another Love,Tom Odell,2.125.359,24,25,241
25,Late Night Talking,Harry Styles,2.101.910,2,23,96
26,Tarot,Bad Bunny; Jhayco,2.077.076,5,26,110
27,Until I Found You,Stephen Sanchez,2.038.953,23,24,107
28,About Damn Time,Lizzo,2.037.970,7,28,118
29,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.016.999,2,29,376
30,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,1.939.077,7,27,19
31,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,1.916.468,6,31,82
32,Sunroof,Nicky Youre; dazy,1.911.562,27,30,108
33,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,1.860.588,4,35,68
34,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,1.856.850,5,33,173
35,Die For You,The Weeknd,1.854.354,34,34,101
36,Sweater Weather,The Neighbourhood,1.843.578,29,32,710
37,Party,Bad Bunny; Rauw Alejandro,1.841.098,6,40,110
38,Te Felicito,Shakira; Rauw Alejandro,1.836.320,12,38,114
39,Ferrari,James Hype; Miggy Dela Rosa,1.833.039,31,36,78
40,cómo dormiste?,Rels B,1.822.252,22,37,19
41,Caile,Luar La L,1.763.981,38,41,14
42,Neverita,Bad Bunny,1.721.756,11,62,110
43,BREAK MY SOUL,Beyoncé,1.701.260,5,42,64
44,La Corriente,Bad Bunny; Tony Dize,1.699.189,12,47,110
45,Blinding Lights,The Weeknd,1.698.172,1,43,999
46,Ghost,Justin Bieber,1.665.364,10,44,320
47,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.650.059,26,45,82
48,Bones,Imagine Dragons,1.623.801,39,46,166
49,MIDDLE OF THE NIGHT,Elley Duhé,1.597.004,9,48,234
50,Dynamite,BTS,1.555.972,1,39,241
51,Dandelions,Ruth B.,1.539.767,32,50,241
52,Una Noche en Medellín,Cris Mj,1.497.312,6,53,184
53,505,Arctic Monkeys,1.494.169,49,52,227
54,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.493.266,1,51,89
55,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled; Drake; Lil Baby,1.464.623,18,56,19
56,Shivers,Ed Sheeran,1.450.910,4,55,348
57,Yellow,Coldplay,1.440.552,55,63,241
58,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.435.044,3,54,299
59,Después de la Playa,Bad Bunny,1.430.299,3,58,110
60,First Class,Jack Harlow,1.415.177,1,57,138
61,Mary On A Cross,Ghost,1.405.256,59,59,10
62,Call Out My Name,The Weeknd,1.399.742,1,60,62
63,Watermelon Sugar,Harry Styles,1.391.052,4,61,241
64,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.385.918,50,67,96
65,MAMIII,Becky G; KAROL G,1.376.745,5,65,194
66,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.362.242,5,66,117
67,I Was Never There,The Weeknd; Gesaffelstein,1.352.150,8,64,59
68,Where Are You Now,Lost Frequencies; Calum Scott,1.346.838,17,68,359
69,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.335.515,2,69,397
70,LOKERA,Rauw Alejandro; Lyanno; Brray,1.334.831,63,73,12
71,Ojos Marrones,Lasso,1.311.366,67,76,56
72,Woman,Doja Cat,1.305.305,5,72,401
73,Starboy,The Weeknd; Daft Punk,1.302.586,1,77,87
74,Save Your Tears,The Weeknd,1.297.893,2,71,241
75,Un Ratito,Bad Bunny,1.294.661,7,78,110
76,Happier Than Ever,Billie Eilish,1.294.223,6,70,390
77,traitor,Olivia Rodrigo,1.289.257,7,75,460
78,Betty (Get Money),Yung Gravy,1.262.241,64,74,49
79,Bad Habits,Ed Sheeran,1.253.260,3,80,425
80,Desesperados,Rauw Alejandro; Chencho Corleone,1.249.073,8,82,241
81,Un Coco,Bad Bunny,1.243.668,22,83,110
82,I Wanna Be Yours,Arctic Monkeys,1.237.992,74,79,38
83,LA INOCENTE,Mora; Feid,1.232.504,83,86,50
84,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.204.418,39,84,76
85,Atlantis,Seafret,1.197.675,85,85,31
86,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.192.634,24,81,38
87,My Universe,Coldplay; BTS,1.182.417,3,91,334
88,Normal,Feid,1.176.285,27,92,47
89,Pepas,Farruko,1.174.095,3,88,408
