Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Heat Waves,Glass Animals,4.204.073,1,1,444
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.405.135,1,2,249
3,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.300.176,3,3,137
4,abcdefu,GAYLE,2.988.772,1,4,121
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.828.099,2,5,214
6,MAMIII,Becky G; KAROL G,2.703.647,5,6,32
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.644.504,2,7,235
8,Desesperados,Rauw Alejandro; Chencho Corleone,2.372.726,8,8,79
9,Easy On Me,Adele,2.368.470,1,9,152
10,Something In The Way - Remastered,Nirvana,2.315.178,10,16,9
11,Ghost,Justin Bieber,2.298.246,11,11,158
12,Shivers,Ed Sheeran,2.253.471,4,10,186
13,Sweetest Pie,Megan Thee Stallion; Dua Lipa,2.211.421,13,22,4
14,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.198.135,11,15,11
15,Boyfriend,Dove Cameron,2.178.612,11,13,32
16,MIDDLE OF THE NIGHT,Elley Duhé,2.170.521,14,14,72
17,Woman,Doja Cat,2.162.211,5,12,239
18,THATS WHAT I WANT,Lil Nas X,2.062.270,3,17,179
19,Infinity,Jaymes Young,2.035.458,10,18,110
20,Bad Habits,Ed Sheeran,1.887.434,3,20,263
21,Where Are You Now,Lost Frequencies; Calum Scott,1.876.268,19,24,197
22,I Love You So,The Walters,1.849.983,18,23,155
23,Pepas,Farruko,1.845.770,3,19,246
24,good 4 u,Olivia Rodrigo,1.797.369,1,25,305
25,The Motto,Tiësto; Ava Max,1.781.459,22,29,79
26,Una Noche en Medellín,Cris Mj,1.762.718,24,26,22
27,Envolver,Anitta,1.728.808,27,30,10
28,My Universe,Coldplay; BTS,1.707.463,3,32,172
29,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.694.451,7,27,161
30,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,1.657.463,7,21,79
31,Sweater Weather,The Neighbourhood,1.645.966,29,31,548
32,Do It To It,ACRAZE; Cherish,1.639.509,6,34,136
33,Blinding Lights,The Weeknd,1.615.163,1,33,837
34,Dandelions,Ruth B.,1.599.195,34,35,79
35,Yonaguni,Bad Bunny,1.592.997,3,28,284
36,Need to Know,Doja Cat,1.558.538,6,36,277
37,Another Love,Tom Odell,1.542.812,37,38,79
38,Kiss Me More (feat. SZA),Doja Cat; SZA,1.505.689,2,40,340
39,Bones,Imagine Dragons,1.505.671,39,99,4
40,Light Switch,Charlie Puth,1.502.344,11,41,54
41,traitor,Olivia Rodrigo,1.499.081,7,39,298
42,Starlight,Dave,1.483.547,42,50,11
43,Mount Everest,Labrinth,1.481.538,35,44,36
44,Hati-Hati di Jalan,Tulus,1.471.958,37,37,9
45,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.443.194,3,45,326
46,Softcore,The Neighbourhood,1.441.280,31,46,68
47,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.427.593,4,42,529
48,MONTERO (Call Me By Your Name),Lil Nas X,1.344.323,1,47,354
49,Without Me,Eminem,1.330.799,29,49,79
