Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,7.563.515,1,1,19
2,As It Was,Harry Styles,5.785.242,1,2,117
3,Running Up That Hill (A Deal With God),Kate Bush,5.155.550,1,4,59
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.898.923,2,3,81
5,Tití Me Preguntó,Bad Bunny,4.324.981,4,5,81
6,Glimpse of Us,Joji,4.186.082,1,6,46
7,Efecto,Bad Bunny,3.457.006,7,7,81
8,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.347.737,2,8,81
9,Bad Habit,Steve Lacy,2.947.105,9,11,19
10,Heat Waves,Glass Animals,2.929.377,1,10,577
11,Moscow Mule,Bad Bunny,2.903.734,1,9,81
12,I Ain't Worried,OneRepublic,2.601.677,12,14,51
13,PROVENZA,KAROL G,2.600.898,4,12,95
14,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.574.863,3,13,32
15,About Damn Time,Lizzo,2.355.873,7,15,89
16,Doja,Central Cee,2.330.389,16,19,4
17,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.271.090,1,16,382
18,Te Felicito,Shakira; Rauw Alejandro,2.175.040,12,17,85
19,Tarot,Bad Bunny; Jhayco,2.150.158,5,18,81
20,Late Night Talking,Harry Styles,2.131.221,2,22,67
21,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.102.951,4,24,39
22,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.033.631,2,21,347
23,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.021.805,5,23,144
24,Party,Bad Bunny; Rauw Alejandro,2.003.028,6,20,81
25,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,1.991.041,6,27,53
26,GIVENCHY,Duki,1.948.859,13,25,5
27,TV,Billie Eilish,1.913.060,16,26,5
28,Sunroof,Nicky Youre; dazy,1.841.174,27,29,79
29,First Class,Jack Harlow,1.792.479,1,30,109
30,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.791.740,26,32,53
31,MIDDLE OF THE NIGHT,Elley Duhé,1.749.120,9,35,205
32,La Bachata,Manuel Turizo,1.748.417,32,37,22
33,Ghost,Justin Bieber,1.745.366,10,31,291
34,Until I Found You,Stephen Sanchez,1.729.672,26,34,78
35,SNAP,Rosa Linn,1.722.750,35,42,15
36,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.722.402,24,28,9
37,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.695.222,1,33,60
38,Blinding Lights,The Weeknd,1.605.324,1,39,970
39,Die For You,The Weeknd,1.592.923,39,44,72
40,Una Noche en Medellín,Cris Mj,1.554.117,6,36,155
41,Sweater Weather,The Neighbourhood,1.538.696,29,48,681
42,La Corriente,Bad Bunny; Tony Dize,1.535.597,12,40,81
43,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.532.828,39,47,47
44,Shivers,Ed Sheeran,1.526.455,4,43,319
45,Ferrari,James Hype; Miggy Dela Rosa,1.518.696,45,50,49
46,Después de la Playa,Bad Bunny,1.515.277,3,38,81
47,Another Love,Tom Odell,1.512.274,27,53,212
48,Dandelions,Ruth B.,1.505.326,32,46,212
49,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.505.301,3,51,270
50,MAMIII,Becky G; KAROL G,1.490.982,5,41,165
51,Master Of Puppets,Metallica,1.483.471,12,55,25
52,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.481.806,2,54,368
53,Where Are You Now,Lost Frequencies; Calum Scott,1.478.876,17,49,330
