Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.589.974,1,1,53
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.404.328,1,2,181
3,Heat Waves,Glass Animals,4.068.582,3,3,376
4,Easy On Me,Adele,3.997.029,1,4,84
5,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.805.052,5,5,69
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.742.804,2,7,146
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.739.769,2,6,167
8,Shivers,Ed Sheeran,2.920.117,4,8,118
9,Do It To It,ACRAZE; Cherish,2.706.009,6,9,68
10,Pepas,Farruko,2.686.117,3,10,178
11,Bad Habits,Ed Sheeran,2.583.626,3,11,195
12,My Universe,Coldplay; BTS,2.441.812,3,12,104
13,Woman,Doja Cat,2.398.255,5,13,171
14,good 4 u,Olivia Rodrigo,2.278.808,1,14,237
15,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.276.531,15,16,11
16,Infinity,Jaymes Young,2.251.641,15,15,42
17,Kiss Me More (feat. SZA),Doja Cat; SZA,2.065.998,2,17,272
18,MONTERO (Call Me By Your Name),Lil Nas X,1.905.496,1,18,286
19,Need to Know,Doja Cat,1.893.654,6,19,209
20,Ghost,Justin Bieber,1.891.205,20,20,90
21,Blinding Lights,The Weeknd,1.841.756,1,21,769
22,love nwantiti (ah ah ah),CKay,1.813.258,9,22,115
23,Where Are You Now,Lost Frequencies; Calum Scott,1.812.501,19,24,129
24,Yonaguni,Bad Bunny,1.810.843,3,23,216
25,Beggin',Måneskin,1.767.963,1,25,219
26,THATS WHAT I WANT,Lil Nas X,1.722.049,3,27,111
27,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1.717.885,1,26,55
28,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.715.953,7,30,93
29,I Love You So,The Walters,1.699.084,28,28,87
30,MONEY,LISA,1.694.073,5,29,118
31,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.648.237,7,31,62
32,Happier Than Ever,Billie Eilish,1.638.520,6,32,160
33,Sweater Weather,The Neighbourhood,1.622.778,33,34,480
34,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.618.597,4,33,461
35,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.595.208,34,35,11
36,traitor,Olivia Rodrigo,1.587.505,7,36,230
37,The Motto,Tiësto; Ava Max,1.563.200,26,39,11
38,Toxic,BoyWithUke,1.551.033,19,38,81
39,drivers license,Olivia Rodrigo,1.548.026,1,37,363
40,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.527.350,4,41,11
41,Mon Amour - Remix,zzoilo; Aitana,1.518.184,36,40,129
42,Surface Pressure,Jessica Darrow,1.458.738,42,49,10
43,I Hate U,SZA,1.442.633,12,43,34
44,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.440.654,3,44,258
45,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,1.438.498,19,42,7
46,Todo De Ti,Rauw Alejandro,1.429.723,2,45,230
47,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,1.404.605,6,46,62
48,Oh My God,Adele,1.404.561,2,47,11
49,I AM WOMAN,Emmy Meli,1.364.457,45,48,11
50,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.348.014,13,50,113
51,Volví,Aventura; Bad Bunny,1.338.100,7,51,156
52,It'll Be Okay,Shawn Mendes,1.315.337,47,52,11
53,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.296.069,51,53,45
54,Fingers Crossed,Lauren Spencer Smith,1.267.917,54,—,1
55,Desesperados,Rauw Alejandro; Chencho Corleone,1.264.583,55,62,11
56,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.256.858,1,56,293
57,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.254.640,23,54,11
58,DÁKITI,Bad Bunny; Jhayco,1.248.566,1,55,433
59,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.220.431,1,58,376
60,Tacones Rojos,Sebastian Yatra,1.209.746,57,61,50
61,Life Goes On,Oliver Tree,1.201.234,14,59,11
62,Watermelon Sugar,Harry Styles,1.194.780,4,60,11
63,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.189.480,37,63,119
64,Super Gremlin,Kodak Black,1.179.895,57,57,11
65,Save Your Tears,The Weeknd,1.164.625,2,65,11
66,Dark Red,Steve Lacy,1.155.899,58,64,11
67,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,1.149.635,29,66,11
68,Dandelions,Ruth B.,1.134.490,68,69,11
69,deja vu,Olivia Rodrigo,1.133.057,3,67,11
70,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,1.132.088,18,70,11
71,Butter,BTS,1.124.286,2,68,8
72,Dynamite,BTS,1.105.820,1,71,11
73,Someone You Loved,Lewis Capaldi,1.103.270,4,72,11
74,You Right,Doja Cat; The Weeknd,1.102.808,14,73,11
75,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.080.680,4,74,11
76,Don't Start Now,Dua Lipa,1.074.588,2,75,11
77,Volando - Remix,Mora; Bad Bunny; Sech,1.060.890,19,78,11
78,Believer,Imagine Dragons,1.053.441,15,76,11
79,Don't Be Shy,Tiësto; KAROL G,1.052.488,37,77,11
80,LA FAMA,ROSALÍA; The Weeknd,1.033.285,30,79,11
81,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,1.023.011,11,81,11
82,Salimo de Noche,Tiago PZK; Trueno,1.021.823,60,82,11
83,lovely (with Khalid),Billie Eilish; Khalid,996.258,19,80,11
84,DANCE CRIP,Trueno,992.046,70,84,45
85,Mood (feat. iann dior),24kGoldn; iann dior,980.884,1,83,11
86,Peru,Fireboy DML; Ed Sheeran,968.414,68,85,11
87,Another Love,Tom Odell,966.645,71,86,11
88,ELEVEN,IVE,960.921,88,88,11
89,Acapulco,Jason Derulo,960.215,82,89,10
90,TO THE MOON,Jnr Choi; Sam Tompkins,952.526,90,96,4
91,Freaks,Surf Curse,950.708,50,87,11
92,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,947.505,12,91,11
93,Without Me,Eminem,946.058,90,90,11
94,Sobrio,Maluma,924.666,36,95,11
95,Rolling in the Deep,Adele,922.104,28,94,11
96,Get Into It (Yuh),Doja Cat,916.377,35,93,11
97,happier,Olivia Rodrigo,913.165,12,92,11
98,Daddy Issues,The Neighbourhood,911.006,91,97,5
99,Heather,Conan Gray,899.949,11,99,5
100,Yellow,Coldplay,898.428,92,100,11
101,I WANNA BE YOUR SLAVE,Måneskin,892.620,8,103,11
102,Praise God,Kanye West,891.374,7,101,11
103,The Business,Tiësto,890.987,8,102,11
104,Love Grows (Where My Rosemary Goes),Edison Lighthouse,890.682,104,116,4
105,Circles,Post Malone,889.756,1,106,11
106,Before You Go,Lewis Capaldi,889.310,17,104,5
107,Perfect,Ed Sheeran,885.514,3,105,11
108,Qué Más Pues?,J Balvin; Maria Becerra,883.055,9,112,11
109,Locked out of Heaven,Bruno Mars,882.555,109,114,10
110,Sky,Playboi Carti,882.482,88,109,11
111,Cúrame,Rauw Alejandro,879.736,34,117,11
112,MIDDLE OF THE NIGHT,Elley Duhé,877.965,107,107,4
113,positions,Ariana Grande,872.003,1,113,11
114,When I’m Gone (with Katy Perry),Alesso; Katy Perry,866.709,98,98,4
115,2055,Sleepy Hallow,866.415,30,110,11
116,Pope Is a Rockstar,SALES,864.235,76,108,11
117,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,859.328,40,118,10
118,Vai Lá Em Casa Hoje,George Henrique & Rodrigo; Marília Mendonça,856.440,23,111,48
119,The Real Slim Shady,Eminem,855.920,119,123,11
120,The Feels,TWICE,855.564,52,115,11
121,Dance Monkey,Tones And I,854.650,1,119,11
122,Ley Seca,Jhayco; Anuel AA,852.809,42,124,11
123,No Role Modelz,J. Cole,842.448,106,131,5
124,Astronaut In The Ocean,Masked Wolf,842.041,2,122,11
125,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,841.560,4,121,11
126,favorite crime,Olivia Rodrigo,839.861,11,127,4
127,RAPSTAR,Polo G,839.742,3,120,5
128,Thunder,Gabry Ponte; LUM!X; Prezioso,835.924,77,132,10
129,No Lie,Sean Paul; Dua Lipa,833.997,72,125,11
130,Dos Oruguitas,Sebastian Yatra,833.449,130,153,3
131,The Nights,Avicii,828.981,24,126,11
132,AM Remix,Nio Garcia; J Balvin; Bad Bunny,828.826,11,138,11
133,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,828.689,11,130,10
134,Counting Stars,OneRepublic,828.647,129,129,11
135,Shape of You,Ed Sheeran,825.880,1,135,11
136,Lucid Dreams,Juice WRLD,825.665,2,134,5
137,Fair Trade (with Travis Scott),Drake; Travis Scott,825.662,3,133,5
138,Take My Breath - Single Version,The Weeknd,824.271,7,142,10
139,Take Me To Church,Hozier,823.330,91,137,4
140,The Family Madrigal,Stephanie Beatriz; Olga Merediz; Encanto - Cast,821.677,140,160,3
141,Smells Like Teen Spirit - Remastered,Nirvana,817.027,92,143,11
142,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,815.171,22,140,5
143,Why'd You Only Call Me When You're High?,Arctic Monkeys,814.279,100,139,4
144,Talking to the Moon,Bruno Mars,811.914,42,147,4
145,Mr. Brightside,The Killers,807.068,73,141,10
146,Bored,Billie Eilish,807.029,46,136,4
147,you broke me first,Tate McRae,806.982,12,144,4
148,Shallow,Lady Gaga; Bradley Cooper,801.210,2,145,10
149,Heartbreak Anniversary,Giveon,800.598,8,146,4
150,505,Arctic Monkeys,798.773,150,157,4
151,What Else Can I Do?,Diane Guerrero; Stephanie Beatriz,797.909,151,173,2
152,Arcade,Duncan Laurence,793.445,14,149,4
153,All of Me,John Legend,791.870,76,152,4
154,Girl Of My Dreams (with SUGA of BTS),Juice WRLD; SUGA; BTS,791.841,11,128,4
155,Streets,Doja Cat,791.218,7,155,4
156,Esqueça-Me Se For Capaz,Marília Mendonça; Maiara & Maraisa,789.868,32,150,61
157,Say You Won't Let Go,James Arthur,786.185,7,161,4
