Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,9.456.043,1,1,19
2,First Class,Jack Harlow,5.113.837,1,2,11
3,Heat Waves,Glass Animals,3.956.511,1,3,479
4,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.131.056,1,4,284
5,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.841.206,3,5,172
6,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.658.851,6,8,46
7,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.615.083,2,6,249
8,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.549.615,2,9,270
9,Envolver,Anitta,2.479.875,1,7,45
10,Una Noche en Medellín,Cris Mj,2.442.540,10,10,57
11,Ghost,Justin Bieber,2.330.239,10,12,193
12,abcdefu,GAYLE,2.325.809,1,11,156
13,MIDDLE OF THE NIGHT,Elley Duhé,2.289.566,11,13,107
14,MAMIII,Becky G; KAROL G,2.192.005,5,15,67
15,Woman,Doja Cat,2.158.861,5,16,274
16,Shivers,Ed Sheeran,2.135.088,4,17,221
17,Desesperados,Rauw Alejandro; Chencho Corleone,2.123.614,8,14,114
18,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,2.021.444,8,18,25
19,Easy On Me,Adele,2.014.680,1,19,187
20,good 4 u,Olivia Rodrigo,1.977.259,1,20,340
21,Fuera del mercado,Danny Ocean,1.972.854,21,23,35
22,THATS WHAT I WANT,Lil Nas X,1.933.037,3,21,214
23,Where Are You Now,Lost Frequencies; Calum Scott,1.864.437,17,24,232
24,Bad Habits,Ed Sheeran,1.812.859,3,25,298
25,Plan A,Paulo Londra,1.809.860,2,26,27
26,Pepas,Farruko,1.779.018,3,22,281
27,The Motto,Tiësto; Ava Max,1.779.009,20,27,114
28,My Universe,Coldplay; BTS,1.711.174,3,30,207
29,Boyfriend,Dove Cameron,1.701.205,11,29,67
30,Light Switch,Charlie Puth,1.682.521,11,31,89
31,Blinding Lights,The Weeknd,1.674.973,1,28,872
32,Another Love,Tom Odell,1.660.009,27,33,114
33,Watermelon Sugar,Harry Styles,1.653.308,4,32,114
34,Sweater Weather,The Neighbourhood,1.601.963,29,34,583
35,traitor,Olivia Rodrigo,1.599.982,7,35,333
36,Dandelions,Ruth B.,1.582.113,32,36,114
37,Infinity,Jaymes Young,1.564.717,10,37,145
38,Wait a Minute!,WILLOW,1.562.108,38,42,31
39,Kiss Me More (feat. SZA),Doja Cat; SZA,1.508.725,2,40,375
40,Jordan,Ryan Castro,1.506.370,38,38,53
41,I Love You So,The Walters,1.487.199,18,39,190
42,When You're Gone,Shawn Mendes,1.481.846,10,44,19
43,Need to Know,Doja Cat,1.467.936,6,46,312
44,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.464.769,7,41,196
45,drivers license,Olivia Rodrigo,1.440.372,1,45,466
46,Happier Than Ever,Billie Eilish,1.393.441,6,49,263
47,Yonaguni,Bad Bunny,1.387.129,3,43,319
48,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.359.807,4,47,564
49,Save Your Tears,The Weeknd,1.345.838,2,50,114
50,In My Head,Lil Tjay,1.313.402,20,48,18
51,LOVE DIVE,IVE,1.277.421,47,51,14
52,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.273.334,3,53,361
53,505,Arctic Monkeys,1.266.785,49,52,100
54,deja vu,Olivia Rodrigo,1.257.097,3,54,114
55,Bones,Imagine Dragons,1.227.447,39,61,39
56,Yellow,Coldplay,1.205.760,55,60,114
57,Pantysito,Alejo; Feid; ROBI,1.205.160,50,56,32
58,Do It To It,ACRAZE; Cherish,1.190.260,6,55,171
59,MONTERO (Call Me By Your Name),Lil Nas X,1.177.576,1,58,389
60,Angel Baby,Troye Sivan,1.175.870,59,59,18
61,Yo Voy (feat. Daddy Yankee),Zion & Lennox,1.158.176,52,57,58
62,Cool for the Summer,Demi Lovato,1.142.563,38,69,31
63,Without Me,Eminem,1.135.183,29,66,114
64,Softcore,The Neighbourhood,1.132.317,31,67,103
65,Payphone,Maroon 5; Wiz Khalifa,1.130.370,63,63,94
66,Demasiadas Mujeres,C. Tangana,1.120.934,66,70,36
67,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.102.035,1,68,396
68,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.089.256,43,65,148
69,she's all i wanna be,Tate McRae,1.087.467,28,79,74
70,DÁKITI,Bad Bunny; Jhayco,1.082.244,1,62,536
71,Starlight,Dave,1.061.321,42,74,46
72,lovely (with Khalid),Billie Eilish; Khalid,1.057.344,19,80,114
73,Si Quieren Frontear,Duki; De La Ghetto; Quevedo,1.055.005,73,83,18
74,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,1.053.335,7,64,114
75,Butter,BTS,1.053.187,2,72,111
76,Believer,Imagine Dragons,1.049.902,15,76,114
77,Tacones Rojos,Sebastian Yatra,1.048.382,38,71,153
78,Dynamite,BTS,1.046.992,1,73,114
79,Beggin',Måneskin,1.030.131,1,78,322
80,Toxic,BoyWithUke,1.027.861,19,75,184
81,Dark Red,Steve Lacy,1.026.303,58,92,114
82,Mon Amour - Remix,zzoilo; Aitana,1.022.145,30,82,232
83,Tom's Diner,AnnenMayKantereit; Giant Rooks,1.013.954,57,88,36
84,Flowers,Lauren Spencer Smith,1.013.199,52,94,5
85,love nwantiti (ah ah ah),CKay,1.010.448,9,77,218
86,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.008.002,4,97,114
87,The Real Slim Shady,Eminem,1.003.989,36,85,114
88,Don't Start Now,Dua Lipa,999.499,2,91,114
89,Cayó La Noche (feat. Cruz Cafuné Abhir Hathi Bejo EL IMA) [Remix],La Pantera; Quevedo; Juseph; Abhir Hathi; Bejo; Cruz Cafuné; EL IMA,988.501,51,81,83
90,No Role Modelz,J. Cole,984.787,82,99,85
91,A Tu Merced,Bad Bunny,982.296,39,86,84
92,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,980.068,1,89,479
93,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,979.807,4,93,21
94,One Right Now (with The Weeknd),Post Malone; The Weeknd,979.123,7,101,165
95,Adore You,Harry Styles,967.202,3,103,19
96,Lost,Frank Ocean,962.817,36,100,96
97,Todo De Ti,Rauw Alejandro,962.668,2,87,333
98,Something In The Way - Remastered,Nirvana,960.418,10,110,44
99,Someone You Loved,Lewis Capaldi,959.351,4,105,114
100,Sweetest Pie,Megan Thee Stallion; Dua Lipa,945.578,13,108,39
101,LA CANCIÓN,J Balvin; Bad Bunny,939.999,16,98,84
102,Don't Think Jesus,Morgan Wallen,930.079,39,96,4
103,Smells Like Teen Spirit - Remastered,Nirvana,925.016,92,104,114
104,Vampiro,Matuê; WIU; Teto,922.964,63,118,15
105,Nail Tech,Jack Harlow,922.686,31,126,60
106,Unstoppable,Sia,921.732,102,111,64
107,Numb Little Bug,Em Beihold,919.148,62,125,78
108,Chale,Eden Muñoz,915.495,59,84,47
109,Counting Stars,OneRepublic,913.692,102,106,114
110,Oh My God,Adele,913.279,2,116,114
111,Locked out of Heaven,Bruno Mars,913.048,106,107,113
112,Falling,Harry Styles,910.509,18,128,19
113,Notion,The Rare Occasions,904.779,61,114,89
114,Revenge,XXXTENTACION,904.528,24,109,44
115,You Right,Doja Cat; The Weeknd,902.079,14,127,114
116,happier,Olivia Rodrigo,900.846,12,115,24
117,Lose Yourself - From "8 Mile" Soundtrack,Eminem,896.404,27,137,70
118,Chance,Paulo Londra,894.920,24,120,12
119,Fingers Crossed,Lauren Spencer Smith,882.819,10,141,104
120,Blank Space,Taylor Swift,877.303,120,121,100
121,favorite crime,Olivia Rodrigo,874.909,11,142,23
122,The Nights,Avicii,874.532,24,119,114
123,Bohemian Rhapsody - Remastered 2011,Queen,872.149,10,95,60
124,Shape of You,Ed Sheeran,872.104,1,112,114
125,Freaks,Surf Curse,866.018,50,122,114
126,Riptide,Vance Joy,865.553,114,117,97
127,Daddy Issues,The Neighbourhood,862.368,91,133,108
128,Heather,Conan Gray,862.224,11,138,23
129,RUMBATÓN,Daddy Yankee,861.155,35,124,25
130,jealousy jealousy,Olivia Rodrigo,860.506,14,132,16
131,Golden,Harry Styles,858.877,21,139,18
132,La Santa,Bad Bunny; Daddy Yankee,851.576,10,113,69
133,Still D.R.E.,Dr. Dre; Snoop Dogg,850.034,12,123,67
134,Mount Everest,Labrinth,846.324,35,147,71
135,MONEY,LISA,846.144,5,130,221
136,Volví,Aventura; Bad Bunny,840.945,7,129,259
137,LA FAMA,ROSALÍA; The Weeknd,837.282,30,143,32
138,Something Just Like This,The Chainsmokers; Coldplay,832.894,2,149,24
139,Mr. Brightside,The Killers,830.751,73,136,113
140,Perfect,Ed Sheeran,830.028,3,135,114
141,Take Me To Church,Hozier,827.539,91,153,72
142,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,826.428,29,148,114
143,Me Arrepentí,Ak4:20; Pailita; Cris Mj,823.182,53,167,19
