Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.163.560,1,1,178
2,abcdefu,GAYLE,4.114.737,1,2,50
3,Heat Waves,Glass Animals,3.654.006,3,4,373
4,Easy On Me,Adele,3.572.257,1,7,81
5,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.417.770,2,6,164
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.404.153,2,3,143
7,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.321.827,6,8,66
8,Pepas,Farruko,2.622.011,3,5,175
9,Shivers,Ed Sheeran,2.596.179,4,11,115
10,Do It To It,ACRAZE; Cherish,2.464.801,6,9,65
11,Bad Habits,Ed Sheeran,2.412.387,3,10,192
12,Woman,Doja Cat,2.186.077,5,13,168
13,My Universe,Coldplay; BTS,2.134.362,3,16,101
14,good 4 u,Olivia Rodrigo,2.093.470,1,12,234
15,Infinity,Jaymes Young,1.956.974,15,21,39
16,Kiss Me More (feat. SZA),Doja Cat; SZA,1.886.501,2,14,269
17,MONTERO (Call Me By Your Name),Lil Nas X,1.755.365,1,18,283
18,love nwantiti (ah ah ah),CKay,1.706.979,9,22,112
19,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,1.706.335,19,31,8
20,Blinding Lights,The Weeknd,1.691.044,1,15,766
21,Need to Know,Doja Cat,1.682.605,6,25,206
22,Ghost,Justin Bieber,1.648.862,22,29,87
23,Yonaguni,Bad Bunny,1.627.452,3,17,213
24,Beggin',Måneskin,1.626.913,1,24,216
25,MONEY,LISA,1.563.645,5,30,115
26,Where Are You Now,Lost Frequencies; Calum Scott,1.549.706,19,34,126
27,THATS WHAT I WANT,Lil Nas X,1.541.375,3,35,108
28,I Love You So,The Walters,1.528.062,28,47,84
29,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1.516.651,1,43,52
30,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.494.961,4,20,458
31,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.478.321,7,26,90
32,Happier Than Ever,Billie Eilish,1.448.323,6,52,157
33,Sweater Weather,The Neighbourhood,1.425.895,33,55,477
34,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.424.005,7,44,59
35,Toxic,BoyWithUke,1.417.679,19,50,78
36,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,1.410.297,19,36,4
37,drivers license,Olivia Rodrigo,1.365.260,1,58,360
38,traitor,Olivia Rodrigo,1.348.464,7,60,227
39,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.329.785,38,38,8
40,Todo De Ti,Rauw Alejandro,1.319.411,2,27,227
41,The Motto,Tiësto; Ava Max,1.292.990,26,54,8
42,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,1.290.441,6,45,59
43,Mon Amour - Remix,zzoilo; Aitana,1.286.934,36,39,126
44,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.267.063,3,37,255
45,I Hate U,SZA,1.243.891,12,65,31
46,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.232.723,13,53,110
47,Oh My God,Adele,1.188.737,2,77,8
48,DÁKITI,Bad Bunny; Jhayco,1.177.156,1,33,430
49,Volví,Aventura; Bad Bunny,1.158.920,7,48,153
