Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Running Up That Hill (A Deal With God),Kate Bush,8.525.102,1,1,11
2,As It Was,Harry Styles,7.978.051,1,2,69
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.600.667,2,3,33
4,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.339.061,2,4,33
5,Tití Me Preguntó,Bad Bunny,4.565.058,4,5,33
6,Moscow Mule,Bad Bunny,3.874.344,1,6,33
7,Efecto,Bad Bunny,3.727.931,7,7,33
8,Late Night Talking,Harry Styles,3.549.379,2,8,19
9,PROVENZA,KAROL G,3.539.386,4,9,47
10,About Damn Time,Lizzo,3.385.116,7,12,41
11,Party,Bad Bunny; Rauw Alejandro,3.372.203,6,11,33
12,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,3.341.217,6,10,5
13,Heat Waves,Glass Animals,3.289.115,1,13,529
14,Te Felicito,Shakira; Rauw Alejandro,3.159.084,14,14,37
15,First Class,Jack Harlow,3.116.462,1,15,61
16,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.738.779,1,16,334
17,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.722.221,5,17,96
18,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,2.589.702,13,18,26
19,Tarot,Bad Bunny; Jhayco,2.525.184,5,19,33
20,MIDDLE OF THE NIGHT,Elley Duhé,2.381.632,9,20,157
21,Después de la Playa,Bad Bunny,2.367.852,3,21,33
22,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.339.662,2,22,299
23,Ghost,Justin Bieber,2.197.502,10,23,243
24,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.119.485,3,25,222
25,Un Ratito,Bad Bunny,2.114.394,7,27,33
26,Matilda,Harry Styles,2.073.112,5,24,19
27,Until I Found You,Stephen Sanchez,2.070.442,26,26,30
28,MAMIII,Becky G; KAROL G,2.045.279,5,29,117
29,Music For a Sushi Restaurant,Harry Styles,2.017.078,3,28,19
30,Una Noche en Medellín,Cris Mj,2.001.948,6,30,107
31,Woman,Doja Cat,1.994.934,5,31,324
32,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.963.955,2,32,320
33,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.886.230,5,34,40
34,Daylight,Harry Styles,1.882.858,7,33,19
35,Shivers,Ed Sheeran,1.869.435,4,35,271
36,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.834.876,1,36,12
37,Where Are You Now,Lost Frequencies; Calum Scott,1.788.329,17,38,282
38,Desesperados,Rauw Alejandro; Chencho Corleone,1.784.647,8,39,164
39,Yo No Soy Celoso,Bad Bunny,1.777.048,10,37,33
40,Envolver,Anitta,1.765.568,1,40,95
41,ULTRA SOLO,Polimá Westcoast; Pailita,1.758.829,41,42,44
42,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,1.742.633,19,44,12
43,True Love,Kanye West; XXXTENTACION,1.739.732,14,41,12
44,Neverita,Bad Bunny,1.736.497,11,43,33
45,La Corriente,Bad Bunny; Tony Dize,1.698.223,12,46,33
46,Sweater Weather,The Neighbourhood,1.666.879,29,47,633
