Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,8.948.231,1,1,59
2,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.786.280,2,2,23
3,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.579.468,2,3,23
4,Tití Me Preguntó,Bad Bunny,4.680.116,4,5,23
5,Late Night Talking,Harry Styles,4.446.628,2,4,9
6,Moscow Mule,Bad Bunny,4.299.460,1,6,23
7,Party,Bad Bunny; Rauw Alejandro,3.832.973,6,7,23
8,PROVENZA,KAROL G,3.702.923,4,9,37
9,About Damn Time,Lizzo,3.661.006,7,8,31
10,First Class,Jack Harlow,3.471.329,1,10,51
11,Heat Waves,Glass Animals,3.434.073,1,11,519
12,Efecto,Bad Bunny,3.040.929,12,15,23
13,Matilda,Harry Styles,2.930.659,5,12,9
14,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.854.616,1,18,324
15,Music For a Sushi Restaurant,Harry Styles,2.785.533,3,13,9
16,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.753.898,5,20,86
17,Después de la Playa,Bad Bunny,2.751.057,3,21,23
18,Daylight,Harry Styles,2.662.906,7,16,9
19,Tarot,Bad Bunny; Jhayco,2.629.593,5,22,23
20,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.559.435,2,24,289
21,Little Freak,Harry Styles,2.497.634,6,17,9
22,MIDDLE OF THE NIGHT,Elley Duhé,2.335.507,9,26,147
23,Un Ratito,Bad Bunny,2.297.184,7,27,23
24,Una Noche en Medellín,Cris Mj,2.294.016,6,34,97
25,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,2.281.318,19,19,2
26,True Love,Kanye West; XXXTENTACION,2.249.982,14,14,2
27,MAMIII,Becky G; KAROL G,2.248.041,5,35,107
28,Grapejuice,Harry Styles,2.230.267,4,23,9
29,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.181.996,3,33,212
30,Satellite,Harry Styles,2.142.627,11,25,9
31,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.109.377,2,37,310
32,Ghost,Justin Bieber,2.097.229,10,36,233
33,Cinema,Harry Styles,2.017.831,8,29,9
34,Woman,Doja Cat,2.016.430,5,39,314
35,Love Of My Life,Harry Styles,2.005.679,10,28,9
36,N95,Kendrick Lamar,2.004.118,1,30,16
37,Desesperados,Rauw Alejandro; Chencho Corleone,1.988.778,8,41,154
38,Yo No Soy Celoso,Bad Bunny,1.980.283,10,38,23
39,Shivers,Ed Sheeran,1.977.469,4,40,261
40,Daydreaming,Harry Styles,1.947.512,9,31,9
41,Envolver,Anitta,1.925.418,1,47,85
42,Keep Driving,Harry Styles,1.910.021,12,32,9
43,Neverita,Bad Bunny,1.846.492,11,42,23
44,Where Are You Now,Lost Frequencies; Calum Scott,1.845.847,17,46,272
45,Me Fui de Vacaciones,Bad Bunny,1.815.135,12,44,23
