Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,5.448.712,1,1,160
2,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,5.331.495,1,2,62
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.488.420,2,3,124
4,Tití Me Preguntó,Bad Bunny,4.142.680,4,4,124
5,La Bachata,Manuel Turizo,4.025.934,5,6,65
6,Pink Venom,BLACKPINK,3.958.862,1,5,19
7,I'm Good (Blue),David Guetta; Bebe Rexha,3.928.603,7,8,12
8,DESPECHÁ,ROSALÍA,3.839.156,5,7,41
9,I Ain't Worried,OneRepublic,3.621.040,9,9,94
10,Efecto,Bad Bunny,3.414.203,6,10,124
11,Under The Influence,Chris Brown,3.244.151,11,11,46
12,Glimpse of Us,Joji,3.113.764,1,12,89
13,Bad Habit,Steve Lacy,3.103.281,9,13,62
14,Running Up That Hill (A Deal With God),Kate Bush,2.982.705,1,14,102
15,Ojitos Lindos,Bad Bunny; Bomba Estéreo,2.956.280,2,15,124
16,Super Freaky Girl,Nicki Minaj,2.864.736,13,16,26
17,SNAP,Rosa Linn,2.699.686,17,17,58
18,Moscow Mule,Bad Bunny,2.640.775,1,19,124
19,Heat Waves,Glass Animals,2.625.672,1,18,620
20,PROVENZA,KAROL G,2.382.839,4,20,138
21,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.353.485,1,21,425
22,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.352.248,3,23,75
23,Another Love,Tom Odell,2.348.424,21,22,255
24,Until I Found You,Stephen Sanchez,2.318.160,22,24,121
25,Late Night Talking,Harry Styles,2.288.651,2,26,110
26,Doja,Central Cee,2.213.978,14,25,47
27,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.142.721,6,27,96
28,Neverita,Bad Bunny,2.126.267,11,28,124
29,About Damn Time,Lizzo,2.034.079,7,29,132
30,Sunroof,Nicky Youre; dazy,2.004.512,27,30,122
31,Die For You,The Weeknd,1.973.211,31,32,115
32,Caile,Luar La L,1.941.524,31,31,28
33,Hold Me Closer,Elton John; Britney Spears,1.917.030,14,37,12
34,Mary On A Cross,Ghost,1.906.703,34,34,24
35,Ghost,Justin Bieber,1.905.104,10,33,334
36,Sweater Weather,The Neighbourhood,1.903.442,29,35,724
37,Bones,Imagine Dragons,1.888.039,36,36,180
38,GATÚBELA,KAROL G; Maldy,1.887.542,31,40,12
39,Tarot,Bad Bunny; Jhayco,1.876.905,5,39,124
40,Ferrari,James Hype; Miggy Dela Rosa,1.853.942,30,38,92
41,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,1.824.553,2,41,390
42,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,1.758.233,4,45,82
43,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.727.615,26,43,96
44,Te Felicito,Shakira; Rauw Alejandro,1.722.979,12,42,128
45,Party,Bad Bunny; Rauw Alejandro,1.713.055,6,44,124
46,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,1.680.980,5,46,187
47,LOKERA,Rauw Alejandro; Lyanno; Brray,1.679.832,45,49,26
48,cómo dormiste?,Rels B,1.626.122,22,47,33
49,505,Arctic Monkeys,1.617.633,48,50,241
50,Blinding Lights,The Weeknd,1.607.532,1,48,1013
51,golden hour,JVKE,1.541.598,51,55,15
52,Dandelions,Ruth B.,1.524.542,32,54,255
53,MIDDLE OF THE NIGHT,Elley Duhé,1.523.649,9,52,248
54,La Corriente,Bad Bunny; Tony Dize,1.523.494,12,56,124
55,After LIKE,IVE,1.521.927,23,51,16
56,Calm Down (with Selena Gomez),Rema; Selena Gomez,1.519.232,52,53,12
57,I Was Never There,The Weeknd; Gesaffelstein,1.503.044,8,59,73
58,Call Out My Name,The Weeknd,1.467.423,1,60,76
59,Talk that Talk,TWICE,1.462.524,49,58,12
60,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,1.452.770,7,57,33
61,BREAK MY SOUL,Beyoncé,1.452.578,5,61,78
62,Starboy,The Weeknd; Daft Punk,1.427.906,1,62,101
63,Shivers,Ed Sheeran,1.410.604,4,66,362
64,First Class,Jack Harlow,1.391.651,1,65,152
65,Atlantis,Seafret,1.391.051,63,63,45
66,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.382.754,1,64,103
67,Watermelon Sugar,Harry Styles,1.362.120,4,68,255
68,Una Noche en Medellín,Cris Mj,1.356.618,6,69,198
69,I Wanna Be Yours,Arctic Monkeys,1.356.016,67,67,52
70,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.354.621,5,73,131
71,Yellow,Coldplay,1.341.221,49,71,255
72,LA INOCENTE,Mora; Feid,1.337.543,72,72,64
73,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.327.339,3,70,313
74,Save Your Tears,The Weeknd,1.290.284,2,76,255
75,traitor,Olivia Rodrigo,1.290.078,7,83,474
76,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.288.807,50,79,110
77,Attention,NewJeans,1.284.548,73,77,27
78,Woman,Doja Cat,1.282.801,5,74,415
79,Sex Drugs Etc.,Beach Weather,1.278.504,78,78,24
80,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.276.353,2,75,411
81,Hype Boy,NewJeans,1.259.277,76,82,24
82,Betty (Get Money),Yung Gravy,1.259.133,64,81,63
83,Después de la Playa,Bad Bunny,1.256.546,3,80,124
84,Where Are You Now,Lost Frequencies; Calum Scott,1.249.771,17,84,373
85,Happier Than Ever,Billie Eilish,1.249.135,6,85,404
86,Dark Red,Steve Lacy,1.244.404,58,87,60
87,MAMIII,Becky G; KAROL G,1.243.859,5,86,208
88,Desesperados,Rauw Alejandro; Chencho Corleone,1.215.046,8,89,255
89,Bound 2,Kanye West,1.194.143,89,103,8
90,Romantic Homicide,d4vd,1.178.384,90,115,3
91,Summertime Sadness,Lana Del Rey,1.174.562,91,91,45
92,lovely (with Khalid),Billie Eilish; Khalid,1.169.234,19,90,255
93,Bad Habits,Ed Sheeran,1.161.997,3,93,439
94,Feliz Cumpleaños Ferxxo,Feid,1.159.453,92,96,16
95,Someone You Loved,Lewis Capaldi,1.154.367,4,97,255
96,Un Ratito,Bad Bunny,1.152.447,7,100,124
97,I'm Not The Only One,Sam Smith,1.143.185,97,98,20
98,august,Taylor Swift,1.137.867,9,95,38
99,Mercedes Tintia,Anuel AA,1.137.749,90,92,5
