Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,6.828.311,1,1,25
2,As It Was,Harry Styles,5.318.236,1,2,123
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.995.848,2,3,87
4,Tití Me Preguntó,Bad Bunny,4.546.077,4,4,87
5,Running Up That Hill (A Deal With God),Kate Bush,4.381.775,1,5,65
6,Glimpse of Us,Joji,3.618.245,1,9,52
7,Efecto,Bad Bunny,3.544.391,7,7,87
8,DESPECHÁ,ROSALÍA,3.381.284,6,6,4
9,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.370.836,2,8,87
10,Moscow Mule,Bad Bunny,2.878.546,1,11,87
11,Bad Habit,Steve Lacy,2.779.313,9,14,25
12,Heat Waves,Glass Animals,2.739.814,1,12,583
13,PROVENZA,KAROL G,2.586.775,4,13,101
14,BREAK MY SOUL,Beyoncé,2.573.651,5,10,41
15,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.385.063,3,17,38
16,Doja,Central Cee,2.363.517,14,15,10
17,I Ain't Worried,OneRepublic,2.329.272,12,16,57
18,Tarot,Bad Bunny; Jhayco,2.149.180,5,20,87
19,Te Felicito,Shakira; Rauw Alejandro,2.136.927,12,18,91
20,La Bachata,Manuel Turizo,2.135.652,19,19,28
21,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.114.487,1,24,388
22,About Damn Time,Lizzo,2.075.323,7,21,95
23,Party,Bad Bunny; Rauw Alejandro,2.038.484,6,26,87
24,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,1.964.553,2,25,353
25,Late Night Talking,Harry Styles,1.899.509,2,29,73
26,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,1.871.312,6,32,59
27,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,1.799.799,5,30,150
28,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,1.799.006,4,34,45
29,ALIEN SUPERSTAR,Beyoncé,1.769.632,12,22,3
30,Kesariya (From "Brahmastra"),Pritam; Arijit Singh; Amitabh Bhattacharya,1.711.070,24,42,15
31,SNAP,Rosa Linn,1.691.901,28,37,21
32,Sunroof,Nicky Youre; dazy,1.689.186,27,36,85
33,CUFF IT,Beyoncé,1.682.576,13,23,3
34,Sweater Weather,The Neighbourhood,1.636.829,29,53,687
35,Ghost,Justin Bieber,1.599.486,10,44,297
36,Until I Found You,Stephen Sanchez,1.596.734,26,50,84
37,First Class,Jack Harlow,1.596.255,1,38,115
38,MIDDLE OF THE NIGHT,Elley Duhé,1.595.614,9,47,211
39,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.575.100,1,39,66
40,La Corriente,Bad Bunny; Tony Dize,1.567.202,12,41,87
41,Blinding Lights,The Weeknd,1.548.059,1,48,976
42,Die For You,The Weeknd,1.546.523,38,54,78
43,Una Noche en Medellín,Cris Mj,1.539.142,6,40,161
44,Después de la Playa,Bad Bunny,1.522.700,3,45,87
45,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.503.550,26,46,59
46,SUMMER RENAISSANCE,Beyoncé,1.497.874,26,35,3
47,Another Love,Tom Odell,1.495.165,27,63,218
48,I'M THAT GIRL,Beyoncé,1.471.028,10,27,3
49,ENERGY (feat. Beam),Beyoncé; BEAM,1.462.321,18,28,3
50,CHURCH GIRL,Beyoncé,1.460.977,16,31,3
51,Under The Influence,Chris Brown,1.460.237,51,61,9
52,GIVENCHY,Duki,1.434.826,13,49,11
53,Dandelions,Ruth B.,1.430.112,32,67,218
54,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,1.412.838,39,55,53
55,MAMIII,Becky G; KAROL G,1.410.299,5,52,171
