Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,6.079.305,1,1,41
2,As It Was,Harry Styles,5.223.966,1,2,139
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,4.782.795,2,3,103
4,Tití Me Preguntó,Bad Bunny,4.236.426,4,4,103
5,DESPECHÁ,ROSALÍA,4.199.759,5,5,20
6,Running Up That Hill (A Deal With God),Kate Bush,3.705.835,1,6,81
7,Efecto,Bad Bunny,3.646.632,6,7,103
8,Glimpse of Us,Joji,3.358.000,1,8,68
9,La Bachata,Manuel Turizo,3.237.389,9,11,44
10,Ojitos Lindos,Bad Bunny; Bomba Estéreo,3.188.591,2,10,103
11,Bad Habit,Steve Lacy,3.179.856,9,9,41
12,Moscow Mule,Bad Bunny,2.814.981,1,13,103
13,I Ain't Worried,OneRepublic,2.737.945,12,14,73
14,Heat Waves,Glass Animals,2.726.227,1,12,599
15,PROVENZA,KAROL G,2.589.292,4,16,117
16,Super Freaky Girl,Nicki Minaj,2.494.351,13,15,5
17,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.423.595,3,17,54
18,Doja,Central Cee,2.422.334,14,18,26
19,SNAP,Rosa Linn,2.254.267,19,19,37
20,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.184.739,1,20,404
21,Under The Influence,Chris Brown,2.171.564,21,21,25
22,cómo dormiste?,Rels B,2.124.737,22,27,12
23,Tarot,Bad Bunny; Jhayco,2.110.279,5,22,103
24,About Damn Time,Lizzo,2.092.162,7,23,111
25,Late Night Talking,Harry Styles,2.052.136,2,26,89
26,Bad Decisions (with BTS & Snoop Dogg),benny blanco; BTS; Snoop Dogg,2.048.437,7,24,12
27,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.037.596,2,25,369
28,Te Felicito,Shakira; Rauw Alejandro,1.994.146,12,28,107
29,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,1.936.934,6,29,75
30,BREAK MY SOUL,Beyoncé,1.914.926,5,30,57
31,Party,Bad Bunny; Rauw Alejandro,1.883.471,6,31,103
32,Sunroof,Nicky Youre; dazy,1.868.444,27,32,101
33,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,1.858.903,5,34,166
34,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,1.850.840,4,35,61
35,Sweater Weather,The Neighbourhood,1.837.256,29,33,703
