Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Rich Flex,Drake; 21 Savage,7.072.165,1,3,4
2,Anti-Hero,Taylor Swift,7.052.858,1,1,18
3,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,6.452.670,1,2,47
4,Major Distribution,Drake; 21 Savage,5.036.773,2,4,4
5,Pussy & Millions (feat. Travis Scott),Drake; 21 Savage; Travis Scott,4.770.152,5,5,4
6,On BS,Drake; 21 Savage,4.285.416,4,8,4
7,I'm Good (Blue),David Guetta; Bebe Rexha,4.078.022,2,10,74
8,La Bachata,Manuel Turizo,4.017.364,3,6,127
9,As It Was,Harry Styles,3.983.938,1,7,222
10,Circo Loco,Drake; 21 Savage,3.842.429,7,13,4
11,Midnight Rain,Taylor Swift,3.839.398,4,11,18
12,Lavender Haze,Taylor Swift,3.759.605,2,12,18
13,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,3.680.554,1,9,124
14,Spin Bout U,Drake; 21 Savage,3.584.004,8,14,4
15,Privileged Rappers,Drake; 21 Savage,3.464.952,9,17,4
16,BackOutsideBoyz,Drake,3.291.699,7,19,4
17,Die For You,Joji,3.283.232,16,16,4
18,Under The Influence,Chris Brown,3.267.729,6,15,108
19,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,3.230.555,3,18,18
20,Maroon,Taylor Swift,3.173.345,4,21,18
21,You're On Your Own Kid,Taylor Swift,3.102.297,5,24,18
22,Broke Boys,Drake; 21 Savage,3.091.601,12,26,4
23,Glimpse of Us,Joji,2.983.895,1,23,151
24,Karma,Taylor Swift,2.976.994,8,29,18
25,Bejeweled,Taylor Swift,2.970.413,9,27,18
26,I Ain't Worried,OneRepublic,2.955.598,7,25,156
27,Miss You,Oliver Tree; Robin Schulz,2.942.939,9,30,29
28,Bad Habit,Steve Lacy,2.847.153,8,28,124
29,Me Porto Bonito,Bad Bunny; Chencho Corleone,2.835.163,2,20,186
30,Tití Me Preguntó,Bad Bunny,2.755.239,4,22,186
31,Hours In Silence,Drake; 21 Savage,2.754.827,11,32,4
32,Another Love,Tom Odell,2.752.145,12,31,317
33,Vigilante Shit,Taylor Swift,2.528.543,7,37,18
34,Hey Mor,Ozuna; Feid,2.519.352,34,39,25
