Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Running Up That Hill (A Deal With God),Kate Bush,8.327.924,1,1,12
2,As It Was,Harry Styles,8.028.354,1,2,70
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.616.032,2,3,34
4,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.356.349,2,4,34
5,Tití Me Preguntó,Bad Bunny,4.577.595,4,5,34
6,Moscow Mule,Bad Bunny,3.899.287,1,6,34
7,Efecto,Bad Bunny,3.764.151,7,7,34
8,PROVENZA,KAROL G,3.558.308,4,9,48
9,Late Night Talking,Harry Styles,3.523.125,2,8,20
10,About Damn Time,Lizzo,3.414.801,7,10,42
11,Heat Waves,Glass Animals,3.394.002,1,13,530
12,Party,Bad Bunny; Rauw Alejandro,3.364.071,6,11,34
13,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,3.251.507,6,12,6
14,First Class,Jack Harlow,3.143.619,1,15,62
15,Te Felicito,Shakira; Rauw Alejandro,3.115.033,14,14,38
16,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.770.923,5,17,97
17,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.762.986,1,16,335
18,Tarot,Bad Bunny; Jhayco,2.547.024,5,19,34
19,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,2.442.769,13,18,27
20,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.432.795,2,22,300
21,MIDDLE OF THE NIGHT,Elley Duhé,2.415.891,9,20,158
22,Después de la Playa,Bad Bunny,2.368.236,3,21,34
23,Ghost,Justin Bieber,2.219.188,10,23,244
24,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.163.197,3,24,223
25,Un Ratito,Bad Bunny,2.109.558,7,25,34
26,Until I Found You,Stephen Sanchez,2.093.252,26,27,31
27,MAMIII,Becky G; KAROL G,2.068.340,5,28,118
28,Woman,Doja Cat,2.013.261,5,31,325
29,Matilda,Harry Styles,2.009.274,5,26,20
30,Una Noche en Medellín,Cris Mj,2.003.810,6,30,108
31,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.987.427,2,32,321
32,Music For a Sushi Restaurant,Harry Styles,1.978.534,3,29,20
33,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.919.296,5,33,41
34,Shivers,Ed Sheeran,1.899.225,4,35,272
35,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.875.504,1,36,13
36,Daylight,Harry Styles,1.859.483,7,34,20
37,Where Are You Now,Lost Frequencies; Calum Scott,1.818.713,17,37,283
38,Desesperados,Rauw Alejandro; Chencho Corleone,1.812.024,8,38,165
39,Envolver,Anitta,1.787.869,1,40,96
40,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,1.768.435,19,42,13
41,ULTRA SOLO,Polimá Westcoast; Pailita,1.768.095,41,41,45
42,Yo No Soy Celoso,Bad Bunny,1.764.122,10,39,34
43,Neverita,Bad Bunny,1.731.722,11,44,34
44,True Love,Kanye West; XXXTENTACION,1.727.836,14,43,13
45,Sweater Weather,The Neighbourhood,1.720.692,29,46,634
46,La Corriente,Bad Bunny; Tony Dize,1.692.713,12,45,34
47,Jordan,Ryan Castro,1.649.859,27,49,104
