Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.847.889,1,1,62
2,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.489.169,1,2,190
3,Heat Waves,Glass Animals,4.413.812,3,3,385
4,Easy On Me,Adele,4.004.383,1,4,93
5,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.997.067,2,6,155
6,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.951.968,5,5,78
7,Sacrifice,The Weeknd,3.842.513,1,8,8
8,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.811.130,2,7,176
9,Shivers,Ed Sheeran,3.096.165,4,9,127
10,Do It To It,ACRAZE; Cherish,2.963.043,6,10,77
11,Pepas,Farruko,2.827.377,3,12,187
12,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,2.814.281,10,11,20
13,Bad Habits,Ed Sheeran,2.563.460,3,13,204
14,Infinity,Jaymes Young,2.499.885,14,15,51
15,Woman,Doja Cat,2.441.939,5,14,180
16,My Universe,Coldplay; BTS,2.432.175,3,16,113
17,Fingers Crossed,Lauren Spencer Smith,2.324.000,10,17,10
18,good 4 u,Olivia Rodrigo,2.253.606,1,18,246
19,Out of Time,The Weeknd,2.107.725,8,20,8
20,Where Are You Now,Lost Frequencies; Calum Scott,2.100.258,19,24,138
21,Ghost,Justin Bieber,2.054.344,19,22,99
22,Kiss Me More (feat. SZA),Doja Cat; SZA,2.050.129,2,21,281
23,Is There Someone Else?,The Weeknd,2.024.018,9,19,8
24,Blinding Lights,The Weeknd,1.994.745,1,25,778
25,Need to Know,Doja Cat,1.960.135,6,23,218
26,Desesperados,Rauw Alejandro; Chencho Corleone,1.911.176,26,34,20
27,MONTERO (Call Me By Your Name),Lil Nas X,1.885.933,1,26,295
28,Yonaguni,Bad Bunny,1.873.955,3,28,225
29,The Motto,Tiësto; Ava Max,1.871.417,26,33,20
30,love nwantiti (ah ah ah),CKay,1.862.983,9,29,124
31,I Love You So,The Walters,1.815.487,27,27,96
32,Surface Pressure,Jessica Darrow,1.789.757,30,30,19
33,THATS WHAT I WANT,Lil Nas X,1.772.231,3,32,120
34,Beggin',Måneskin,1.769.507,1,36,228
35,Mon Amour - Remix,zzoilo; Aitana,1.756.731,35,41,138
36,Oh My God,Adele,1.749.517,2,40,20
37,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.743.359,4,39,20
38,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.741.290,34,49,20
39,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.738.951,7,38,102
40,Sweater Weather,The Neighbourhood,1.723.338,33,35,489
41,Gasoline,The Weeknd,1.709.512,2,31,8
42,Toxic,BoyWithUke,1.678.571,19,44,90
43,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.674.571,4,47,470
44,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.672.759,7,42,71
45,Happier Than Ever,Billie Eilish,1.637.844,6,43,169
46,How Do I Make You Love Me?,The Weeknd,1.625.049,4,37,8
