Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,abcdefu,GAYLE,4.418.919,1,1,68
2,Heat Waves,Glass Animals,4.238.875,2,2,391
3,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,4.135.562,1,3,196
4,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3.787.615,4,4,84
5,Easy On Me,Adele,3.660.226,1,5,99
6,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,3.568.621,2,6,161
7,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,3.432.865,2,7,182
8,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,3.013.212,8,8,26
9,Shivers,Ed Sheeran,2.758.701,4,10,133
10,Sacrifice,The Weeknd,2.718.078,1,9,14
11,Do It To It,ACRAZE; Cherish,2.548.795,6,11,83
12,Infinity,Jaymes Young,2.453.761,12,12,57
13,Pepas,Farruko,2.436.101,3,13,193
14,Bad Habits,Ed Sheeran,2.294.710,3,14,210
15,My Universe,Coldplay; BTS,2.272.918,3,15,119
16,Woman,Doja Cat,2.266.356,5,16,186
17,pushin P (feat. Young Thug),Gunna; Future; Young Thug,2.143.614,17,18,14
18,good 4 u,Olivia Rodrigo,2.106.063,1,17,252
19,Fingers Crossed,Lauren Spencer Smith,2.050.204,10,19,16
20,Ghost,Justin Bieber,2.029.984,19,20,105
21,Desesperados,Rauw Alejandro; Chencho Corleone,1.985.152,21,21,26
22,Kiss Me More (feat. SZA),Doja Cat; SZA,1.910.711,2,22,287
23,Where Are You Now,Lost Frequencies; Calum Scott,1.895.818,19,23,144
24,Surface Pressure,Jessica Darrow,1.869.634,24,25,25
25,I Love You So,The Walters,1.844.696,22,26,102
26,Need to Know,Doja Cat,1.822.997,6,24,224
27,Blinding Lights,The Weeknd,1.801.596,1,27,784
28,MONTERO (Call Me By Your Name),Lil Nas X,1.782.645,1,30,301
29,Yonaguni,Bad Bunny,1.759.283,3,28,231
30,The Motto,Tiësto; Ava Max,1.736.520,26,29,26
31,Sweater Weather,The Neighbourhood,1.717.705,30,31,495
32,Toxic,BoyWithUke,1.707.188,19,33,96
33,love nwantiti (ah ah ah),CKay,1.685.012,9,34,130
34,Softcore,The Neighbourhood,1.681.429,32,32,15
35,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.664.954,7,35,108
36,THATS WHAT I WANT,Lil Nas X,1.639.596,3,41,126
37,Mon Amour - Remix,zzoilo; Aitana,1.634.474,32,37,144
38,Beggin',Måneskin,1.612.989,1,40,234
39,Oh My God,Adele,1.609.985,2,38,26
40,Happier Than Ever,Billie Eilish,1.573.440,6,42,175
41,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.546.420,4,46,476
42,Malvadão 3,Xamã; Gustah; Neo Beats; Bagua Records,1.543.439,30,47,26
43,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,1.537.023,4,43,26
44,traitor,Olivia Rodrigo,1.536.176,7,44,245
45,Lost,Frank Ocean,1.529.800,36,36,8
46,Eazy,The Game; Kanye West,1.511.306,13,39,6
47,MONEY,LISA,1.503.887,5,49,133
48,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.498.477,7,48,77
49,Super Gremlin,Kodak Black,1.491.865,49,50,26
50,Out of Time,The Weeknd,1.467.385,8,45,14
51,drivers license,Olivia Rodrigo,1.434.094,1,51,378
52,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.364.803,50,55,60
53,Is There Someone Else?,The Weeknd,1.360.080,9,52,14
54,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,1.352.820,3,56,273
55,It'll Be Okay,Shawn Mendes,1.352.655,47,54,26
56,Dandelions,Ruth B.,1.343.277,55,58,26
57,Dynamite,BTS,1.320.753,1,57,26
58,Entre Nosotros (Remix) [con Nicki Nicole],Tiago PZK; LIT killah; Maria Becerra; Nicki Nicole,1.293.807,44,59,15
59,Volví,Aventura; Bad Bunny,1.287.032,7,60,171
60,Watermelon Sugar,Harry Styles,1.284.640,4,63,26
61,Tacones Rojos,Sebastian Yatra,1.268.566,54,61,65
62,Todo De Ti,Rauw Alejandro,1.256.319,2,64,245
63,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1.241.963,1,62,70
64,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,1.226.201,19,69,22
65,Dark Red,Steve Lacy,1.216.377,58,68,26
66,I AM WOMAN,Emmy Meli,1.214.263,45,65,26
67,Save Your Tears,The Weeknd,1.213.934,2,67,26
68,I Hate U,SZA,1.208.780,12,66,49
69,Light Switch,Charlie Puth,1.208.005,69,—,1
70,Butter,BTS,1.194.443,2,70,23
71,DÁKITI,Bad Bunny; Jhayco,1.187.802,1,71,448
72,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.181.103,1,73,308
73,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay; Dj Yo!; AX'EL,1.175.535,13,72,128
74,Meet Me At Our Spot,THE ANXIETY; WILLOW; Tyler Cole,1.162.774,23,74,26
75,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.153.174,1,75,391
76,Nostálgico,Rvssian; Rauw Alejandro; Chris Brown,1.142.807,37,76,134
77,The Family Madrigal,Stephanie Beatriz; Olga Merediz; Encanto - Cast,1.130.902,77,82,18
78,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,1.129.520,6,77,77
79,deja vu,Olivia Rodrigo,1.116.683,3,78,26
80,Someone You Loved,Lewis Capaldi,1.113.652,4,79,26
81,Excuses,AP Dhillon; Gurinder Gill; Intense,1.111.593,80,80,10
82,You Right,Doja Cat; The Weeknd,1.109.594,14,81,26
83,Without Me,Eminem,1.089.159,83,83,26
84,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,1.067.834,18,84,26
85,MIDDLE OF THE NIGHT,Elley Duhé,1.063.107,85,94,19
86,Believer,Imagine Dragons,1.062.565,15,87,26
87,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,1.062.446,29,85,26
88,Don't Start Now,Dua Lipa,1.054.444,2,91,26
89,What Else Can I Do?,Diane Guerrero; Stephanie Beatriz,1.054.385,89,96,17
90,Volando - Remix,Mora; Bad Bunny; Sech,1.048.811,19,89,26
91,Another Love,Tom Odell,1.045.281,71,92,26
92,Mal Feito - Ao Vivo,Hugo & Guilherme; Marília Mendonça,1.038.238,80,102,7
93,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,1.037.913,12,88,26
94,Life Goes On,Oliver Tree,1.029.700,14,93,26
95,lovely (with Khalid),Billie Eilish; Khalid,1.023.404,19,95,26
96,Dos Oruguitas,Sebastian Yatra,1.017.676,96,105,18
97,Freaks,Surf Curse,1.006.915,50,98,26
98,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,1.004.838,4,99,26
99,Don't Be Shy,Tiësto; KAROL G,993.472,37,103,26
100,Daddy Issues,The Neighbourhood,989.769,91,100,20
101,Gasoline,The Weeknd,989.615,2,90,14
102,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,974.918,11,101,26
103,P power (feat. Drake),Gunna; Drake,969.419,60,86,7
104,Every Summertime,NIKI,965.194,104,107,12
105,Less Than Zero,The Weeknd,962.673,20,97,14
106,Mood (feat. iann dior),24kGoldn; iann dior,954.714,1,106,26
107,The Real Slim Shady,Eminem,950.319,107,108,26
108,How Do I Make You Love Me?,The Weeknd,930.163,4,104,14
109,Yellow,Coldplay,928.409,92,111,26
110,Heather,Conan Gray,926.181,11,110,20
111,Acapulco,Jason Derulo,924.982,82,112,25
112,Vai Lá Em Casa Hoje,George Henrique & Rodrigo; Marília Mendonça,923.197,23,125,63
113,505,Arctic Monkeys,921.834,113,126,12
114,Locked out of Heaven,Bruno Mars,913.602,106,113,25
115,Love Grows (Where My Rosemary Goes),Edison Lighthouse,912.383,96,109,19
116,Rolling in the Deep,Adele,909.333,28,114,26
117,Salimo de Noche,Tiago PZK; Trueno,909.171,60,115,26
118,LA FAMA,ROSALÍA; The Weeknd,895.790,30,117,26
119,Pandora,DJ Matt D; Menor MC; MC GP; Vulgo FK,894.959,118,134,10
120,Perfect,Ed Sheeran,894.939,3,119,26
121,Thunder,Gabry Ponte; LUM!X; Prezioso,890.889,77,118,25
122,Dance Monkey,Tones And I,887.153,1,144,26
123,Formula,Labrinth,885.352,120,120,5
124,Before You Go,Lewis Capaldi,884.589,17,121,20
125,212,Chefin; Mainstreet,879.117,125,190,2
126,Bloqueado - Ao Vivo,Gusttavo Lima,878.041,51,166,9
127,Sobrio,Maluma,875.707,36,127,26
128,The Business,Tiësto,874.595,8,128,26
129,Down Under (feat. Colin Hay),Luude; Colin Hay,873.560,129,137,7
130,Sky,Playboi Carti,872.867,88,123,26
131,positions,Ariana Grande,868.105,1,130,26
132,Counting Stars,OneRepublic,867.738,124,124,26
133,Talking to the Moon,Bruno Mars,862.857,42,133,19
134,happier,Olivia Rodrigo,859.803,12,122,26
135,No Lie,Sean Paul; Dua Lipa,858.096,72,129,26
136,Get Into It (Yuh),Doja Cat,853.417,35,132,26
137,Shape of You,Ed Sheeran,853.057,1,141,26
138,Peru,Fireboy DML; Ed Sheeran,851.384,68,156,26
139,Take My Breath,The Weeknd,851.280,13,116,14
140,Smells Like Teen Spirit - Remastered,Nirvana,848.117,92,138,26
141,The Nights,Avicii,847.716,24,131,26
142,you broke me first,Tate McRae,840.152,12,143,12
143,Circles,Post Malone,837.415,1,139,26
144,Till I Collapse,Eminem; Nate Dogg,837.242,124,136,4
145,Shallow,Lady Gaga; Bradley Cooper,837.077,2,168,25
146,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,836.528,22,153,3
147,ELEVEN,IVE,835.459,88,135,26
148,Praise God,Kanye West,833.248,7,140,26
149,Ley Seca,Jhayco; Anuel AA,831.552,42,147,26
150,I WANNA BE YOUR SLAVE,Måneskin,830.728,8,145,26
151,Cúrame,Rauw Alejandro,830.330,34,150,13
152,Lucid Dreams,Juice WRLD,830.295,2,152,20
153,Take Me To Church,Hozier,828.587,91,146,19
154,Why'd You Only Call Me When You're High?,Arctic Monkeys,828.436,100,149,19
155,Falling,Harry Styles,828.398,18,162,2
156,Esqueça-Me Se For Capaz,Marília Mendonça; Maiara & Maraisa,828.119,32,187,76
157,Way 2 Sexy (with Future & Young Thug),Drake; Future; Young Thug,827.760,4,142,26
158,favorite crime,Olivia Rodrigo,826.305,11,148,19
159,All of Me,John Legend,826.234,76,159,19
160,Say You Won't Let Go,James Arthur,825.278,7,151,5
161,Se Le Ve,Dímelo Flow; Dalex; Sech; Justin Quiles; Arcángel; De La Ghetto; Lenny Tavárez,824.298,146,155,17
162,Mr. Brightside,The Killers,821.109,73,160,25
163,AM Remix,Nio Garcia; J Balvin; Bad Bunny,818.374,11,170,26
164,The Feels,TWICE,816.590,52,157,26
165,Enemy - From the series Arcane League of Legends,Imagine Dragons; Arcane; League of Legends,808.429,154,161,12
166,Die For You,The Weeknd,807.399,138,158,19
167,2055,Sleepy Hallow,805.839,30,165,26
168,Arcade,Duncan Laurence,805.636,14,164,6
169,Blank Space,Taylor Swift,805.359,120,169,12
170,WA DA DA,Kep1er,804.209,162,167,5
171,All For Us - from the HBO Original Series Euphoria,Labrinth; Zendaya,804.053,81,179,3
172,Gangsta's Paradise,Coolio; L.V.,802.867,127,178,8
173,Streets,Doja Cat,800.846,7,172,12
174,Problemón,Alvaro Diaz; Rauw Alejandro,800.829,174,180,3
175,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry; Jax Jones; Charli XCX; Saweetie,798.858,40,173,4
176,DANCE CRIP,Trueno,798.249,70,171,60
177,The Hills,The Weeknd,798.070,24,198,19
178,Bored,Billie Eilish,797.908,46,163,12
179,Riptide,Vance Joy,794.349,114,177,9
180,Astronaut In The Ocean,Masked Wolf,794.269,2,175,26
181,Memories,Maroon 5,790.754,2,182,19
182,No Role Modelz,J. Cole,789.428,106,184,3
183,Space Song,Beach House,788.409,170,174,5
184,Adore You,Harry Styles,787.373,3,197,2
185,Heartbreak Anniversary,Giveon,785.541,8,185,19
186,Happier Than Ever - Edit,Billie Eilish,785.418,68,188,5
187,Qué Más Pues?,J Balvin; Maria Becerra,784.191,9,192,26
188,Enchanted,Taylor Swift,783.078,46,181,5
189,Waiting On A Miracle,Stephanie Beatriz,782.878,189,—,1
190,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,781.138,11,199,25
191,L’enfer,Stromae,780.594,80,154,11
192,Payphone,Maroon 5; Wiz Khalifa,780.197,181,186,6
193,Señorita,Shawn Mendes; Camila Cabello,777.474,1,195,6
194,When I’m Gone (with Katy Perry),Alesso; Katy Perry,775.691,98,183,4
195,Ella - Remix,Boza; Lunay; Lenny Tavárez; Juhn; Beéle,775.679,173,193,4
196,Fair Trade (with Travis Scott),Drake; Travis Scott,773.326,3,194,3
