Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Running Up That Hill (A Deal With God),Kate Bush,7.183.039,1,1,38
2,As It Was,Harry Styles,6.427.594,1,2,96
3,Glimpse of Us,Joji,5.562.975,1,3,25
4,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.289.521,2,4,60
5,Tití Me Preguntó,Bad Bunny,4.502.360,4,5,60
6,Ojitos Lindos,Bad Bunny; Bomba Estéreo,4.079.303,2,6,60
7,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,3.782.903,3,7,11
8,Efecto,Bad Bunny,3.607.110,7,8,60
9,Moscow Mule,Bad Bunny,3.354.970,1,9,60
10,Heat Waves,Glass Animals,3.177.264,1,10,556
11,PROVENZA,KAROL G,2.768.286,4,11,74
12,About Damn Time,Lizzo,2.712.360,7,12,68
13,Jimmy Cooks (feat. 21 Savage),Drake; 21 Savage,2.664.784,4,13,18
14,Te Felicito,Shakira; Rauw Alejandro,2.458.685,12,14,64
15,Party,Bad Bunny; Rauw Alejandro,2.450.729,6,15,60
16,Tarot,Bad Bunny; Jhayco,2.426.903,5,16,60
17,Master Of Puppets,Metallica,2.349.637,17,26,4
18,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.327.783,1,17,361
19,I Ain't Worried,OneRepublic,2.250.476,19,23,30
20,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.171.202,5,20,123
21,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.154.002,2,19,326
22,Late Night Talking,Harry Styles,2.150.546,2,22,46
23,First Class,Jack Harlow,2.123.770,1,21,88
24,I Like You (A Happier Song) (with Doja Cat),Post Malone; Doja Cat,2.101.329,6,25,32
25,BREAK MY SOUL,Beyoncé,2.091.076,5,24,14
26,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.887.963,1,28,39
27,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1.887.598,26,29,32
28,MORE,j-hope,1.864.672,9,18,4
29,Ghost,Justin Bieber,1.862.735,10,30,270
30,MIDDLE OF THE NIGHT,Elley Duhé,1.852.150,9,31,184
31,Después de la Playa,Bad Bunny,1.829.088,3,27,60
32,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,1.820.164,3,32,249
33,Until I Found You,Stephen Sanchez,1.779.361,26,34,57
34,La Corriente,Bad Bunny; Tony Dize,1.711.127,12,37,60
35,Sunroof,Nicky Youre; dazy,1.685.158,35,38,58
36,Yet To Come,BTS,1.683.601,3,33,25
37,MAMIII,Becky G; KAROL G,1.669.170,5,36,144
38,Woman,Doja Cat,1.644.634,5,40,351
39,Un Ratito,Bad Bunny,1.638.946,7,39,60
40,Una Noche en Medellín,Cris Mj,1.636.060,6,35,134
41,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1.604.750,2,41,347
42,Shivers,Ed Sheeran,1.582.109,4,43,298
43,Massive,Drake,1.557.660,15,46,18
44,Blinding Lights,The Weeknd,1.542.549,1,44,949
45,Desesperados,Rauw Alejandro; Chencho Corleone,1.525.967,8,42,191
46,Where Are You Now,Lost Frequencies; Calum Scott,1.513.527,17,45,309
47,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.500.388,5,47,67
48,Sweater Weather,The Neighbourhood,1.495.732,29,49,660
49,Dandelions,Ruth B.,1.494.065,32,48,191
50,Neverita,Bad Bunny,1.477.744,11,51,60
51,Another Love,Tom Odell,1.473.728,27,53,191
52,Watermelon Sugar,Harry Styles,1.459.325,4,52,191
53,ULTRA SOLO REMIX,Polimá Westcoast; Feid; Pailita; Paloma Mami; De La Ghetto,1.401.761,32,54,18
54,Pepas,Farruko,1.387.631,3,50,358
55,Hot Shit (feat. Ye & Lil Durk),Cardi B; Kanye West; Lil Durk,1.383.385,27,57,4
56,Andrea,Bad Bunny; Buscabulla,1.382.277,21,55,60
57,good 4 u,Olivia Rodrigo,1.354.628,1,56,417
58,Bad Habits,Ed Sheeran,1.321.560,3,58,375
59,Easy On Me,Adele,1.313.353,1,62,264
60,traitor,Olivia Rodrigo,1.291.510,7,60,410
61,Yo No Soy Celoso,Bad Bunny,1.280.538,10,59,60
62,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.274.314,56,61,46
63,Die For You,The Weeknd,1.246.878,63,64,51
64,Me Fui de Vacaciones,Bad Bunny,1.233.871,12,67,60
65,POP!,NAYEON,1.229.391,62,66,11
66,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.225.017,4,69,641
67,Aguacero,Bad Bunny,1.221.690,18,68,60
68,Un Coco,Bad Bunny,1.218.414,22,76,60
69,Happier Than Ever,Billie Eilish,1.209.424,6,71,340
70,Music For a Sushi Restaurant,Harry Styles,1.208.904,3,70,46
71,Dos Mil 16,Bad Bunny,1.201.184,17,72,60
72,Envolver,Anitta,1.198.933,1,65,122
73,drivers license,Olivia Rodrigo,1.192.756,1,75,543
74,Run BTS,BTS,1.191.717,6,63,25
75,Save Your Tears,The Weeknd,1.186.097,2,73,191
76,deja vu,Olivia Rodrigo,1.174.205,3,78,191
77,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.162.973,7,74,273
78,Don’t Blame Me,Taylor Swift,1.162.694,69,80,48
79,505,Arctic Monkeys,1.155.189,49,77,177
80,THATS WHAT I WANT,Lil Nas X,1.154.534,3,79,291
81,Ferrari,James Hype; Miggy Dela Rosa,1.146.891,66,86,28
82,Kiss Me More (feat. SZA),Doja Cat; SZA,1.132.023,2,82,452
83,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.129.336,13,85,53
84,Wait a Minute!,WILLOW,1.112.048,25,84,108
85,Matilda,Harry Styles,1.107.846,5,83,46
86,ULTRA SOLO,Polimá Westcoast; Pailita,1.100.437,41,88,71
87,Light Switch,Charlie Puth,1.099.254,11,89,166
88,Yonaguni,Bad Bunny,1.093.310,3,81,396
89,abcdefu,GAYLE,1.091.942,1,87,233
90,Pass The Dutchie,Musical Youth,1.091.671,81,91,33
91,Bones,Imagine Dragons,1.090.069,39,92,116
92,The Motto,Tiësto; Ava Max,1.086.609,20,100,191
93,Belly Dancer,Imanbek; BYOR,1.081.517,72,101,36
94,My Universe,Coldplay; BTS,1.078.565,3,95,284
95,In The Stars,Benson Boone,1.078.316,49,98,67
96,Call Out My Name,The Weeknd,1.073.180,1,99,12
97,Ojos Marrones,Lasso,1.067.195,97,130,6
98,Sticky,Drake,1.065.779,9,94,18
99,House of Memories,Panic! At The Disco,1.063.191,58,93,74
100,Otro Atardecer,Bad Bunny; The Marías,1.060.462,20,97,60
101,Only Love Can Hurt Like This,Paloma Faith,1.058.939,97,104,30
102,Callaita,Bad Bunny; Tainy,1.052.560,5,96,60
103,I Love You So,The Walters,1.046.545,18,90,267
104,Party In The U.S.A.,Miley Cyrus,1.039.120,81,—,1
105,A Tu Merced,Bad Bunny,1.030.411,39,—,1
106,Without Me,Eminem,1.024.742,29,108,191
107,lovely (with Khalid),Billie Eilish; Khalid,1.017.653,19,106,191
108,Night Changes,One Direction,1.012.087,102,105,37
109,Every Breath You Take,The Police,1.010.490,102,102,38
110,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.010.331,3,114,438
111,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,1.005.618,19,107,39
112,Fuera del mercado,Danny Ocean,1.002.002,21,113,112
113,Believer,Imagine Dragons,996.766,15,103,191
114,Boyfriend,Dove Cameron,991.364,11,112,144
115,Yellow,Coldplay,989.293,55,119,191
116,Someone You Loved,Lewis Capaldi,988.862,4,118,191
117,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,987.154,91,116,71
118,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap; Villano Antillano,985.938,83,117,26
119,After Dark,Mr.Kitty,984.316,108,121,58
120,Everybody Wants To Rule The World,Tears For Fears,975.119,110,110,35
121,Hold My Hand,Lady Gaga,959.580,103,128,36
122,Dynamite,BTS,958.424,1,115,191
123,Angel Baby,Troye Sivan,955.723,56,120,95
124,Need to Know,Doja Cat,955.385,6,123,389
125,Un Verano Sin Ti,Bad Bunny,955.095,16,132,60
126,Enséñame a Bailar,Bad Bunny,951.226,19,129,60
127,Sweetest Pie,Megan Thee Stallion; Dua Lipa,946.991,13,127,116
128,Infinity,Jaymes Young,945.702,10,136,222
129,Daylight,Harry Styles,944.449,7,125,46
130,Payphone,Maroon 5; Wiz Khalifa,938.656,63,131,171
131,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,938.500,1,133,473
132,Don't Start Now,Dua Lipa,932.639,2,142,191
133,SLOW DANCING IN THE DARK,Joji,931.998,82,124,22
134,No Role Modelz,J. Cole,927.963,69,138,162
135,MONTERO (Call Me By Your Name),Lil Nas X,918.390,1,137,466
136,I Was Never There,The Weeknd; Gesaffelstein,917.508,8,145,9
137,Starboy,The Weeknd; Daft Punk,915.745,1,122,37
138,Blank Space,Taylor Swift,911.683,104,144,177
139,Bohemian Rhapsody - Remastered 2011,Queen,910.279,10,111,137
140,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,908.267,1,135,556
141,Circles,Post Malone,907.066,1,148,43
142,Mr. Brightside,The Killers,906.362,73,139,190
143,Riptide,Vance Joy,900.601,114,140,174
144,Yo Voy (feat. Daddy Yankee),Zion & Lennox,894.908,52,134,135
145,The Real Slim Shady,Eminem,887.240,36,149,191
146,Counting Stars,OneRepublic,881.225,101,150,191
147,Beggin',Måneskin,879.271,1,147,399
148,Unstoppable,Sia,876.305,102,156,141
149,Smells Like Teen Spirit - Remastered,Nirvana,873.800,92,153,191
150,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,870.620,8,146,102
151,DÁKITI,Bad Bunny; Jhayco,870.241,1,143,613
152,Jordan,Ryan Castro,869.185,27,141,130
153,SUPERMODEL,Måneskin,867.645,84,161,53
154,Pasoori,Shae Gill; Ali Sethi,865.707,89,109,24
155,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,862.408,94,167,28
156,Numb,Marshmello; Khalid,857.516,93,163,25
157,La Bachata,Manuel Turizo,857.350,157,—,1
158,Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey; Steve Perry,855.880,158,160,2
159,LA CANCIÓN,J Balvin; Bad Bunny,846.366,16,154,4
160,The Hills,The Weeknd,846.024,24,158,9
161,Locked out of Heaven,Bruno Mars,844.570,102,164,190
162,Heather,Conan Gray,844.243,11,155,9
163,Softcore,The Neighbourhood,840.522,31,157,180
164,Shape of You,Ed Sheeran,839.222,1,151,191
165,Do It To It,ACRAZE; Cherish,838.687,6,180,248
166,Todo De Ti,Rauw Alejandro,836.677,2,159,410
167,Sharks,Imagine Dragons,834.671,86,176,11
168,happier,Olivia Rodrigo,833.883,12,162,3
169,N95,Kendrick Lamar,833.712,1,171,53
170,One Dance,Drake; Wizkid; Kyla,829.443,5,166,164
171,she's all i wanna be,Tate McRae,825.051,28,178,151
172,There's Nothing Holdin' Me Back,Shawn Mendes,820.569,5,189,3
173,Baile no Morro,MC Tairon; Mc Vitin Da Igrejinha; Dj Win,818.749,110,152,5
174,Gangsta's Paradise,Coolio; L.V.,817.271,110,169,173
175,Lose Yourself - From "8 Mile" Soundtrack,Eminem,814.072,27,200,15
176,Sweet Child O' Mine,Guns N' Roses,809.449,116,173,5
177,Perfect,Ed Sheeran,807.680,3,165,24
178,Satellite,Harry Styles,802.051,11,175,46
179,Dark Red,Steve Lacy,801.149,58,168,2
180,Little Freak,Harry Styles,800.688,6,182,2
181,Hot In It,Tiësto; Charli XCX,800.373,71,186,4
182,Agosto,Bad Bunny,796.892,24,191,2
183,Iris,The Goo Goo Dolls,794.496,111,184,2
184,Die Young (feat. 347aidan),Sleepy Hallow; 347aidan,794.085,87,174,40
185,Revenge,XXXTENTACION,790.959,24,181,2
186,El Apagón,Bad Bunny,788.163,23,177,60
187,Thousand Miles,The Kid LAROI,788.056,13,194,2
188,Wake Me Up,Avicii,786.056,4,185,7
189,The Nights,Avicii,779.628,24,187,191
190,Mon Amour - Remix,zzoilo; Aitana,779.342,30,—,1
191,Do I Wanna Know?,Arctic Monkeys,778.969,114,—,1
192,I Wanna Be Yours,Arctic Monkeys,775.496,192,—,1
193,Don't Stop Believin',Journey,773.152,141,188,3
194,Nos Comemos (feat. Ozuna),Tiago PZK; Ozuna,768.802,128,196,7
195,Butter,BTS,768.699,2,172,2
196,Love Of My Life,Harry Styles,767.848,10,—,1
197,Daddy Issues,The Neighbourhood,766.385,91,192,2
198,One Right Now (with The Weeknd),Post Malone; The Weeknd,762.276,7,—,1
199,Ai Preto,L7NNON; DJ Biel do Furduncinho; Bianca,759.956,139,170,4
200,Tacones Rojos,Sebastian Yatra,758.983,38,198,4
