Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,9.558.939,1,1,29
2,First Class,Jack Harlow,5.076.598,1,2,21
3,Heat Waves,Glass Animals,4.027.375,1,3,489
4,Paulo Londra: Bzrp Music Sessions Vol. 23,Bizarrap; Paulo Londra,3.373.998,2,4,4
5,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,3.270.646,1,5,294
6,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,3.070.344,5,6,56
7,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.799.769,3,7,182
8,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.734.871,2,8,259
9,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.621.180,2,9,280
10,MIDDLE OF THE NIGHT,Elley Duhé,2.583.499,9,10,117
11,Una Noche en Medellín,Cris Mj,2.535.907,10,13,67
12,MAMIII,Becky G; KAROL G,2.524.367,5,12,77
13,Ghost,Justin Bieber,2.514.474,10,11,203
14,Envolver,Anitta,2.504.810,1,14,55
15,Woman,Doja Cat,2.321.429,5,15,284
16,Shivers,Ed Sheeran,2.305.570,4,17,231
17,abcdefu,GAYLE,2.295.465,1,16,166
18,PROVENZA,KAROL G,2.205.766,18,20,7
19,Desesperados,Rauw Alejandro; Chencho Corleone,2.193.731,8,18,124
20,good 4 u,Olivia Rodrigo,2.045.568,1,23,350
21,Thousand Miles,The Kid LAROI,2.043.758,13,21,7
22,Easy On Me,Adele,2.041.917,1,22,197
23,Where Are You Now,Lost Frequencies; Calum Scott,2.022.407,17,27,242
24,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,2.012.227,8,24,35
25,Fuera del mercado,Danny Ocean,2.004.215,21,25,45
26,Wait a Minute!,WILLOW,1.978.178,26,26,41
27,THATS WHAT I WANT,Lil Nas X,1.963.391,3,28,224
28,The Motto,Tiësto; Ava Max,1.947.096,20,29,124
29,Bad Habits,Ed Sheeran,1.917.739,3,30,308
30,With you,Jimin; HA SUNG WOON,1.906.537,5,19,5
31,Watermelon Sugar,Harry Styles,1.841.665,4,31,124
32,Jordan,Ryan Castro,1.783.625,28,32,63
33,Pepas,Farruko,1.776.385,3,36,291
34,Another Love,Tom Odell,1.774.090,27,33,124
35,Blinding Lights,The Weeknd,1.742.464,1,38,882
36,Boyfriend,Dove Cameron,1.734.733,11,35,77
37,My Universe,Coldplay; BTS,1.727.843,3,34,217
38,Light Switch,Charlie Puth,1.723.654,11,37,99
39,Sweater Weather,The Neighbourhood,1.657.010,29,39,593
40,Dandelions,Ruth B.,1.652.673,32,40,124
41,traitor,Olivia Rodrigo,1.635.093,7,41,343
42,Plan A,Paulo Londra,1.604.967,2,42,37
43,Infinity,Jaymes Young,1.579.771,10,43,155
44,Need to Know,Doja Cat,1.576.775,6,44,322
45,Kiss Me More (feat. SZA),Doja Cat; SZA,1.568.641,2,45,385
46,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.553.507,7,46,206
47,drivers license,Olivia Rodrigo,1.501.640,1,47,476
48,I Love You So,The Walters,1.493.030,18,48,200
49,Save Your Tears,The Weeknd,1.446.928,2,50,124
50,Happier Than Ever,Billie Eilish,1.440.572,6,49,273
51,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.402.709,4,51,574
52,Yonaguni,Bad Bunny,1.397.578,3,52,329
53,505,Arctic Monkeys,1.336.241,49,53,110
54,deja vu,Olivia Rodrigo,1.313.928,3,55,124
55,When You're Gone,Shawn Mendes,1.305.431,10,54,29
56,Bones,Imagine Dragons,1.299.330,39,56,49
57,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.288.404,3,57,371
58,Flowers,Lauren Spencer Smith,1.267.522,52,59,15
59,Angel Baby,Troye Sivan,1.258.264,56,58,28
60,Pantysito,Alejo; Feid; ROBI,1.235.382,50,61,42
61,MONTERO (Call Me By Your Name),Lil Nas X,1.228.862,1,62,399
62,Without Me,Eminem,1.205.722,29,64,124
63,Si Quieren Frontear,Duki; De La Ghetto; Quevedo,1.201.116,63,66,28
64,Do It To It,ACRAZE; Cherish,1.193.214,6,67,181
65,In My Head,Lil Tjay,1.189.635,20,65,28
66,LOVE DIVE,IVE,1.189.006,47,60,24
67,Yellow,Coldplay,1.181.132,55,63,124
68,she's all i wanna be,Tate McRae,1.177.407,28,68,84
69,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.172.061,1,70,406
70,Softcore,The Neighbourhood,1.169.917,31,76,113
71,No Role Modelz,J. Cole,1.168.467,71,71,95
72,Medallo,Blessd; Justin Quiles; Lenny Tavárez,1.163.793,43,72,158
73,Yo Voy (feat. Daddy Yankee),Zion & Lennox,1.147.340,52,75,68
74,Cool for the Summer,Demi Lovato,1.145.980,38,69,41
75,lovely (with Khalid),Billie Eilish; Khalid,1.137.836,19,73,124
76,Demasiadas Mujeres,C. Tangana,1.125.897,66,74,46
77,House of Memories,Panic! At The Disco,1.119.235,77,86,7
78,DÁKITI,Bad Bunny; Jhayco,1.111.840,1,77,546
79,One Right Now (with The Weeknd),Post Malone; The Weeknd,1.092.102,7,83,175
80,Adore You,Harry Styles,1.086.394,3,81,29
81,Believer,Imagine Dragons,1.084.281,15,79,124
82,Don't Start Now,Dua Lipa,1.081.234,2,85,124
83,Payphone,Maroon 5; Wiz Khalifa,1.079.877,63,78,104
84,Butter,BTS,1.078.858,2,80,121
85,Beggin',Måneskin,1.061.924,1,88,332
86,The Real Slim Shady,Eminem,1.060.353,36,87,124
87,Dynamite,BTS,1.049.743,1,82,124
88,Starlight,Dave,1.045.845,42,89,56
89,Mon Amour - Remix,zzoilo; Aitana,1.036.139,30,93,242
90,Tacones Rojos,Sebastian Yatra,1.035.637,38,90,163
91,Toxic,BoyWithUke,1.033.724,19,91,194
92,Something In The Way - Remastered,Nirvana,1.029.228,10,84,54
93,Todo De Ti,Rauw Alejandro,1.028.308,2,96,343
94,TUS LÁGRIMAS,Mora; Sech,1.027.714,94,97,7
95,Someone You Loved,Lewis Capaldi,1.014.635,4,92,124
96,Lost,Frank Ocean,1.012.421,36,95,106
97,A Tu Merced,Bad Bunny,1.009.143,39,98,94
98,Dark Red,Steve Lacy,1.008.207,58,94,124
99,ZOOM,Jessi,1.007.659,99,110,5
100,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.006.215,1,100,489
101,love nwantiti (ah ah ah),CKay,992.196,9,103,228
102,Counting Stars,OneRepublic,990.468,101,101,124
103,Oh My God,Adele,988.534,2,108,124
104,Blank Space,Taylor Swift,987.178,104,107,110
105,Unstoppable,Sia,984.866,102,102,74
106,Smells Like Teen Spirit - Remastered,Nirvana,984.154,92,104,124
107,Falling,Harry Styles,981.612,18,106,29
108,Lose Yourself - From "8 Mile" Soundtrack,Eminem,979.250,27,105,80
109,LA CANCIÓN,J Balvin; Bad Bunny,978.868,16,113,94
110,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap; Tiago PZK,970.779,19,99,120
111,Sweetest Pie,Megan Thee Stallion; Dua Lipa,970.299,13,109,49
112,You Right,Doja Cat; The Weeknd,968.841,14,111,124
113,Locked out of Heaven,Bruno Mars,968.414,102,112,123
114,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,954.233,4,115,31
115,İmdat,cakal,949.482,80,118,11
116,Numb Little Bug,Em Beihold,949.402,62,114,88
117,Golden,Harry Styles,938.208,21,117,28
118,Revenge,XXXTENTACION,933.702,24,116,54
119,Shape of You,Ed Sheeran,926.967,1,122,124
120,ULTRA SOLO,Polimá Westcoast; Pailita,922.003,120,137,4
121,Mr. Brightside,The Killers,920.964,73,125,123
122,Cayó La Noche (feat. Cruz Cafuné Abhir Hathi Bejo EL IMA) [Remix],La Pantera; Quevedo; Juseph; Abhir Hathi; Bejo; Cruz Cafuné; EL IMA,920.408,51,123,93
123,We Don't Talk About Bruno,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,918.286,7,121,124
124,happier,Olivia Rodrigo,917.537,12,120,34
125,Bohemian Rhapsody - Remastered 2011,Queen,916.980,10,131,70
126,Tom's Diner,AnnenMayKantereit; Giant Rooks,916.937,57,119,46
127,10 Things I Hate About You,Leah Kate,911.504,126,126,3
128,Still D.R.E.,Dr. Dre; Snoop Dogg,908.263,12,134,77
129,The Nights,Avicii,905.047,24,136,124
130,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,900.215,4,133,124
131,Daddy Issues,The Neighbourhood,899.292,91,129,118
132,favorite crime,Olivia Rodrigo,898.350,11,124,33
133,Heather,Conan Gray,897.129,11,127,33
134,There's Nothing Holdin' Me Back,Shawn Mendes,896.783,5,130,24
135,Nail Tech,Jack Harlow,896.746,31,128,70
136,Volví,Aventura; Bad Bunny,888.967,7,142,269
137,Gangsta's Paradise,Coolio; L.V.,883.996,110,152,106
138,Perfect,Ed Sheeran,883.878,3,139,124
139,MONEY,LISA,882.829,5,167,2
140,Till I Collapse,Eminem; Nate Dogg,880.389,63,138,4
141,jealousy jealousy,Olivia Rodrigo,877.904,14,140,26
142,Die For You,The Weeknd,875.618,138,147,12
143,Riptide,Vance Joy,874.161,114,148,107
144,Circles,Post Malone,873.753,1,150,124
145,See You Again (feat. Kali Uchis),Tyler; The Creator; Kali Uchis,873.112,129,146,5
146,Mount Everest,Labrinth,871.923,35,132,81
147,La Santa,Bad Bunny; Daddy Yankee,870.182,10,153,79
148,Vampiro,Matuê; WIU; Teto,869.258,63,151,25
149,Knife Talk (with 21 Savage ft. Project Pat),Drake; 21 Savage; Project Pat,868.831,11,141,124
150,Chale,Eden Muñoz,868.260,59,156,57
151,2step (feat. Lil Baby),Ed Sheeran; Lil Baby,865.474,64,149,7
152,Freaks,Surf Curse,865.351,50,143,124
153,Take Me To Church,Hozier,864.518,91,145,82
154,One Dance,Drake; Wizkid; Kyla,862.775,5,155,97
155,Chance,Paulo Londra,862.018,24,135,4
156,Pasoori,Shae Gill; Ali Sethi,861.721,144,144,5
157,Notion,The Rare Occasions,857.883,61,154,99
158,Wake Me Up,Avicii,857.739,4,158,52
159,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,855.650,29,163,124
160,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,851.939,148,168,4
161,After Dark,Mr.Kitty,848.053,151,159,5
162,No Ouvidinho,Felipe Amorim,846.662,88,165,9
163,Something Just Like This,The Chainsmokers; Coldplay,842.408,2,162,34
164,Te Felicito,Shakira; Rauw Alejandro,839.842,91,160,7
165,About Damn Time,Lizzo,839.185,142,—,1
166,RUMBATÓN,Daddy Yankee,838.588,35,170,35
167,Love Yourself,Justin Bieber,837.553,52,164,5
168,sentaDONA (Remix) s2,Davi Kneip; Mc Frog; Dj Gabriel do Borel; Luísa Sonza,837.003,35,166,39
169,Do I Wanna Know?,Arctic Monkeys,826.422,114,172,5
170,San Lucas,Kevin Kaarl,826.177,152,161,4
171,We Made It,t-low; Miksu / Macloud,825.875,52,157,7
172,DANÇARINA,PEDRO SAMPAIO; Mc Pedrinho,825.246,24,180,70
173,Don't Be Shy,Tiësto; KAROL G,823.438,37,175,3
174,Sign of the Times,Harry Styles,822.812,13,169,5
175,Why'd You Only Call Me When You're High?,Arctic Monkeys,821.792,100,171,5
176,Señorita,Shawn Mendes; Camila Cabello,819.350,1,173,24
177,Dance Monkey,Tones And I,814.920,1,179,124
178,Just the Way You Are,Bruno Mars,812.714,115,176,31
179,Bored,Billie Eilish,809.897,46,174,5
180,Photograph,Ed Sheeran,808.484,40,178,5
181,positions,Ariana Grande,807.581,1,177,13
182,Starboy,The Weeknd; Daft Punk,806.390,1,197,11
183,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,804.854,2,—,1
184,Fingers Crossed,Lauren Spencer Smith,804.747,10,181,4
185,Crazy What Love Can Do,David Guetta; Becky Hill; Ella Henderson,800.205,94,—,1
186,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,800.117,57,182,44
187,No Lie,Sean Paul; Dua Lipa,799.491,72,189,8
188,Memories,Maroon 5,797.608,2,188,3
189,Talking to the Moon,Bruno Mars,796.593,42,183,6
190,Shallow,Lady Gaga; Bradley Cooper,793.527,2,192,3
191,Say You Won't Let Go,James Arthur,791.927,7,185,4
192,Mood (feat. iann dior),24kGoldn; iann dior,791.032,1,193,2
193,When I Was Your Man,Bruno Mars,790.851,163,184,5
194,All of Me,John Legend,790.715,76,186,4
195,Happier Than Ever - Edit,Billie Eilish,788.308,68,187,4
196,Volando - Remix,Mora; Bad Bunny; Sech,786.449,19,196,13
197,Sweet Child O' Mine,Guns N' Roses,785.551,116,191,11
198,In Da Club,50 Cent,783.755,50,—,1
199,I Gotta Feeling,Black Eyed Peas,782.582,33,198,2
200,The Hills,The Weeknd,780.975,24,—,1
