Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,As It Was,Harry Styles,8.565.309,1,1,62
2,Running Up That Hill (A Deal With God),Kate Bush,7.068.420,2,4,4
3,Me Porto Bonito,Bad Bunny; Chencho Corleone,5.580.631,2,2,26
4,Ojitos Lindos,Bad Bunny; Bomba Estéreo,5.348.375,2,3,26
5,Tití Me Preguntó,Bad Bunny,4.351.767,4,5,26
6,Late Night Talking,Harry Styles,4.198.318,2,6,12
7,Moscow Mule,Bad Bunny,3.955.116,1,7,26
8,Party,Bad Bunny; Rauw Alejandro,3.528.948,6,8,26
9,About Damn Time,Lizzo,3.477.394,7,9,34
10,PROVENZA,KAROL G,3.328.700,4,11,40
11,Heat Waves,Glass Animals,3.302.857,1,10,522
12,First Class,Jack Harlow,3.263.887,1,12,54
13,Efecto,Bad Bunny,3.259.629,12,13,26
14,Matilda,Harry Styles,2.778.303,5,14,12
15,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,2.727.898,1,15,327
16,Bam Bam (feat. Ed Sheeran),Camila Cabello; Ed Sheeran,2.715.991,5,16,89
17,Music For a Sushi Restaurant,Harry Styles,2.570.945,3,17,12
18,Tarot,Bad Bunny; Jhayco,2.524.403,5,20,26
19,Después de la Playa,Bad Bunny,2.500.369,3,19,26
20,Daylight,Harry Styles,2.476.195,7,18,12
21,MIDDLE OF THE NIGHT,Elley Duhé,2.387.020,9,21,150
22,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,2.302.708,2,23,292
23,Little Freak,Harry Styles,2.278.578,6,22,12
24,Un Ratito,Bad Bunny,2.217.118,7,25,26
25,True Love,Kanye West; XXXTENTACION,2.202.145,14,24,5
26,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,2.117.075,3,26,215
27,Ghost,Justin Bieber,2.104.748,10,27,236
28,Potion (with Dua Lipa & Young Thug),Calvin Harris; Dua Lipa; Young Thug,2.058.889,19,29,5
29,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,2.024.342,2,30,313
30,Grapejuice,Harry Styles,2.006.593,4,28,12
31,Una Noche en Medellín,Cris Mj,1.989.620,6,33,100
32,Satellite,Harry Styles,1.986.724,11,31,12
33,MAMIII,Becky G; KAROL G,1.984.116,5,32,110
34,Woman,Doja Cat,1.947.852,5,34,317
35,Until I Found You,Stephen Sanchez,1.946.418,35,35,23
36,N95,Kendrick Lamar,1.929.688,1,37,19
37,Shivers,Ed Sheeran,1.899.216,4,38,264
38,Love Of My Life,Harry Styles,1.882.800,10,36,12
39,Yo No Soy Celoso,Bad Bunny,1.880.830,10,40,26
40,WAIT FOR U (feat. Drake & Tems),Future; Drake; Tems,1.824.098,5,43,33
41,Cinema,Harry Styles,1.813.947,8,39,12
42,Neverita,Bad Bunny,1.800.471,11,44,26
43,Daydreaming,Harry Styles,1.759.263,9,41,12
44,Desesperados,Rauw Alejandro; Chencho Corleone,1.754.215,8,45,157
45,Keep Driving,Harry Styles,1.750.751,12,42,12
46,good 4 u,Olivia Rodrigo,1.738.300,1,46,383
47,Where Are You Now,Lost Frequencies; Calum Scott,1.735.670,17,48,275
48,Me Fui de Vacaciones,Bad Bunny,1.718.549,12,47,26
49,La Corriente,Bad Bunny; Tony Dize,1.698.829,12,50,26
50,Envolver,Anitta,1.685.808,1,49,88
51,Aguacero,Bad Bunny,1.679.039,18,54,26
52,Cooped Up (with Roddy Ricch),Post Malone; Roddy Ricch,1.676.841,21,51,19
53,Another Love,Tom Odell,1.654.153,27,56,157
54,Te Felicito,Shakira; Rauw Alejandro,1.648.609,52,53,30
55,Andrea,Bad Bunny; Buscabulla,1.639.698,21,58,26
56,abcdefu,GAYLE,1.632.189,1,55,199
57,Bad Habits,Ed Sheeran,1.621.174,3,57,341
58,Watermelon Sugar,Harry Styles,1.613.913,4,52,157
59,Easy On Me,Adele,1.610.618,1,61,230
60,ULTRA SOLO,Polimá Westcoast; Pailita,1.607.153,49,60,37
61,Dandelions,Ruth B.,1.585.270,32,59,157
62,Jordan,Ryan Castro,1.584.042,27,62,96
63,Wait a Minute!,WILLOW,1.553.863,25,63,74
64,Blinding Lights,The Weeknd,1.527.017,1,64,915
65,The Motto,Tiësto; Ava Max,1.521.568,20,65,157
66,Die Hard,Kendrick Lamar; Blxst; Amanda Reifer,1.520.334,4,67,19
67,Sweater Weather,The Neighbourhood,1.508.670,29,66,626
68,THATS WHAT I WANT,Lil Nas X,1.504.552,3,68,257
69,Un Coco,Bad Bunny,1.454.590,22,71,26
70,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.444.587,1,89,5
71,Boyfriends,Harry Styles,1.437.958,13,69,12
72,Otro Atardecer,Bad Bunny; The Marías,1.419.498,20,72,26
73,Fuera del mercado,Danny Ocean,1.403.490,21,73,78
74,Pepas,Farruko,1.394.811,3,70,324
75,Dos Mil 16,Bad Bunny,1.378.614,17,77,26
76,traitor,Olivia Rodrigo,1.376.583,7,74,376
77,Don’t Blame Me,Taylor Swift,1.374.865,77,78,14
78,My Universe,Coldplay; BTS,1.361.456,3,76,250
79,House of Memories,Panic! At The Disco,1.357.957,58,75,40
80,Levitating (feat. DaBaby),Dua Lipa; DaBaby,1.334.158,4,80,607
81,Light Switch,Charlie Puth,1.331.459,11,79,132
82,Un Verano Sin Ti,Bad Bunny,1.314.085,16,82,26
83,Boyfriend,Dove Cameron,1.311.358,11,81,110
84,Kiss Me More (feat. SZA),Doja Cat; SZA,1.299.235,2,83,418
85,drivers license,Olivia Rodrigo,1.291.855,1,84,509
86,Enséñame a Bailar,Bad Bunny,1.290.278,19,86,26
87,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi; Anuel AA; Chencho Corleone; Ñengo Flow,1.279.283,75,87,12
88,Infinity,Jaymes Young,1.255.576,10,88,188
89,I Love You So,The Walters,1.245.652,18,90,233
90,505,Arctic Monkeys,1.241.076,49,91,143
91,Callaita,Bad Bunny; Tainy,1.219.633,5,92,26
92,Save Your Tears,The Weeknd,1.211.824,2,93,157
93,deja vu,Olivia Rodrigo,1.211.725,3,94,157
94,X ÚLTIMA VEZ,Daddy Yankee; Bad Bunny,1.205.873,8,95,68
95,Angel Baby,Troye Sivan,1.170.082,56,96,61
96,Thousand Miles,The Kid LAROI,1.163.168,13,97,40
97,Die Young (feat. 347aidan),Sleepy Hallow; 347aidan,1.155.544,87,100,6
98,she's all i wanna be,Tate McRae,1.151.772,28,102,117
99,SUPERMODEL,Måneskin,1.146.038,84,99,19
100,ACORDA PEDRINHO,Jovem Dionisio,1.143.863,46,85,12
101,In The Stars,Benson Boone,1.141.706,49,98,33
102,Happier Than Ever,Billie Eilish,1.138.789,6,103,306
103,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd; Ariana Grande,1.138.084,3,101,404
104,Without Me,Eminem,1.137.406,29,104,157
105,No Role Modelz,J. Cole,1.131.554,69,111,128
106,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,1.126.015,7,108,239
107,Need to Know,Doja Cat,1.125.037,6,109,355
108,Yonaguni,Bad Bunny,1.124.846,3,106,362
109,El Apagón,Bad Bunny,1.124.828,23,105,26
110,Sweetest Pie,Megan Thee Stallion; Dua Lipa,1.100.797,13,110,82
111,Sunroof,Nicky Youre; dazy,1.086.817,106,107,24
112,Agosto,Bad Bunny,1.079.316,24,113,26
113,Yellow,Coldplay,1.066.338,55,116,157
114,MONTERO (Call Me By Your Name),Lil Nas X,1.054.971,1,114,432
115,lovely (with Khalid),Billie Eilish; Khalid,1.053.695,19,115,157
116,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber; Daniel Caesar; Giveon,1.052.790,1,112,439
117,Believer,Imagine Dragons,1.039.260,15,117,157
118,Die For You,The Weeknd,1.025.840,118,123,17
119,Where Did You Go? (feat. MNEK),Jax Jones; MNEK,1.024.772,107,120,37
120,Don't Start Now,Dua Lipa,1.017.341,2,124,157
121,Iris,The Goo Goo Dolls,1.008.997,111,119,17
122,Softcore,The Neighbourhood,1.003.149,31,122,146
123,One Right Now (with The Weeknd),Post Malone; The Weeknd,998.754,7,126,208
124,Beggin',Måneskin,990.000,1,125,365
