Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,5.289.380,1,1,60
2,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook; BTS; FIFA Sound,4.887.791,2,—,1
3,Anti-Hero,Taylor Swift,4.878.576,1,2,31
4,Rich Flex,Drake; 21 Savage,3.937.395,1,3,17
5,La Bachata,Manuel Turizo,3.665.297,3,4,140
6,As It Was,Harry Styles,3.571.999,1,7,235
7,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,3.449.355,1,6,137
8,I'm Good (Blue),David Guetta; Bebe Rexha,3.446.565,2,5,87
9,All I Want for Christmas Is You,Mariah Carey,2.985.659,1,17,20
10,Under The Influence,Chris Brown,2.883.984,6,11,121
11,Me Porto Bonito,Bad Bunny; Chencho Corleone,2.856.843,2,8,199
12,Made You Look,Meghan Trainor,2.775.410,12,12,29
13,Tití Me Preguntó,Bad Bunny,2.705.779,4,10,199
14,Another Love,Tom Odell,2.644.491,12,18,330
15,I Ain't Worried,OneRepublic,2.597.721,7,15,169
16,Miss You,Oliver Tree; Robin Schulz,2.576.221,9,14,42
17,Bad Habit,Steve Lacy,2.500.603,8,20,137
18,Hey Mor,Ozuna; Feid,2.479.799,12,13,38
19,Duki: Bzrp Music Sessions Vol. 50,Bizarrap; Duki,2.475.067,3,9,4
20,DESPECHÁ,ROSALÍA,2.355.784,5,16,116
21,Midnight Rain,Taylor Swift,2.354.594,4,21,31
22,Until I Found You,Stephen Sanchez,2.352.229,19,26,196
23,Lavender Haze,Taylor Swift,2.309.058,2,22,31
24,Efecto,Bad Bunny,2.300.299,6,19,199
25,Romantic Homicide,d4vd,2.236.273,17,32,78
26,I Wanna Be Yours,Arctic Monkeys,2.221.340,22,33,127
27,Last Christmas,Wham!,2.218.685,2,37,9
28,Die For You,The Weeknd,2.190.175,23,29,190
29,Mockingbird,Eminem,2.183.367,28,28,37
30,golden hour,JVKE,2.144.573,22,31,90
31,Sweater Weather,The Neighbourhood,2.080.088,19,35,799
32,Ojitos Lindos,Bad Bunny; Bomba Estéreo,2.073.427,2,24,199
33,Calm Down (with Selena Gomez),Rema; Selena Gomez,2.044.309,21,25,87
34,CUFF IT,Beyoncé,2.035.437,12,23,70
35,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,2.034.482,3,69,150
36,Rockin' Around The Christmas Tree,Brenda Lee,1.998.373,3,50,9
37,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,1.986.334,3,30,24
38,SNAP,Rosa Linn,1.979.098,15,34,133
39,Glimpse of Us,Joji,1.952.417,1,44,164
40,You're On Your Own Kid,Taylor Swift,1.899.244,5,41,31
41,Snow On The Beach (feat. Lana Del Rey),Taylor Swift; Lana Del Rey,1.886.778,3,38,31
