Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Kill Bill,SZA,6.200.306,1,1,20
2,Unholy (feat. Kim Petras),Sam Smith; Kim Petras,4.570.319,1,2,98
3,Creepin' (with The Weeknd & 21 Savage),Metro Boomin; The Weeknd; 21 Savage,4.247.305,1,3,27
4,As It Was,Harry Styles,4.134.079,1,4,273
5,La Bachata,Manuel Turizo,3.790.595,3,5,178
6,I'm Good (Blue),David Guetta; Bebe Rexha,3.622.780,2,6,125
7,Anti-Hero,Taylor Swift,3.607.282,1,7,69
8,La Jumpa,Arcángel; Bad Bunny,3.457.154,7,8,28
9,Quevedo: Bzrp Music Sessions Vol. 52,Bizarrap; Quevedo,3.303.947,1,9,175
10,Me Porto Bonito,Bad Bunny; Chencho Corleone,2.858.151,2,12,237
11,Made You Look,Meghan Trainor,2.857.116,9,11,67
12,Rich Flex,Drake; 21 Savage,2.855.598,1,10,55
13,Gato de Noche,Ñengo Flow; Bad Bunny,2.796.683,13,13,6
14,Hey Mor,Ozuna; Feid,2.725.497,12,16,76
15,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez; Em Beihold,2.720.860,15,15,26
16,Calm Down (with Selena Gomez),Rema; Selena Gomez,2.708.543,16,17,125
17,LET GO,Central Cee,2.705.589,12,14,13
18,golden hour,JVKE,2.682.492,18,20,128
19,Another Love,Tom Odell,2.673.697,11,19,368
20,I Ain't Worried,OneRepublic,2.628.143,7,18,207
21,Tití Me Preguntó,Bad Bunny,2.594.015,4,22,237
22,Under The Influence,Chris Brown,2.590.086,6,21,159
23,Die For You,The Weeknd,2.532.322,19,24,228
24,Escapism.,RAYE; 070 Shake,2.514.828,24,26,31
25,Mockingbird,Eminem,2.504.125,20,23,75
26,Here With Me,d4vd,2.449.071,25,25,54
27,Miss You,Oliver Tree; Robin Schulz,2.423.540,9,27,80
28,Ditto,NewJeans,2.287.223,19,28,10
29,Efecto,Bad Bunny,2.256.853,6,32,237
30,Bad Habit,Steve Lacy,2.250.942,8,30,175
31,I Wanna Be Yours,Arctic Monkeys,2.239.877,22,29,165
32,Bloody Mary,Lady Gaga,2.237.539,25,31,31
33,Ojitos Lindos,Bad Bunny; Bomba Estéreo,2.181.348,2,34,237
34,Nobody Gets Me,SZA,2.178.854,7,33,20
35,DESPECHÁ,ROSALÍA,2.158.406,5,35,154
36,Sweater Weather,The Neighbourhood,2.129.028,19,37,837
37,Romantic Homicide,d4vd,2.119.786,17,36,116
38,SNAP,Rosa Linn,2.095.434,15,39,171
39,Heat Waves,Glass Animals,1.985.697,1,41,733
40,STAY (with Justin Bieber),The Kid LAROI; Justin Bieber,1.956.490,1,42,538
41,CUFF IT,Beyoncé,1.952.625,12,43,108
42,Feliz Cumpleaños Ferxxo,Feid,1.924.306,35,46,129
43,Just Wanna Rock,Lil Uzi Vert,1.899.976,43,44,72
44,Bones,Imagine Dragons,1.898.563,27,45,293
45,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin; Future; Chris Brown,1.824.359,9,47,27
46,Starboy,The Weeknd; Daft Punk,1.802.946,1,48,214
47,LOKERA,Rauw Alejandro; Lyanno; Brray,1.801.324,37,50,139
48,Glimpse of Us,Joji,1.794.226,1,49,202
49,Neverita,Bad Bunny,1.768.066,11,53,237
50,Maan Meri Jaan,King,1.759.933,49,51,40
51,Shirt,SZA,1.750.431,18,52,62
52,Blinding Lights,The Weeknd,1.747.696,1,54,1126
53,Until I Found You,Stephen Sanchez,1.620.747,19,56,234
54,Moscow Mule,Bad Bunny,1.602.069,1,57,237
55,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],Jung Kook; BTS; FIFA Sound,1.591.856,2,55,39
56,Cold Heart - PNAU Remix,Elton John; Dua Lipa; PNAU,1.563.542,2,60,503
57,Monotonía,Shakira; Ozuna,1.552.901,12,59,70
58,PUNTO G,Quevedo,1.537.176,58,61,55
59,I Was Never There,The Weeknd; Gesaffelstein,1.521.734,8,58,186
60,Sure Thing,Miguel,1.501.920,60,65,3
61,Dandelions,Ruth B.,1.492.816,32,63,368
62,All I Want for Christmas Is You,Mariah Carey,1.483.957,1,38,58
63,Low,SZA,1.479.434,17,64,3
64,Last Christmas,Wham!,1.449.131,2,40,47
65,Lavender Haze,Taylor Swift,1.433.916,2,66,3
66,ANTIFRAGILE,LE SSERAFIM,1.425.700,50,69,3
67,PROVENZA,KAROL G,1.402.168,4,75,251
68,505,Arctic Monkeys,1.397.063,40,67,3
69,Shinunoga E-Wa,Fujii Kaze,1.392.344,57,71,3
70,Blind,SZA,1.383.882,12,70,3
71,Left and Right (Feat. Jung Kook of BTS),Charlie Puth; Jung Kook; BTS,1.383.128,3,72,3
72,Midnight Rain,Taylor Swift,1.364.145,4,76,3
73,VISTA AL MAR,Quevedo,1.358.925,43,78,3
