ID,Track,Singer(s),Stream
60,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,31361605
61,Sweater Weather,The Neighbourhood,45446284
62,DÁKITI,Bad Bunny; Jhayco,38812088
63,Love Tonight (Edit),Shouse,32790732
64,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,37871713
65,The Feels,TWICE,38565096
66,Bored,Billie Eilish,40802379
67,Mood (feat. iann dior),24kGoldn; iann dior,35942540
68,Permission to Dance,BTS,34455896
69,Entre Nosotros,Tiago PZK; LIT killah,32206131
70,happier,Olivia Rodrigo,34875940
71,Dark Red,Steve Lacy,35574175
72,Don't Start Now,Dua Lipa,34892275
73,Una Nota,J Balvin; Sech,30343757
74,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,33838399
75,Miénteme,TINI; Maria Becerra,31518062
76,Dynamite,BTS,35587704
77,Someone You Loved,Lewis Capaldi,35773567
78,Like I Can,Sam Smith,29656425
79,Pareja Del Año,Sebastian Yatra; Myke Towers,30369070
80,SEJODIOTO,KAROL G,30374527
81,Freaks,Surf Curse,33253817
82,The Business,Tiësto,31631468
83,Love Again,Dua Lipa,31431778
84,edamame (feat. Rich Brian),bbno$; Rich Brian,33897590
85,Astronaut In The Ocean,Masked Wolf,31139882
86,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,30593808
87,Happier Than Ever - Edit,Billie Eilish,34610881
88,I GUESS I'M IN LOVE,Clinton Kane,31364377
89,Ain't Shit,Doja Cat,30104528
90,911 (Remix),Sech; Jhayco,23811898
91,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes; Tainy,16040750
92,lovely (with Khalid),Billie Eilish; Khalid,33194778
93,Save Your Tears,The Weeknd,30717714
94,Chosen (feat. Ty Dolla $ign),Blxst; Tyga; Ty Dolla $ign,29126209
95,Loco,Justin Quiles; Chimbala; Zion & Lennox,26950854
96,LOCO,ITZY,22697258
97,jealousy jealousy,Olivia Rodrigo,26453089
98,...And to Those I Love Thanks for Sticking Around,$uicideboy$,26345397
99,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill; Lil Durk; Lil Baby,5870183
100,Perfect,Ed Sheeran,30474850
101,Have Mercy,Chlöe,24360232
102,favorite crime,Olivia Rodrigo,26716502
103,Believer,Imagine Dragons,30283610
104,Dance Monkey,Tones And I,29154203
105,Arranhão - Ao Vivo,Henrique & Juliano,31269787
106,RAPSTAR,Polo G,28087998
107,positions,Ariana Grande,28512241
108,Circles,Post Malone,28282243
109,AOK,Tai Verdes,24232104
110,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,28400890
111,Shape of You,Ed Sheeran,28119879
112,Your Heart,Joyner Lucas; J. Cole,3885650
113,telepatía,Kali Uchis,24449584
114,Before You Go,Lewis Capaldi,29657664
115,Smells Like Teen Spirit - Remastered,Nirvana,27089812
116,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,11328926
117,Moon,Kanye West,10342218
118,Jugaste y Sufrí,Eslabon Armado; DannyLux,30672893
119,Yellow,Coldplay,29047294
120,Champagne Poetry,Drake,6527999
121,The Real Slim Shady,Eminem,25880010
122,Head & Heart (feat. MNEK),Joel Corry; MNEK,20729880
123,Sal y Perrea - Remix,Sech; Daddy Yankee; J Balvin,930379
124,Bohemian Rhapsody - Remastered 2011,Queen,25651995
125,double take,dhruv,21473135
126,Bala Love,Mc Anjim; Dj Lv Mdp; DJ PH DA SERRA,21456534
127,Gangsta's Paradise,Coolio; L.V.,25224982
128,Arcade,Duncan Laurence,27018551
129,Mon Amour - Remix,zzoilo; Aitana,26305037
130,Levitating,Dua Lipa,24771992
131,Vodka,Apache 207,906543
132,Heartbreak Anniversary,Giveon,25890043
133,Daddy Issues,The Neighbourhood,25574859
134,You Right,Doja Cat; The Weeknd,29017878
135,The Nights,Avicii,25621377
136,Señorita,Shawn Mendes; Camila Cabello,25562213
137,Ela e Ela,Zé Neto & Cristiano,14957483
138,Heather,Conan Gray,26813946
139,Shallow,Lady Gaga; Bradley Cooper,25744742
140,ANTIPATICO,Salmo,882103
141,Off The Grid,Kanye West,4653579
142,She Knows (feat. Amber Coffman & Cults),J. Cole; Cults; Amber Coffman,22608729
143,Intro (Hate on Me),Meek Mill,877299
144,No Role Modelz,J. Cole,21429342
145,ALMAS GEMELAS,Myke Towers,8422009
146,Mr. Brightside,The Killers,25156188
147,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,23898223
148,El Incomprendido,Farruko; Victor Cardenas; Dj Adoni,11885217
149,Counting Stars,OneRepublic,25579759
150,WITHOUT YOU,The Kid LAROI,14649570
151,Every Breath You Take,The Police,24181804
152,A La Antigüita,Calibre 50,12823819
153,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay; ElGrandeToto,3013994
154,you broke me first,Tate McRae,25120741
155,goosebumps,Travis Scott,24669939
156,Linda,Tokischa; ROSALÍA,7745468
157,Riptide,Vance Joy,23885330
158,Without Me,Eminem,24387566
159,Take Me To Church,Hozier,25649351
160,we fell in love in october,girl in red,19195298
161,Memories,Maroon 5,24085058
162,Say You Won't Let Go,James Arthur,23672221
163,Run,OneRepublic,9054413
164,bad guy,Billie Eilish,24971279
165,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,9073533
166,Quer Voar,Matuê,3927814
167,fue mejor (feat. SZA),Kali Uchis; SZA,833291
168,Nota de Repúdio - Ao Vivo,Gusttavo Lima,15842495
169,too easy,Gunna; Future,832082
170,Talking to the Moon,Bruno Mars,24432919
171,Never Going Home,Kungs,1643845
172,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,6006584
173,Sexo Virtual,Rauw Alejandro,24549828
174,Roses - Imanbek Remix,SAINt JHN; Imanbek,13740303
175,Raataan Lambiyan (From "Shershaah"),Tanishk Bagchi; Jubin Nautiyal; Asees Kaur,8358409
176,Dreams - 2004 Remaster,Fleetwood Mac,15219933
177,Meu Pedaço de Pecado,João Gomes,11996363
178,7 rings,Ariana Grande,19678921
179,Goosebumps - Remix,Travis Scott; HVME,8943447
180,Wake Me Up,Avicii,21856602
181,Dandelions,Ruth B.,26406411
182,2/Catorce,Rauw Alejandro; Mr. Naisgai,5974652
183,Another Love,Tom Odell,26359476
184,GHIGLIOTTINA - feat. Noyz Narcos,Salmo; Noyz Narcos,810736
185,Fancy Like,Walker Hayes,5303955
186,Groupies,Doode; Teto; Matuê,1581400
187,brutal,Olivia Rodrigo,6724332
188,Obsessed With You,Central Cee,3652991
189,Rasputin,Majestic; Boney M.,2401066
190,All of Me,John Legend,22582564
191,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,3757304
192,Botella Tras Botella,Gera MX; Christian Nodal,6875599
193,MI SENTO BENE,Salmo,799657
194,SCOOP (feat. Doja Cat),Lil Nas X; Doja Cat,795482
195,Wow Wow (feat. Becky G),Maria Becerra; Becky G,1583630
196,Adore You,Harry Styles,13501994
197,Thunder,Gabry Ponte; LUM!X; Prezioso,13396891
198,Jocelyn Flores,XXXTENTACION,16755307
199,KUMITE,Salmo,788207
200,Love Tonight (David Guetta Remix Edit),Shouse; David Guetta,3147500
201,Você Beberia Ou Não Beberia?,Zé Neto & Cristiano,6723522
202,Revoada No Colchão,Zé Felipe; Marcynho Sensação,19390226
203,Chega E Senta - Ao Vivo,John Amplificado,3166461
204,Rolê,Tarcísio do Acordeon; Marcynho Sensação,3153216
205,Ficha Limpa,Gusttavo Lima,3875832
206,MORENA,Luan Santana,2310994
207,Baby Me Atende,Matheus Fernandes; Dilsinho,3111736
208,Hawái,Maluma,2247952
209,A Maior Saudade - Ao Vivo,Henrique & Juliano,3244005
210,EL MAKINON,KAROL G; Mariah Angeliq,777806
211,September,Earth; Wind & Fire,771660
212,La Curiosidad,Jay Wheeler; DJ Nelson; Myke Towers,769623
213,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,767940
214,Wonderwall - Remastered,Oasis,767024
215,Ya Supérame (En Vivo),Grupo Firme,2906528
216,Ranjha (From "Shershaah"),Jasleen Royal; B Praak; Romy; Anvita Dutt,3597987
217,Lucid Dreams,Juice WRLD,8690462
218,Here's Your Perfect,Jamie Miller,1380999
219,Hope,XXXTENTACION,2772848
220,Classic,MKTO,24651122
221,Loverboy,A-Wall,2825740
222,INFERNO,Sub Urban; Bella Poarch,668046
223,Payphone,Maroon 5; Wiz Khalifa,4899363
224,Venom - Music From The Motion Picture,Eminem,14165764
225,Rolling in the Deep,Adele,36477099
226,death bed (coffee for your head),Powfu; beabadoobee,2704734
227,Blank Space,Taylor Swift,13032140
228,Praise God,Kanye West,27628124
229,Teenagers,My Chemical Romance,8868790
230,Photograph,Ed Sheeran,11859108
231,ONLY,LeeHi,5760458
232,The Night We Met,Lord Huron,6504710
233,Someone Like You,Adele,34677201
234,Till I Collapse,Eminem; Nate Dogg,11820396
235,Hold On,Justin Bieber,9771040
236,Falling,Harry Styles,2144164
237,Miss The Rage (feat. Playboi Carti),Trippie Redd; Playboi Carti,687337
238,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy; Bad Bunny; Julieta Venegas,73038922
239,Savage,aespa,15229644
240,Working for the Knife,Mitski,1536912
241,When We Were Young,Adele,33773720
242,In the End,Linkin Park,4355998
243,Something Just Like This,The Chainsmokers; Coldplay,12730302
244,Closer,The Chainsmokers; Halsey,1409270
245,Somebody That I Used To Know,Gotye; Kimbra,16912700
246,Streets,Doja Cat,1422197
247,Coração Cachorro,Avine Vinny; Matheus Fernandes,28210703
248,Está Dañada,Ivan Cornejo,22757987
249,Ptazeta: Bzrp Music Sessions Vol. 45,Bizarrap; Ptazeta,2489141
250,MAMMAMIA,Måneskin,18725210
251,Flocky Flocky (feat. Travis Scott),Don Toliver; Travis Scott,9651317
252,Red Eye (feat. TroyBoi),Justin Bieber; TroyBoi,6146177
253,Ateo,C. Tangana; NATHY PELUSO,22802717
254,Ghost,Justin Bieber,36444983
255,XSCAPE,Don Toliver,1030290
256,Boyz (feat. Nicki Minaj),Jesy Nelson; Nicki Minaj,1019672
257,5X,Don Toliver,975361
258,Way Bigger,Don Toliver,904866
259,Prada (feat. Lil Tecca),24kGoldn; Lil Tecca,859445
260,What You Need,Don Toliver,847718
261,Venom - Remix,Eminem,815372
262,Acapulco,Jason Derulo,21420527
263,You (feat. Travis Scott),Don Toliver; Travis Scott,799162
264,Guapa,RAF Camora,794031
265,Trava na Pose Chama no Zoom Da um Close (feat. Mc Rennan),DJ Patrick Muniz; Dj Olliver; Mc Topre; Mc Rennan,19205582
266,Another One Bites The Dust - Remastered 2011,Queen,3021840
267,Love In The Dark,Adele,26429661
268,Who Want Smoke?? (feat. G Herbo Lil Durk & 21 Savage),Nardo Wick; G Herbo; Lil Durk; 21 Savage,14014512
269,WFM,RealestK,21298093
270,I Love You So,The Walters,25710559
271,Infinity,Jaymes Young,15691932
272,Set Fire to the Rain,Adele,20987119
273,Tamed-Dashed,ENHYPEN,1569357
274,Careless Whisper,George Michael,3678539
275,Índigo,Camilo; Evaluna Montaner,26693035
276,Easy On Me,Adele,163206549
277,Send My Love (To Your New Lover),Adele,14074294
278,Sky,Playboi Carti,10813516
279,Let Somebody Go,Coldplay; Selena Gomez,24493620
280,Bubbly (with Drake & Travis Scott),Young Thug; Drake; Travis Scott,15739596
281,Santé,Stromae,2267754
282,Make You Feel My Love,Adele,8964942
283,Undeniable (feat. X Ambassadors),Kygo; X Ambassadors,3593062
284,Chasing Pavements,Adele,9986984
285,All I Ask,Adele,9754921
286,Hello,Adele,7865079
287,Faking Love (feat. Saweetie),Anitta; Saweetie,1127558
288,Livin It Up (with Post Malone & A$AP Rocky),Young Thug; A$AP Rocky; Post Malone,6541985
289,Stressed (with J. Cole & T-Shyne),Young Thug; J. Cole; T-Shyne,1112466
290,Higher Power,Coldplay,2709047
291,Rich Nigga Shit (with Juice WRLD),Young Thug; Juice WRLD,1076482
292,Here We Go,Mac Miller,1045102
293,Unfollow,Duki; Justin Quiles; Bizarrap,13009078
294,Die Slow (with Strick),Young Thug; Strick,863632
295,Rumour Has It,Adele,860603
296,Water Under the Bridge,Adele,833049
297,Späti,Gzuz,826054
298,Skyfall,Adele,817340
299,Putariazinha,Felipe Amorim,3218657
300,Toxic,BoyWithUke,17871959
301,masquerade,siouxxie sixxsta,11626593
302,Better Days (NEIKED x Mae Muller x Polo G),NEIKED; Mae Muller; Polo G,20813300
303,Moth To A Flame (with The Weeknd),Swedish House Mafia; The Weeknd,36139009
304,SG (with Ozuna Megan Thee Stallion & LISA of BLACKPINK),DJ Snake; Ozuna; Megan Thee Stallion; LISA,14712895
305,Not In The Mood (feat. Fivio Foreign & Kay Flock),Lil Tjay; Fivio Foreign; Kay Flock,5086995
306,Present,Khalid,2704615
307,If You Lie Down With Me,Lana Del Rey,988130
308,Dynamite,Sean Paul; Sia,806651
309,Rock with you,SEVENTEEN,804203
310,GALOPA,PEDRO SAMPAIO,3647381
311,Billie Jean,Michael Jackson,2394135
312,Nuestra Canción,Monsieur Periné; Vicente Garcia,8033465
313,GHOST TOWN,Benson Boone,7532426
314,The Hills,The Weeknd,3667155
315,Somebody's Watching Me,Rockwell,3322105
316,Dealer,Lana Del Rey,1507146
317,Salimo de Noche,Tiago PZK; Trueno,5433325
318,FEEL ME??,Trueno,1504454
319,Overpass Graffiti,Ed Sheeran,9235988
320,First Times,Ed Sheeran,4526560
321,Tides,Ed Sheeran,4187606
322,2step,Ed Sheeran,4404281
323,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,3926640
324,The Joker And The Queen,Ed Sheeran,3395203
325,Visiting Hours,Ed Sheeran,3706345
326,Leave Your Life,Ed Sheeran,3253611
327,Collide,Ed Sheeran,3215947
328,Stop The Rain,Ed Sheeran,3081900
329,Love In Slow Motion,Ed Sheeran,2948931
330,Tell It To My Heart,MEDUZA; Hozier,1984341
331,Demon High,Lil Uzi Vert,1099725
332,Oh Na Na,Camila Cabello; Myke Towers; Tainy,1944300
333,Thriller,Michael Jackson,5119304
334,Sandman,Ed Sheeran,1880662
335,Be Right Now,Ed Sheeran,1006933
336,Mahvettim,cakal,2702629
337,Telepath,Conan Gray,984310
338,Dictadura,Anuel AA,976875
339,Family (feat. Bebe Rexha Ty Dolla $ign & A Boogie Wit da Hoodie),David Guetta; Bebe Rexha; Ty Dolla $ign; A Boogie Wit da Hoodie,962887
340,Sabe,Nicki Nicole; Rauw Alejandro,911738
341,Be a Hoe/Break a Hoe,Shirin David; Kitty Kat,906147
342,Sandman,A$AP Rocky,897613
343,Highway to Hell,AC/DC,3172540
344,Ghostbusters,Ray Parker Jr.,3064987
345,Monster Mash,Bobby "Boris" Pickett; The Crypt-Kickers,2857758
346,This Is Halloween,The Citizens of Halloween,2762774
347,Toxic,Britney Spears,909613
348,Sweet Dreams (Are Made of This) - Remastered,Eurythmics; Annie Lennox; Dave Stewart,1879281
349,Do It To It,ACRAZE; Cherish,1592975
350,Disturbia,Rihanna,1911953
351,Somebody's Watching Me - Single Version,Rockwell,2098551
352,Spooky Scary Skeletons - Undead Tombstone Remix,Andrew Gold,1285342
353,Superstition,Stevie Wonder,977731
354,Thriller - 2003 Edit,Michael Jackson,912636
355,SICKO MODE,Travis Scott,799755
356,Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,777374
357,Sweet but Psycho,Ava Max,763274
358,Starboy,The Weeknd; Daft Punk,760744
359,Time Warp,Little Nell; Patricia Quinn; Richard O'Brien,734396
