ID,Track,Singer(s),Stream
95,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,32760693
96,Adore You,Harry Styles,32991134
97,Amor da Despedida,Os Barões Da Pisadinha; Fernando & Sorocaba,988408
98,SO DONE,The Kid LAROI,35520813
99,MODO TURBO,Luísa Sonza; Pabllo Vittar; Anitta,15409113
100,Golden,Harry Styles,35319367
101,Shape of You,Ed Sheeran,25136626
102,goosebumps,Travis Scott,32429169
103,Lance Individual,Jorge & Mateus,8348912
104,Life Is Good (feat. Drake),Future; Drake,28949570
105,pov,Ariana Grande,30557819
106,Hawái - Remix,Maluma; The Weeknd,25559398
107,La Jeepeta - Remix,Nio Garcia; Anuel AA; Myke Towers; Brray; Juanka,24460968
108,lovely (with Khalid),Billie Eilish; Khalid,35174284
109,Despeinada,Ozuna; Camilo,27781153
110,Bohemian Rhapsody - Remastered 2011,Queen,24823494
111,Come & Go (with Marshmello),Juice WRLD; Marshmello,29837231
112,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,920815
113,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke; A Boogie Wit da Hoodie,31218861
114,Ele É Ele Eu Sou Eu,Wesley Safadão; Os Barões Da Pisadinha,14910609
115,Letícia,Zé Vaqueiro,898359
116,Robbery,Juice WRLD,30413715
117,Polvo,Nicky Jam; Myke Towers,31141040
118,Falling,Trevor Daniel,56751391
119,Sunday Best,Surfaces,4207513
120,September,Earth; Wind & Fire,872621
121,Break My Heart,Dua Lipa,28249087
122,Reminds Me Of You,Juice WRLD; The Kid LAROI,19632374
123,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,865972
124,Ride It,Regard,26180869
125,Figurinha - Ao Vivo,Douglas & Vinicius; MC Bruninho,1595089
126,Toosie Slide,Drake,24190270
127,POPSTAR (feat. Drake),DJ Khaled; Drake,26170974
128,Midnight Sky,Miley Cyrus,26848616
129,HIGHEST IN THE ROOM,Travis Scott,29086610
130,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach; Quarterhead; Norma Jean Martine,30828424
131,Kings & Queens,Ava Max,13711121
132,Shallow,Lady Gaga; Bradley Cooper,28782731
133,Só Tem Eu,Zé Felipe,835306
134,Train Wreck,James Arthur,34978169
135,Closer,The Chainsmokers; Halsey,833732
136,Go Crazy,Chris Brown; Young Thug,18145352
137,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,26187895
138,Mi Cuarto,Jerry Di,24428462
139,Intentions (feat. Quavo),Justin Bieber; Quavo,24510789
140,ROXANNE,Arizona Zervas,24658495
141,Mood Swings (feat. Lil Tjay),Pop Smoke; Lil Tjay,26982234
142,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,22072728
143,Sofia,Clairo,27557338
144,Wake Me Up,Avicii,7055551
145,Caramelo,Ozuna,12170988
146,rockstar (feat. 21 Savage),Post Malone; 21 Savage,14500660
147,Whats Poppin (feat. DaBaby Tory Lanez & Lil Wayne) [Remix] - Bonus Track,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,24959486
148,Daisy,Ashnikko,27699396
149,Believer,Imagine Dragons,28743162
150,All Girls Are The Same,Juice WRLD,28114657
151,Angst,Apache 207,5317174
152,Tyler Herro,Jack Harlow,25154492
153,At My Worst,Pink Sweat$,32770361
154,ily (i love you baby) (feat. Emilee),Surf Mesa; Emilee,24452351
155,Dior,Pop Smoke,26900183
156,Oh Juliana,Niack,795741
157,Way Out (feat. Big Sean),Jack Harlow; Big Sean,21580915
158,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,28485380
159,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,29148344
160,Jocelyn Flores,XXXTENTACION,29071604
161,Heat Waves,Glass Animals,34572350
162,ALÔ AMBEV - funk remix,DJ Lucas Beat,773342
163,7 rings,Ariana Grande,26421777
164,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,27956953
165,SICKO MODE,Travis Scott,24860469
166,champagne problems,Taylor Swift,19829281
167,De Menina pra Mulher - Ao Vivo,Gusttavo Lima,759761
168,7,Ufo361; Bonez MC,1503933
169,Daddy Issues,The Neighbourhood,29347342
170,Pulei na Piscina - Ao Vivo,Guilherme & Benuto,752928
171,Hey Ya!,Outkast,750166
172,How You Like That,BLACKPINK,25504517
173,Rainha da Favela,LUDMILLA,744290
174,Something Just Like This,The Chainsmokers; Coldplay,2696229
175,Perfect,Ed Sheeran,26651200
176,Happier,Marshmello; Bastille,4655272
177,God's Plan,Drake,733078
178,Azul,J Balvin,4693033
179,I Like It,Cardi B; Bad Bunny; J Balvin,729266
180,hot girl bummer,blackbear,23311878
181,Tú Me Dejaste De Querer,C. Tangana; Niño de Elche; La Húngara,17498924
182,Feel So Close - Radio Edit,Calvin Harris,720834
183,Safaera,Bad Bunny; Jowell & Randy; Ñengo Flow,715471
184,Say You Won't Let Go,James Arthur,28360781
185,La Luz,Sech; J Balvin,10579926
186,De Cora <3,Rauw Alejandro; J Balvin,17175685
187,Cidade Inteira,Eric Land; Xand Avião,700985
188,Pumped Up Kicks,Foster The People,699498
189,Billie Jean,Michael Jackson,699271
190,everything i wanted,Billie Eilish,24372295
191,Take on Me,a-ha,696390
192,Hayloft,Mother Mother,25811731
193,Love Not War (The Tampa Beat),Jason Derulo; Nuka,28304301
194,SAD!,XXXTENTACION,25236206
195,Don't Stop Believin',Journey,688022
196,Tequila Shots,Kid Cudi,2664073
197,24K Magic,Bruno Mars,684115
198,Deep End,Fousheé,11114075
199,Why'd You Only Call Me When You're High?,Arctic Monkeys,27689694
200,All We Got (feat. KIDDO),Robin Schulz; KIDDO,29908422
201,Do I Wanna Know?,Arctic Monkeys,24585158
202,Yellow,Coldplay,23016173
203,All of Me,John Legend,23171835
204,no body no crime (feat. HAIM),Taylor Swift; HAIM,5133976
205,Lovesick Girls,BLACKPINK,13428827
206,Electric Love,BØRNS,21099303
207,Star Shopping,Lil Peep,22324644
208,Maniac,Conan Gray,24158011
209,Ice Cream (with Selena Gomez),BLACKPINK; Selena Gomez,8318802
210,HACIENDO QUE ME AMAS,Bad Bunny,9234234
211,Someone To You,BANNERS,21955392
212,In Your Eyes,The Weeknd,24009514
213,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke; 50 Cent; Roddy Ricch,11066371
214,Every Breath You Take,The Police,6101076
215,Ponte Pa' Mi,Justin Quiles,22572448
216,Diamonds,Sam Smith,18735222
217,Fever,Dua Lipa; Angèle,6964032
218,The Less I Know The Better,Tame Impala,14197629
219,Smells Like Teen Spirit - Remastered,Nirvana,21460139
220,Take Me To Church,Hozier,20242377
221,when the party's over,Billie Eilish,15996668
222,Be Alright,Dean Lewis,15152216
223,Without Me,Halsey,17727224
224,THE SCOTTS,THE SCOTTS; Travis Scott; Kid Cudi,630424
225,Everybody Dies In Their Nightmares,XXXTENTACION,17511741
226,Dancing in My Room,347aidan,12902741
227,Moonlight,XXXTENTACION,14968108
228,Party Girl,StaySolidRocky,1231596
229,BOOKER T,Bad Bunny,22108586
230,Get You The Moon (feat. Snøw),Kina; Snøw,613032
231,E-GIRLS ARE RUINING MY LIFE!,CORPSE; Savage Ga$p,3969030
232,I CAN'T STOP ME,TWICE,4018206
233,SLOW DANCING IN THE DARK,Joji,609686
234,gold rush,Taylor Swift,2050701
235,Be Kind (with Halsey),Marshmello; Halsey,8345776
236,‘tis the damn season,Taylor Swift,677445
237,Mood (Remix) feat. Justin Bieber J Balvin & iann dior,24kGoldn; Justin Bieber; J Balvin; iann dior,2700407
238,Lose Control,MEDUZA; Becky Hill; Goodboys,3358840
239,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,4006131
240,Are You Bored Yet? (feat. Clairo),Wallows; Clairo,3354945
241,Photograph,Ed Sheeran,6771492
242,Physical,Dua Lipa,648728
243,Thinking out Loud,Ed Sheeran,8809245
244,Cry Baby (feat. DaBaby),Megan Thee Stallion; DaBaby,10663212
245,Save Your Tears,The Weeknd,60390925
246,thank u next,Ariana Grande,651244
247,Tick Tock (feat. 24kGoldn),Clean Bandit; Mabel; 24kGoldn,664138
248,Vibez,ZAYN,25143564
249,drivers license,Olivia Rodrigo,235278492
250,Wasted On You,Morgan Wallen,19970598
251,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,28280618
252,Somebody’s Problem,Morgan Wallen,18828349
253,Allenamento #4,Capo Plaza,1227269
254,Sand In My Boots,Morgan Wallen,4917481
255,865,Morgan Wallen,3293502
256,Warning,Morgan Wallen,1858863
257,More Surprised Than Me,Morgan Wallen,1619814
258,Neon Eyes,Morgan Wallen,1611431
259,7 Summers,Morgan Wallen,3063747
260,Talk About Love (feat. Young Thug),Zara Larsson; Young Thug,831139
261,More Than My Hometown,Morgan Wallen,2949333
262,it’s time to go - bonus track,Taylor Swift,823248
263,Outlaw (feat. Ben Burgess),Morgan Wallen; Ben Burgess,771945
264,Cover Me Up,Morgan Wallen,1495735
265,Still Goin Down,Morgan Wallen,1485730
266,Dangerous,Morgan Wallen,763943
267,Whiskey’d My Way,Morgan Wallen,754490
268,Wonderin’ Bout The Wind,Morgan Wallen,730364
269,Only Thing That’s Gone (feat. Chris Stapleton),Morgan Wallen; Chris Stapleton,722729
270,Livin’ The Dream,Morgan Wallen,708185
271,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo; Disney,20438294
272,Streets,Doja Cat,36255840
273,July,Noah Cyrus,2796542
274,No Te Enamores - Remix,Milly; Farruko; Nio Garcia; Jay Wheeler; Amenazzy,17642471
275,Fly Away,Tones And I,13032465
276,Chemtrails Over The Country Club,Lana Del Rey,8127291
277,Remember That Night?,Sara Kays,8486801
278,The Hills,The Weeknd,2706885
279,Astronaut In The Ocean,Masked Wolf,15492503
280,34+35 Remix (feat. Doja Cat Megan Thee Stallion) - Remix,Ariana Grande; Doja Cat; Megan Thee Stallion,26408049
281,Bad Boy (with Young Thug),Juice WRLD; Young Thug,24250258
282,De Una Vez,Selena Gomez,14165646
283,Connexion,ZAYN,1196538
284,Better,ZAYN,1048017
285,Don't Play,Anne-Marie; KSI; Digital Farm Animals,4462683
286,Calamity,ZAYN,905262
287,Outside,ZAYN,903633
288,Lie Lie Lie,Joshua Bassett,888543
289,Goosebumps - Remix,Travis Scott; HVME,18215812
290,Sweat,ZAYN,813863
291,Tightrope,ZAYN,789803
292,When Love's Around (feat. Syd),ZAYN; Syd,786654
293,Masterpiece,DaBaby,773702
294,Ohne Dich,KASIMIR1441; badmómzjay; WILDBWOYS,16471662
295,Buss It,Erica Banks,7112912
296,HASTA ABAJO,Kevin Roldan; Bryant Myers; Lyanno,12170459
297,Más De La Una,Piso 21; Maluma,1450472
298,Can You Feel My Heart,Bring Me The Horizon,12347090
299,Hope,XXXTENTACION,11319580
300,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish; ROSALÍA,21095171
301,Ropa Cara,Camilo,14995949
302,Violent,carolesdaughter,834141
303,Mds,Kawe; Mc Lele JP; Original Quality,8368567
304,Skin,Sabrina Carpenter,13243202
305,Antes,Anuel AA; Ozuna,12985105
306,Lifestyle (feat. Adam Levine),Jason Derulo; Adam Levine; Maroon 5,7693500
307,Los Dioses,Anuel AA; Ozuna,5242040
308,Paradies,Gzuz; Bonez MC; Sa4; 187 Strassenbande,826903
309,Demonio (feat. Sfera Ebbasta),Capo Plaza; Sfera Ebbasta,750554
310,100,Anuel AA; Ozuna,735631
311,Facas - Ao Vivo,Diego & Victor Hugo; Bruno & Marrone,4060961
312,changes,XXXTENTACION,654154
313,In the End,Linkin Park,2131153
314,Celebrity,IU,756243
315,Esquema Preferido,DJ Ivis; Tarcísio do Acordeon,3643463
316,Martin & Gina,Polo G,1378860
317,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,6490756
318,You (with Marshmello & Vance Joy),benny blanco; Marshmello; Vance Joy,3358554
319,Gravity (feat. Tyler The Creator),Brent Faiyaz; DJ Dahi; Tyler; The Creator,1970820
320,Agua de Jamaica,Maluma,1809886
321,Higher (feat. iann dior),Clean Bandit; iann dior,902152
322,Finesse Out The Gang Way (feat. Lil Baby),Lil Durk; Lil Baby,885608
323,NO HUGS,Ufo361,869272
324,Your Love (9PM),ATB; Topic; A7S,1494286
325,Mr. Brightside,The Killers,2129509
326,Coração Na Cama - Ao Vivo,Hugo & Guilherme,1421821
327,On Me,Lil Baby,1387438
