ID,Track,Singer(s),Stream
38,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5; Megan Thee Stallion,53059750
39,LA NOCHE DE ANOCHE,Bad Bunny; ROSALÍA,45083873
40,Calling My Phone,Lil Tjay; 6LACK,41543653
41,Batom de Cereja - Ao Vivo,Israel & Rodolffo,30643203
42,Don't Start Now,Dua Lipa,47234281
43,WITHOUT YOU,The Kid LAROI,46499849
44,BED,Joel Corry; RAYE; David Guetta,47138051
45,Volta Bebê Volta Neném,Dj Guuga; DJ Ivis,32618659
46,Someone You Loved,Lewis Capaldi,47154261
47,Head & Heart (feat. MNEK),Joel Corry; MNEK,42509529
48,Best Friend (feat. Doja Cat),Saweetie; Doja Cat,38536984
49,We're Good,Dua Lipa,41931042
50,Talking to the Moon,Bruno Mars,43634558
51,Baila Conmigo (with Rauw Alejandro),Selena Gomez; Rauw Alejandro,38451534
52,positions,Ariana Grande,39753912
53,Ella No Es Tuya - Remix,Rochy RD; Myke Towers; Nicki Nicole,33098336
54,I DID IT (feat. Post Malone Megan Thee Stallion Lil Baby & DaBaby),DJ Khaled; Post Malone; DaBaby; Megan Thee Stallion; Lil Baby,17138172
55,Paradise (feat. Dermot Kennedy),MEDUZA; Dermot Kennedy,35585834
56,Good Days,SZA,35576922
57,Dance Monkey,Tones And I,37349494
58,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,36464710
59,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,36657304
60,Hecha Pa' Mi,Boza,36037605
61,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans; 220 KID; Billen Ted,31842553
62,Sweater Weather,The Neighbourhood,39450092
63,Disco Arranhado - Funk Remix,Malu; DJ Lucas Beat,19599271
64,Cover Me In Sunshine,P!nk; Willow Sage Hart,36230786
65,Roses - Imanbek Remix,SAINt JHN; Imanbek,34702430
66,My Head & My Heart,Ava Max,31519361
67,34+35,Ariana Grande,34647646
68,Anyone,Justin Bieber,30701501
69,WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,31359283
70,Liberdade (Quando o Grave Bate Forte),Alok; Mc Don Juan; Dj GBR,20154646
71,Wants and Needs (feat. Lil Baby),Drake; Lil Baby,38187674
72,Tapão Na Raba,Raí Saia Rodada,9148971
73,lovely (with Khalid),Billie Eilish; Khalid,34070887
74,Reloj,Rauw Alejandro; Anuel AA,31201449
75,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,27981642
76,Whoopty,CJ,29998321
77,In the morning,ITZY,26259939
78,Hawái,Maluma,28607751
79,Before You Go,Lewis Capaldi,33273134
80,Rasputin,Majestic; Boney M.,41913007
81,you broke me first,Tate McRae,33615567
82,Levitating,Dua Lipa,36179974
83,bad guy,Billie Eilish,30075768
84,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha; Jorge,8950085
85,Circles,Post Malone,31680119
86,Shallow,Lady Gaga; Bradley Cooper,30282709
87,What You Know Bout Love,Pop Smoke,28905910
88,Facas - Ao Vivo,Diego & Victor Hugo; Bruno & Marrone,5302301
89,GIRL LIKE ME,Black Eyed Peas; Shakira,27566084
90,Ele É Ele Eu Sou Eu,Wesley Safadão; Os Barões Da Pisadinha,6946936
91,durag activity (with Travis Scott),Baby Keem; Travis Scott,5657437
92,BICHOTA,KAROL G,26124857
93,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,29952855
94,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,24386729
95,Martin & Gina,Polo G,29439742
96,Snow Tha Product: Bzrp Music Sessions Vol. 39,Bizarrap; Snow Tha Product,17558130
97,Another Love,Tom Odell,32896820
98,Follow You,Imagine Dragons,29166258
99,Believer,Imagine Dragons,29785691
100,Wasted Love (feat. Lagique),Ofenbach; Lagique,30411146
101,Girl From Rio,Anitta,2423262
102,goosebumps,Travis Scott,29674596
103,Prisoner (feat. Dua Lipa),Miley Cyrus; Dua Lipa,27828496
104,You,Regard; Troye Sivan; Tate McRae,20150403
105,POPSTAR (feat. Drake),DJ Khaled; Drake,5764111
106,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,27218543
107,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled; Lil Baby; Lil Durk,13380162
108,Heather,Conan Gray,30893140
109,Paradigmas,Jorge & Mateus,7812584
110,Dreams - 2004 Remaster,Fleetwood Mac,26616828
111,Bohemian Rhapsody - Remastered 2011,Queen,26580516
112,What’s Next,Drake,22031526
113,Travesuras - Remix,Nio Garcia; Casper Magico; Ozuna; Wisin & Yandel; Myke Towers; Flow La Movie,17979598
114,Shape of You,Ed Sheeran,28321475
115,love race (feat. Kellin Quinn),Machine Gun Kelly; Kellin Quinn,4964827
116,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,28802871
117,Señorita,Shawn Mendes; Camila Cabello,28011555
118,Lucid Dreams,Juice WRLD,30439906
119,Choker,Twenty One Pilots,5254474
120,Só Não Divulga,Fernando & Sorocaba; Tarcísio do Acordeon,6835248
121,Body,Russ Millions; Tion Wayne,12801853
122,Breaking Me,Topic; A7S,26610034
123,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,24837036
124,Adore You,Harry Styles,27739765
125,Slumber Party (feat. Princess Nokia),Ashnikko; Princess Nokia,26273678
126,L-Gante: Bzrp Music Sessions Vol.38,Bizarrap; L-Gante,11716883
127,LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled; 21 Savage; Justin Bieber,5478669
128,TE MUDASTE,Bad Bunny,21938734
129,Aloha,Maluma; Beéle; Rauw Alejandro; Mambo Kingz; DJ Luian; Darell,28626075
130,death bed (coffee for your head),Powfu; beabadoobee,27123593
131,Take Me To Church,Hozier,27621114
132,Headshot (feat. Polo G & Fivio Foreign),Lil Tjay; Polo G; Fivio Foreign,16926732
133,La Nota,Manuel Turizo; Rauw Alejandro; Myke Towers,22961721
134,Shy Away,Twenty One Pilots,11480737
135,Miénteme,TINI; Maria Becerra,37797641
136,Não Pode Se Apaixonar,Xand Avião; DJ Ivis; Mc Danny,3062797
137,The Box,Roddy Ricch,24719411
138,No Te Enamores - Remix,Milly; Farruko; Nio Garcia; Jay Wheeler; Amenazzy,14918775
139,Perfect,Ed Sheeran,26519066
140,HOLIDAY,Lil Nas X,9968361
141,Another One Bites The Dust - Remastered 2011,Queen,24242348
142,Ride It,Regard,24592606
143,Every Breath You Take,The Police,24160461
144,Wake Me Up,Avicii,25107748
145,SICKO MODE,Travis Scott,19722760
146,HIGHEST IN THE ROOM,Travis Scott,24376577
147,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,24008612
148,Blueberry Faygo,Lil Mosey,17537572
149,Say You Won't Let Go,James Arthur,26629026
150,Cloud 9,Beach Bunny,20897566
151,The Nights,Avicii,25339856
152,Vida Louca,Mc Poze do Rodo; Neo Beats; Mainstreet,4669163
153,Golden,Harry Styles,18440202
154,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,23674108
155,Just the Way You Are,Bruno Mars,25218981
156,Wishing Well,Juice WRLD,9728595
157,Break My Heart,Dua Lipa,24206016
158,SugarCrash!,ElyOtto,9813546
159,everything i wanted,Billie Eilish,12083845
160,Machu Picchu,Camilo; Evaluna Montaner,6902477
161,Lonely (with benny blanco),Justin Bieber; benny blanco,13992906
162,Mr. Brightside,The Killers,19507081
163,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,23708527
164,7 rings,Ariana Grande,24548553
165,Take on Me,a-ha,6791243
166,At My Worst,Pink Sweat$,13751662
167,All of Me,John Legend,24714629
168,Daddy Issues,The Neighbourhood,23560348
169,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,17549981
170,On The Ground,ROSÉ,4791881
171,Cupid's Chokehold / Breakfast in America,Gym Class Heroes,13633251
172,The Hills,The Weeknd,21103333
173,Life Is Good (feat. Drake),Future; Drake,10541577
174,Otra Noche Sin Ti,J Balvin; Khalid,3800883
175,Preta do Cabelo Cacheado,Th CDM; Batidão Stronda,798984
176,Little Bit of Love,Tom Grennan,24193143
177,Somebody That I Used To Know,Gotye; Kimbra,19554530
178,Riptide,Vance Joy,24162883
179,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,6744173
180,Dior,Pop Smoke,14846105
181,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,13443236
182,Yellow,Coldplay,25753820
183,Smells Like Teen Spirit - Remastered,Nirvana,21929136
184,Body (Remix) [feat. ArrDee E1 (3x3) ZT (3x3) Bugzy Malone Buni Fivio Foreign & Darkoo],Tion Wayne; Russ Millions; ArrDee; E1 (3x3); ZT (3x3); Bugzy Malone; Buni; Fivio Foreign; Darkoo,68965797
185,Esquema Preferido,DJ Ivis; Tarcísio do Acordeon,1457701
186,Back in Blood (feat. Lil Durk),Pooh Shiesty; Lil Durk,4406695
187,Coração Na Cama - Ao Vivo,Hugo & Guilherme,781103
188,Do I Wanna Know?,Arctic Monkeys,20337167
189,Closer,The Chainsmokers; Halsey,20996864
190,Stereo Hearts (feat. Adam Levine),Gym Class Heroes; Adam Levine,14770814
191,Mi Niña,Wisin; Myke Towers; Los Legendarios,2354344
192,Wonderwall - Remastered,Oasis,3699906
193,Counting Stars,OneRepublic,21289058
194,Explícito,Myke Towers,11326992
195,Bubblegum Bitch,MARINA,13691192
196,Under Pressure - Remastered 2011,Queen; David Bowie,3783165
197,512,Mora; Jhayco,34109028
198,Jocelyn Flores,XXXTENTACION,18881456
199,Met Him Last Night (feat. Ariana Grande),Demi Lovato; Ariana Grande,3693146
200,Fan de Tus Fotos,Nicky Jam; Romeo Santos,7364312
201,Therefore I Am,Billie Eilish,27322609
202,when the party's over,Billie Eilish,3897579
203,Falling,Harry Styles,15336174
204,Freaks,Surf Curse,28792226
205,Dick (feat. Doja Cat),StarBoi3; Doja Cat,33734641
206,Robbery,Juice WRLD,6365067
207,Come & Go (with Marshmello),Juice WRLD; Marshmello,8485109
208,SAD!,XXXTENTACION,2072485
209,All Girls Are The Same,Juice WRLD,3842159
210,The Real Slim Shady,Eminem,21568360
211,Falling,Trevor Daniel,682080
212,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,11214822
213,Ramen & OJ,Joyner Lucas; Lil Baby,17020539
214,Train Wreck,James Arthur,5063388
215,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,8659419
216,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay; Offset; Moneybagg Yo,5760094
217,Life Goes On,BTS,15145909
218,The Night We Met,Lord Huron,1403541
219,Stressed Out,Twenty One Pilots,693418
220,Something Just Like This,The Chainsmokers; Coldplay,11705491
221,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes; Justin Bieber,3604795
222,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,3540997
223,Put Your Records On,Ritt Momney,698679
224,No Role Modelz,J. Cole,22289721
225,Floating Through Space,Sia; David Guetta,709256
226,NEVER LEFT,Lil Tecca,24534853
227,Bipolar,Mc Davi; Mc Pedrinho; Mc Don Juan; DJ 900,28794686
228,i n t e r l u d e,J. Cole,45707969
229,Miss The Rage (feat. Playboi Carti),Trippie Redd; Playboi Carti,43390558
230,Higher Power,Coldplay,31004319
231,Run,OneRepublic,24839012
232,What You Need,Don Toliver,3334660
233,Extasy,187 Strassenbande; Bonez MC; Frauenarzt,3956700
234,2/Catorce,Rauw Alejandro; Mr. Naisgai,39010393
235,Tiempo,Ozuna,972677
236,All I Know So Far,P!nk,920835
237,Tipo Gin - Ao Vivo,MC Kevin o Chris,21919335
238,ELMAS,Luciano; Lil Zey,827929
239,Me Fije,Alex Rose; Rauw Alejandro,3129203
240,Get Together,David Guetta,790922
241,PROBLEMA,Daddy Yankee,8911732
242,One Dance,Drake; Wizkid; Kyla,17108595
243,Poblado,Crissin; Totoy El Frio; Natan & Shander,27479670
244,One Day,Lovejoy,2605323
245,Hot Sauce,NCT DREAM,713188
246,In the End,Linkin Park,713723
247,a m a r i,J. Cole,38788426
248,m y . l i f e (with 21 Savage & Morray),J. Cole; 21 Savage; Morray,45134786
249,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole; Lil Baby,41223621
250,a p p l y i n g . p r e s s u r e,J. Cole,17754744
251,1 0 0 . m i l ‘ (with Bas),J. Cole; Bas,16958251
252,p u n c h i n ‘ . t h e . c l o c k,J. Cole,14898600
253,l e t . g o . m y . h a n d (with Bas & 6LACK),J. Cole; Bas; 6LACK,18783551
254,good 4 u,Olivia Rodrigo,171374757
255,t h e . c l i m b . b a c k,J. Cole,13549075
256,9 5 . s o u t h,J. Cole,24638101
257,h u n g e r . o n . h i l l s i d e (with Bas),J. Cole; Bas,12456200
258,c l o s e,J. Cole,10712648
259,Seeing Green (with Drake & Lil Wayne),Nicki Minaj; Drake; Lil Wayne,15165983
260,Straightenin,Migos,14332298
261,His & Hers (feat. Don Toliver Lil Uzi Vert & Gunna),Internet Money; Gunna; Don Toliver; Lil Uzi Vert,6412213
262,Fractions,Nicki Minaj,1219634
263,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix; Bono; The Edge,2652782
264,Electric - Pokemon 25 Version,Katy Perry,984156
265,Itty Bitty Piggy,Nicki Minaj,925185
266,Sal y Perrea,Sech,21291247
267,Build a Bitch,Bella Poarch,41579048
268,Ich darf das,Shirin David,2362687
269,malibu,sangiovanni,19723811
270,Next Level,aespa,1548380
271,Ram Pam Pam,NATTI NATASHA; Becky G,10688650
272,Butter,BTS,83573599
273,brutal,Olivia Rodrigo,43585173
274,traitor,Olivia Rodrigo,50155215
275,enough for you,Olivia Rodrigo,39403006
276,1 step forward 3 steps back,Olivia Rodrigo,34462921
277,happier,Olivia Rodrigo,39719812
278,jealousy jealousy,Olivia Rodrigo,32118738
279,favorite crime,Olivia Rodrigo,37284422
280,hope ur ok,Olivia Rodrigo,27635813
281,SUN GOES DOWN,Lil Nas X,15284639
282,Butter - Instrumental,BTS,8991821
283,GANG GANG (with Lil Wayne),Polo G; Lil Wayne,12331249
284,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,12370788
285,Our Song,Anne-Marie; Niall Horan,10970822
286,Saturday,Twenty One Pilots,5925677
287,Film out,BTS,9435701
288,Good Day,Twenty One Pilots,1214644
289,Boy With Luv (feat. Halsey),BTS; Halsey,9521881
290,The Outside,Twenty One Pilots,1923990
291,Mask,Dream,2701405
292,Never Take It,Twenty One Pilots,987424
293,Mulberry Street,Twenty One Pilots,979172
294,No Chances,Twenty One Pilots,948716
295,Todo De Ti,Rauw Alejandro,43502680
296,Formidable,Twenty One Pilots,934596
297,Telepathy,BTS,929584
298,Redecorate,Twenty One Pilots,900075
299,Bounce Man,Twenty One Pilots,885774
300,Vielen Dank,187 Strassenbande; Bonez MC; Maxwell; LX; Sa4,812090
301,ZITTI E BUONI,Måneskin,34566618
302,Voilà,Barbara Pravi,7066579
303,Dark Side,Blind Channel,6130561
304,SHUM,Go_A,7220906
305,Tout l'univers,Gjon's Tears,3748162
306,10 Years,Daði Freyr,3642732
307,El Diablo,Elena Tsagrinou,2512480
308,Je me casse,Destiny,854971
309,Discoteque,THE ROOP,842722
310,Voices,Tusse,781736
311,Mata Hari,Efendi,771763
312,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo; Disney,1467125
313,I WANNA BE YOUR SLAVE,Måneskin,18618596
314,CORALINE,Måneskin,6087576
315,Qué Más Pues?,J Balvin; Maria Becerra,4364347
316,734,Juice WRLD,3616113
317,100 MILLONES,Bad Bunny; Luar La L,1129860
318,Tell Em,Cochise; $NOT,3954607
319,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,3831409
320,Rosenkrieg,Loredana; Mozzik,925801
321,Shine Your Light (feat. Akon),Master KG; David Guetta; Akon,816193
322,Baby Me Atende,Matheus Fernandes; Dilsinho,815766
323,Killer (feat. Jack Harlow & Cordae) - Remix,Eminem; Jack Harlow; Cordae,1800886
324,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,1048823
325,Anti-Romantic,TOMORROW X TOGETHER,859051
