ID,Track,Singer(s),Stream
47,Praise God,Kanye West,40166075
48,SG (with Ozuna Megan Thee Stallion & LISA of BLACKPINK),DJ Snake; Ozuna; Megan Thee Stallion; LISA,31962476
49,In Da Getto,J Balvin; Skrillex,30007483
50,Butter,BTS,37836648
51,Watermelon Sugar,Harry Styles,39055162
52,Fair Trade (with Travis Scott),Drake; Travis Scott,33498741
53,Qué Más Pues?,J Balvin; Maria Becerra,31321308
54,Índigo,Camilo; Evaluna Montaner,31556068
55,Bored,Billie Eilish,31457171
56,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons; JID; Arcane; League of Legends,71056901
57,Cúrame,Rauw Alejandro,35197606
58,I WANNA BE YOUR SLAVE,Måneskin,32500693
59,2055,Sleepy Hallow,34077587
60,2step,Ed Sheeran,7498301
61,The Feels,TWICE,36172430
62,Volando - Remix,Mora; Bad Bunny; Sech,35078460
63,Get Into It (Yuh),Doja Cat,31912347
64,Ley Seca,Jhayco; Anuel AA,33668140
65,DÁKITI,Bad Bunny; Jhayco,35459595
66,Sobrio,Maluma,34938780
67,Rolling in the Deep,Adele,35398652
68,When We Were Young,Adele,32523143
69,Someone You Loved,Lewis Capaldi,34293646
70,First Times,Ed Sheeran,4803683
71,GHOST TOWN,Benson Boone,34201689
72,Dark Red,Steve Lacy,34071607
73,deja vu,Olivia Rodrigo,31827551
74,Don't Go Yet,Camila Cabello,23848923
75,Happier Than Ever - Edit,Billie Eilish,30050765
76,Leave The Door Open,Bruno Mars; Anderson .Paak; Silk Sonic,44488743
77,Someone Like You,Adele,32242403
78,Thriller,Michael Jackson,1051866
79,LALISA,LISA,16503527
80,Dynamite,BTS,32419324
81,lovely (with Khalid),Billie Eilish; Khalid,31090546
82,Visiting Hours,Ed Sheeran,4662406
83,You Right,Doja Cat; The Weeknd,34048089
84,París,Ingratax,20825331
85,Don't Start Now,Dua Lipa,32311915
86,Coração Cachorro,Avine Vinny; Matheus Fernandes,21117594
87,Love In The Dark,Adele,28026237
88,edamame (feat. Rich Brian),bbno$; Rich Brian,28227672
89,Mood (feat. iann dior),24kGoldn; iann dior,30164592
90,happier,Olivia Rodrigo,28122582
91,AM Remix,Nio Garcia; J Balvin; Bad Bunny,27794933
92,Nuestra Canción,Monsieur Periné; Vicente Garcia,12632521
93,Permission to Dance,BTS,27550421
94,family ties (with Kendrick Lamar),Baby Keem; Kendrick Lamar,29071674
95,Freaks,Surf Curse,28968185
96,Acapulco,Jason Derulo,29337872
97,I GUESS I'M IN LOVE,Clinton Kane,16955365
98,Tides,Ed Sheeran,2579626
99,Believer,Imagine Dragons,29765413
100,Save Your Tears,The Weeknd,32923378
101,Perfect,Ed Sheeran,28085408
102,Jugaste y Sufrí,Eslabon Armado; DannyLux,28041566
103,Before You Go,Lewis Capaldi,28407446
104,Girls Want Girls (with Lil Baby),Drake; Lil Baby,13935947
105,Hurricane,Kanye West,9327434
106,All I Want for Christmas Is You,Mariah Carey,49546758
107,Salimo de Noche,Tiago PZK; Trueno,36444011
108,Dandelions,Ruth B.,27804375
109,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,22330070
110,Arranhão - Ao Vivo,Henrique & Juliano,19488208
111,Another Love,Tom Odell,27629150
112,Yellow,Coldplay,26255604
113,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,27826967
114,Shape of You,Ed Sheeran,26544518
115,Astronaut In The Ocean,Masked Wolf,26055706
116,The Business,Tiësto,25285096
117,Love Tonight (Edit),Shouse,13736926
118,Dance Monkey,Tones And I,27169937
119,Do It To It,ACRAZE; Cherish,55744870
120,positions,Ariana Grande,26042606
121,Circles,Post Malone,27058273
122,bad guy,Billie Eilish,3791230
123,Heather,Conan Gray,22304833
124,WFM,RealestK,7284043
125,Arcade,Duncan Laurence,19706080
126,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,23090454
127,Chosen (feat. Ty Dolla $ign),Blxst; Tyga; Ty Dolla $ign,9196726
128,The Joker And The Queen,Ed Sheeran,1574838
129,Collide,Ed Sheeran,1582278
130,Ain't Shit,Doja Cat,9038072
131,you broke me first,Tate McRae,20783724
132,Daddy Issues,The Neighbourhood,21713602
133,Sky,Playboi Carti,27678610
134,Smells Like Teen Spirit - Remastered,Nirvana,23707231
135,RAPSTAR,Polo G,24744621
136,Let Somebody Go,Coldplay; Selena Gomez,3292538
137,Love Again,Dua Lipa,18211476
138,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton; Nightcrawlers; Mufasa & Hypeman; Dopamine,17822987
139,The Nights,Avicii,23508078
140,Shallow,Lady Gaga; Bradley Cooper,25758186
141,Take Me To Church,Hozier,24178097
142,Mon Amour - Remix,zzoilo; Aitana,35884864
143,Miénteme,TINI; Maria Becerra,15730050
144,Trava na Pose Chama no Zoom Da um Close (feat. Mc Rennan),DJ Patrick Muniz; Dj Olliver; Mc Topre; Mc Rennan,7814399
145,Leave Your Life,Ed Sheeran,1533123
146,Pareja Del Año,Sebastian Yatra; Myke Towers,14093903
147,Classic,MKTO,9052412
148,Revoada No Colchão,Zé Felipe; Marcynho Sensação,11918207
149,masquerade,siouxxie sixxsta,11141523
150,All of Me,John Legend,23913429
151,GALOPA,PEDRO SAMPAIO,25236980
152,Say You Won't Let Go,James Arthur,18895619
153,Like I Can,Sam Smith,7833509
154,favorite crime,Olivia Rodrigo,12789867
155,Jocelyn Flores,XXXTENTACION,18267786
156,Counting Stars,OneRepublic,18296129
157,SEJODIOTO,KAROL G,15043186
158,Heartbreak Anniversary,Giveon,16805019
159,Stop The Rain,Ed Sheeran,1498680
160,Talking to the Moon,Bruno Mars,22029293
161,Una Nota,J Balvin; Sech,10498110
162,Somebody That I Used To Know,Gotye; Kimbra,12438951
163,Señorita,Shawn Mendes; Camila Cabello,19059627
164,Infinity,Jaymes Young,12358355
165,Photograph,Ed Sheeran,9285571
166,Entre Nosotros,Tiago PZK; LIT killah,17817405
167,Mr. Brightside,The Killers,21933918
168,Careless Whisper,George Michael,20286459
169,Memories,Maroon 5,15004675
170,Set Fire to the Rain,Adele,12912921
171,Bohemian Rhapsody - Remastered 2011,Queen,19560135
172,goosebumps,Travis Scott,20142770
173,Está Dañada,Ivan Cornejo,8593451
174,Without Me,Eminem,23055781
175,Mahvettim,cakal,746273
176,Riptide,Vance Joy,12451096
177,Love In Slow Motion,Ed Sheeran,745574
178,jealousy jealousy,Olivia Rodrigo,7565141
179,Somebody's Watching Me,Rockwell,744453
180,The Real Slim Shady,Eminem,19950050
181,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae; Kali Uchis; Moliy,57334583
182,Gangsta's Paradise,Coolio; L.V.,10907256
183,we fell in love in october,girl in red,3659025
184,No Role Modelz,J. Cole,10082772
185,AOK,Tai Verdes,5156093
186,Wildest Dreams (Taylor's Version),Taylor Swift,23031366
187,...And to Those I Love Thanks for Sticking Around,$uicideboy$,5184425
188,Highway to Hell,AC/DC,721846
189,Nota de Repúdio - Ao Vivo,Gusttavo Lima,1566471
190,Falling,Harry Styles,15324539
191,Loco,Justin Quiles; Chimbala; Zion & Lennox,9214015
192,telepatía,Kali Uchis,8329995
193,Every Breath You Take,The Police,8297388
194,Levitating,Dua Lipa,7437602
195,Lemonade (feat. Gunna Don Toliver & NAV),Internet Money; Gunna; Don Toliver; NAV,7356769
196,Thunder,Gabry Ponte; LUM!X; Prezioso,7985597
197,The Night We Met,Lord Huron,4397406
198,Sexo Virtual,Rauw Alejandro,2972967
199,Oh Na Na,Camila Cabello; Myke Towers; Tainy,706988
200,Bala Love,Mc Anjim; Dj Lv Mdp; DJ PH DA SERRA,2997566
201,Obsessed With You,Central Cee,2298044
202,Ela e Ela,Zé Neto & Cristiano,3187397
203,Tell It To My Heart,MEDUZA; Hozier,1464144
204,Blank Space,Taylor Swift,20191825
205,Adore You,Harry Styles,9378761
206,The Hills,The Weeknd,5842653
207,7 rings,Ariana Grande,5201204
208,Lost in the Fire (feat. The Weeknd),Gesaffelstein; The Weeknd,16806758
209,Wake Me Up,Avicii,3685640
210,Send My Love (To Your New Lover),Adele,727864
211,Who Want Smoke?? (feat. G Herbo Lil Durk & 21 Savage),Nardo Wick; G Herbo; Lil Durk; 21 Savage,1494738
212,Till I Collapse,Eminem; Nate Dogg,2938383
213,Hope,XXXTENTACION,2917563
214,Lucid Dreams,Juice WRLD,14330548
215,Head & Heart (feat. MNEK),Joel Corry; MNEK,4532517
216,Anuel AA: Bzrp Music Sessions Vol. 46,Bizarrap; Anuel AA,11439541
217,FEEL ME??,Trueno,16371135
218,Dictadura,Anuel AA,4686369
219,Unfollow,Duki; Justin Quiles; Bizarrap,724287
220,Roses - Imanbek Remix,SAINt JHN; Imanbek,2986404
221,ESCAPE PLAN,Travis Scott,39394335
222,One Right Now (with The Weeknd),Post Malone; The Weeknd,70448234
223,MAFIA,Travis Scott,17668670
224,Smokin Out The Window,Bruno Mars; Anderson .Paak; Silk Sonic,73144491
225,No Love (with SZA),Summer Walker; SZA,9341304
226,The Motto,Tiësto; Ava Max,23250325
227,Bitter - Narration By Cardi B,Summer Walker; Cardi B,2063770
228,When You Danced With Me,ABBA,1248604
229,Ex For A Reason (with JT from City Girls),Summer Walker; JT; City Girls,1938371
230,Throw It Away,Summer Walker,1119566
231,Don't Shut Me Down,ABBA,1882332
232,Reciprocate,Summer Walker,1072988
233,You Don’t Know Me,Summer Walker,989134
234,I Still Have Faith In You,ABBA,977395
235,Toxic (with Lil Durk),Summer Walker; Lil Durk,896533
236,Circus,Summer Walker,894847
237,Unloyal (with Ari Lennox),Summer Walker; Ari Lennox,890189
238,Little Things,ABBA,875412
239,Constant Bullshit,Summer Walker,872557
240,Insane,Summer Walker,865654
241,Just A Notion,ABBA,840145
242,Jumpin (feat. Polo G),NLE Choppa; Polo G,829520
243,Switch A Nigga Out,Summer Walker,828410
244,Keep An Eye On Dan,ABBA,814337
245,I Can Be That Woman,ABBA,806345
246,Esqueça-Me Se For Capaz,Marília Mendonça; Maiara & Maraisa,29627734
247,Todo Mundo Menos Você,Marília Mendonça; Maiara & Maraisa,25320114
248,Troca de Calçada,Marília Mendonça,861752
249,Ameaça,Paulo Pires; Mc Danny; Marcynho Sensação,16329035
250,A La Antigüita,Calibre 50,4749945
251,911 (Remix),Sech; Jhayco,780902
252,Ela me Falou Que Quer Rave,MC Levin; DJ Nikolas Alves Exclusive; DJ Kaioken; DJ Gege,11237699
253,23 (With Ape Drums),Randy; Ape Drums,2461100
254,Dreams - 2004 Remaster,Fleetwood Mac,1438830
255,Billie Jean,Michael Jackson,761286
256,Yours,JIN,5552211
257,ONLY,LeeHi,1406137
258,Enchanted,Taylor Swift,30629286
259,SICKO MODE,Travis Scott,2216262
260,Die For You,The Weeknd,2344704
261,exile (feat. Bon Iver),Taylor Swift; Bon Iver,5702125
262,Una Vaina Loca,Fuego; Manuel Turizo; Duki,18120558
263,Nothing,Bruno Major,1507747
264,Just the Way You Are,Bruno Mars,2239725
265,In the End,Linkin Park,727709
266,Locked out of Heaven,Bruno Mars,1509840
267,All Too Well,Taylor Swift,2721626
268,Bite Me,Avril Lavigne,1797069
269,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,91392070
270,Red (Taylor's Version),Taylor Swift,33256736
271,All Too Well (Taylor's Version),Taylor Swift,33540560
272,I Knew You Were Trouble (Taylor's Version),Taylor Swift,21572702
273,State Of Grace (Taylor's Version),Taylor Swift,18859436
274,22 (Taylor's Version),Taylor Swift,18029672
275,Already Dead,Juice WRLD,33535934
276,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,15102171
277,Treacherous (Taylor's Version),Taylor Swift,13831247
278,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),Taylor Swift; Phoebe Bridgers,24279791
279,I Almost Do (Taylor's Version),Taylor Swift,11629343
280,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),Taylor Swift; Ed Sheeran,19918478
281,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift; Ed Sheeran,11063569
282,Stay Stay Stay (Taylor's Version),Taylor Swift,10767008
283,Better Man (Taylor's Version) (From The Vault),Taylor Swift,12507137
284,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift; Gary Lightbody,10799411
285,LA FAMA,ROSALÍA; The Weeknd,34187493
286,Holy Ground (Taylor's Version),Taylor Swift,9883814
287,Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,15184822
288,Begin Again (Taylor's Version),Taylor Swift,8969930
289,Babe (Taylor's Version) (From The Vault),Taylor Swift,10093273
290,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift; Chris Stapleton,21582172
291,The Lucky One (Taylor's Version),Taylor Swift,8266194
292,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,8232222
293,Starlight (Taylor's Version),Taylor Swift,8037531
294,Come Back...Be Here (Taylor's Version),Taylor Swift,8179229
295,The Moment I Knew (Taylor's Version),Taylor Swift,8035759
296,The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,11441693
297,Forever Winter (Taylor's Version) (From The Vault),Taylor Swift,9225926
298,Girl At Home (Taylor's Version),Taylor Swift,6475939
299,Blast Off,Bruno Mars; Anderson .Paak; Silk Sonic,8257659
300,Bad Man (Smooth Criminal),Polo G,16487100
301,Fly As Me,Bruno Mars; Anderson .Paak; Silk Sonic,6217313
302,Ronan (Taylor's Version),Taylor Swift,4813941
303,After Last Night (with Thundercat & Bootsy Collins),Bruno Mars; Anderson .Paak; Silk Sonic; Thundercat; Bootsy Collins,6078933
304,State Of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,5829972
305,Skate,Bruno Mars; Anderson .Paak; Silk Sonic,8048639
306,Put On A Smile,Bruno Mars; Anderson .Paak; Silk Sonic,5521146
307,777,Bruno Mars; Anderson .Paak; Silk Sonic,4255421
308,Silk Sonic Intro,Bruno Mars; Anderson .Paak; Silk Sonic,2531787
309,feel like shit,Tate McRae,17981121
310,Bar,TINI; L-Gante,19165688
311,SCIENTIST,TWICE,4075774
312,Last Christmas,Wham!,28849397
313,White Christmas,Bing Crosby; Ken Darby Singers; John Scott Trotter & His Orchestra,8844047
314,abcdefu,GAYLE,44879663
315,It's Beginning to Look a Lot like Christmas,Michael Bublé,19945068
316,Jingle Bell Rock,Bobby Helms,18276934
317,Rockin' Around The Christmas Tree,Brenda Lee,17480275
318,Life Of The Party (with André 3000),Kanye West; André 3000,3079223
319,Notion,The Rare Occasions,13850044
320,Why'd You Only Call Me When You're High?,Arctic Monkeys,9565680
321,Time Time (feat. Squeezie Myd & KronoMuzik),Trei Degete; Squeezie; Myd; KronoMuzik,796437
322,Tacones Rojos,Sebastian Yatra,12645163
323,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift,1637208
324,L'odeur de l'essence,Orelsan,1920388
325,Medallo,Blessd; Justin Quiles; Lenny Tavárez,9556318
326,Oh My God,Adele,49437333
327,Strangers By Nature,Adele,24564461
328,My Little Love,Adele,28989822
329,Can I Get It,Adele,31857009
330,I Drink Wine,Adele,29348882
331,Cry Your Heart Out,Adele,22896544
332,To Be Loved,Adele,22599530
333,All Night Parking (with Erroll Garner) Interlude,Adele,19377191
334,Woman Like Me,Adele,18092376
335,Hold On,Adele,19373667
336,Love Is A Game,Adele,16185630
337,∞ LOVE (feat. Guè),Marracash; Guè,4924217
338,LORO,Marracash,1145723
339,Súbelo,Anuel AA; Myke Towers; Jhayco,11426656
340,IO,Marracash,1072349
341,PAGLIACCIO,Marracash,1054971
342,CRAZY LOVE,Marracash,1049646
343,NEMESI (feat. BLANCO),Marracash; BLANCO,1030480
344,La Quête,Orelsan,1007723
345,Shonen,Orelsan,991816
346,Presepada,Marília Mendonça; Maiara & Maraisa,10898600
347,Du propre,Orelsan,935664
348,DUBBI,Marracash,935625
349,COSPLAYER,Marracash,923208
350,Vai Lá Em Casa Hoje,George Henrique & Rodrigo; Marília Mendonça,11063530
351,LAUREA AD HONOREM (feat. Calcutta),Marracash; Calcutta,869957
352,Santa Tell Me,Ariana Grande,15693655
353,It's the Most Wonderful Time of the Year,Andy Williams,14247895
354,Toma Toma Vapo Vapo,Zé Felipe; Mc Danny,4392251
355,Snowman,Sia,12145473
356,Mistletoe,Justin Bieber,10984519
357,Underneath the Tree,Kelly Clarkson,9603351
358,The Christmas Song (Merry Christmas To You),Nat King Cole,10006032
359,Ya Supérame (En Vivo),Grupo Firme,1512472
360,Feliz Navidad,José Feliciano,8795945
361,DANCE CRIP,Trueno,9891303
362,Make You Feel My Love,Adele,749848
363,I AM WOMAN,Emmy Meli,7199138
364,abcdefu (angrier),GAYLE,2477921
365,Sleigh Ride,The Ronettes,6960989
366,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra; B. Swanson Quartet,7078379
367,Holly Jolly Christmas,Michael Bublé,6657239
368,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,6618107
369,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,5675008
370,Driving Home for Christmas - 2019 Remaster,Chris Rea,6019025
371,Do They Know It's Christmas? - 1984 Version,Band Aid,5531246
372,Happy Xmas (War Is Over) - Remastered 2010,John Lennon; Yoko Ono,5608838
373,Man On The Moon,Alan Walker; Benjamin Ingrosso,842695
374,Merry Christmas Everyone,Shakin' Stevens,5281081
375,Sport,Apache 207,803053
376,Step Into Christmas,Elton John,3775582
377,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como; The Fontane Sisters; Mitchell Ayres & His Orchestra,2800186
378,A Holly Jolly Christmas,Burl Ives,1728201
379,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,902356
380,Santa Claus Is Coming to Town,Michael Bublé,873039
381,Christmas (Baby Please Come Home),Darlene Love,1650374
382,Santa Claus Is Coming To Town,The Jackson 5,829396
383,Blue Christmas,Elvis Presley,815176
384,My Only Wish (This Year),Britney Spears,811519
385,Fairytale of New York (feat. Kirsty MacColl),The Pogues; Kirsty MacColl,764041
386,Run Rudolph Run,Chuck Berry,756455
387,Thank God It's Christmas - Non-Album Single,Queen,744200
