ID,Track,Singer(s),Stream
156,7 rings,Ariana Grande,19663708
157,GIRL LIKE ME,Black Eyed Peas; Shakira,14788201
158,Therefore I Am,Billie Eilish,12725768
159,Just the Way You Are,Bruno Mars,15667362
160,Daddy Issues,The Neighbourhood,21616782
161,Counting Stars,OneRepublic,24100452
162,All of Me,John Legend,20536126
163,Savage Love (Laxed - Siren Beat),Jawsh 685; Jason Derulo,19947140
164,Smells Like Teen Spirit - Remastered,Nirvana,23451623
165,Break My Heart,Dua Lipa,17276093
166,UN DIA (ONE DAY) (Feat. Tainy),J Balvin; Dua Lipa; Bad Bunny; Tainy,23585629
167,You,Regard; Troye Sivan; Tate McRae,12014379
168,The Real Slim Shady,Eminem,18473746
169,HIGHEST IN THE ROOM,Travis Scott,14062211
170,Every Breath You Take,The Police,22454911
171,Boy With Luv (feat. Halsey),BTS; Halsey,1497873
172,The Box,Roddy Ricch,17929654
173,No Role Modelz,J. Cole,10938032
174,Laugh Now Cry Later (feat. Lil Durk),Drake; Lil Durk,13142477
175,Slumber Party (feat. Princess Nokia),Ashnikko; Princess Nokia,5213702
176,Rain On Me (with Ariana Grande),Lady Gaga; Ariana Grande,11082482
177,BICHOTA,KAROL G,7600188
178,Another One Bites The Dust - Remastered 2011,Queen,19777766
179,Mr. Brightside,The Killers,22114002
180,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,17605846
181,The Hills,The Weeknd,15931029
182,Closer,The Chainsmokers; Halsey,15939792
183,Do I Wanna Know?,Arctic Monkeys,14517683
184,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,7261326
185,All Girls Are The Same,Juice WRLD,1477782
186,Dior,Pop Smoke,8658834
187,Jocelyn Flores,XXXTENTACION,16835016
188,SICKO MODE,Travis Scott,7540956
189,Golden,Harry Styles,9697374
190,Ramen & OJ,Joyner Lucas; Lil Baby,730088
191,Stereo Hearts (feat. Adam Levine),Gym Class Heroes; Adam Levine,15018532
192,TE MUDASTE,Bad Bunny,13128862
193,Holy (feat. Chance The Rapper),Justin Bieber; Chance the Rapper,1450892
194,What’s Next,Drake,1460187
195,Beggin',Måneskin,91259332
196,Something Just Like This,The Chainsmokers; Coldplay,5722487
197,Somebody That I Used To Know,Gotye; Kimbra,1453440
198,Come & Go (with Marshmello),Juice WRLD; Marshmello,718324
199,Falling,Harry Styles,3644228
200,Cloud 9,Beach Bunny,1414543
201,Lost Cause,Billie Eilish,56872148
202,Tipo Gin - Ao Vivo,MC Kevin o Chris,9596858
203,Batom de Cereja - Ao Vivo,Israel & Rodolffo,13365950
204,Iko Iko (My Bestie),Justin Wellington; Small Jam,28351548
205,Vida Louca,Mc Poze do Rodo; Neo Beats; Mainstreet,6140893
206,Butter - Hotter Remix,BTS,1010235
207,Liberdade (Quando o Grave Bate Forte),Alok; Mc Don Juan; Dj GBR,4891059
208,Disco Arranhado - Funk Remix,Malu; DJ Lucas Beat,4878679
209,Só Não Divulga,Fernando & Sorocaba; Tarcísio do Acordeon,7342912
210,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW; Travis Barker,33598500
211,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha; Jorge,3889798
212,Baby Me Atende,Matheus Fernandes; Dilsinho,11271551
213,Paradigmas,Jorge & Mateus,1587489
214,everything i wanted,Billie Eilish,743253
215,Yonaguni,Bad Bunny,150282902
216,Voice of the Heroes,Lil Baby; Lil Durk,4296558
217,Last Train Home,John Mayer,6439718
218,By Your Side (feat. Tom Grennan),Calvin Harris; Tom Grennan,26478863
219,late at night,Roddy Ricch,29210255
220,Hats Off (feat. Travis Scott),Lil Baby; Lil Durk; Travis Scott,7324233
221,2040,Lil Baby; Lil Durk,962177
222,u love u (with Tate McRae),blackbear; Tate McRae,933635
223,Who I Want,Lil Baby; Lil Durk,864303
224,Still Runnin (feat. Meek Mill),Lil Baby; Lil Durk; Meek Mill,819266
225,Troca,Jorge & Mateus,6352581
226,Tapão Na Raba,Raí Saia Rodada,1506840
227,Take on Me,a-ha,2996926
228,Under Pressure - Remastered 2011,Queen; David Bowie,798159
229,Wonderwall - Remastered,Oasis,2858522
230,Explícito,Myke Towers,773902
231,LA CANCIÓN,J Balvin; Bad Bunny,1455930
232,Don't Stop Me Now - Remastered 2011,Queen,1497666
233,As the World Caves In,Matt Maltese,5298142
234,Blueberry Faygo,Lil Mosey,2016339
235,Don't fight the feeling,EXO,1744527
236,Petrouchka (feat. PLK),Soso Maness; PLK,16974759
237,Loco,Justin Quiles; Chimbala; Zion & Lennox,20371231
238,In the End,Linkin Park,8701389
239,Alcohol-Free,TWICE,22673109
240,Life Is Good (feat. Drake),Future; Drake,2181707
241,Dinero,Trinidad Cardona,34077995
242,Eladio Carrion: Bzrp Music Sessions Vol. 40,Bizarrap; Eladio Carrion,16667395
243,Solar Power,Lorde,31187889
244,Having Our Way (feat. Drake),Migos; Drake,22251636
245,No Return (with The Kid LAROI & Lil Durk),Polo G; The Kid LAROI; Lil Durk,13516398
246,Need to Know,Doja Cat,31187888
247,Avalanche,Migos,4480048
248,Black Hearted,Polo G,5694683
249,Straightenin,Migos,9863008
250,Painting Pictures,Polo G,2430471
251,Malibu (feat. Polo G),Migos; Polo G,3183950
252,Toxic,Polo G,2277724
253,Thot Shit,Megan Thee Stallion,24830700
254,Lost,Maroon 5,6410263
255,Clueless (with Pop Smoke & Fivio Foreign),Polo G; Pop Smoke; Fivio Foreign,2966082
256,Modern Day,Migos,2162395
257,Antisocial (feat. Juice WRLD),Migos; Juice WRLD,2048033
258,Light It Up (feat. Pop Smoke),Migos; Pop Smoke,2056287
259,Type Shit (feat. Cardi B),Migos; Cardi B,1243104
260,Boom,Polo G,1180169
261,Party Lyfe (with DaBaby),Polo G; DaBaby,1965971
262,Picasso (feat. Future),Migos; Future,1165494
263,Birthday,Migos,1127430
264,Vaccine,Migos,1112155
265,Epidemic,Polo G,1097369
266,Memories,Maroon 5,18206116
267,Heart of a Giant (with Rod Wave),Polo G; Rod Wave,1061704
268,Broken Guitars (with Scorey),Polo G; Scorey,1055330
269,Jane,Migos,1834714
270,Go Part 1 (with G Herbo),Polo G; G Herbo,1033891
271,Fame & Riches (with Roddy Ricch),Polo G; Roddy Ricch,986670
272,What You See (feat. Justin Bieber),Migos; Justin Bieber,973161
273,Bloody Canvas,Polo G,954292
274,So Real,Polo G,937452
275,For the Love of New York (with Nicki Minaj),Polo G; Nicki Minaj,922494
276,Zooted Freestyle,Polo G,910970
277,Losses (with Young Thug),Polo G; Young Thug,910896
278,Roadrunner,Migos,894969
279,Sweet Dreams,Alan Walker; Imanbek,866739
280,MILLE – feat. Orietta Berti,Fedez; Achille Lauro; Orietta Berti,15278598
281,Faz Amor Comigo Só Hoje - Ao Vivo,Israel & Rodolffo; Wesley Safadão,5239588
282,Summer,Calvin Harris,683057
283,Welcome to The Internet,Bo Burnham,3489320
284,Fiel - Remix,Wisin; Jhayco; Anuel AA; Los Legendarios; Myke Towers,27403906
285,LUMBERJACK,Tyler; The Creator,20593279
286,Ramenez la coupe à la maison,Vegedream,17364690
287,Holiday,KSI,13387481
288,Ball If I Want To,DaBaby,6919476
289,working,Tate McRae; Khalid,5666770
290,MI FAI IMPAZZIRE,BLANCO; Sfera Ebbasta,3163949
291,Poblado - Remix,J Balvin; KAROL G; Nicky Jam; Crissin; Totoy El Frio; Natan & Shander,17289278
292,SCHMETTERLING,Luciano,862164
293,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,Martin Garrix; Bono; The Edge,2260131
294,Remember,Becky Hill; David Guetta,779012
295,Me Fije,Alex Rose; Rauw Alejandro,2204327
296,Não Nasceu pra Namorar,MC Zaquin; MC Rick,4125414
297,Ficha Limpa,Gusttavo Lima,3324023
298,Don't Stop Believin',Journey,730852
299,SAD!,XXXTENTACION,647744
300,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,2828043
301,His & Hers (feat. Don Toliver Lil Uzi Vert & Gunna),Internet Money; Gunna; Don Toliver; Lil Uzi Vert,5097370
302,Kiss cam (podryw roku),Mata; Pedro; francis,1442888
303,Ella,Boza,2125975
304,2:50 Remix,MYA; TINI; Duki,7487736
305,No Me Conocen (Remix) [con DUKI Rei & Tiago PZK],BANDIDO; Duki; Rei; Tiago PZK,5663289
306,Bad Habits,Ed Sheeran,28486054
307,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),Tyler; The Creator; YoungBoy Never Broke Again; Ty Dolla $ign,15369733
308,You Right,Doja Cat; The Weeknd,19943479
309,AM Remix,Nio Garcia; J Balvin; Bad Bunny,19999454
310,LEMONHEAD (feat. 42 Dugg),Tyler; The Creator; 42 Dugg,10465319
311,SIR BAUDELAIRE (feat. DJ Drama),Tyler; The Creator; DJ Drama,7640293
312,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),Tyler; The Creator; Lil Uzi Vert; Pharrell Williams,10942308
313,CORSO,Tyler; The Creator,8777190
314,HOT WIND BLOWS (feat. Lil Wayne),Tyler; The Creator; Lil Wayne,9141539
315,MASSA,Tyler; The Creator,6958729
316,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),Tyler; The Creator; Brent Faiyaz; Fana Hues,8387180
317,RUNITUP (feat. Teezo Touchdown),Tyler; The Creator; Teezo Touchdown,6666154
318,Ain't Shit,Doja Cat,10452437
319,I Don't Do Drugs (feat. Ariana Grande),Doja Cat; Ariana Grande,9002540
320,MANIFESTO (feat. Domo Genesis),Tyler; The Creator; Domo Genesis,5268933
321,WILSHIRE,Tyler; The Creator,4657054
322,RISE! (feat. DAISY WORLD),Tyler; The Creator; DAISY WORLD,4475107
323,Woman,Doja Cat,6285435
324,MOMMA TALK,Tyler; The Creator,2478286
325,BLESSED,Tyler; The Creator,2427252
326,SAFARI,Tyler; The Creator,2470289
327,Naked,Doja Cat,3825842
328,Get Into It (Yuh),Doja Cat,5791845
329,Payday (feat. Young Thug),Doja Cat; Young Thug,3715628
330,Love To Dream,Doja Cat,2105218
331,Sommergewitter,Pashanim,6058782
332,Been Like This,Doja Cat,3560106
333,Options (feat. JID),Doja Cat; JID,2743002
334,Red Light Green Light,DaBaby,5327040
335,Imagine,Doja Cat,1044851
336,Alone,Doja Cat,942629
337,Não Não Vou,Mari Fernandez,5157230
338,Sexo Virtual,Rauw Alejandro,923293
339,Nothing Else Matters,Miley Cyrus; WATT; Elton John; Yo-Yo Ma; Robert Trujillo; Chad Smith,846251
340,OHMAMI,Chase Atlantic,823076
341,Meu Pedaço de Pecado,João Gomes,2586432
342,All Eyes On Me,Bo Burnham,3343286
343,Reckless,Madison Beer,3051885
344,As the World Caves In,Sarah Cothran,709118
345,Tiroteo - Remix,Marc Seguí; Rauw Alejandro; Pol Granch,1529181
346,Photograph,Ed Sheeran,1414791
