ID,Track,Singer(s),Stream
148,Another One Bites The Dust - Remastered 2011,Queen,23990135
149,Do I Wanna Know?,Arctic Monkeys,23987968
150,Jocelyn Flores,XXXTENTACION,23579820
151,Wishing Well,Juice WRLD,23162341
152,All of Me,John Legend,24790450
153,Just the Way You Are,Bruno Mars,25108876
154,Falling,Harry Styles,42629541
155,Afterglow,Ed Sheeran,11254964
156,Counting Stars,OneRepublic,23082423
157,7 rings,Ariana Grande,24387020
158,SICKO MODE,Travis Scott,23093651
159,Fan de Tus Fotos,Nicky Jam; Romeo Santos,20971253
160,Falling,Trevor Daniel,821058
161,Every Breath You Take,The Police,23698278
162,Slumber Party (feat. Princess Nokia),Ashnikko; Princess Nokia,28255759
163,willow,Taylor Swift,16773414
164,Robbery,Juice WRLD,20221772
165,Riptide,Vance Joy,22534750
166,Come & Go (with Marshmello),Juice WRLD; Marshmello,21235050
167,If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,19188399
168,Train Wreck,James Arthur,17264119
169,In Your Eyes,The Weeknd,12316449
170,Godzilla (feat. Juice WRLD),Eminem; Juice WRLD,20141056
171,Take You Dancing,Jason Derulo,12506801
172,Richer (feat. Polo G),Rod Wave; Polo G,2992719
173,my ex's best friend (with blackbear),Machine Gun Kelly; blackbear,20644893
174,Esquema Preferido,DJ Ivis; Tarcísio do Acordeon,8348886
175,Además de Mí - Remix,Rusherking; KHEA; Duki; Maria Becerra; LIT killah; Tiago PZK,5118055
176,Una Locura,Ozuna; J Balvin; Chencho Corleone,6568028
177,BEBÉ,Camilo; El Alfa,4370349
178,Explícito,Myke Towers,9567785
179,SAD!,XXXTENTACION,16799085
180,everything i wanted,Billie Eilish,14952258
181,POPSTAR (feat. Drake),DJ Khaled; Drake,14518919
182,Love Not War (The Tampa Beat),Jason Derulo; Nuka,2304418
183,All Girls Are The Same,Juice WRLD,16658842
184,Girls Like Us,Zoe Wees,780035
185,Put Your Records On,Ritt Momney,20174900
186,The Nights,Avicii,22122956
187,Coração Na Cama - Ao Vivo,Hugo & Guilherme,7884158
188,Why'd You Only Call Me When You're High?,Arctic Monkeys,15848022
189,Mr. Brightside,The Killers,22840784
190,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,21633155
191,Smells Like Teen Spirit - Remastered,Nirvana,19338651
192,Yellow,Coldplay,21472326
193,La Tóxica,Farruko,766746
194,Payphone,Maroon 5; Wiz Khalifa,7830386
195,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,3776452
196,Hayloft,Mother Mother,5843765
197,Whats Poppin (feat. DaBaby Tory Lanez & Lil Wayne) [Remix] - Bonus Track,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,5094218
198,Closer,The Chainsmokers; Halsey,20189901
199,hot girl bummer,blackbear,12878295
200,Lemon Pepper Freestyle (feat. Rick Ross),Drake; Rick Ross,1503373
201,Met Him Last Night (feat. Ariana Grande),Demi Lovato; Ariana Grande,38396956
202,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay; Offset; Moneybagg Yo,24506041
203,Dancing With The Devil,Demi Lovato,5836326
204,What Other People Say,Sam Fischer; Demi Lovato,4696993
205,Born 2 Be Great,Lil Tjay,796464
206,Take on Me,a-ha,6863974
207,Under Pressure - Remastered 2011,Queen; David Bowie,3756953
208,Starboy,The Weeknd; Daft Punk,735424
209,Wake Me Up,Avicii,11270872
210,Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Os Barões Da Pisadinha; Jorge,8798850
211,Paradigmas,Jorge & Mateus,6476650
212,Alô Ambev (Segue Sua Vida) - Ao Vivo,Zé Neto & Cristiano,1462817
213,WACHA,KHEA; Duki,8659745
214,Billie Jean,Michael Jackson,2928474
215,Gone,ROSÉ,4044693
216,Wonderwall - Remastered,Oasis,2184984
217,Bubblegum Bitch,MARINA,19149548
218,Don't Stop Me Now - Remastered 2011,Queen,1414918
219,Electric Love,BØRNS,2143019
220,Something Just Like This,The Chainsmokers; Coldplay,9231353
221,The Less I Know The Better,Tame Impala,688734
222,when the party's over,Billie Eilish,4421669
223,Without Me,Halsey,2111516
224,Maniac,Conan Gray,699872
225,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,37688049
226,Shy Away,Twenty One Pilots,22841386
227,Stressed Out,Twenty One Pilots,8552610
228,In the End,Linkin Park,4297559
229,Another Love,Tom Odell,22378749
230,Love Story (Taylor’s Version),Taylor Swift,19726717
231,RAPSTAR,Polo G,93663898
232,Kiss Me More (feat. SZA),Doja Cat; SZA,85878413
233,Fearless (Taylor’s Version),Taylor Swift,9038593
234,You Belong With Me (Taylor’s Version),Taylor Swift,9178902
235,Fifteen (Taylor’s Version),Taylor Swift,6761147
236,Hey Stephen (Taylor’s Version),Taylor Swift,6274671
237,White Horse (Taylor’s Version),Taylor Swift,5353387
238,The Way I Loved You (Taylor’s Version),Taylor Swift,6491547
239,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift; Colbie Caillat,4995261
240,Forever & Always (Taylor’s Version),Taylor Swift,4922079
241,X Gon' Give It To Ya,DMX,7985501
242,Tell Me Why (Taylor’s Version),Taylor Swift,4483647
243,You’re Not Sorry (Taylor’s Version),Taylor Swift,4451002
244,Otra Noche Sin Ti,J Balvin; Khalid,24059626
245,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),Taylor Swift; Keith Urban,4232498
246,The Best Day (Taylor’s Version),Taylor Swift,2528971
247,We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,2516869
248,Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,2452246
249,Change (Taylor’s Version),Taylor Swift,2398339
250,Jump Then Fall (Taylor’s Version),Taylor Swift,2358714
251,Forever & Always (Piano Version) (Taylor’s Version),Taylor Swift,2226139
252,Bye Bye Baby (Taylor’s Version) (From The Vault),Taylor Swift,2208999
253,Untouchable (Taylor’s Version),Taylor Swift,2205384
254,Ruff Ryders' Anthem,DMX,3830310
255,Today Was A Fairytale (Taylor’s Version),Taylor Swift,2205003
256,Come In With The Rain (Taylor’s Version),Taylor Swift,1235904
257,The Other Side Of The Door (Taylor’s Version),Taylor Swift,1171822
258,Superstar (Taylor’s Version),Taylor Swift,1158077
259,Party Up,DMX,2584361
260,BANKROLL (feat. A$AP Rocky & A$AP Ferg),BROCKHAMPTON; A$AP Rocky; A$AP Ferg,1059600
261,Where The Hood At,DMX,2380176
262,Leere Hände (feat. Sido & Samra),SANTOS; Sido; Samra,959124
263,AM,Nio Garcia; Flow La Movie,38235952
264,KIDS FROM THE BLOCK,Luciano,861845
265,Liberdade (Quando o Grave Bate Forte),Alok; Mc Don Juan; Dj GBR,17111631
266,Lance Individual,Jorge & Mateus,791479
267,Body,Russ Millions; Tion Wayne,12950046
268,Levitating,Dua Lipa,18358710
269,On Me,Lil Baby,1414693
270,Good Without,Mimi Webb,8604233
271,The Real Slim Shady,Eminem,11139364
272,When I Was Your Man,Bruno Mars,7141899
273,LA CANCIÓN,J Balvin; Bad Bunny,2965825
274,Solid (feat. Drake),Young Stoner Life; Young Thug; Gunna; Drake,23202297
275,Diamonds Dancing (feat. Travis Scott),Young Stoner Life; Young Thug; Gunna; Travis Scott,7515766
276,Ski,Young Stoner Life; Young Thug; Gunna,9231974
277,Proud of You (feat. Lil Uzi Vert & Yung Kayo),Young Stoner Life; Young Thug; Yung Kayo; Lil Uzi Vert,2309411
278,You,Regard; Troye Sivan; Tate McRae,14310937
279,Came and Saw (feat. Rowdy Rebel),Young Stoner Life; Young Thug; Rowdy Rebel,1164983
280,Gone Are The Days (feat. James Gillespie),Kygo; James Gillespie,1139571
281,Slatty (feat. Yak Gotti & Lil Duke),Young Stoner Life; Young Thug; Gunna; Lil Duke; Yak Gotti,1130258
282,Paid the Fine (feat. Lil Baby & YTB Trench),Young Stoner Life; Young Thug; Gunna; YTB Trench; Lil Baby,1019259
283,shots in the dark (with Trippie Redd),iann dior; Trippie Redd,900559
284,UNTER VERDACHT,Capital Bra; NGEE,853891
285,Aloha,Maluma; Beéle; Rauw Alejandro; Mambo Kingz; DJ Luian; Darell,12037627
286,Volta Bebê Volta Neném,Dj Guuga; DJ Ivis,12969655
287,Não Pode Se Apaixonar,Xand Avião; DJ Ivis; Mc Danny,3177530
288,Rasputin,Majestic; Boney M.,10179693
289,Vida Louca,Mc Poze do Rodo; Neo Beats; Mainstreet,2285357
290,Pareja Del Año,Sebastian Yatra; Myke Towers,23162219
291,Save Your Tears (with Ariana Grande) (Remix),The Weeknd; Ariana Grande,31597593
292,Botella Tras Botella,Gera MX; Christian Nodal,27553350
293,Come Through (feat. Chris Brown),H.E.R.; Chris Brown,4157610
294,Hope,XXXTENTACION,661278
295,Krvn,UZI,3039562
296,Drunk-Dazed,ENHYPEN,1447039
297,The Night We Met,Lord Huron,1379004
298,Freaks,Surf Curse,1446610
299,Big Gangsta,Kevin Gates,704060
300,Your Power,Billie Eilish,8375160
301,Σ. MOROSE,Damso,2278267
302,Π. VANTABLACK,Damso,1247804
303,Ρ. DOSE,Damso,1116961
304,Υ. 2 DIAMANTS,Damso,1065800
305,Τ. CHIALER,Damso; YG Pablo,1053244
306,Ο. OG,Damso,1041441
307,Φ. THEVIE RADIO,Damso,974141
308,Ψ. PASSION,Damso,906293
309,Χ. ZWAAR,Damso,853905
310,Ω. VIVRE UN PEU,Damso,783257
311,One Dance,Drake; Wizkid; Kyla,1566661
312,love race (feat. Kellin Quinn),Machine Gun Kelly; Kellin Quinn,2122045
313,WITHOUT YOU (with Miley Cyrus),The Kid LAROI; Miley Cyrus,2152112
314,I DID IT (feat. Post Malone Megan Thee Stallion Lil Baby & DaBaby),DJ Khaled; Post Malone; DaBaby; Megan Thee Stallion; Lil Baby,1873164
315,durag activity (with Travis Scott),Baby Keem; Travis Scott,1827979
316,Choker,Twenty One Pilots,1468478
317,Girl From Rio,Anitta,1371070
318,LET IT GO (feat. Justin Bieber & 21 Savage),DJ Khaled; 21 Savage; Justin Bieber,1364005
319,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled; Lil Baby; Lil Durk,1281299
320,In the morning,ITZY,1171269
321,Snow Tha Product: Bzrp Music Sessions Vol. 39,Bizarrap; Snow Tha Product,1062988
322,BLESSED (feat. Capital Bra),CRO; Capital Bra,998915
323,On Me (Remix) (with Megan Thee Stallion),Lil Baby; Megan Thee Stallion,845615
324,BODY IN MOTION (feat. Bryson Tiller Lil Baby & Roddy Ricch),DJ Khaled; Bryson Tiller; Roddy Ricch; Lil Baby,840018
325,GREECE (feat. Drake),DJ Khaled; Drake,838724
326,Miénteme,TINI; Maria Becerra,806076
327,Hero,AFROJACK; David Guetta,799382
328,Little Bit of Love,Tom Grennan,797960
329,SORRY NOT SORRY (feat. Nas JAY-Z & James Fauntleroy) - Harmonies by The Hive,DJ Khaled; Nas; JAY-Z; James Fauntleroy,787385
