Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Señorita,Shawn Mendes; Camila Cabello,6.159.606,1,2,83
2,Circles,Post Malone,5.998.924,1,1,13
3,Goodbyes (feat. Young Thug),Post Malone; Young Thug,4.630.252,2,3,69
4,Saint-Tropez,Post Malone,4.016.446,3,4,6
5,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,3.743.674,5,5,6
6,Dance Monkey,Tones And I,3.711.682,5,8,56
7,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,3.652.615,2,7,55
8,Hollywood's Bleeding,Post Malone,3.626.543,4,6,6
9,Ransom,Lil Tecca,3.446.418,3,10,101
10,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,3.319.197,3,12,76
11,Enemies (feat. DaBaby),Post Malone; DaBaby,3.285.951,6,9,6
12,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,3.273.315,1,11,329
13,Someone You Loved,Lewis Capaldi,3.127.963,6,13,242
14,Lalala,Y2K; bbno$,3.077.467,12,16,83
15,bad guy,Billie Eilish,3.053.178,1,15,167
16,How Do You Sleep?,Sam Smith,2.951.778,7,17,55
17,Die For Me (feat. Future & Halsey),Post Malone; Halsey; Future,2.838.358,8,14,6
18,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,2.797.535,1,18,125
19,On The Road (feat. Meek Mill & Lil Baby),Post Malone; Meek Mill; Lil Baby,2.556.043,10,19,6
20,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,2.544.412,8,21,90
21,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,2.410.039,2,22,160
22,A Thousand Bad Times,Post Malone,2.355.125,11,20,6
23,boyfriend (with Social House),Ariana Grande; Social House,2.327.438,3,25,41
24,Callaita,Bad Bunny; Tainy,2.308.650,5,24,104
25,Panini,Lil Nas X,2.244.425,6,27,84
26,Wow.,Post Malone,2.210.847,1,23,262
27,Truth Hurts,Lizzo,2.178.463,15,30,142
28,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,2.142.159,19,32,27
29,Lover,Taylor Swift,2.134.958,2,29,27
30,LA CANCIÓN,J Balvin; Bad Bunny,2.097.155,16,33,76
31,Tutu,Camilo; Pedro Capó,2.040.496,24,34,34
32,I'm Gonna Be,Post Malone,2.019.949,18,26,6
33,Allergic,Post Malone,2.011.387,13,28,6
34,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.989.468,17,36,114
35,Staring At The Sun (feat. SZA),Post Malone; SZA,1.979.888,16,31,6
36,Liar,Camila Cabello,1.961.050,28,35,7
37,No Guidance (feat. Drake),Chris Brown; Drake,1.954.610,8,37,96
38,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.819.936,4,38,89
39,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.803.477,31,39,20
40,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,1.783.756,9,40,48
41,fuck i'm lonely,Lauv; Anne-Marie,1.770.916,26,41,41
42,Piece Of Your Heart,MEDUZA; Goodboys,1.692.639,13,45,150
43,Slide Away,Miley Cyrus,1.688.720,29,44,27
44,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.684.743,7,42,125
45,It's You,Ali Gatie,1.633.778,27,46,90
46,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,1.607.071,4,47,111
47,Higher Love,Kygo; Whitney Houston,1.589.051,25,49,76
48,Myself,Post Malone,1.523.475,27,43,6
49,I Know,Post Malone,1.449.441,31,48,6
50,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.446.620,26,51,48
51,You Need To Calm Down,Taylor Swift,1.428.442,3,53,90
52,QUE PRETENDES,J Balvin; Bad Bunny,1.426.490,11,52,76
53,Internet,Post Malone,1.383.416,26,50,6
54,Motivation,Normani,1.366.443,39,54,27
55,Good as Hell,Lizzo,1.346.502,42,55,70
56,7 rings,Ariana Grande,1.329.722,1,56,237
57,Shallow,Lady Gaga; Bradley Cooper,1.311.173,2,58,349
58,11 PM,Maluma,1.289.202,28,61,118
59,Teeth,5 Seconds of Summer,1.286.864,46,59,21
60,The Man,Taylor Swift,1.284.998,4,57,20
61,Con Altura,ROSALÍA; J Balvin; El Guincho,1.254.103,28,62,167
62,hot girl bummer,blackbear,1.224.059,59,64,20
63,Sucker,Jonas Brothers,1.213.447,2,65,195
64,Shameless,Camila Cabello,1.206.678,47,60,7
65,If I Can't Have You,Shawn Mendes,1.202.661,3,63,132
66,lovely (with Khalid),Billie Eilish; Khalid,1.170.189,19,66,507
67,Happier,Marshmello; Bastille,1.167.713,2,67,391
68,I.F.L.Y.,Bazzi,1.165.495,44,68,55
69,Talk (feat. Disclosure),Khalid; Disclosure,1.151.610,10,69,216
70,Con Calma,Daddy Yankee; Snow,1.111.431,1,71,230
71,when the party's over,Billie Eilish,1.105.419,7,70,330
72,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.088.655,1,72,727
73,Bad Bad Bad (feat. Lil Baby),Young Thug; Lil Baby,1.062.389,40,75,27
74,SICKO MODE,Travis Scott,1.059.904,2,73,405
75,One Thing Right,Marshmello; Kane Brown,1.058.524,26,74,83
76,Post Malone (feat. RANI),Sam Feldt; RANI,1.052.573,57,77,80
77,Hot (feat. Gunna),Young Thug; Gunna,1.045.611,76,78,27
78,Without Me,Halsey,1.037.131,3,79,342
79,Did It Again,Lil Tecca,1.036.383,63,80,26
80,Baby (Lil Baby feat. DaBaby),Quality Control; Lil Baby; DaBaby,1.028.389,63,81,55
81,Suge,DaBaby,1.025.374,23,84,140
82,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift; Brendon Urie; Panic! At The Disco,1.021.755,1,76,139
83,Dancing With A Stranger (with Normani),Sam Smith; Normani,1.010.997,6,82,244
84,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion; Ty Dolla $ign; Nicki Minaj,994.609,28,85,34
85,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,989.072,3,86,426
86,Bohemian Rhapsody - Remastered 2011,Queen,985.575,10,87,337
