Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Dance Monkey,Tones And I,6.123.100,1,1,127
2,everything i wanted,Billie Eilish,4.844.345,1,2,8
3,ROXANNE,Arizona Zervas,4.322.571,3,4,25
4,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,4.265.914,2,3,63
5,Circles,Post Malone,4.002.533,1,5,84
6,Lose You To Love Me,Selena Gomez,3.677.295,1,6,30
7,Don't Start Now,Dua Lipa,3.634.320,5,7,21
8,Someone You Loved,Lewis Capaldi,3.297.608,4,8,313
9,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,3.236.133,6,9,38
10,HIGHEST IN THE ROOM,Travis Scott,3.163.387,1,10,49
11,Señorita,Shawn Mendes; Camila Cabello,3.076.985,1,11,154
12,hot girl bummer,blackbear,2.845.369,9,12,91
13,Ride It,Regard,2.392.122,12,14,77
14,Lights Up,Harry Styles,2.352.512,3,13,42
15,bad guy,Billie Eilish,2.287.248,1,16,238
16,Watermelon Sugar,Harry Styles,2.191.126,14,15,5
17,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.126.171,3,17,147
18,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.037.696,2,19,126
19,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,2.030.865,5,18,49
20,Tusa,KAROL G; Nicki Minaj,2.010.060,20,23,14
21,How Do You Sleep?,Sam Smith,1.952.081,7,21,126
22,Trampoline (with ZAYN),SHAED; ZAYN,1.908.458,18,20,49
23,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.838.301,9,22,133
24,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.777.871,1,24,196
25,Que Tire Pa Lante,Daddy Yankee,1.716.990,19,25,35
26,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.695.470,1,27,400
27,Liar,Camila Cabello,1.692.943,20,28,78
28,Lalala,Y2K; bbno$,1.684.481,4,26,154
29,Fantasias,Rauw Alejandro; Farruko,1.677.855,27,32,59
30,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,1.676.711,13,29,49
31,Goodbyes (feat. Young Thug),Post Malone; Young Thug,1.658.087,2,30,140
32,Falling,Trevor Daniel,1.646.711,32,42,5
33,Mean It,Lauv; LANY,1.622.863,24,31,8
34,LA CANCIÓN,J Balvin; Bad Bunny,1.621.293,16,35,147
35,Lose Control,MEDUZA; Becky Hill; Goodboys,1.620.721,31,33,35
36,Look At Her Now,Selena Gomez,1.608.560,8,34,29
37,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.584.120,24,36,28
38,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.556.977,21,37,91
39,Callaita,Bad Bunny; Tainy,1.524.253,5,41,175
40,Before You Go,Lewis Capaldi,1.511.909,40,52,2
41,It's You,Ali Gatie,1.485.079,27,40,161
42,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.480.191,17,43,185
43,Follow God,Kanye West,1.474.747,3,39,28
44,Lover (Remix) [feat. Shawn Mendes],Taylor Swift; Shawn Mendes,1.465.672,18,38,9
45,Whine Up,Nicky Jam; Anuel AA,1.405.958,41,45,21
46,Vete,Bad Bunny,1.402.067,46,—,1
47,Up All Night,Khalid,1.394.356,43,44,7
48,Ransom,Lil Tecca,1.382.006,3,46,172
49,Yellow Hearts,Ant Saunders,1.372.676,43,47,15
50,All I Want for Christmas Is You,Mariah Carey,1.342.208,1,57,21
51,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug; Travis Scott; Gunna,1.310.355,29,48,21
52,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,1.305.433,30,50,53
