Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,4.426.149,1,1,78
2,thank u next,Ariana Grande,4.320.260,1,2,61
3,Wow.,Post Malone,4.053.717,1,3,11
4,Without Me,Halsey,3.387.195,3,4,91
5,Taki Taki (with Selena Gomez Ozuna & Cardi B),DJ Snake; Selena Gomez; Ozuna; Cardi B,3.268.561,1,5,98
6,Sweet but Psycho,Ava Max,2.925.728,5,6,99
7,MIA,Bad Bunny; Drake,2.730.853,1,7,85
8,Happier,Marshmello; Bastille,2.644.229,2,8,140
9,SICKO MODE,Travis Scott,2.599.209,2,9,154
10,Calma - Remix,Pedro Capó; Farruko,2.586.498,9,10,55
11,Going Bad (feat. Drake),Meek Mill; Drake,2.410.041,8,12,35
12,ZEZE (feat. Travis Scott & Offset),Kodak Black; Offset; Travis Scott,2.402.527,3,11,84
13,High Hopes,Panic! At The Disco,2.328.805,12,13,196
14,Adan y Eva,Paulo Londra,2.306.819,10,14,59
15,Shallow,Lady Gaga; Bradley Cooper,2.086.990,5,15,98
16,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,1.973.462,3,16,175
17,imagine,Ariana Grande,1.905.297,5,17,21
18,Mo Bamba,Sheck Wes,1.870.165,10,20,144
19,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION; Lil Pump; Swae Lee; Maluma,1.857.429,3,18,71
20,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding; Diplo; Swae Lee,1.823.006,20,23,70
21,Drip Too Hard (Lil Baby & Gunna),Lil Baby; Gunna,1.820.984,12,24,113
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson; Miley Cyrus,1.817.712,19,21,35
23,when the party's over,Billie Eilish,1.805.831,11,25,79
24,Better Now,Post Malone,1.805.120,1,22,252
25,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,1.799.203,2,19,217
26,Better,Khalid,1.753.681,7,26,112
27,SAD!,XXXTENTACION,1.689.638,1,27,308
28,Lucid Dreams,Juice WRLD,1.657.239,2,28,236
29,Be Alright,Dean Lewis,1.620.716,12,29,166
30,Bohemian Rhapsody - Remastered 2011,Queen,1.575.408,10,31,86
31,In My Mind,Dynoro; Gigi D'Agostino,1.565.171,4,30,184
32,Saturday Nights,Khalid,1.541.265,32,32,40
33,Leave Me Alone,Flipp Dinero,1.479.542,33,37,119
34,rockstar (feat. 21 Savage),Post Malone; 21 Savage,1.476.327,1,33,476
35,Solo de Mi,Bad Bunny,1.468.953,32,35,21
36,Ella Quiere Beber - Remix,Anuel AA; Romeo Santos,1.447.100,30,39,62
37,I Like It,Cardi B; Bad Bunny; J Balvin,1.434.960,2,34,273
38,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,1.424.232,4,36,140
39,Moonlight,XXXTENTACION,1.415.094,2,38,294
40,whoa (mind in awe),XXXTENTACION,1.362.014,3,42,28
41,Youngblood,5 Seconds of Summer,1.353.054,6,40,266
42,Wake Up in the Sky,Gucci Mane; Bruno Mars; Kodak Black,1.351.178,24,45,112
43,Bad Liar,Imagine Dragons,1.340.531,12,43,56
44,Look Back at It,A Boogie Wit da Hoodie,1.338.617,44,44,9
45,God's Plan,Drake,1.329.868,1,41,349
46,Ruin My Life,Zara Larsson,1.322.512,26,46,77
47,Adictiva,Daddy Yankee; Anuel AA,1.314.202,40,49,53
48,Taste (feat. Offset),Tyga; Offset,1.306.920,5,48,231
49,Kiss and Make Up,Dua Lipa; BLACKPINK,1.305.083,13,47,77
50,Vaina Loca,Ozuna; Manuel Turizo,1.302.493,12,50,189
51,monster,21 Savage,1.260.911,31,51,14
52,lovely (with Khalid),Billie Eilish; Khalid,1.239.959,19,53,256
53,In My Feelings,Drake,1.205.111,1,52,189
54,a lot,21 Savage,1.182.902,22,55,14
55,Money,Cardi B,1.154.127,28,59,72
56,Desconocidos,Mau y Ricky; Manuel Turizo; Camilo,1.141.490,53,62,55
57,Nonstop,Drake,1.118.135,1,63,189
58,Natural,Imagine Dragons,1.114.895,13,61,168
59,Beautiful (feat. Camila Cabello),Bazzi; Camila Cabello,1.113.447,28,60,154
60,no tears left to cry,Ariana Grande,1.112.041,2,57,259
61,One Kiss (with Dua Lipa),Calvin Harris; Dua Lipa,1.111.377,1,54,273
62,BEBE,6ix9ine; Anuel AA,1.098.774,13,68,126
63,Love Someone,Lukas Graham,1.098.472,50,56,116
64,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie; Tyga; Offset,1.093.694,64,69,14
65,KIKA,6ix9ine; Tory Lanez,1.090.051,3,67,38
66,Happy Now,Kygo; Sandro Cavazza,1.086.519,34,70,9
67,Psycho (feat. Ty Dolla $ign),Post Malone; Ty Dolla $ign,1.080.044,1,65,315
68,Shape of You,Ed Sheeran,1.076.361,1,58,728
69,Let You Love Me,Rita Ora,1.071.139,24,73,9
70,Imposible,Luis Fonsi; Ozuna,1.060.143,55,75,77
71,Jocelyn Flores,XXXTENTACION,1.051.694,2,71,497
72,Cuando Te Besé,Becky G; Paulo Londra,1.039.704,39,76,154
73,Body,Loud Luxury; Brando,1.034.433,18,72,9
74,2002,Anne-Marie,1.032.695,25,66,9
75,Solo (feat. Demi Lovato),Clean Bandit; Demi Lovato,1.018.710,7,64,9
76,BAD!,XXXTENTACION,1.017.441,4,74,56
77,idontwannabeyouanymore,Billie Eilish,1.012.605,71,79,9
78,Bubalu,Becky G; Prince Royce; DJ Luian; Mambo Kingz; Anuel AA,1.004.191,67,81,58
79,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur; Anne-Marie,1.003.229,76,77,9
80,Amanece,Anuel AA; Haze,977.306,75,84,9
81,IDGAF,Dua Lipa,974.826,3,78,9
82,Reggaeton,J Balvin,971.674,64,87,42
83,Believer,Imagine Dragons,964.220,15,82,701
84,Havana (feat. Young Thug),Camila Cabello; Young Thug,953.954,1,80,9
