Rank,Track,Singer(s),Stream,Peak,Prev,Streak
1,Lose You To Love Me,Selena Gomez,6.305.739,1,2,6
2,Dance Monkey,Tones And I,6.142.568,1,1,103
3,Follow God,Kanye West,4.477.820,3,3,4
4,Memories Remix (feat. Nipsey Hussle & YG),Maroon 5; Nipsey Hussle; YG,4.312.510,4,4,39
5,Circles,Post Malone,4.205.807,1,5,60
6,HIGHEST IN THE ROOM,Travis Scott,3.975.870,1,6,25
7,Señorita,Shawn Mendes; Camila Cabello,3.536.895,1,7,130
8,Someone You Loved,Lewis Capaldi,3.417.523,4,8,289
9,Look At Her Now,Selena Gomez,2.899.399,8,10,5
10,hot girl bummer,blackbear,2.823.083,9,9,67
11,10000 Hours (with Justin Bieber),Dan + Shay; Justin Bieber,2.575.075,5,13,25
12,On God,Kanye West,2.479.957,10,12,4
13,Closed On Sunday,Kanye West,2.453.305,8,11,4
14,Beautiful People (feat. Khalid),Ed Sheeran; Khalid,2.451.807,3,15,123
15,Lights Up,Harry Styles,2.407.895,3,18,18
16,How Do You Sleep?,Sam Smith,2.394.236,7,20,102
17,Selah,Kanye West,2.346.307,8,14,4
18,Ride It,Regard,2.336.544,15,22,53
19,Everything We Need,Kanye West; Ty Dolla $ign; Ant Clemons,2.320.222,11,16,4
20,RITMO (Bad Boys For Life),Black Eyed Peas; J Balvin,2.247.109,20,23,14
21,Lalala,Y2K; bbno$,2.223.984,4,19,130
22,bad guy,Billie Eilish,2.195.717,1,21,214
23,China,Anuel AA; Daddy Yankee; KAROL G; J Balvin; Ozuna,2.187.281,2,17,102
24,Bandit (with YoungBoy Never Broke Again),Juice WRLD; YoungBoy Never Broke Again,2.183.270,13,25,25
25,Use This Gospel,Kanye West; Clipse; Kenny G,2.160.976,14,24,4
26,Goodbyes (feat. Young Thug),Post Malone; Young Thug,2.004.469,2,26,116
27,I Don't Care (with Justin Bieber),Ed Sheeran; Justin Bieber,1.952.595,1,27,172
28,Liar,Camila Cabello,1.887.208,20,32,54
29,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran; Camila Cabello; Cardi B,1.839.347,9,35,109
30,God Is,Kanye West,1.769.560,18,29,4
31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone; Swae Lee,1.762.351,1,30,376
32,Water,Kanye West; Ant Clemons,1.724.664,17,31,4
33,Trampoline (with ZAYN),SHAED; ZAYN,1.712.633,32,42,25
34,Ransom,Lil Tecca,1.687.741,3,28,148
35,Good as Hell (feat. Ariana Grande) - Remix,Lizzo; Ariana Grande,1.662.931,35,41,4
36,Adicto (with Anuel AA & Ozuna),Tainy; Anuel AA; Ozuna,1.629.512,21,34,67
37,Every Hour,Kanye West; Sunday Service Choir,1.595.417,13,33,4
38,Panini,Lil Nas X,1.577.218,6,38,131
39,Hands On,Kanye West; Fred Hammond,1.569.736,25,40,4
40,LA CANCIÓN,J Balvin; Bad Bunny,1.564.531,16,37,123
41,Graveyard,Halsey,1.536.107,25,48,46
42,Callaita,Bad Bunny; Tainy,1.522.659,5,36,151
43,It's You,Ali Gatie,1.517.697,27,44,137
44,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone; Ozzy Osbourne; Travis Scott,1.512.724,5,47,53
45,No Me Conoce - Remix,Jhayco; J Balvin; Bad Bunny,1.495.914,17,39,161
46,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake; J Balvin; Tyga,1.387.550,8,45,137
47,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1.374.238,2,43,207
48,Takeaway,The Chainsmokers; ILLENIUM; Lennon Stella,1.350.321,26,53,95
49,Fantasias,Rauw Alejandro; Farruko,1.348.452,44,49,35
50,Truth Hurts,Lizzo,1.338.494,15,46,189
51,Trigger,Major Lazer; Khalid; Death Stranding: Timefall; Diplo,1.297.870,39,66,4
52,Jesus Is Lord,Kanye West,1.291.307,30,50,4
53,Orphans,Coldplay,1.253.501,33,64,4
54,Make It Right (feat. Lauv),BTS; Lauv,1.250.960,38,57,11
55,Yo x Ti Tu x Mi,ROSALÍA; Ozuna,1.247.042,19,51,74
56,223's (feat. 9lokknine),YNW Melly; 9lokknine,1.237.453,29,54,50
57,Si Te Vas,Sech; Ozuna,1.234.010,48,52,32
58,Hot (feat. Gunna),Young Thug; Gunna,1.231.368,43,61,74
59,Nice To Meet Ya,Niall Horan,1.223.455,56,69,22
60,Money In The Grave (Drake ft. Rick Ross),Drake; Rick Ross,1.218.569,4,56,136
61,Shallow,Lady Gaga; Bradley Cooper,1.207.093,2,60,396
62,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande; Miley Cyrus; Lana Del Rey,1.202.670,2,63,46
63,Lose Control,MEDUZA; Becky Hill; Goodboys,1.190.918,63,71,11
64,No Guidance (feat. Drake),Chris Brown; Drake,1.181.834,8,59,143
65,Quizas,Rich Music LTD; Sech; Dalex; Justin Quiles; Lenny Tavárez; Feid; Wisin; Zion,1.175.937,50,58,39
66,Tutu,Camilo; Pedro Capó,1.166.066,24,55,81
67,Good Thing (with Kehlani),Zedd; Kehlani,1.165.069,50,76,25
68,Higher Love,Kygo; Whitney Houston,1.156.355,25,68,123
69,Que Tire Pa Lante,Daddy Yankee,1.148.527,62,62,11
70,Piece Of Your Heart,MEDUZA; Goodboys,1.138.551,13,67,197
71,Hate Me (with Juice WRLD),Ellie Goulding; Juice WRLD,1.129.823,62,73,10
72,Roller,Apache 207,1.112.732,55,75,67
73,Motivation,Normani,1.085.681,39,79,74
74,7 rings,Ariana Grande,1.070.626,1,72,284
75,Camelot,NLE Choppa,1.059.216,46,77,45
76,Saint-Tropez,Post Malone,1.058.418,3,82,53
77,Bruises,Lewis Capaldi,1.052.779,77,85,37
78,Happier,Marshmello; Bastille,1.049.619,2,70,438
79,fuck i'm lonely,Lauv; Anne-Marie,1.045.857,26,81,88
80,lovely (with Khalid),Billie Eilish; Khalid,1.040.550,19,78,554
81,Wieso tust Du dir das an?,Apache 207,1.037.181,45,87,11
82,I.F.L.Y.,Bazzi,1.032.162,44,84,102
83,Soltera - Remix,Lunay; Daddy Yankee; Bad Bunny,1.025.509,7,65,172
84,Teeth,5 Seconds of Summer,1.012.941,46,86,68
85,Stuck In A Dream (feat. Gunna),Lil Mosey; Gunna,996.987,82,89,29
86,Harleys In Hawaii,Katy Perry,983.519,33,97,12
87,Indeciso,Reik; J Balvin; Lalo Ebratt,980.488,60,83,53
88,The London (feat. J. Cole & Travis Scott),Young Thug; J. Cole; Travis Scott,978.474,4,92,158
89,Otro Trago - Remix,Sech; Ozuna; Anuel AA; Darell; Nicky Jam,975.441,9,74,95
90,Easy,Camila Cabello,973.375,49,102,18
91,when the party's over,Billie Eilish,973.086,7,88,377
92,Sucker,Jonas Brothers,969.603,2,91,242
93,Feelings,Lauv,961.125,73,105,39
94,Enemies (feat. DaBaby),Post Malone; DaBaby,940.793,6,101,53
95,Bohemian Rhapsody - Remastered 2011,Queen,938.372,10,80,384
96,Wow.,Post Malone,937.280,1,95,309
97,If I Can't Have You,Shawn Mendes,930.099,3,100,179
98,Lonely (with Jonas Brothers),Diplo; Jonas Brothers,926.773,72,116,32
99,Believer,Imagine Dragons,918.629,15,90,999
100,SICKO MODE,Travis Scott,912.736,2,93,452
101,Lover,Taylor Swift,912.001,2,108,74
102,Hollywood's Bleeding,Post Malone,911.501,4,111,53
103,Writing on the Wall (feat. Post Malone & Cardi B),French Montana; Rvssian; Post Malone; Cardi B,911.431,47,114,32
104,Post Malone (feat. RANI),Sam Feldt; RANI,906.688,57,109,127
105,Aventura,Lunay; Ozuna; Anuel AA,904.019,105,127,4
106,Without Me,Halsey,885.688,3,106,389
107,boyfriend (with Social House),Ariana Grande; Social House,882.062,3,107,88
108,Qué Pena,Maluma; J Balvin,880.573,64,104,32
109,Outnumbered,Dermot Kennedy,879.427,87,119,29
110,DJ No Pare (feat. Zion Dalex Lenny Tavárez) - Remix,Justin Quiles; NATTI NATASHA; Farruko; Lenny Tavárez; Dalex; Zion,877.553,87,99,45
111,VIBEZ,DaBaby,875.110,34,118,32
112,11 PM,Maluma,872.276,28,98,165
113,Talk (feat. Disclosure),Khalid; Disclosure,868.681,10,113,263
114,QUE PRETENDES,J Balvin; Bad Bunny,868.092,11,94,123
115,rockstar (feat. 21 Savage),Post Malone; 21 Savage,863.485,1,103,774
116,Only Human,Jonas Brothers,860.007,21,122,144
117,Que Calor,Major Lazer; J Balvin; El Alfa; Diplo,850.989,59,112,46
118,Be Honest (feat. Burna Boy),Jorja Smith; Burna Boy,836.297,106,140,29
119,Dancing With A Stranger (with Normani),Sam Smith; Normani,836.248,6,132,291
120,3 Nights,Dominic Fike,835.851,46,123,200
121,Con Altura,ROSALÍA; J Balvin; El Guincho,832.579,28,96,214
122,Say You Won't Let Go,James Arthur,830.147,7,126,307
123,Lucid Dreams,Juice WRLD,827.593,2,110,534
124,Shape of You,Ed Sheeran,823.550,1,115,1026
125,Alocao (With Bad Gyal),Omar Montes; Bad Gyal,823.487,125,153,3
126,BOP,DaBaby,821.032,21,130,32
127,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5; Cardi B,820.686,2,117,515
128,Eastside (with Halsey & Khalid),benny blanco; Halsey; Khalid,817.182,3,125,473
129,Sweet but Psycho,Ava Max,815.516,5,121,397
130,thank u next,Ariana Grande,812.749,1,120,359
131,goosebumps,Travis Scott,808.157,56,124,62
132,F.N,Lil Tjay,805.881,73,128,56
133,You Need To Calm Down,Taylor Swift,803.008,3,138,137
134,200 km/h,Apache 207,792.021,62,145,39
135,Never Really Over,Katy Perry,776.289,9,152,151
136,Perfect,Ed Sheeran,772.337,3,137,307
137,VALENTINO,24kGoldn,770.943,116,143,30
138,Suge,DaBaby,760.695,23,129,187
139,Good as Hell,Lizzo,757.449,41,131,117
140,MAMACITA,Tyga; YG; Santana,757.417,138,144,4
141,Be Alright,Dean Lewis,756.404,12,148,464
142,I Like Me Better,Lauv,750.339,24,149,307
143,Te Quemaste,Manuel Turizo; Anuel AA,748.366,115,135,52
144,Better Now,Post Malone,746.876,1,139,550
145,El Favor (with Nicky Jam & Sech feat. Farruko Zion & Lunay),Dímelo Flow; Nicky Jam; Sech; Farruko; Zion; Lunay,746.432,78,136,57
